사용승인일자,화재조기진압용스프링클러보유여부,건물일련번호,스프링클러가용여부,기본주소,시도명,시군구명,법정동명,스프링클러보유여부,화재조기진압용스프링클러가용여부,간이스프링클러보유여부,대상물명,간이스프링클러가용여부,X좌표,Y좌표
20130319.0,N,11000000331422,N,서울특별시 중구 북창동,서울특별시,중구,북창동,Y,N,N,신신호텔2,N,197990.37,451104.82
20210923.0,N,11000000331710,Y,서울특별시 중구 남대문로2가,서울특별시,중구,남대문로2가,Y,N,N,하이드파크(Hyde Park)스탠포드호텔,N,198342.78,451268.81
20221019.0,N,11000000331777,Y,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,Y,N,N,충무로하늘N오피스텔,N,199429.18,451109.59
20211027.0,N,11000000331897,Y,서울특별시 중구 을지로7가,서울특별시,중구,을지로7가,Y,N,N,세승빌딩(신축),N,200791.2,451540.77
20220221.0,N,11000000333330,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,브라운도트역삼,N,202854.29,443685.08
20220510.0,N,11000000333497,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,Y,N,N,N285호텔(낙원동호텔),N,198924.0,452252.01
20220413.0,N,11000000333540,Y,서울특별시 강남구 논현동,서울특별시,강남구,논현동,Y,N,N,아난티앳강남,N,202596.32,445602.7
20220730.0,N,11000000334169,N,서울특별시 종로구 창신동,서울특별시,종로구,창신동,Y,N,N,창신동관광숙박시설,Y,201063.62,452547.98
20220818.0,N,11000000334252,Y,서울특별시 마포구 마포동,서울특별시,마포구,마포동,Y,N,N,호텔 나루,N,194965.5,448319.64
20220930.0,N,11000000334845,Y,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,지젤시그니티서초,N,201657.87,443098.69
20220926.0,N,11000000334924,Y,서울특별시 중구 충무로1가,서울특별시,중구,충무로1가,Y,N,N,LeMERIDIEN moxy르메르디앙 명동(목시빌딩),N,198354.37,451017.61
20221208.0,N,11000000335576,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,주식회사 세진개발 건물,N,199442.64,442357.92
20230120.0,N,11000000335781,Y,서울특별시 종로구 연지동,서울특별시,종로구,연지동,Y,N,N,연지빌,N,199942.01,452384.0
20230130.0,N,11000000336125,N,서울특별시 중구 필동1가,서울특별시,중구,필동1가,Y,N,N,빌리브아카이브남산(필동1가43-1),N,199263.58,450977.59
20230228.0,N,11000000336458,Y,서울특별시 중구 남대문로3가,서울특별시,중구,남대문로3가,Y,N,N,더스테이 클래식,N,198191.57,451081.61
20230310.0,N,11000000336509,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,엘트리타워,N,202854.29,443685.08
20230323.0,N,11000000336700,Y,서울특별시 중구 을지로2가,서울특별시,중구,을지로2가,Y,N,N,기랑에셋(구.SM명동),N,198517.18,451508.81
20230322.0,N,11000000336701,Y,서울특별시 중구 을지로2가,서울특별시,중구,을지로2가,Y,N,N,명동M타워(호텔베르),N,198517.18,451508.81
20230413.0,N,11000000336973,Y,서울특별시 종로구 관수동,서울특별시,종로구,관수동,Y,N,N,(주)누보홀딩스 건물,N,199087.59,451864.0
20230419.0,N,11000000337029,Y,서울특별시 종로구 익선동,서울특별시,종로구,익선동,Y,N,N,URBAN STAY(익선동53),N,199020.0,452449.21
20230421.0,N,11000000337048,Y,서울특별시 마포구 서교동,서울특별시,마포구,서교동,Y,N,N,누디트 홍대(구.서교동공유복합시설),N,192385.51,450317.3
20230615.0,N,11000000337447,Y,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,서초로이지움지젤,N,201657.87,443098.69
20230605.0,N,11000000337743,Y,서울특별시 중구 태평로2가,서울특별시,중구,태평로2가,Y,N,N,기림빌딩(태평로2가 68-8외1필지),N,197841.57,451189.62
20230721.0,N,11000000337912,Y,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,Y,N,N,더솔라고세운(세운재정비구역6-2-24),N,199429.18,451109.59
19960904.0,N,11000000338054,Y,서울특별시 강남구 신사동,서울특별시,강남구,신사동,Y,N,N,(주)엔크로건물 (단델리온 1호점),N,201943.53,446861.12
20230922.0,N,11000000338212,Y,서울특별시 중구 충무로5가,서울특별시,중구,충무로5가,Y,N,N,디앤써밋충무로(충무로5가 22-21),N,199915.19,451205.59
20231027.0,N,11000000338357,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,역삼동 823-5건물,N,202854.29,443685.08
20240206.0,N,11330000012820,Y,서울특별시 중구 광희동1가,서울특별시,중구,광희동1가,Y,N,N,서울앤호스텔(seoul n hostel),N,200500.4,451437.98
20230302.0,N,11330000019341,Y,서울특별시 중구 쌍림동,서울특별시,중구,쌍림동,Y,N,N,위코스테이(구.하우스사라),N,200302.39,451249.58
,N,11330000042946,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,823TOWER(아르떼강남),N,202854.29,443685.08
20240520.0,N,11330000048599,N,서울특별시 종로구 인의동,서울특별시,종로구,인의동,N,N,N,인의동 89-15(아뜰리에),N,199724.4,452226.8
20240620.0,N,11330000063502,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,역삼동 719-17건물,N,202854.29,443685.08
20240620.0,N,11330000066999,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,역삼동719-16건물,N,202854.29,443685.08
,N,11330000091736,N,서울특별시 용산구 이태원동,서울특별시,용산구,이태원동,N,N,N,호스텔 펠라즈,N,199181.54,448667.98
20240912.0,N,11330000093857,Y,서울특별시 중구 입정동,서울특별시,중구,입정동,Y,N,N,세운푸르지오 G팰리스 A동,N,199287.99,451725.2
20240912.0,N,11330000093869,Y,서울특별시 중구 산림동,서울특별시,중구,산림동,Y,N,N,세운푸르지오 G팰리스 B동,N,199533.59,451716.0
,N,11330000095565,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,신정미 건물(논현동 214-9 건물),N,202596.32,445602.7
20241120.0,N,11330000109408,Y,서울특별시 중구 을지로6가,서울특별시,중구,을지로6가,Y,N,N,더 스텔라 팰리스,N,200516.4,451720.78
,N,11330000115633,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,Y,황학동 1754,Y,201822.41,451690.76
,N,11330000116205,N,서울특별시 종로구 연건동,서울특별시,종로구,연건동,Y,N,N,브루클린호텔(연건동195-14),Y,199901.22,452930.8
,N,11330000129700,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,N,N,N,숭인동 178-90(김지훈 건물),N,201661.62,452470.77
,N,11330000130415,N,서울특별시 중구 회현동3가,서울특별시,중구,회현동3가,N,N,N,회현동3가 8 건물,N,198521.97,450875.21
,N,11330000130437,N,서울특별시 중구 회현동3가,서울특별시,중구,회현동3가,N,N,N,회현동3가 8-4 건물,N,198521.97,450875.21
20020925.0,N,11330000131744,N,서울특별시 마포구 동교동,서울특별시,마포구,동교동,N,N,N,(주)비아르떼건물,N,193061.52,450551.29
,N,11330000132451,N,서울특별시 용산구 이태원동,서울특별시,용산구,이태원동,N,N,N,이태원동 64-24,N,199181.54,448667.98
,N,11330000134231,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,이혜로운주식회사 외 1인 건물,N,202596.32,445602.7
,N,11330000135336,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,황학동 731-1 건물,N,201822.41,451690.76
20251231.0,N,11330000138067,N,서울특별시 송파구 방이동,서울특별시,송파구,방이동,Y,N,N,호텔베네 롯데타워점(방이동 38-14),N,210886.78,445428.16
,N,11330000138440,N,서울특별시 종로구 원남동,서울특별시,종로구,원남동,N,N,N,원남동 228-1,N,199709.21,452580.8
,N,11330000138780,Y,서울특별시 중구 남대문로5가,서울특별시,중구,남대문로5가,Y,N,N,남대문로5가 178 건물,N,197659.16,450589.62
20260119.0,N,11330000140193,N,서울특별시 중구 을지로3가,서울특별시,중구,을지로3가,N,N,N,을지로3가 282-7,N,199285.19,451574.8
