"X 좌표","Y 좌표","대지위치","시군구코드","법정동코드","대지구분코드","번","지","사업장명","관리건축물대장PK","도로명 / 대지위치","연면적 / 대지면적","건축면적","구조코드","기타구조","주용도코드","기타용도","지상층수","지하층수","사용승인일 / 허가일","승용승강기수","비상용승강기수","내진설계적용여부"
"192640.80370711","450810.441361968","서울특별시 마포구 성산동 630-17번지","11440","12500","0","0630","0017","토니하우스","1015131753","서울특별시 마포구 동교로23길 89-7 (성산동) / 서울특별시 마포구 성산동 630-17번지","161.4 / 74.93","44.1","21","철근콘크리트조, 연와조(3층)","01000","다가구용단독주택","3","1","19941110 / 19940512","0","0","0"
"209096.995361687","444910.685055876","서울특별시 송파구 석촌동 165-13번지","11710","10500","0","0165","0013","호제하우스","1025121585","서울특별시 송파구 백제고분로39길 25-3 (석촌동) / 서울특별시 송파구 석촌동 165-13번지","418.01 / 204.2","115.73","11","연와조","01000","다가구주택(10가구)","3","1","19960829 / 19960308","0","0","0"
"194335.822323896","449756.560539614","서울특별시 마포구 신수동 91-384번지","11440","11100","0","0091","0384","독막스테이","1015115720","서울특별시 마포구 광성로 35-12 (신수동) / 서울특별시 마포구 신수동 91-384번지","190.47 / 121","72.41","21","철근콘크리트벽식구조","01000","다가구용단독주택","3","0","20001206 / 20000224","0","0","0"
"193388.848282141","450789.956478011","서울특별시 마포구 동교동 147-43번지","11440","12100","0","0147","0043","양화스테이","1015121772","서울특별시 마포구 양화로23길 4-17 (동교동) / 서울특별시 마포구 동교동 147-43번지","397.44 / 0","132.48","11","연와조","01000","다가구용단독주택(6가구)","2","1","19911207 / 19910311","0","0","0"
"192188.54331739","450758.075922879","서울특별시 마포구 성산동 244-6번지","11440","12500","0","0244","0006","휘게하우스","1015131067","서울특별시 마포구 성미산로 39 (성산동) / 서울특별시 마포구 성산동 244-6번지","676.71 / 200","119.25","21","철근콘크리트조(지층-1층), 연와조(4층,5층)","04000","근린생활시설, 단독주택(1가구)","5","1","19951020 / 19950104","0","0","0"
"192575.364723457","450708.268029709","서울특별시 마포구 성산동 632-3번지","11440","12500","0","0632","0003","홍대 스테이","1015131763","서울특별시 마포구 동교로19길 76 (성산동) / 서울특별시 마포구 성산동 632-3번지","659.67 / 370","221.44","11","연와조","01000","다가구용단독주택(14가구)","3","1","19960527 / 19951220","0","0","0"
"193770.629651465","450475.793902648","서울특별시 마포구 동교동 181-10번지","11440","12100","0","0181","0010","모노홈1","1015122215","서울특별시 마포구 신촌로6길 17-8 (동교동) / 서울특별시 마포구 동교동 181-10번지","327.6 / 143.5","85.8","21","철근콘크리트조","01000","다가구용단독주택(6가구)","3","1","19980108 / 19960617","0","0","0"
"200423.195805379","453122.183281313","서울특별시 종로구 동숭동 129-144번지","11110","16800","0","0129","0144","포에버서울","1002129503","서울특별시 종로구 낙산길 20 (동숭동) / 서울특별시 종로구 동숭동 129-144번지","269.93 / 0","0","21","철근콘크리트조","01000","지하실, 근린생활시설, 사무실, 점포","3","1","19791126","0","0","0"
"207239.624508453","445129.026454122","서울특별시 송파구 잠실동 218-11번지","11710","10100","0","0218","0011","금하우스","1025116408","서울특별시 송파구 백제고분로11길 29 (잠실동) / 서울특별시 송파구 잠실동 218-11번지","606.55 / 270.6","162.3","21","철근콘크리트구조","02000","공동주택","5","0","20021106 / 20020110","0","0","0"
"208735.647272031","444216.735338523","서울특별시 송파구 석촌동 229-10번지","11710","10500","0","0229","0010","추억스테이","102519636","서울특별시 송파구 삼학사로8길 24-1 (석촌동) / 서울특별시 송파구 석촌동 229-10번지","500.79 / 214.6","128.7","21","철근콘크리트조","01000","다가구주택(11가구)","3","1","19951012 / 19950602","0","0","0"
"203050.611999118","443892.296277443","서울특별시 강남구 역삼동 743번지","11680","10100","0","0743","0000","타쿠네 하우스","1024116783","서울특별시 강남구 논현로79길 33 (역삼동) / 서울특별시 강남구 역삼동 743번지","658.9 / 336.57","200.46","21","철근콘크리트조","02000","다세대주택","4","0","19971001 / 19970424","0","0","0"
"192174.90015478","450668.352006193","서울특별시 마포구 서교동 247-156번지","11440","12000","0","0247","0156","성산하우스 다날","1015118859","서울특별시 마포구 월드컵로20길 59-3 (서교동) / 서울특별시 마포구 서교동 247-156번지","236.06 / 131.92","79.15","11","연와조","01000","근린생활시설 및 다가구주택","3","1","19931025 / 19930527","0","0","0"
"191396.289997433","452303.687499312","서울특별시 마포구 중동 58-35번지","11440","12600","0","0058","0035","유희 스테이","1015132568","서울특별시 마포구 성암로9안길 4 (중동) / 서울특별시 마포구 중동 58-35번지","145.7 / 0","48.15","11","연와조","01000","주택","2","1","19890427 / 19880531","0","0","0"
"191396.289997433","452303.687499312","서울특별시 마포구 중동 58-35번지","11440","12600","0","0058","0035","안녕,서울","1015132568","서울특별시 마포구 성암로9안길 4 (중동) / 서울특별시 마포구 중동 58-35번지","145.7 / 0","48.15","11","연와조","01000","주택","2","1","19890427 / 19880531","0","0","0"
"193020.639002013","450961.928937004","서울특별시 마포구 연남동 566-35번지","11440","12400","0","0566","0035","더드 하우스","1015129452","서울특별시 마포구 연남로1길 14-10 (연남동) / 서울특별시 마포구 연남동 566-35번지","291.88 / 144.5","78.11","11","조적조","01000","다가구용단독주택(6가구)","3","1","19921224 / 19920900","0","0","0"
"199932.701378317","454222.342042926","서울특별시 종로구 혜화동 5-7번지","11110","16900","0","0005","0007","스테이늘","1002117977","서울특별시 종로구 혜화로12길 33 (혜화동) / 서울특별시 종로구 혜화동 5-7번지","174.43 / 113.84","63.28","11","조적조","01000","다가구용단독주택","2","1","19940831 / 19940423","0","0","0"
"193695.59337957","450366.455363981","서울특별시 마포구 서교동 326-22번지","11440","12000","0","0326","0022","서교휴스테이","1015118919","서울특별시 마포구 와우산로35길 9-11 (서교동) / 서울특별시 마포구 서교동 326-22번지","578.77 / 205.45","122.75","21","철근콘크리트조","04000","제2종근린생활시설,다가구주택(5가구)","5","1","20010504 / 20000805","0","0","0"
"193670.662727896","450088.396707598","서울특별시 마포구 창전동 6-258번지","11440","11400","0","0006","0258","스테이 공유 홍대","1015117097","서울특별시 마포구 와우산로30길 50 (창전동) / 서울특별시 마포구 창전동 6-258번지","530.59 / 245","137.7","11","R.C조(지-1층), 연와조(2-3층)","01000","다가구용단독주택(11가구)","3","1","19970329 / 19950322","0","0","0"
"191974.171236789","450042.266019995","서울특별시 마포구 합정동 429-33번지","11440","12200","0","0429","0033","연휴(休)스테이","1015123828","서울특별시 마포구 월드컵로7안길 5 (합정동) / 서울특별시 마포구 합정동 429-33번지","198.72 / 0","66.24","11","연와조","01000","다가구용단독주택(4가구)","2","1","19910731 / 19910228","0","0","0"
"191974.171236789","450042.266019995","서울특별시 마포구 합정동 429-33번지","11440","12200","0","0429","0033","아스트라 스테이","1015123828","서울특별시 마포구 월드컵로7안길 5 (합정동) / 서울특별시 마포구 합정동 429-33번지","198.72 / 0","66.24","11","연와조","01000","다가구용단독주택(4가구)","2","1","19910731 / 19910228","0","0","0"
"209629.607046215","444670.836723759","서울특별시 송파구 송파동 91-6번지","11710","10400","0","0091","0006","온유스테이 Ⅱ","102519928","서울특별시 송파구 송파대로40길 7-18 (송파동) / 서울특별시 송파구 송파동 91-6번지","441.44 / 220.6","123.8","21","철근콘크리트조","01000","다가구주택(10가구)","3","1","19961115 / 19960508","0","0","0"
"193928.258462166","450167.918288479","서울특별시 마포구 창전동 2-49번지","11440","11400","0","0002","0049","알로하하우스_그린","1015116903","서울특별시 마포구 서강로11길 27-1 (창전동) / 서울특별시 마포구 창전동 2-49번지","211.14 / 0","0","11","조적조(연와)","01000","다가구용단독주택(6가구)","2","1","19911107 / 19890601","0","0","0"
"193928.258462166","450167.918288479","서울특별시 마포구 창전동 2-49번지","11440","11400","0","0002","0049","알로하하우스_핑크","1015116903","서울특별시 마포구 서강로11길 27-1 (창전동) / 서울특별시 마포구 창전동 2-49번지","211.14 / 0","0","11","조적조(연와)","01000","다가구용단독주택(6가구)","2","1","19911107 / 19890601","0","0","0"
"195854.365326536","448764.792283939","서울특별시 마포구 도화동 1-16번지","11440","10400","0","0001","0016","온안 스테이","101518688","서울특별시 마포구 새창로6나길 23 (도화동) / 서울특별시 마포구 도화동 1-16번지","240.52 / 115","57.33","11","연와조, 경량철골조","01000","근린생활시설 및 다가구주택(5가구)","3","1","19870711 / 19870325","0","0","0"
"193909.615814822","450310.477390852","서울특별시 마포구 동교동 188-16번지","11440","12100","0","0188","0016","오리하우스","1015122319","서울특별시 마포구 와우산로38길 24 (동교동) / 서울특별시 마포구 동교동 188-16번지","138.24 / 0","46.08","11","연와조","01000","단독주택","2","1","19910209 / 19900508","0","0","0"
"192474.246216784","449932.289056306","서울특별시 마포구 서교동 392-32번지","11440","12000","0","0392","0032","디자인 스테이 합정","1015120066","서울특별시 마포구 양화로7길 6-12 (서교동) / 서울특별시 마포구 서교동 392-32번지","491.75 / 195","116.4","21","철근콘크리트구조","04000","제2종근린생활시설, 단독주택","7","0","20051223 / 20030628","1","0","0"
"192891.962590941","450582.391796382","서울특별시 마포구 동교동 203-32번지","11440","12100","0","0203","0032","동교의봄","1015122476","서울특별시 마포구 동교로23길 32-6 (동교동) / 서울특별시 마포구 동교동 203-32번지","147.64 / 0","97.62","11","연와조","01000","주택","1","1","19730605","0","0","0"
"190611.535323711","452846.717097288","서울특별시 마포구 상암동 12-39번지","11440","12700","0","0012","0039","트리 하우스","1015133061","서울특별시 마포구 매봉산로2안길 12 (상암동) / 서울특별시 마포구 상암동 12-39번지","458.43 / 169","100.91","21","철근콘크리트조","04000","근린생활시설, 다가구용단독주택(3가구)","4","1","19970818 / 19970324","0","0","0"
"191789.255352074","450399.977367717","서울특별시 마포구 망원동 57-52번지","11440","12300","0","0057","0052","온마음스테이","1015124734","서울특별시 마포구 월드컵로19길 37 (망원동) / 서울특별시 마포구 망원동 57-52번지","74.73 / 0","23.11","11","연와조","01000","근린생활시설, 다가구용단독주택(2가구)","2","1","19910607 / 19900818","0","0","0"
"195809.435447394","448792.363857461","서울특별시 마포구 도화동 4-61번지","11440","10400","0","0004","0061","숑쿙하우스","101518810","서울특별시 마포구 새창로6가길 11 (도화동) / 서울특별시 마포구 도화동 4-61번지","155.61 / 0","51.87","11","연와조","01000","단독주택","2","1","19900905 / 19900409","0","0","0"
"191522.591392626","450870.419059416","서울특별시 마포구 망원동 476-8번지","11440","12300","0","0476","0008","함성 파라다이스","1015126712","서울특별시 마포구 월드컵로29길 20-1 (망원동) / 서울특별시 마포구 망원동 476-8번지","263.79 / 153.4","91.35","21","철근콘크리트구조","01000","다가구주택","3","0","20030417 / 20020227","0","0","0"
"193093.753469659","450858.90507876","서울특별시 마포구 동교동 197-27번지","11440","12100","0","0197","0027","준하우스3","1015122361","서울특별시 마포구 월드컵북로6길 84 (동교동) / 서울특별시 마포구 동교동 197-27번지","579.38 / 182.16","108.48","21","R.C조","04000","근린생활시설,단독주택","5","1","19960503 / 19950526","0","0","0"
