소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,최근접_소화용수_거리등급,총층수,연면적,cluster_label,최종위험점수_new,PC1,PC2
0.098,23,60.9,0.874484001,0.1808,0.85,1,17,8.826881344,중위험군,33.18618211,-0.5443639043775681,2.6583699821977937
0.113,34,76.5,0.77983042,0.1665,0.7,1,9,7.703459048,중위험군,30.20916083,0.3464941932768057,1.81810547773411
0.2984,7,57.1,1.125439531,0.1652,0.25,1,19,9.77320801,저위험군,26.25592304,-2.01743773257691,2.8704542652424685
0.2539,23,65.2,0.591610761,0.1165,0.85,0,14,8.658519128,중위험군,23.11147021,-0.04864714953881468,2.8034468472182463
0.0918,15,60.0,1.055710267,0.1808,0.12,1,17,10.04015776,저위험군,23.60860474,-1.762135365718237,2.8994195775967566
0.098,25,72.0,1.095709529,0.1723,0.7,1,10,9.511999311,중위험군,31.61153998,-0.23993631139277627,2.401677528240269
0.3014,14,57.1,3.558351067,0.1665,0.7,1,25,10.53916451,중위험군,39.03803173,-1.0804040522607197,4.305787180724964
0.1814,44,77.3,3.872802292,0.1551,1.0,1,3,11.32246689,중위험군,43.22447024,1.473041003661242,3.2676287469281786
0.2195,3,0.0,0.021819047,0.1509,0.08,2,42,12.16895731,저위험군,23.90521275,-5.193647232317758,4.647256695984312
0.1735,29,79.3,2.134937947,0.1766,0.35,2,23,9.910463166,저위험군,37.01093094,-1.2395497183226574,3.51560867748812
0.2167,8,62.5,0.040546094,0.1165,0.85,0,10,8.013674143,중위험군,20.72454379,-0.43928917078896895,1.9465332912106268
0.3595,6,16.7,1.699539747,0.1565,0.18,1,12,9.107975365,저위험군,24.70233306,-2.148010117011534,1.8976000972047735
0.3287,29,75.9,0.739084276,0.115,0.85,0,21,9.017362235,중위험군,24.89395184,-0.048487199074717525,3.6792863018675424
0.0551,15,33.3,0.646158671,0.1465,0.08,1,13,7.983781069,저위험군,17.02598948,-1.814356801300513,1.7350620705496502
0.1947,37,78.4,0.798507696,0.115,1.0,1,20,8.712430973,중위험군,31.78995525,0.09885775206585266,3.2835242755974368
0.4735,2,0.0,0.041672696,0.1766,0.55,2,26,10.37026724,저위험군,34.58046702,-3.754918255323482,2.561675868138843
0.3935,0,0.0,2.936308853,0.1723,0.35,2,5,9.970865788,저위험군,37.20624082,-2.3453963711117227,1.2168965097474544
0.1266,32,75.0,0.693147181,0.1251,0.35,1,25,9.814984154,저위험군,22.72211873,-1.21457411907918,3.8948454063202083
0.1632,9,44.4,1.201796525,0.1708,0.35,1,23,9.595534743,저위험군,26.30835335,-2.110290013882369,3.1763091068277607
0.5392,5,0.0,0.128210659,0.1265,0.55,2,28,10.44386227,저위험군,31.57007755,-3.801289540257928,2.911515184974988
0.3564,10,60.0,0.214559808,0.115,1.0,0,23,8.660600655,중위험군,24.93737925,-0.9005008375771171,3.311132207391189
0.3196,14,85.7,0.341749294,0.115,1.0,1,19,8.694167142,중위험군,31.92199628,-0.6603373695156655,2.8168066710146884
0.2894,19,47.4,3.193981357,0.1766,1.0,1,30,10.5328426,중위험군,42.77342793,-1.0079401631646165,4.676859735801873
0.1022,27,85.2,0.735706795,0.1909,0.85,1,13,8.365905077,중위험군,34.54731476,0.13840640798188517,2.3032114332447766
0.4244,0,0.0,0.744972248,0.1794,0.08,2,18,9.151651376,저위험군,28.83956587,-3.6239606548955474,1.5632356875929143
0.228,7,28.6,2.389841538,0.178,0.7,2,20,10.7472506,중위험군,41.10594286,-2.2105453482115793,3.0106587387330546
0.0938,45,53.3,1.096823379,0.1623,0.08,1,11,10.22212309,저위험군,21.96251601,-0.6648056984342078,2.788213577053955
0.3257,17,76.5,1.067261759,0.1094,1.0,1,21,5.509388337,중위험군,31.80221544,-0.13730088807189417,2.141329842904891
0.2804,46,71.7,0.437013466,0.1509,0.25,0,5,5.236441963,저위험군,16.72552358,1.0434538683556063,1.0522996583051167
0.129,0,0.0,2.570951376,0.1536,0.12,2,7,6.356107661,저위험군,27.37212124,-2.209953253467272,0.29313999317705686
0.1787,6,50.0,2.712669147,0.1022,0.7,1,12,7.347943823,중위험군,28.74690939,-0.6462302274958397,2.031280272145165
0.184,14,50.0,0.412685356,0.1365,0.85,1,11,6.09356977,중위험군,27.77990965,-0.5011733369579913,1.068875410402774
0.1313,18,72.2,1.827221503,0.1523,0.7,1,6,7.349230825,중위험군,31.17914216,0.17113152515436875,1.4849094766172457
0.122,0,0.0,2.511365111,0.4535,0.12,2,3,5.620400866,저위험군,37.3094595,-1.6109561080125365,-1.020756059252395
0.2002,4,0.0,0.00938974,0.1408,0.45,2,4,5.645446898,저위험군,25.32889192,-2.1192158809281065,-0.6705762002283333
0.5567,0,0.0,0.017241806,0.1222,0.04,2,3,5.187385806,저위험군,21.76826798,-2.6847686886514146,-1.0816404656954461
0.2597,6,0.0,3.208634886,0.4535,0.08,0,3,3.33220451,저위험군,27.201146,-0.07851810666189689,-0.7680723682287683
0.2365,21,38.1,3.485006572,0.1194,0.45,2,7,3.951243719,저위험군,33.62207791,-0.1170941831473735,0.30384804572319785
0.2774,100,53.0,0.21224696,0.1608,1.0,1,5,6.338594078,중위험군,34.0789909,2.7691987111344796,1.5306792006223089
0.4886,14,21.4,1.556604498,0.232,0.04,0,37,10.61004442,저위험군,18.5557279,-2.828921599326578,4.8223686570818725
0.2337,108,65.7,0.675755438,0.4324,1.0,1,5,4.204692619,고위험군,42.95662447,3.9374318941040145,0.5003329941523452
0.2597,5,40.0,0.046091107,0.413,1.0,2,6,6.532334292,고위험군,44.34334328,-0.8671161043150376,-0.5591288458707951
0.1632,28,46.4,1.772711274,0.1179,0.45,2,3,9.72853875,저위험군,31.13571848,-0.8414637322817083,1.5545638342262629
0.1337,15,73.3,1.00084812,0.5574,0.85,0,2,11.03741872,고위험군,39.17078529,0.5779551754193946,1.5262718513853415
0.3257,0,0.0,0.0,0.1108,0.45,2,44,10.72201109,저위험군,26.3910764,-4.832758274760457,4.427334446118961
0.122,87,74.7,1.29593514,0.1523,1.0,2,15,9.273784545,중위험군,42.11096905,1.5849789723051178,3.231983847088793
0.2834,7,0.0,0.0,0.1523,0.08,2,23,10.55999668,저위험군,23.99215979,-3.998128729549377,2.482120898070773
0.2308,12,83.3,0.637152911,0.1136,0.04,0,37,9.900533193,저위험군,12.56557322,-2.2549370433801257,5.138289333678106
0.2452,14,21.4,3.25918448,0.1122,0.08,1,7,6.606650186,저위험군,21.60803378,-0.9880258828158993,1.2755165628049951
0.2539,15,60.0,0.082324945,0.1623,0.04,2,6,6.371611847,저위험군,24.96694122,-1.5609120032787198,0.1361866612474436
0.4213,12,33.3,2.805859341,0.1122,0.12,0,23,8.518592212,저위험군,18.2793578,-1.5357918354923124,3.5782823567977573
0.3257,0,0.0,0.0,0.1108,0.45,2,44,12.13071851,저위험군,26.91491916,-5.039864091116189,4.870092773130537
0.1457,47,59.6,2.418269492,0.1165,1.0,0,9,7.936660155,중위험군,28.33787101,1.6327317920996562,2.8438730561975785
0.2167,30,83.3,0.462134465,0.1451,0.12,0,5,5.697093487,저위험군,14.15373922,0.46643262353984044,1.1088612994232927
0.2423,12,33.3,3.054001182,0.4148,0.7,1,4,4.9698133,고위험군,40.61094366,0.44295656440839737,-0.152896398222783
0.067,17,70.6,0.182321557,0.1408,0.25,0,4,4.262679877,저위험군,12.02835363,0.21803964017149463,0.3558914948037642
0.1433,10,10.0,0.332532639,0.1494,1.0,2,6,5.093750201,중위험군,34.19609515,-1.0865556288578095,-0.4007057743844268
0.0898,35,48.6,2.180780219,0.1237,1.0,1,12,8.27614022,중위험군,33.2242042,0.41264282061043694,2.554470349218856
0.3718,0,0.0,0.0,0.2959,0.7,2,8,7.367708572,중위험군,37.03372228,-2.276564695689558,-0.233221654304949
0.129,8,12.5,0.305864392,0.1165,0.04,2,12,8.034955025,저위험군,19.08783436,-2.9154885318079042,1.0144470561012509
0.3811,0,0.0,0.0,0.1594,0.7,2,5,7.019296654,중위험군,32.73603114,-2.242874861995764,-0.2831317008922236
0.1894,29,86.2,1.609437912,0.1194,1.0,1,11,6.463029457,중위험군,33.30381168,0.8667233502422128,1.9075908411214935
0.1607,24,95.8,1.25851838,0.1022,0.85,1,10,9.542732869,중위험군,30.08826668,0.15784566584751647,2.745777010506321
0.1043,29,100.0,0.883433567,0.1509,1.0,1,6,6.378528046,중위험군,33.63470693,1.1638351223981687,1.3221145697415053
0.2715,14,85.7,1.042433787,0.1022,0.85,2,14,7.382248814,중위험군,35.42610033,-0.6969510743037391,1.7483863287241936
0.1337,11,18.2,0.916290732,0.1665,0.85,0,5,6.865891075,중위험군,23.780588,-0.26318361140321356,1.0080571938143799
0.1506,24,70.8,0.978533041,0.105,0.35,1,28,10.27735879,저위험군,21.94319787,-1.6977833261275073,4.286292301713166
0.2626,27,66.7,0.691757326,0.1065,0.45,0,24,9.744257327,중위험군,17.65556761,-0.9269942238044574,4.080418988752908
0.0938,31,96.8,1.90616982,0.1165,0.7,1,18,8.260751355,중위험군,29.72396808,0.2589222481380142,3.2531764067089086
0.4336,14,78.6,1.489778117,0.115,0.7,1,5,5.934894196,중위험군,30.32777709,0.1920326902515098,0.8482840847531412
0.1974,18,61.1,1.521875419,0.1165,0.7,2,12,7.136483209,중위험군,33.80585894,-0.7889841402298163,1.470519296278088
0.1531,38,68.4,0.999011572,0.2448,0.7,0,28,9.823957214,중위험군,25.67962444,-0.2028644330676003,4.403167911651139
0.2195,29,96.6,1.519667913,0.2433,1.0,1,19,9.820757905,중위험군,38.64463866,0.26566633400103057,3.4048007530910525
0.1974,25,76.0,0.947006787,0.1652,1.0,0,17,10.17774238,중위험군,30.4293613,0.12269054852795684,3.6356881985385665
0.3014,0,0.0,0.133531393,0.1279,0.18,2,12,7.609862201,저위험군,22.64169702,-3.1989048429644478,0.5952427958923652
0.1683,1,0.0,0.693147181,0.1222,0.0,1,48,11.94221126,저위험군,15.46468841,-4.990566751362762,5.709406665057833
0.1814,4,100.0,0.446102754,0.1194,0.55,2,17,10.17652542,중위험군,31.63721971,-1.819304468356694,2.688850592418618
0.3966,3,33.3,0.074107972,0.1108,1.0,2,15,7.928045601,중위험군,35.16767902,-1.9785946643645054,1.288133060013077
0.2002,8,12.5,0.036039936,0.2417,0.7,1,26,10.18508867,중위험군,26.97711839,-2.6177052035047015,3.014111654751628
0.2452,29,86.2,1.551102335,0.1108,0.7,2,25,10.04020138,중위험군,36.32188451,-1.0952466692601464,3.8178958618332803
0.2029,29,93.1,1.130097905,0.1094,1.0,0,25,10.28646844,중위험군,27.29356649,0.09828596259682466,4.701101136122092
0.1709,16,93.8,0.619815907,0.1122,0.25,1,18,8.238801166,저위험군,20.41757129,-1.1054648466576413,2.6978643409565883
0.4182,29,100.0,1.106911091,0.1122,1.0,1,11,6.901737207,중위험군,34.73494169,0.8124458820579895,1.9534272458822513
0.3349,2,0.0,0.99852883,0.105,0.12,2,14,8.728264161,저위험군,22.88208923,-3.27514424332579,1.3731696942258362
0.1361,7,28.6,1.085708884,0.1365,0.85,2,5,4.990432587,중위험군,33.443555,-0.873798513723,-0.2580469167463416
0.113,6,50.0,0.207639365,0.1265,0.85,0,17,5.147494477,중위험군,19.25125044,-0.4909891122413399,1.6123822976479276
0.3349,29,96.6,0.342406972,0.6656,0.85,1,4,4.060443011,고위험군,46.83425488,1.7650394991315055,-1.0602770865574915
0.1867,25,92.0,0.877150824,0.158,1.0,1,6,5.283203729,중위험군,34.29916261,1.0726972742748777,0.8318921155872971
0.1361,7,71.4,3.746785452,0.4165,0.85,0,6,4.890349128,고위험군,38.7656671,1.517396917258393,0.7831873368440181
0.1581,19,100.0,0.245122458,0.1523,0.85,1,6,5.497168225,중위험군,30.18961702,0.6307733567505562,0.7461360975647784
0.129,11,18.2,0.143100844,0.1465,0.85,1,13,6.22059017,중위험군,26.06912535,-1.179587115490433,0.9883237099005541
0.341,31,96.8,0.251623023,0.1494,0.85,0,3,4.356708827,중위험군,25.61775498,1.7005109707881743,0.5870753167757511
0.3687,0,0.0,0.0,0.1036,1.0,2,29,10.21617926,중위험군,33.6792989,-3.5040648630636153,3.009629845638885
0.5509,10,70.0,1.419756001,0.1094,0.12,0,8,6.400257445,저위험군,16.64834244,-0.495078164915032,1.448626483950222
0.4735,5,60.0,1.23917906,0.1094,0.12,1,17,9.518707036,저위험군,22.1037906,-2.1318555230288414,2.688185208902392
0.098,31,100.0,0.807557532,0.1665,1.0,1,6,7.873217055,중위험군,35.23783147,1.0110030776045544,1.763674225262366
0.3997,0,0.0,0.255933374,0.1011,0.45,2,20,10.41304237,저위험군,26.72142156,-3.687922518139605,2.2669623473897724
0.2804,23,95.7,0.0,0.1265,0.04,0,16,9.178540059,저위험군,12.86757963,-0.8325835892946286,3.0775749099569576
0.6018,2,0.0,0.0,0.1308,0.04,2,7,10.4753142,저위험군,24.94677628,-3.576634938081062,0.9154680371938612
0.4704,24,87.5,1.458120096,0.1322,1.0,1,11,8.723068501,중위험군,37.85768362,0.30463663288872816,2.3990903322185364
0.548,4,0.0,0.038839833,0.1308,0.85,2,7,7.982416347,중위험군,34.89945843,-2.230096174556975,0.2755414802727794
0.3873,3,0.0,2.821885344,0.1293,0.35,2,17,8.371473537,저위험군,32.9525523,-2.614803066845442,1.8876491920288385
0.5245,13,15.4,0.21319322,0.1222,0.85,1,6,7.983098941,중위험군,29.14008249,-1.1901178025376369,0.8589645102932517
0.6369,0,0.0,0.070617567,0.2353,0.12,2,3,9.40763264,저위험군,28.13513597,-3.0975774625484847,-0.03538689032598837
0.2804,13,84.6,0.0,0.1179,0.04,1,14,8.112227958,저위험군,17.14052944,-1.5304717135527843,1.9981710797820875
0.2894,12,100.0,0.0,0.1179,0.04,1,15,8.203304027,저위험군,17.87903661,-1.4161103966587527,2.1958310006848474
0.3226,7,71.4,0.182321557,0.1108,0.18,1,17,9.333707786,저위험군,19.27163268,-2.0396383696626796,2.550881762021542
0.1361,0,0.0,0.277210773,0.1108,0.35,2,17,9.048056709,저위험군,22.74883735,-3.394707377216789,1.6410311908720314
0.2597,31,96.8,1.017386849,0.513,0.45,0,14,7.441906728,고위험군,31.96512779,0.9150527035067096,1.8077654445377558
0.1709,9,33.3,1.386294361,0.115,0.04,0,16,8.483429561,저위험군,11.08948682,-1.6955792472731432,2.6785457684867837
0.1974,19,63.2,1.828127113,0.115,0.04,1,9,7.781973234,저위험군,19.50717414,-0.8945974082746923,1.8317350464923776
0.0799,23,95.7,1.308907698,0.1509,0.7,1,6,6.889591308,중위험군,30.10659669,0.606779999997683,1.4540429763577898
0.4582,34,88.2,0.927069866,0.1122,0.85,1,9,9.041566628,중위험군,33.03617273,0.378031237965187,2.36373434086931
0.2685,5,100.0,0.0,0.1408,0.04,0,18,9.457278572,저위험군,13.85979895,-1.4881757746472513,3.125929846371802
0.5186,17,11.8,0.135591974,0.264,0.85,1,8,8.069968149,중위험군,33.69948901,-1.069337506070711,0.7322052842614896
0.2834,15,13.3,1.788207068,0.1079,0.04,1,23,8.270973574,저위험군,18.00256991,-2.427576660787494,2.8376686908574165
0.6209,3,0.0,3.714509713,0.1293,0.45,1,12,8.377011161,저위험군,33.03476385,-1.667148648271347,1.9717803932891347
0.3014,0,0.0,0.042379223,0.1079,1.0,1,13,6.760414691,중위험군,25.97991148,-1.80811896015487,0.9383258722209415
0.4028,48,95.8,1.653949643,0.1079,0.7,1,9,6.513230111,중위험군,31.35350458,1.3362625720022723,1.9558096665907765
0.3226,0,0.0,0.036367644,0.1079,0.25,2,21,9.161150128,저위험군,22.65307423,-3.7981647729706602,1.9028063691492911
0.6155,3,0.0,0.240318056,0.1079,0.35,1,10,6.82437367,저위험군,20.85640134,-2.3176060415091326,0.5834870941282507
0.6209,3,0.0,0.562984685,0.105,0.35,2,14,7.894318064,저위험군,27.89292437,-3.028997948332608,0.9471237612520407
0.588,47,78.7,0.891091078,0.1011,1.0,1,10,6.851184927,중위험군,34.60617771,1.0804635026552725,1.8453344144227772
0.5245,7,85.7,0.566853455,0.1108,0.35,2,11,7.195937226,저위험군,30.52518016,-1.4786532623747668,1.0672521365471628
0.5653,9,55.6,1.564189855,0.1065,0.7,1,9,6.595780514,중위험군,30.53023606,-0.5776950573284745,1.194320968852055
0.5795,33,75.8,2.284449279,0.105,1.0,1,10,6.90475077,중위험군,37.86889241,0.9062685847468024,1.9798579275603996
0.2195,3,66.7,0.312598424,0.1794,0.7,2,5,4.955827058,중위험군,35.28739123,-0.8110187296423716,-0.39976000609058265
0.5509,8,37.5,1.446918983,0.1011,1.0,2,11,6.148468296,중위험군,38.94509743,-1.0282601668439109,0.7303481138426496
0.1581,30,63.3,1.231256763,0.1065,1.0,1,9,6.107022888,중위험군,29.96174865,0.6342942406656565,1.4475572795383744
0.2597,2,0.0,0.14359092,0.1065,0.25,1,10,6.7310181,저위험군,15.154335,-2.399248933890718,0.6445661565043945
0.5682,12,66.7,2.11730987,0.1,0.7,1,10,6.769641977,중위험군,31.91296659,-0.27254201699312325,1.5782110482377096
0.2308,0,0.0,0.400551093,0.1036,0.25,1,10,6.837332815,저위험군,15.23062396,-2.4172216501004944,0.7286710407572157
0.2984,0,0.0,1.032362903,0.1065,0.18,2,76,10.98417345,저위험군,24.80866729,-6.338068601691784,7.548076005125036
0.1531,9,11.1,1.74435723,0.1036,0.18,0,11,7.377758908,저위험군,11.46062883,-1.3787388363586963,1.8805711049172433
0.5908,3,33.3,0.291611351,0.1122,0.35,0,11,6.854354502,저위험군,16.40669168,-1.4457832243701316,1.300153528375249
0.3811,11,54.5,0.930996879,0.1179,0.7,1,11,6.893656355,중위험군,28.01897779,-0.7600051290602449,1.382103656818628
0.2365,15,86.7,1.490737024,0.1122,1.0,1,22,8.944550246,중위험군,33.73404899,-0.4930491431864214,3.468764196107039
0.0838,44,93.2,0.359700665,0.1122,0.85,0,22,8.494333897,중위험군,21.83600288,0.6746580290740546,3.901526442342745
0.1482,34,41.2,1.88964531,0.1108,0.85,1,9,6.398594935,중위험군,28.98679049,0.4272250054317813,1.5701855355651353
0.5037,4,50.0,1.430500454,0.1108,0.35,0,9,6.845879875,저위험군,18.75750306,-0.8075292612233851,1.5237742426299474
0.2954,3,0.0,0.400551093,0.1108,0.25,0,8,5.978885765,저위험군,10.2356634,-1.657394560388041,0.6781775823199494
0.3379,6,50.0,0.09129142,0.1108,0.12,1,9,6.198478716,저위험군,16.27711625,-1.636883054606051,0.6825395208492449
0.2715,6,16.7,1.403536168,0.1108,0.35,1,18,9.182866395,저위험군,21.78932749,-2.3403746014557796,2.546152750999673
0.5422,4,50.0,1.140723774,0.1179,0.7,0,10,6.595780514,중위험군,23.86883375,-0.49912977584239737,1.4777172245159775
0.1581,15,6.7,1.450181629,0.115,0.45,1,10,7.516433303,저위험군,21.48025574,-1.4252447795341496,1.4144849243497022
0.1065,24,54.2,1.614978093,0.1136,0.7,0,11,6.886531643,중위험군,20.53278094,0.3378790519150979,2.195404309245438
0.5739,7,100.0,0.565224328,0.115,0.7,1,10,7.03966035,중위험군,30.81203895,-0.38891263255531683,1.431358986200135
0.5908,2,0.0,1.123658321,0.1165,1.0,2,14,7.832014181,중위험군,38.90136509,-2.1834020334178916,1.0963556589001424
0.5908,1,0.0,2.040220829,0.1208,0.18,1,5,10.01359678,저위험군,24.70628605,-2.367447965248943,1.477335498724002
0.4089,0,0.0,0.074107972,0.1251,1.0,2,40,9.952182474,중위험군,36.01783872,-3.9198031942751617,3.8462149349041406
0.2056,19,15.8,0.189242,0.1436,0.85,1,25,10.17606868,중위험군,28.40025683,-2.065552082704084,3.357626522702083
0.2804,8,0.0,1.889397939,0.1179,0.18,1,63,11.44160131,저위험군,21.81550966,-4.8894954803159445,7.209939979446381
0.5908,1,0.0,0.175890666,0.115,0.25,2,17,10.10299393,저위험군,26.84285664,-3.739731332766032,1.772639276603349
0.3014,25,12.0,0.209148799,0.115,0.85,2,19,8.130942302,중위험군,32.34087669,-1.8456197231648106,1.869304615010989
0.5422,3,66.7,1.140723774,0.1179,0.7,0,10,6.595780514,중위험군,24.51897661,-0.3077074295759863,1.570032241398722
0.1814,24,66.7,2.681021529,0.1165,1.0,1,12,8.169336396,중위험군,35.34773595,0.3978163138612659,2.5976362155100867
0.2568,10,0.0,0.975379648,0.1108,0.35,0,17,9.139810606,저위험군,13.97273206,-2.030619445937251,2.699949258188283
0.3257,0,0.0,0.27369583,0.1094,0.7,2,14,7.362010551,중위험군,28.95452415,-2.6694028719791296,0.8187204821901386
0.3349,4,75.0,0.130770231,0.1094,0.12,1,11,7.133295955,저위험군,17.55283714,-1.5846349153183297,1.298086742292803
0.5823,4,50.0,0.202458645,0.1036,0.08,2,10,6.721425701,저위험군,24.2542534,-2.350449731362736,0.45703017552726316
0.4459,0,0.0,0.0,0.1494,0.25,2,13,11.19468796,저위험군,27.95503456,-3.7314658634419984,1.6835914382367012
0.7988,12,66.7,0.754301604,0.1623,0.7,0,15,10.31218078,중위험군,31.55622745,-0.8719708678550318,2.9985230932518574
0.6852,10,50.0,0.327422401,0.1222,0.35,0,13,8.925321417,저위험군,19.91377057,-1.3798586472300371,2.2631176523274243
0.4795,5,40.0,0.339283201,0.1551,0.04,0,12,8.51398806,저위험군,15.34877743,-1.837682584160844,1.8889931372190059
0.4552,22,100.0,2.249475268,0.115,1.0,1,14,8.205491613,중위험군,38.51461039,0.5237919709048715,2.7765650363676353
0.2597,0,0.0,0.339283201,0.1136,0.04,2,23,9.104646467,저위험군,20.21077562,-4.018036666436877,2.113977204684574
0.1086,9,22.2,0.111744038,0.1108,0.25,0,29,9.780472102,저위험군,10.06212717,-2.6785054676475495,3.938768383298638
0.4459,1,0.0,0.019512814,0.4236,0.12,2,6,7.067319849,저위험군,33.28282815,-2.6211248945642747,-0.8871364900219679
0.4336,6,66.7,0.675755438,0.1293,0.55,1,18,9.305468717,중위험군,28.14891849,-1.6527826583392544,2.6542577908250804
0.3718,1,0.0,0.045168968,0.1279,0.04,2,37,10.87149749,저위험군,22.66606463,-4.942962553091057,3.7746267421073396
0.2984,1,0.0,0.976509592,0.105,0.25,2,24,9.735128071,저위험군,24.68332194,-3.7543111785969088,2.5826587147365676
0.9593,2,0.0,0.0,0.1094,1.0,2,8,9.912397739,중위험군,40.37749379,-2.5767889656338907,0.8544066798896731
0.7091,24,100.0,0.957782453,0.1565,0.85,1,7,8.759984064,중위험군,39.60751978,0.3366535026369362,1.862233337049296
0.3287,0,0.0,0.040821995,0.1079,0.08,0,23,8.987782899,저위험군,8.301884613,-3.1486787107531127,2.806850499342572
0.1632,2,50.0,0.009132484,0.1094,0.18,1,19,9.597437823,저위험군,16.15922012,-2.6327985422150113,2.6417203470489317
0.3502,10,70.0,0.180670029,0.1079,0.12,1,22,10.49440819,저위험군,18.9667094,-2.4257674504072795,3.372737671333928
0.6369,5,20.0,0.413641769,0.105,0.7,2,18,9.252153875,중위험군,33.97923445,-2.7231396369897585,1.875506852044703
0.3471,27,96.3,1.289783461,0.1322,1.0,0,5,6.759255271,중위험군,29.7272082,1.5130278464213451,1.7530403628193194
0.3904,5,60.0,0.046883586,0.1122,0.7,1,6,6.908754779,중위험군,25.60260463,-0.8877954172614929,0.7248660997430544
0.4521,26,96.2,0.899941594,0.1279,0.7,2,11,5.283203729,중위험군,36.8660938,0.07855289874875175,0.8545269213222593
0.2252,10,40.0,1.098612289,0.1065,0.45,1,23,9.826984407,저위험군,22.88038151,-2.167424571997919,3.3533272688632896
0.7229,7,85.7,1.020073649,0.1422,0.35,1,5,5.84932478,저위험군,29.78300762,-0.462304279463672,0.4677389974470909
