사용승인일자,화재조기진압용스프링클러(H)설치여부,건축물일련번호,스프링클러(AV)설치여부,주소,시도명,시군구명,읍면동명,스프링클러(H)설치여부,화재조기진압용스프링클러(AV)설치여부,간이스프링클러(H)설치여부,대상물명,간이스프링클러(AV)설치여부
19680830," ""N""          "," ""11000000004715"""," ""N""      "," ""서울특별시 마포구 상수동""       "," ""서울특별시"""," ""마포구""  "," ""상수동""     "," ""N""     "," ""N""           "," ""N""    "," ""에이레이(A Rey)모텔(구.성원여관""                   "," ""N"""
19680901," ""N""          "," ""11000000004721"""," ""N""      "," ""서울특별시 마포구 아현동""       "," ""서울특별시"""," ""마포구""  "," ""아현동""     "," ""N""     "," ""N""           "," ""N""    "," ""아현동347-12건물""                                  "," ""N"""
19680901," ""N""          "," ""11000000004722"""," ""N""      "," ""서울특별시 마포구 아현동""       "," ""서울특별시"""," ""마포구""  "," ""아현동""     "," ""N""     "," ""N""           "," ""N""    "," ""아담여관""                                          "," ""N"""
19680901," ""N""          "," ""11000000004724"""," ""N""      "," ""서울특별시 마포구 공덕동""       "," ""서울특별시"""," ""마포구""  "," ""공덕동""     "," ""N""     "," ""N""           "," ""N""    "," ""공덕동105-228건물(쉼스테이)""                       "," ""N"""
19680901," ""N""          "," ""11000000004755"""," ""N""      "," ""서울특별시 중구 광희동1가""      "," ""서울특별시"""," ""중구""    "," ""광희동1가""  "," ""N""     "," ""N""           "," ""N""    "," ""행복한 원룸""                                       "," ""N"""
19680925," ""N""          "," ""11000000004796"""," ""N""      "," ""서울특별시 종로구 익선동""       "," ""서울특별시"""," ""종로구""  "," ""익선동""     "," ""N""     "," ""N""           "," ""N""    "," ""세화호스텔""                                        "," ""N"""
19680930," ""N""          "," ""11000000004803"""," ""Y""      "," ""서울특별시 중구 충무로2가""      "," ""서울특별시"""," ""중구""    "," ""충무로2가""  "," ""Y""     "," ""N""           "," ""N""    "," ""나인트리 바이 파르나스서울 명동 1호텔""             "," ""N"""
19681025," ""N""          "," ""11000000004957"""," ""N""      "," ""서울특별시 종로구 숭인동""       "," ""서울특별시"""," ""종로구""  "," ""숭인동""     "," ""N""     "," ""N""           "," ""N""    "," ""대성장여관(쉬고 게스트 하우스)""                    "," ""N"""
19681101," ""N""          "," ""11000000004998"""," ""N""      "," ""서울특별시 중구 주교동""         "," ""서울특별시"""," ""중구""    "," ""주교동""     "," ""N""     "," ""N""           "," ""N""    "," ""순양빌딩""                                          "," ""N"""
19681201," ""N""          "," ""11000000005052"""," ""N""      "," ""서울특별시 중구 신당동""         "," ""서울특별시"""," ""중구""    "," ""신당동""     "," ""N""     "," ""N""           "," ""N""    "," ""Q모텔""                                             "," ""N"""
19611210," ""N""          "," ""11000000005060"""," ""N""      "," ""서울특별시 중구 남산동2가""      "," ""서울특별시"""," ""중구""    "," ""남산동2가""  "," ""Y""     "," ""N""           "," ""N""    "," ""프린스호텔""                                        "," ""N"""
19681201," ""N""          "," ""11000000005067"""," ""N""      "," ""서울특별시 중구 쌍림동""         "," ""서울특별시"""," ""중구""    "," ""쌍림동""     "," ""N""     "," ""N""           "," ""N""    "," ""이학여관""                                          "," ""N"""
19681212," ""N""          "," ""11000000005158"""," ""N""      "," ""서울특별시 중구 남산동2가""      "," ""서울특별시"""," ""중구""    "," ""남산동2가""  "," ""N""     "," ""N""           "," ""N""    "," ""남산 길 하우스""                                    "," ""N"""
19681231," ""N""          "," ""11000000005192"""," ""N""      "," ""서울특별시 종로구 창신동""       "," ""서울특별시"""," ""종로구""  "," ""창신동""     "," ""N""     "," ""N""           "," ""N""    "," ""동대문호텔(롯데리아)""                              "," ""N"""
19690401," ""N""          "," ""11000000005383"""," ""N""      "," ""서울특별시 종로구 숭인동""       "," ""서울특별시"""," ""종로구""  "," ""숭인동""     "," ""N""     "," ""N""           "," ""N""    "," ""휴모텔(구.귀빈장)(휴모텔)""                         "," ""N"""
19691008," ""N""          "," ""11000000005427"""," ""N""      "," ""서울특별시 종로구 창신동""       "," ""서울특별시"""," ""종로구""  "," ""창신동""     "," ""N""     "," ""N""           "," ""N""    "," ""바티카 호텔(VATICA HOTEL)삼호호텔""                 "," ""N"""
19690501," ""N""          "," ""11000000005437"""," ""N""      "," ""서울특별시 마포구 염리동""       "," ""서울특별시"""," ""마포구""  "," ""염리동""     "," ""N""     "," ""N""           "," ""N""    "," ""크로바여관""                                        "," ""N"""
19690501," ""N""          "," ""11000000005460"""," ""N""      "," ""서울특별시 중구 장충동2가""      "," ""서울특별시"""," ""중구""    "," ""장충동2가""  "," ""N""     "," ""N""           "," ""N""    "," ""조이게스트하우스""                                  "," ""N"""
19691011," ""N""          "," ""11000000005465"""," ""N""      "," ""서울특별시 중구 남대문로5가""    "," ""서울특별시"""," ""중구""    "," ""남대문로5가"""," ""N""     "," ""N""           "," ""N""    "," ""M 모텔""                                            "," ""N"""
19690510," ""N""          "," ""11000000005530"""," ""Y""      "," ""서울특별시 중구 명동2가""        "," ""서울특별시"""," ""중구""    "," ""명동2가""    "," ""Y""     "," ""N""           "," ""N""    "," ""명동청휘빌딩(소테츠 호텔)""                         "," ""N"""
19630304," ""N""          "," ""11000000005676"""," ""N""      "," ""서울특별시 중구 중림동""         "," ""서울특별시"""," ""중구""    "," ""중림동""     "," ""N""     "," ""N""           "," ""N""    "," ""한성빌딩""                                          "," ""N"""
19690820," ""N""          "," ""11000000005726"""," ""N""      "," ""서울특별시 중구 충무로2가""      "," ""서울특별시"""," ""중구""    "," ""충무로2가""  "," ""Y""     "," ""N""           "," ""N""    "," ""청방빌딩(호텔스카이파크 명동3호점)""                "," ""N"""
19690901," ""N""          "," ""11000000005780"""," ""N""      "," ""서울특별시 마포구 공덕동""       "," ""서울특별시"""," ""마포구""  "," ""공덕동""     "," ""N""     "," ""N""           "," ""N""    "," ""나루호스텔(구. 영진여관)""                          "," ""N"""
19690914," ""N""          "," ""11000000005804"""," ""N""      "," ""서울특별시 용산구 원효로3가""    "," ""서울특별시"""," ""용산구""  "," ""원효로3가""  "," ""N""     "," ""N""           "," ""N""    "," ""플라워하우스(구","태창여관)""                         "," ""N"""
19691001," ""N""          "," ""11000000005900"""," ""N""      "," ""서울특별시 종로구 창신동""       "," ""서울특별시"""," ""종로구""  "," ""창신동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔패밀리아인""                                    "," ""N"""
19691001," ""N""          "," ""11000000005910"""," ""N""      "," ""서울특별시 종로구 숭인동""       "," ""서울특별시"""," ""종로구""  "," ""숭인동""     "," ""N""     "," ""N""           "," ""N""    "," ""동미여관(동미여관)""                                "," ""N"""
19691001," ""N""          "," ""11000000005915"""," ""N""      "," ""서울특별시 중구 중림동""         "," ""서울특별시"""," ""중구""    "," ""중림동""     "," ""N""     "," ""N""           "," ""N""    "," ""우리텔""                                            "," ""N"""
19651026," ""N""          "," ""11000000005931"""," ""N""      "," ""서울특별시 중구 남창동""         "," ""서울특별시"""," ""중구""    "," ""남창동""     "," ""N""     "," ""N""           "," ""N""    "," ""서울백페커스(구:하동여관)""                         "," ""N"""
19691010," ""N""          "," ""11000000005949"""," ""Y""      "," ""서울특별시 중구 명동1가""        "," ""서울특별시"""," ""중구""    "," ""명동1가""    "," ""Y""     "," ""N""           "," ""N""    "," ""태흥빌딩(이코노미호텔)""                            "," ""N"""
19691017," ""N""          "," ""11000000005967"""," ""Y""      "," ""서울특별시 중구 태평로1가""      "," ""서울특별시"""," ""중구""    "," ""태평로1가""  "," ""Y""     "," ""N""           "," ""N""    "," ""뉴서울호텔""                                        "," ""N"""
19691025," ""N""          "," ""11000000005984"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""남산여인숙(폐업)""                                  "," ""N"""
19691101," ""N""          "," ""11000000006030"""," ""N""      "," ""서울특별시 중구 회현동1가""      "," ""서울특별시"""," ""중구""    "," ""회현동1가""  "," ""Y""     "," ""N""           "," ""N""    "," ""렉스호텔""                                          "," ""N"""
19691101," ""N""          "," ""11000000006043"""," ""N""      "," ""서울특별시 영등포구 영등포동6가"""," ""서울특별시"""," ""영등포구"""," ""영등포동6가"""," ""N""     "," ""N""           "," ""N""    "," ""샤모니모텔 구)조흥장여관""                          "," ""N"""
19670805," ""N""          "," ""11000000006075"""," ""N""      "," ""서울특별시 용산구 동자동""       "," ""서울특별시"""," ""용산구""  "," ""동자동""     "," ""N""     "," ""N""           "," ""N""    "," ""24게스트하우스 서울역""                             "," ""N"""
