구,동,숙소명,승인연도,위험도점수,위험점수_AHP,사각지대_위험도점수,fire_count_150m,target_damage_sum_천원,예상_화재발생확률,기대피해액_백만원,주변건물수,집중도,도로폭위험도,단속위험도,구조노후도
마포구,연남동,huayuan house2,1990,49.54935640820117,54.92,49.54935640820117,5,1422.0,0.2108077121422319,0.0270208420679142,24,100.0,1.0,0.6478754097430808,0.42
마포구,연남동,스테이우아,1996,49.54588176177154,55.73,49.54588176177154,5,33551.0,0.2807725861349176,0.0426198354500841,16,81.2,0.55,0.8890374665599688,0.4095
마포구,신수동,제이비 스테이,1996,49.52212252567343,20.54,49.52212252567343,1,138.0,0.3499207660357218,0.0539526693088408,3,66.7,0.12,0.6047980107286556,0.4095
마포구,연남동,SARA HOME,1992,49.51147514711352,48.51,49.51147514711352,7,1749.0,0.3401425128166211,0.0567339268609861,12,75.0,0.7,0.6980531593287999,0.1465
마포구,연남동,홍대 HK 스테이,1970,49.50981650354557,55.2,49.50981650354557,7,950.0,0.3631540530605394,0.0595104681262564,6,66.7,0.12,0.6799456687014095,0.4553
마포구,염리동,스테이모모,1994,49.38796012116397,27.74,49.38796012116397,1,19.0,0.5022964468059402,0.074410678292752,7,71.4,0.12,1.501363690904678,0.413
마포구,연남동,스윗 멜로디,1998,49.382716388829046,62.63,49.382716388829046,24,5181.0,0.4382512701798012,0.0733018534071107,20,80.0,0.7,2.268909632207865,0.138
마포구,동교동,클라우스하우스3,1990,49.38053164467553,39.61,49.38053164467553,13,7063.0,0.3937270933933075,0.0515871248912844,18,88.9,0.7,0.7205461547480597,0.42
마포구,서교동,Dream House,1985,49.36803611699739,26.36,49.36803611699739,12,7626.0,0.6373719139649018,0.0887878566337789,16,81.2,0.85,0.685542581174726,0.1565
마포구,망원동,쥐에이치302,2012,49.35238738738739,69.6,49.35238738738739,0,0.0,0.0567616324620124,0.0126361800750348,4,100.0,1.0,0.0,0.1179
마포구,서교동,one way house 2,1993,49.32783971387201,42.06,49.32783971387201,3,1837.0,0.3560166914556701,0.0472166320162731,18,83.3,0.7,0.2291858657701724,0.4148
마포구,연남동,J HOUSE,1995,49.31552838087522,64.06,49.31552838087522,12,3082.0,0.1694516662245491,0.0255141391053608,19,84.2,0.7,0.4700036292457356,0.4113
마포구,노고산동,포시즌,1988,49.295090090090085,47.64,49.295090090090085,1,3.0,0.3154271223732361,0.0581805368913673,6,100.0,1.0,0.0,0.1523
마포구,노고산동,스테이 위드 신촌,2002,49.26775065703279,17.52,49.26775065703279,1,1017.0,0.7326603444776691,0.1213657195266017,3,66.7,0.12,2.531863632875772,0.1322
마포구,서교동,코자요03,1973,49.26368264373777,49.65,49.26368264373777,17,48254.0,0.5575299573751095,0.0651721173366027,29,100.0,0.85,1.9896715422511264,0.45
마포구,성산동,스테이 순,1970,49.21882481544358,65.61,49.21882481544358,3,441.0,0.2307786678998953,0.0283928753018898,25,100.0,1.0,0.38155958725461,0.4553
마포구,연남동,트윈 캣츠 게스트하우스,1997,49.20925235366466,45.13,49.20925235366466,9,1288.0,0.4148943202362569,0.0682869406761204,8,62.5,0.12,0.7958812994355524,0.4077
마포구,신수동,The house Maxminium,2017,49.2038979751401,17.76,49.2038979751401,5,6192.0,0.6415185560519622,0.0893912406454612,18,88.9,1.0,0.9308895312953076,0.1108
마포구,상암동,비나 하우스,1967,49.19981686604637,42.19,49.19981686604637,0,0.0,0.208641153719791,0.0372793465228432,6,92.6,0.55,0.0,0.4606
마포구,망원동,케이바이브 망원,1994,49.19125196392359,86.1,49.19125196392359,5,12619.0,0.0493128643476526,0.0072099388037929,24,100.0,1.0,0.5413411676919412,0.413
마포구,서교동,마루 서교,1971,49.187707496002176,38.7,49.187707496002176,8,1911.0,0.5557480657291678,0.0666827650324331,21,95.2,0.7,1.3761419896558726,0.4535
마포구,서교동,풀문스테이,1997,49.1630521848082,42.94,49.1630521848082,19,39428.0,0.6053254811450578,0.0841747270798625,24,95.8,1.0,2.161230974688314,0.1394
마포구,도화동,피올라 스테이 마포,2007,49.14499984099006,36.97,49.14499984099006,4,288.0,0.3429389212031267,0.0618068370457767,5,60.0,0.45,0.0181823190831904,0.1251
마포구,성산동,머무름,2023,49.13489936576824,50.46,49.13489936576824,0,0.0,0.0713836217267418,0.0127314078478447,4,100.0,1.0,0.0194937946810011,0.1022
마포구,서교동,Lee House 2,1986,49.11502639444033,45.47,49.11502639444033,8,3450.0,0.3031041330680379,0.0387734667618209,17,100.0,0.85,0.4221599866803344,0.4272
마포구,합정동,희우스테이,1997,49.11442770639492,42.23,49.11442770639492,0,0.0,0.1242693811374634,0.0258122754920052,12,90.6,1.0,0.0,0.1394
마포구,망원동,프라이빗 하우스,1986,49.10519735232969,82.36,49.10519735232969,5,236.0,0.0831979528781222,0.0115314883169767,29,96.6,1.0,0.7871761302082216,0.4272
마포구,서교동,서교한옥,1992,49.080054122607486,29.2,49.080054122607486,7,7834.0,0.55683701051136,0.0682188881404094,22,86.4,0.7,0.9441809858559876,0.4165
마포구,성산동,Choi's Stay HongDae,2024,49.06351831260052,28.15,49.06351831260052,5,9467.0,0.4439155668167108,0.0729891171026672,14,71.4,0.7,0.7870246953627744,0.1011
마포구,동교동,윤이네,2008,49.05926114796106,48.89,49.05926114796106,19,7331.0,0.512714299500902,0.105007061309185,2,50.0,0.12,0.8532325959070182,0.1237
마포구,연남동,DW STAY3,2019,49.04490321228159,45.89,49.04490321228159,3,23317.0,0.2395334824330202,0.0383866499827611,17,94.1,1.0,1.2131112491233031,0.1079
마포구,망원동,비비에이비 스테이,1998,49.03646837247405,52.31,49.03646837247405,6,695.0,0.3655280336517463,0.0502144356159141,27,81.5,0.7,1.254773019423392,0.406
마포구,서교동,Saymi stay,1996,49.031890553836696,45.14,49.031890553836696,6,15678.0,0.326728264321511,0.0420660450790205,22,90.9,0.85,0.3884867715737465,0.4095
마포구,성산동,휘게하우스,1995,49.006575602958414,46.72,49.006575602958414,2,430.0,0.3612528314341798,0.0461905689024722,24,95.8,0.85,1.0854020569313032,0.4113
마포구,서교동,지미스테이,1993,49.00518079203966,47.02,49.00518079203966,4,1844.0,0.406886470593391,0.0483220770284587,27,96.3,1.0,0.528844129268669,0.4148
마포구,연남동,누크 하우스,1974,49.00400161210731,83.58,49.00400161210731,3,3210.0,0.084432154299384,0.012331032338792,23,91.3,0.85,0.2661402286770261,0.4483
마포구,망원동,럭키스테이,1990,48.99511159099831,56.39,48.99511159099831,9,34054.0,0.4431870781676583,0.0522902730143211,37,94.6,1.0,1.7237721282431222,0.42
마포구,합정동,결,2002,48.99442770639492,39.18,48.99442770639492,3,33522.0,0.1328551702013575,0.027546745655062,12,90.6,1.0,0.0,0.1322
마포구,연남동,하이 스트릿 게스트하우스,1992,48.97222589518735,57.6,48.97222589518735,5,1271.0,0.2340191124750732,0.0296691565812031,28,100.0,1.0,0.97548714045108,0.4165
마포구,연남동,하우스 홍시,1975,48.94980736537611,62.3,48.94980736537611,4,1028.0,0.2023444732077217,0.0253770583991474,27,100.0,1.0,0.6058376965476876,0.4465
마포구,망원동,다온하우스M,1988,48.94936220497625,57.31,48.94936220497625,9,51702.0,0.2835068649528181,0.0431523341441891,22,90.9,1.0,1.2507488691236668,0.1523
마포구,서교동,서교 도우너,1996,48.90026709221679,33.64,48.90026709221679,7,940.0,0.6171551616862424,0.0915002011095802,15,80.0,0.7,1.3397743454849975,0.1408
마포구,연남동,바다민박,1970,48.871031764559824,85.61,48.871031764559824,12,15014.0,0.1102948322978641,0.0156699923729533,30,83.3,0.85,0.4065574075067733,0.4553
마포구,도화동,네버랜드 테라스,1998,48.854811357341646,41.33,48.854811357341646,3,888.0,0.4506890751261768,0.077510219098652,4,75.0,0.45,1.0124345924270572,0.138
마포구,동교동,JJ게스트하우스,1990,48.8279057943622,60.89,48.8279057943622,21,33206.0,0.4536876094094088,0.0781037965081351,9,66.7,0.12,1.0560526742493137,0.42
마포구,서교동,홍대 율 게스트하우스,1990,48.78125173153974,20.96,48.78125173153974,15,10149.0,0.3205668750006262,0.0551147891190776,3,66.7,0.12,0.2006706954621511,0.42
마포구,도화동,온화당,2001,48.75272419736295,36.05,48.75272419736295,3,888.0,0.4508265302561536,0.0776832281171742,4,75.0,0.45,0.9990115720949166,0.1337
마포구,연남동,OH House,1991,48.74962481244619,55.11,48.74962481244619,8,3757.0,0.3685601004380075,0.0501273737269796,23,95.7,0.7,1.7651798314233431,0.4183
마포구,연남동,19th st.Guest House,1993,48.74411108424373,79.83,48.74411108424373,5,3127.0,0.0712149062309886,0.0100590575515923,29,96.6,1.0,0.7190385944926869,0.4148
마포구,연남동,도란도란3,1996,48.733155511266425,66.98,48.733155511266425,14,3431.0,0.3642087785903012,0.0511788806120178,29,93.1,0.7,2.422333409335383,0.4095
마포구,서교동,니트하우스 마포,1991,48.72620960622089,31.03,48.72620960622089,7,194802.0,0.5697097510324188,0.0665043471468617,24,95.8,0.85,0.9102116857977728,0.4183
마포구,연남동,화이트테일,1968,48.701108459905896,80.61,48.701108459905896,20,4975.0,0.2003733886900203,0.0268343558890029,30,96.7,0.85,1.517466415316031,0.4588
마포구,연남동,연남 로망,1998,48.69344542385969,71.75,48.69344542385969,12,3719.0,0.2459136429123644,0.0387504870531683,30,96.7,1.0,2.880486998663623,0.138
마포구,동교동,딸기핑크게스트하우스,2002,48.644175898425054,50.9,48.644175898425054,21,35980.0,0.528074406923204,0.1062529815509305,4,50.0,0.12,0.8858315243894466,0.1322
마포구,창전동,수 하우스,2002,48.635523277146405,36.25,48.635523277146405,0,0.0,0.5400721967950957,0.1022194232605532,3,100.0,0.7,1.425008873300581,0.1322
마포구,서교동,해피트리 게스트하우스 2호점,2005,48.61531154536271,39.83,48.61531154536271,3,2682.0,0.4331552899108588,0.0632267854246491,24,75.0,1.0,0.1233790211605046,0.1279
마포구,성산동,파라다이스 인 마포,1991,48.61421354914764,70.29,48.61421354914764,5,1073.0,0.1530096489989181,0.0229911076828986,18,88.9,0.7,0.3949109204294741,0.4183
마포구,대흥동,"Lotus Stay, Mapo",1990,48.6129695298068,30.74,48.6129695298068,4,38117.0,,,5,80.0,0.35,0.0849567224759654,0.42
마포구,동교동,한인빌리지,1994,48.59853846552868,49.51,48.59853846552868,11,5018.0,0.3237117050778418,0.0394608686280475,28,96.4,1.0,0.5108256237659907,0.413
마포구,연남동,포토 하우스,1971,48.59181884123333,76.18,48.59181884123333,6,1267.0,0.1163486909579092,0.0175352225100042,16,93.8,0.7,0.2909553977967501,0.4535
마포구,서교동,코지 스테이,1993,48.50166666666666,47.68,48.50166666666666,3,1788.0,0.2685634677724634,0.0527434638214577,1,100.0,0.85,0.0,0.1451
마포구,동교동,메이플라워,1990,48.49911669303405,63.32,48.49911669303405,25,61712.0,0.2499234058742412,0.0352345261993114,16,100.0,0.7,1.0570183913692728,0.42
마포구,연남동,연남내일,1991,48.48593116461063,53.42,48.48593116461063,4,1309.0,0.23278435740618,0.0359329318016376,20,85.0,1.0,0.2661402286770261,0.148
마포구,합정동,YG Stay House,2024,48.47609437306159,30.67,48.47609437306159,0,0.0,0.1383982329083313,0.0291260758220213,12,90.6,1.0,0.0,0.1011
마포구,서교동,스테이온 328,1997,48.474711079125015,42.72,48.474711079125015,8,4467.0,0.3043456057839064,0.0392793623040715,18,100.0,0.85,0.4221599866803344,0.4077
마포구,연남동,다솜 하우스,2005,48.47456962270662,45.84,48.47456962270662,7,552.0,0.3297858132595523,0.0557240649569747,15,73.3,0.7,0.6409907009655837,0.1279
마포구,연남동,시즈 더 데이,1993,48.44947269470305,65.68,48.44947269470305,16,1954.0,0.1972109761147394,0.0272154944981527,26,100.0,0.85,1.4718702821058338,0.4148
마포구,연남동,홍홈,1996,48.44941919975929,52.23,48.44941919975929,5,1051.0,0.2100375805452256,0.0268447376843797,26,100.0,1.0,0.5180128484320962,0.4095
마포구,염리동,제이앤디,1984,48.44064918669698,69.53,48.44064918669698,2,3423.0,0.2183826959268511,0.0411240260577251,7,100.0,0.55,0.6931471805599453,0.4307
마포구,상암동,올스테이,1993,48.43648353271304,34.8,48.43648353271304,1,262.0,0.2065196930133161,0.0381587401043432,6,92.6,0.55,0.0,0.4148
마포구,상암동,어반 블룸 상암,1993,48.43648353271304,35.11,48.43648353271304,0,0.0,0.2052374088384444,0.0379685372775925,6,92.6,0.55,0.0,0.4148
마포구,합정동,서울의 밤,1990,48.43073401270123,39.52,48.43073401270123,0,0.0,0.1176767938472596,0.0207618935649876,29,90.6,1.0,0.0,0.42
마포구,서교동,테디하우스,2005,48.428846667479895,37.81,48.428846667479895,2,1677.0,0.4684758640253806,0.0674613712197185,16,93.8,1.0,0.6279350319128999,0.1279
마포구,연남동,챨리하우스,1989,48.4237451658465,48.86,48.4237451658465,8,1287.0,0.4236761061729677,0.0682697515845721,9,66.7,0.12,0.8644796157783048,0.4218
마포구,염리동,특별한 하루 스테이,1996,48.40833333333333,40.93,48.40833333333333,0,0.0,0.2627418636114625,0.0463468078636689,1,100.0,0.55,0.0,0.4095
마포구,동교동,조이스테이,1994,48.40341872672153,51.86,48.40341872672153,11,11587.0,0.5729955904493291,0.0885171270417335,16,68.8,0.18,1.686913224602391,0.413
마포구,망원동,STAY WOL,2004,48.39966924620918,58.92,48.39966924620918,7,50325.0,0.2400655525382817,0.0376751258452132,27,81.5,1.0,1.0230587072998611,0.1293
마포구,합정동,haven stay,1995,48.39004369549149,41.32,48.39004369549149,5,18316.0,0.5895419471068397,0.0893794978232641,14,92.9,0.7,2.1316272948504063,0.1422
마포구,연남동,라온 하우스 연남,1998,48.36923377358318,47.89,48.36923377358318,8,1189.0,0.3811850076439607,0.0623386081963267,14,78.6,0.7,0.8603273606775375,0.138
마포구,창전동,4U STAY 2호점,2004,48.3348625154415,14.26,48.3348625154415,0,0.0,0.4162540474938666,0.0790459179874537,4,84.5,0.7,0.0512932943875505,0.1293
마포구,동교동,모노홈1,1998,48.3236782274781,36.38,48.3236782274781,14,7267.0,0.4447480425441517,0.0639986989144619,17,94.1,1.0,0.6735112060430863,0.138
마포구,상암동,"STAY, 쉼",1997,48.31815019937971,34.36,48.31815019937971,0,0.0,,,6,92.6,0.55,0.0,0.4077
마포구,서교동,하우스32,1994,48.25331633790728,29.49,48.25331633790728,15,45562.0,0.5455219942166397,0.0666870716058271,23,87.0,0.7,0.7985076962177716,0.413
마포구,대흥동,플러스 스테이,1997,48.25131055584541,45.7,48.25131055584541,5,276.0,0.4036208820235152,0.0479756351396294,36,83.3,1.0,0.3251486902919584,0.4077
마포구,동교동,야피,1997,48.206538447258815,43.1,48.206538447258815,9,3611.0,0.4005757711706915,0.0502102370446272,26,96.2,0.85,1.0732944806838198,0.4077
마포구,성산동,수니하우스,2014,48.185332026866135,43.54,48.185332026866135,5,632.0,0.4990312401518224,0.0803102338813547,13,92.3,0.7,2.047946811620589,0.115
마포구,연남동,엔조이연남,1995,48.16039933572979,74.35,48.16039933572979,7,4080.0,0.072752411970509,0.0101844929761358,25,100.0,1.0,0.2381129164223701,0.4113
마포구,서교동,LikeU,2001,48.157262636593536,40.23,48.157262636593536,8,3450.0,0.4177988517564183,0.0638661607010276,14,92.9,0.85,1.0986122886681098,0.1337
마포구,연남동,guesthouse pajamaparty,1969,48.14933540264138,83.75,48.14933540264138,4,3116.0,0.1114419242686975,0.0168863668277688,16,100.0,0.7,0.6305739401073279,0.457
마포구,서교동,라티에르 스테이,1994,48.14786583360991,39.81,48.14786583360991,4,381.0,0.5628120321665998,0.0662527283578766,28,96.4,0.85,1.3047775034479017,0.413
마포구,서교동,어울림,1992,48.13090132922601,47.99,48.13090132922601,3,952.0,0.4672256123887675,0.0540573009583018,31,100.0,1.0,1.0216512475319812,0.4165
마포구,연남동,JUST MANSION 1,2020,48.09069630494429,54.66,48.09069630494429,16,1692.0,0.3702162949399183,0.0641384332996533,18,83.3,0.7,1.9505830547547056,0.1065
마포구,연남동,블라썸,1995,48.08100643933648,65.12,48.08100643933648,17,2006.0,0.1747956985150806,0.0243078301289857,26,96.2,0.85,0.9914286184487684,0.4113
마포구,연남동,소풍 게스트하우스,1998,48.07342641506831,60.58,48.07342641506831,11,3079.0,0.3114191076988998,0.0535759915379983,20,75.0,0.7,1.239086735526564,0.138
마포구,도화동,까사데컴,2021,48.067679651948566,32.38,48.067679651948566,1,11.0,0.3333774279820112,0.0604951301033213,3,66.7,0.45,0.0181823190831904,0.105
마포구,동교동,그로브 하우스,2003,48.055394932573925,40.25,48.055394932573925,15,49832.0,0.435953489409165,0.0853181704061402,2,50.0,0.12,0.3580628692135805,0.1308
마포구,동교동,준하우스3,1996,48.04870198314305,53.74,48.04870198314305,8,3757.0,0.3389931668593811,0.0506498044372999,22,100.0,1.0,1.7607273599803264,0.1408
마포구,서교동,비나인 게스트하우스,1997,48.02499824064901,31.08,48.02499824064901,0,0.0,0.4550472604793195,0.0832112941683825,6,83.3,0.7,0.0100503358535014,0.1394
마포구,연남동,로즈 하우스,1970,48.02036273529491,67.75,48.02036273529491,6,33658.0,0.2356283017451123,0.0325674027970324,23,91.3,0.7,0.7734420632442747,0.4553
마포구,망원동,스테이인 망원,1991,48.012697317414016,55.73,48.012697317414016,8,46224.0,0.3903948634817487,0.0489813437325988,31,93.5,0.85,1.361337629146023,0.4183
마포구,망원동,온더집,2022,48.01142767368431,42.05,48.01142767368431,8,18373.0,0.4799492111687892,0.0705099764967172,27,88.9,1.0,1.7098566601811478,0.1036
마포구,당인동,상수 스테이,1961,48.01017353418992,49.5,48.01017353418992,0,0.0,0.1365840551325117,0.0223281932514734,17,89.45,0.18,0.0,0.8916
마포구,연남동,아리아 하우스,1997,47.997942411042246,66.41,47.997942411042246,7,5179.0,0.1354691985031415,0.0220917759357943,24,79.2,1.0,0.1461562803258851,0.1394
마포구,서교동,아몬드 스태이,1990,47.98118074916739,44.26,47.98118074916739,1,199.0,0.4788535208715459,0.0655755294519011,16,87.5,0.45,1.352915139046056,0.42
마포구,연남동,SeeU House,1998,47.96324698438628,54.39,47.96324698438628,6,2693.0,0.3690285199849874,0.0502207273621243,24,95.8,0.7,1.6568219362265426,0.406
마포구,합정동,몽키하우스,1995,47.92186703980354,40.03,47.92186703980354,2,2105.0,0.8200988147923607,0.1040571551955837,37,94.6,1.0,3.293187857832752,0.1422
마포구,창전동,마레온,1992,47.89436936936936,48.09,47.89436936936936,6,983.0,0.2851440502365913,0.0552406074135122,3,100.0,0.85,0.0,0.1465
마포구,동교동,로하 하우스,1996,47.84652652129541,51.65,47.84652652129541,11,11587.0,0.5920818163908725,0.0906787903594494,17,70.6,0.18,1.768813016398165,0.4095
마포구,공덕동,Angela stay,1995,47.8194521584793,37.1,47.8194521584793,1,12.0,0.6134779302948496,0.080132936927142,24,79.2,0.45,1.70810943994113,0.4113
마포구,망원동,소소재101,1995,47.76825055066087,74.77,47.76825055066087,9,72833.0,0.1825751718660521,0.0271669048059419,28,78.6,0.7,0.5331106685554257,0.4113
마포구,합정동,하우스 386,1973,47.75835515972162,31.77,47.75835515972162,5,321.0,0.4771015191236475,0.0855806559756693,2,90.6,0.12,1.550597412411167,0.45
마포구,연남동,Elly's Guest House,2003,47.75144197497217,67.42,47.75144197497217,10,24660.0,0.1107574934010652,0.0136413576216632,35,100.0,1.0,0.5731075022390699,0.5304
마포구,서교동,Room Plus,1972,47.7457881867236,50.52,47.7457881867236,3,422.0,0.4599208583641438,0.0566297096797869,27,85.2,0.7,0.6829948090959274,0.4518
마포구,연남동,파크애비뉴2,2014,47.73380929973968,55.57,47.73380929973968,10,24588.0,0.1536728982678275,0.0252047907204874,16,100.0,1.0,0.9767224710590728,0.115
마포구,연남동,진 하우스,1966,47.73351984563896,69.84,47.73351984563896,8,5304.0,0.2502575469810418,0.0399847414718095,15,73.3,0.35,0.1713324352183594,0.4623
마포구,동교동,루프탑하우스,1990,47.71697732438515,49.37,47.71697732438515,7,3672.0,0.3621647585794286,0.0587077089064624,18,72.2,0.7,0.4665253648694107,0.1494
마포구,동교동,미성 게스트하우스,1984,47.71307776979577,61.89,47.71307776979577,21,68395.0,0.2620332562709433,0.0358787298889029,17,100.0,0.7,0.7706224927282359,0.4307
마포구,망원동,루다 스테이,1993,47.67799203189347,74.71,47.67799203189347,5,475.0,0.2168027284509639,0.0317352243381372,22,100.0,0.7,1.5677352485482516,0.4148
마포구,서교동,더 포춘,1990,47.66898485799669,50.86,47.66898485799669,5,3131.0,0.3714016653339352,0.0438251543875502,28,100.0,1.0,0.3746934494414106,0.42
마포구,동교동,다온하우스,1990,47.65405427079223,63.44,47.65405427079223,24,58494.0,0.4623498041022909,0.0703066698625262,19,78.9,0.35,1.5102312623506524,0.42
마포구,공덕동,위시 스테이,2010,47.64126280483742,42.85,47.64126280483742,8,3718.0,0.3380035765832361,0.0558891240878262,2,100.0,0.7,0.9309968792638504,0.1208
마포구,창전동,VERVE STAY,1995,47.62530356398259,40.75,47.62530356398259,1,484.0,0.4628075841390773,0.0881582610705895,3,100.0,0.7,0.905708622543618,0.1422
마포구,연남동,시담,1993,47.622687928261485,77.69,47.622687928261485,1,2185.0,0.1026216652204992,0.0161311160663728,15,100.0,0.7,0.5694037943015855,0.4148
마포구,공덕동,스테이 디아츠,2009,47.60640542128223,27.28,47.60640542128223,1,12.0,0.5874421989948941,0.0951673762678537,11,72.7,0.45,1.3437347467010947,0.1222
마포구,서교동,Ho's stay,1992,47.58506176959639,39.19,47.58506176959639,6,13834.0,0.5260299720424264,0.0620713083729033,28,96.4,0.85,1.0307010830518992,0.4165
마포구,연남동,연남정원,1990,47.58239154945566,74.5,47.58239154945566,1,2908.0,0.2066096962487615,0.0360979436506694,7,85.7,0.35,0.4238738575182342,0.42
마포구,공덕동,벨라 스테이,1992,47.58051924311432,43.44,47.58051924311432,0,0.0,0.2872005850654681,0.0512960410737384,1,100.0,0.45,0.245122458032985,0.4165
마포구,망원동,Dalgonastay M,1973,47.5537885727919,75.64,47.5537885727919,9,1011.0,0.1521884664484318,0.019303686629537,31,100.0,1.0,0.5206364943302499,0.45
마포구,망원동,인 스테이,2015,47.52099954114386,45.6,47.52099954114386,3,167.0,0.3105305507411568,0.0501601015665534,22,77.3,0.85,0.6681904485860778,0.1136
마포구,망원동,수지 케이원스테이,2011,47.48596260142143,57.51,47.48596260142143,5,509.0,0.2628558728215717,0.0409502929366442,29,89.7,1.0,1.7124011908161425,0.1194
마포구,연남동,Roof 23,2000,47.46735771064781,68.8,47.46735771064781,19,3776.0,0.2003115747953472,0.0276403886558648,30,96.7,0.85,1.387113697503293,0.4025
마포구,연남동,월넛하우스,1983,47.44112452024585,79.3,47.44112452024585,3,2179.0,0.1065606833600628,0.0141345758310838,33,93.9,1.0,0.3270604024388663,0.4324
마포구,서교동,OMG HOUSE,2001,47.425427597949785,41.46,47.425427597949785,3,1837.0,0.4946418941783345,0.0697523548276602,20,95.0,1.0,0.8075575317376895,0.1337
마포구,성산동,한스테이1,1996,47.42490828599311,41.22,47.42490828599311,4,9440.0,0.4208431935065953,0.0637114739610088,14,71.4,0.25,0.7744005421343779,0.4095
마포구,대흥동,낙원하우스,1996,47.42265307415046,42.02,47.42265307415046,6,3855.0,0.4957332127156844,0.0595723787913965,34,85.3,0.85,0.8416521149746304,0.4095
마포구,성산동,라임하우스,1989,47.41523408508669,47.52,47.41523408508669,5,23107.0,0.3614606507847891,0.0447446875670835,26,92.3,0.85,0.267800701897952,0.4218
마포구,연남동,메모리스테이 연남2호점,1991,47.41273819404213,71.62,47.41273819404213,8,5329.0,0.1271095467752953,0.0167661164855982,31,96.8,1.0,0.4021810329069744,0.4183
마포구,연남동,올해피하우스,2008,47.35643078285741,51.84,47.35643078285741,6,33551.0,0.2309356265422904,0.0360430429141745,22,90.9,1.0,0.7581978656011577,0.1237
마포구,연남동,중전 하우스,2010,47.33745348277463,41.66,47.33745348277463,8,1141.0,0.2267257542919376,0.0352681220209089,11,100.0,1.0,0.0635134057223258,0.1208
마포구,동교동,하이미쉬,1995,47.32821776519829,49.27,47.32821776519829,11,5018.0,0.3264395185850005,0.0392817994407389,29,100.0,1.0,0.4274440148269396,0.4113
마포구,공덕동,연스테이,1996,47.32682539694929,34.91,47.32682539694929,4,155.0,0.6753740991662014,0.0855568569789853,25,84.0,0.45,2.0771240435394733,0.4095
마포구,상암동,더 씬 서울 상암(DMC),2002,47.308647615916776,35.38,47.308647615916776,1,262.0,0.3864465393362952,0.0740996117689298,2,50.0,0.12,0.0182653479772932,0.1322
마포구,서교동,써니빌,1993,47.29817564108306,45.02,47.29817564108306,3,1837.0,0.4742951327606212,0.0665928651605678,20,95.0,1.0,0.6675703387702957,0.1451
마포구,동교동,라니규방,1996,47.29679261180637,40.75,47.29679261180637,16,61956.0,0.3745303461491677,0.0695275922747967,4,75.0,0.12,0.512490903085052,0.4095
마포구,연남동,밀리스테이,1993,47.25242513121798,44.7,47.25242513121798,7,1317.0,0.3406176208616338,0.0450764811203716,20,95.0,0.7,0.6495892062208154,0.4148
마포구,서교동,코지하우스 인 홍대,1970,47.235902711972805,43.88,47.235902711972805,9,1283.0,0.5411518296403085,0.0728637896396539,16,81.2,0.25,1.5185623296976414,0.4553
마포구,서교동,홍대PH365,1995,47.234524756519775,39.33,47.234524756519775,13,20362.0,0.5348141750089678,0.0628421657151052,28,96.4,0.85,0.9142684864933872,0.4113
마포구,성산동,라라 하우스,1983,47.22928633366267,55.03,47.22928633366267,4,682.0,0.382246617284479,0.054799646438008,21,100.0,1.0,1.123240882821149,0.1594
마포구,서교동,서교 451,1995,47.199182307681,37.33,47.199182307681,1,495.0,0.5541040258594702,0.0646729779788158,27,100.0,0.85,1.0850527588824772,0.4113
마포구,성산동,제이와이스테이 2,1996,47.16848383892558,66.18,47.16848383892558,1,6.0,0.3000751760763353,0.0515506053301074,19,84.2,0.7,1.5119205742373,0.1408
마포구,동교동,KHC스테이,1994,47.16638855587775,49.11,47.16638855587775,9,2740.0,0.3509017774870187,0.044252229386378,30,93.3,0.85,0.8696648905340997,0.413
마포구,서교동,Tomy guest house,1990,47.16461356902068,49.04,47.16461356902068,5,1922.0,0.3450688049839634,0.0428319108055909,22,100.0,0.85,0.3101549283038395,0.42
마포구,성산동,우주정복연구소,1970,47.15898307113626,66.91,47.15898307113626,3,112.0,0.2586829322682409,0.032806437495174,29,96.6,0.85,0.714569616147352,0.4553
마포구,망원동,다나 하우스,1994,47.12460386007845,75.46,47.12460386007845,5,475.0,0.2291808721979824,0.0332548803626376,24,100.0,0.7,1.6150559047383235,0.413
마포구,연남동,복합문화공간 봄날,2007,47.11688202378844,54.59,47.11688202378844,7,2727.0,0.2620538996298338,0.042676681446516,25,72.0,0.85,0.3434734320801965,0.1251
마포구,도화동,57 Space,1989,47.11333333333332,49.72,47.11333333333332,2,2915.0,0.2048317915265229,0.0308193524519186,1,100.0,0.45,0.0,0.4218
마포구,도화동,요셉 게스트하우스,1990,47.10403021438427,51.08,47.10403021438427,3,2973.0,0.1991278444165246,0.030244554641442,1,100.0,0.45,0.0091324835632725,0.42
마포구,연남동,베인하우스,1995,47.072199050318986,66.58,47.072199050318986,16,1964.0,0.2306281232781668,0.033089508724686,25,92.0,0.7,1.0202075829988118,0.4113
마포구,연남동,Kim's Mansion,1974,47.04029580718502,80.06,47.04029580718502,10,3604.0,0.1380560553027513,0.0188511570110735,30,90.0,0.85,0.2560391326905222,0.4483
마포구,도화동,NANA STAY,1993,47.0173635477176,47.57,47.0173635477176,2,2915.0,0.2105103351208069,0.0316462325547373,1,100.0,0.45,0.0091324835632725,0.4148
마포구,서교동,스테이 한가,1988,47.00246340687769,53.27,47.00246340687769,4,2445.0,0.3609309585605771,0.0491649580506687,13,100.0,0.35,1.271348206798707,0.5593
