TOT_OA_CD,전체건물수
11100560010001,47
11100560010002,60
11100560010003,94
11100560010004,61
11100560010005,58
11100560010006,69
11100560010007,61
11100560010008,43
11100560010009,41
11100560010010,49
11100560010011,46
11100560010012,36
11100560010013,53
11100560010014,45
11100560010015,52
11100560010016,62
11100560010017,55
11100560010018,68
11100560010019,58
11100560010020,49
11100560010021,97
11100560010022,51
11100560010023,52
11100560010024,54
11100560010025,32
11100560010026,71
11100560010027,33
11100560010028,67
11100560010029,43
11100560010030,67
11100560010031,38
11100560010032,35
11100560010033,35
11100560010034,53
11100560010035,61
11100560010201,3
11100570010001,253
11100570010002,129
11100570010003,7
11100570010004,1
11100570010006,14
11100570010101,3
11100570010102,4
11100570010103,5
11100570010104,3
11100570010201,5
11100570010202,7
11100570010301,15
11100570010401,3
11100570010402,4
11100570010403,3
11100570010404,3
11100570010405,6
11100570010406,4
11100570010407,6
11100570010408,3
11100570010409,2
11100570010410,2
11100570010411,4
11100570010412,3
11100570010413,9
11100570010414,2
11100570010415,2
11100570010501,4
11100570010502,5
11100570010503,5
11100570010504,5
11100570010505,4
11100570010506,4
11100570010507,2
11100570010601,7
11100570010801,3
11100570010901,2
11100570010902,4
11100570010903,4
11100570010904,3
11100570010905,3
11100570010906,2
11100570011001,2
11100570011002,9
11100570011003,3
11100570011004,4
11100570011101,9
11100570011102,2
11100570011103,4
11100570011201,4
11100570011301,6
11100570011302,4
11100570011401,6
11100590010101,6
11100590010102,5
11100590010103,5
11100590010104,12
11100590010105,2
11100590010106,9
11100590010107,4
11100590010108,4
11100590010109,6
11100590010201,6
11100590010202,16
11100590020001,20
11100590020002,65
11100590020003,86
11100590020004,59
11100590020005,58
11100590020006,42
11100590020007,50
11100590020008,34
11100590020009,48
11100590020010,35
11100590020011,48
11100590020012,86
11100590020013,64
11100590020014,63
11100590020201,2
11100590020301,13
11100590020401,2
11100590020402,2
11100590020403,2
11100590020404,4
11100590020405,2
11100590020406,10
11100590020407,4
11100590020408,2
11100590020409,4
11100590020410,2
11100590020411,1
11100590020412,1
11100590020413,2
11100590020601,5
11100590020602,1
11100590020603,2
11100590030001,20
11100590030101,1
11100590030102,2
11100590030103,4
11100600010001,47
11100600010002,44
11100600010003,39
11100600010004,20
11100600010005,18
11100600010006,27
11100600010007,49
11100600010008,38
11100600010009,55
11100600010010,27
11100600010011,49
11100600010012,59
11100600010013,43
11100600010014,57
11100600010015,36
11100600010016,24
11100600010017,38
11100600010018,65
11100600010019,44
11100600010020,28
11100600010021,26
11100600010022,40
11100600010023,54
11100600010024,56
11100600010025,39
11100600010026,47
11100600010027,44
11100600010028,66
11100600010029,37
11100600010030,46
11100600010031,25
11100600010032,30
11100600010033,31
11100600010034,24
11100600010035,53
11100600010036,14
11100600010037,34
11100600010038,27
11100600010101,4
11100600010201,5
11100600010202,5
11100600010301,6
11100600010401,4
11100600010402,4
11100600010403,2
11100600010404,3
11100600010405,2
11100600010406,4
11100600010501,5
11100600010502,5
11100600010601,6
11100600010701,4
11100600010702,2
11100600010703,1
11100600010704,3
11100600010705,6
11100610010001,77
11100610010002,79
11100610010003,46
11100610010004,68
11100610010005,105
11100610010006,111
11100610010007,54
11100610010008,70
11100610010009,80
11100610010010,42
11100610010011,89
11100610010012,77
11100610010013,61
11100610010014,93
11100610010015,66
11100610010016,76
11100610010017,59
11100610010018,77
11100610010019,71
11100610010020,57
11100610010021,49
11100610010201,7
11100610010301,4
11100610010401,4
11100610010402,3
11100610010403,4
11100610010501,3
11100620010001,114
11100620010101,3
11100620010102,2
11100620010103,1
11100620010104,2
11100620010105,1
11100620010106,1
11100620010107,4
11100620010108,2
11100620010109,4
11100620010110,4
11100620010111,4
11100620010201,2
11100620010202,5
11100620010203,3
11100620010204,5
11100620010205,3
11100620010301,6
11100620010302,5
11100620010303,8
11100620010304,9
11100620010305,6
11100620010306,6
11100620010307,6
11100620010501,6
11100620010601,6
11100620020001,52
11100620030001,20
11100620030101,3
11100620030102,3
11100620030103,2
11100620030201,2
11100620030202,2
11100620030203,8
11100620030204,3
11100620030205,4
11100620030206,1
11100620030207,2
11100620030208,4
11100620030301,4
11100620030302,10
11100620030303,6
11100620040101,3
11100620040102,3
11100620040103,7
11100620040104,3
11100620040105,34
11100630010001,52
11100630010002,36
11100630010003,59
11100630010004,66
11100630010005,79
11100630010006,91
11100630010007,64
11100630010008,65
11100630010009,31
11100630010010,47
11100630010011,44
11100630010012,52
11100630010101,4
11100630010201,8
11100630010202,3
11100630010301,4
11100630010302,4
11100630010401,2
11100630010402,2
11100630010403,8
11100630010501,3
11100630010502,3
11100630010601,8
11100630010602,5
11100630010701,3
11100630010801,2
11100630010901,4
11100630010902,2
11100630010903,2
11100630011001,6
11100630011002,2
11100630011003,2
11100630011004,4
11100630011005,2
11100630011006,5
11100630011007,2
11100630011008,3
11100630011009,2
11100630011010,7
11100630011011,4
11100630011012,3
11100630011101,2
11100630011102,7
11100630011103,1
11100630011201,6
11100640010001,46
11100640010002,49
11100640010003,44
11100640010004,393
11100640010005,67
11100640010006,156
11100640010007,42
11100640010008,84
11100640010009,218
11100640010010,42
11100640010011,79
11100640010012,40
11100640010013,139
11100640010014,180
11100640010015,57
11100640010016,54
11100640010017,84
11100640010018,38
11100640010019,55
11100640010020,64
11100640010021,40
11100640010022,41
11100640010023,97
11100640010024,32
11100640010025,83
11100640010026,61
11100640010027,33
11100640010028,63
11100640010029,72
11100640010030,92
11100640010031,45
11100640010032,62
11100640010033,28
11100640010034,69
11100640010101,7
11100640010301,4
11100640010302,2
11100640010303,2
11100650010001,107
11100650010002,14
11100650010101,4
11100650010102,3
11100650010103,4
11100650010104,2
11100650010105,2
11100650010106,3
11100650010108,3
11100650010109,2
11100650010110,3
11100650010111,2
11100650010112,4
11100650010113,2
11100650010114,3
11100650010201,6
11100650010301,4
11100650010302,2
11100650010303,12
11100650010401,1
11100650010402,2
11100650010403,4
11100650010501,5
11100650010601,6
11100650010701,6
11100650010801,10
11100650010901,5
11100650011001,4
11100650020001,216
11100650020002,76
11100650020003,72
11100650020004,66
11100650020005,245
11100650020006,90
11100650020007,87
11100650020008,71
11100650020101,2
11100650020102,1
11100650020103,3
11100650020104,3
11100650020105,4
11100650020106,5
11100650020107,5
11100650020108,1
11100650020109,2
11100650020201,9
11100650020202,7
11100650020401,5
11110510010001,42
11110510010002,89
11110510010003,64
11110510010004,105
11110510010005,53
11110510010006,54
11110510010007,38
11110510010008,172
11110510010009,129
11110510010010,144
11110510010011,64
11110510010012,16
11110510010013,94
11110510010014,44
11110510010015,43
11110510010016,45
11110510010017,48
11110510010018,44
11110510010019,30
11110510010020,55
11110510010021,38
11110510010022,34
11110510010101,2
11110510010102,2
11110510010301,5
11110510010401,5
11110510010601,2
11110510010602,2
11110510010603,1
11110510010604,5
11110510010701,2
11110510010702,3
11110510010703,6
11110510010704,2
11110510010705,3
11110510010706,2
11110510010707,2
11110510010801,9
11110510010901,4
11110510011101,4
11110510011201,2
11110510011301,6
11110510011401,3
11110520010001,72
11110520010002,77
11110520010003,62
11110520010101,44
11110520010102,55
11110520010301,1
11110520010302,6
11110520010401,11
11110520010502,1
11110520010503,3
11110520020001,39
11110520020002,162
11110520020003,1
11110520020101,5
11110520020102,2
11110520020103,7
11110520020104,9
11110520020201,11
11110520020301,3
11110520020401,4
11110520020501,6
11110520020502,2
11110520020503,4
11110520020504,5
11110520020601,3
11110520020602,7
11110520020701,1
11110520020702,6
11110520020703,5
11110520020801,7
11110520020802,7
11110520020803,4
11110520020804,11
11110520020805,9
11110520020901,4
11110520020902,1
11110520020903,2
11110520020904,4
11110520020905,1
11110520021001,5
11110520021002,2
11110520021003,4
11110520021004,4
11110520021005,2
11110520021006,3
11110520021007,2
11110520021008,3
11110520021101,4
11110520021102,4
11110520021201,5
11110520021202,9
11110530010001,158
11110530010002,57
11110530010003,2
11110530010101,7
11110530010201,8
11110530010202,8
11110530010203,4
11110530010204,3
11110530010205,4
11110530010301,4
11110530010302,6
11110530010303,7
11110530010304,5
11110530010401,4
11110530010402,2
11110530010403,4
11110530010404,3
11110530010405,3
11110530010406,2
11110530010407,3
11110530010408,2
11110530010409,3
11110530010410,3
11110530010411,3
11110530010412,1
11110530010413,2
11110530010414,2
11110530010415,2
11110530010416,1
11110530010417,3
11110530010501,4
11110530010502,3
11110530010503,2
11110530010504,2
11110530010505,4
11110530010506,3
11110530010507,5
11110530010508,3
11110530010601,7
11110530010602,6
11110530010603,1
11110530010604,2
11110530010701,4
11110530010801,9
11110530010802,5
11110530010803,10
11110530010901,9
11110530011001,2
11110530011002,4
11110530011003,5
11110530020002,1
11110530020101,13
11110530020102,15
11110530020201,5
11110530020202,4
11110530020203,3
11110560010001,37
11110560010002,44
11110560010003,15
11110560010004,381
11110560010005,131
11110560010101,4
11110560010102,6
11110560010103,1
11110560010201,3
11110560010202,5
11110560010203,6
11110560010204,3
11110560010301,7
11110560010302,11
11110560010303,6
11110560010401,4
11110560010402,6
11110560010403,5
11110560010501,4
11110560010502,4
11110560020001,129
11110560020101,17
11110560020201,4
11110560030001,43
11110560030002,54
11110560030003,20
11110560030004,46
11110560030005,200
11110560030006,66
11110560030007,66
11110560030008,45
11110560030009,39
11110560030010,14
11110560030011,35
11110560030012,65
11110560030013,36
11110560030014,47
11110560030015,38
11110560030016,34
11110560030017,30
11110560030018,27
11110560030019,38
11110560030020,38
11110560030103,1
11110560030106,1
11110560030107,2
11110560030401,3
11110560030501,6
11110560030601,3
11110560030602,9
11110560030701,5
11110560030702,5
11110560030703,10
11110560030801,3
11110560030901,4
11110560031001,9
11110560031002,7
11110560031003,4
11110560031101,1
11110560031102,7
11110560031103,4
11110560031104,1
11110560031105,9
11110560031201,7
11110560031301,2
11110560031302,4
11110560031303,5
11110560031304,2
11110560031305,5
11110560031306,5
11110560031307,4
11110560031308,7
11110560031501,7
11110560031601,7
11110560031602,6
11110560031701,5
11110560031801,6
11110560031802,4
11110560031901,9
11110560031902,5
11110580010101,7
11110580010102,69
11110580020001,18
11110580020002,35
11110580020003,1
11110580020005,10
11110580020101,7
11110580020102,2
11110580020103,6
11110580020201,2
11110580020202,2
11110580020203,2
11110580020204,2
11110580020205,9
11110580020301,3
11110580020302,2
11110580020401,4
11110580020402,7
11110580020403,7
11110580020404,5
11110580020405,5
11110580030001,64
11110580030002,68
11110580030201,3
11110580030202,5
11110580030203,7
11110580030204,6
11110580030301,2
11110580030302,5
11110580030303,2
11110580030304,2
11110580030305,3
11110580030306,2
11110580030307,1
11110580030308,1
11110580040001,78
11110580040002,67
11110580040003,38
11110580040004,26
11110580040005,68
11110580040006,67
11110580040007,40
11110580040008,33
11110580040009,42
11110580040201,2
11110580040202,5
11110580040301,3
11110580040302,4
11110580040303,6
11110580040304,2
11110580040305,2
11110580040401,5
11110580040402,4
11110580040403,5
11110590010001,32
11110590010003,2
11110590010101,2
11110590010102,4
11110590010103,3
11110590010104,4
11110590010105,6
11110590010106,6
11110590010107,4
11110590010108,4
11110590010201,1
11110590010202,2
11110590010203,1
11110590010204,2
11110590010205,1
11110590010206,4
11110590010207,2
11110590010208,5
11110590010209,2
11110590010210,3
11110590010211,1
11110590010301,7
11110590010302,4
11110590010303,4
11110590010304,2
11110590010305,12
11110590010306,2
11110590010307,3
11110590010308,7
11110590010309,2
11110590010310,2
11110590020001,2
11110590020002,25
11110590020101,3
11110590020201,2
11110590020202,1
11110590020203,2
11110590020204,16
11110590020205,5
11110590020206,1
11110590020207,3
11110590020208,2
11110590020301,12
11110590020302,11
11110600010001,1678
11110600010002,38
11110600010003,477
11110600010005,61
11110600010006,58
11110600010007,34
11110600010008,84
11110600010009,59
11110600010101,7
11110600010102,4
11110600010103,6
11110600010104,5
11110600010105,4
11110600010106,3
11110600010107,3
11110600010201,24
11110600010202,5
11110600010203,3
11110600010401,7
11110600010501,5
11110600010502,7
11110600010503,6
11110600010601,4
11110600010602,4
11110600010701,2
11110600010702,6
11110600010801,4
11110600010802,11
11110600010901,1
11110600010902,7
11110600010903,9
11110600011001,6
11110600011101,7
11110600011201,4
11110600011301,6
11110600011401,3
11110600011402,2
11110600011501,7
11110600011601,5
11110600011602,4
11110600011603,3
11110610010001,27
11110610010002,2
11110610010003,8
11110610010101,6
11110610010201,10
11110610010301,2
11110610010302,2
11110610010303,2
11110610010401,3
11110610010402,2
11110610010403,5
11110610010404,3
11110610010405,4
11110610010406,2
11110610010501,6
11110610010502,5
11110610010503,3
11110610010504,3
11110610010601,2
11110610010602,5
11110610020002,20
11110610020005,10
11110610020101,8
11110610020102,6
11110610020103,2
11110610020104,35
11110610020201,3
11110610020202,4
11110610020301,2
11110610020302,7
11110610020303,2
11110610020304,3
11110610020305,6
11110610020306,3
11110610020401,4
11110610020402,4
11110610020403,1
