OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3000000,3000000-201-2025-00013,2025-05-27,,01,영업/정상,01,영업,,,,,,247.94,110-842,서울특별시 종로구 창신동 444-5,"서울특별시 종로구 종로46길 20, 4~5층 (창신동)",03119,D-STAY HOSTEL,2025-05-29 13:44:40,I,2025-05-31 00:20:02.0,숙박업 기타,200841.176868527,452049.502624754,숙박업 기타,0,1,4,5,0,0,0,15,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00014,2025-06-12,,01,영업/정상,01,영업,,,,,,1041.27,110-340,서울특별시 종로구 익선동 33-7 이레빌딩,"서울특별시 종로구 삼일대로32가길 15, 이레빌딩 1~7층 (익선동)",03132,엠제이호텔,2025-06-13 15:13:11,I,2025-06-15 00:20:02.0,숙박업 기타,198946.090371308,452525.716079111,숙박업 기타,7,0,1,7,0,0,0,29,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00015,2025-08-18,,01,영업/정상,01,영업,,,,,,258.29,110-863,서울특별시 종로구 숭인동 178-90,서울특별시 종로구 종로65길 12-22 (숭인동),03112,브릭 스테이(BRICK STAY),2026-02-20 14:55:21,U,2026-02-22 02:40:00.0,관광호텔,201741.476646868,452548.707959757,관광호텔,3,1,1,3,1,1,0,8,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00016,2025-09-24,,01,영업/정상,01,영업,,,,,,258.59,110-420,서울특별시 종로구 관수동 87 한남빌딩,"서울특별시 종로구 돈화문로 5-5, 한남빌딩 4,6층 (관수동)",03192,HELLO HOSTEL,2025-10-16 09:32:18,U,2025-10-18 02:40:00.0,관광호텔,199221.509430179,451851.540972503,관광호텔,0,0,0,0,0,0,0,14,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2025-00017,2025-10-15,,01,영업/정상,01,영업,,,,,,327.20,110-111,서울특별시 종로구 관철동 7-16,"서울특별시 종로구 삼일대로15길 6, 4,5층 (관철동)",03190,더 스테이 코리아(The Stay Korea),2025-10-15 14:42:03,I,2025-10-17 00:20:02.0,일반호텔,198797.654661402,451848.180035467,일반호텔,0,0,3,4,0,0,0,16,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2026-00001,2026-01-08,,01,영업/정상,01,영업,,,,,,631.16,110-111,서울특별시 종로구 관철동 19-22,"서울특별시 종로구 우정국로2길 32, 3,4,5층 (관철동)",03189,스테이 오하나,2026-01-13 15:53:31,U,2026-01-15 02:40:00.0,숙박업 기타,198585.288862795,451905.418901544,숙박업 기타,0,0,3,5,0,0,0,15,,,,,,,,,0,0,,,N
3000000,3000000-201-2026-00002,2026-02-13,,01,영업/정상,01,영업,,,,,,296.95,110-111,서울특별시 종로구 관철동 12-6 채헌빌딩,"서울특별시 종로구 삼일대로15길 18, 채헌빌딩 4~6층 (관철동)",03190,유닛제이호스텔,2026-02-13 13:12:33,I,2026-02-15 00:20:02.0,숙박업 기타,198737.712476986,451849.035148545,숙박업 기타,0,0,4,6,0,0,0,21,,,,,,,,,0,0,,,N
3000000,3000000-201-2026-00003,2026-02-19,,01,영업/정상,01,영업,,,,,,231.40,110-111,서울특별시 종로구 관철동 19-20 삼보빌딩,"서울특별시 종로구 삼일대로17길 52, 삼보빌딩 3층 (관철동)",03189,에코 종로,2026-02-19 10:13:41,I,2026-02-21 00:20:05.0,숙박업 기타,198568.77792237,451891.299622979,숙박업 기타,0,0,3,3,0,0,0,12,,,,,,,,,0,0,,,N
3000000,3000000-214-2007-00001,2007-06-21,,01,영업/정상,01,영업,,,,,02  764 2220,1326.99,110-850,서울특별시 종로구 효제동 197-6,서울특별시 종로구 종로35가길 7-3 (효제동),03126,청원 NEST,2023-10-30 11:18:00,U,2023-11-01 02:40:00.0,숙박업(생활),200303.66392064,452208.521085446,숙박업(생활),7,1,0,0,0,0,0,33,,,,,,,,,0,0,,,N
3000000,3000000-214-2012-00001,2012-11-14,,01,영업/정상,01,영업,,,,,02  67308888,18648.00,110-140,서울특별시 종로구 수송동 85,"서울특별시 종로구 율곡로2길 7, 5~18층 (수송동)",03143,(주)신영SPS지점,2025-04-21 17:31:29,U,2025-04-23 02:40:00.0,숙박업(생활),198271.843790307,452533.899674194,숙박업(생활),0,0,5,18,0,0,0,284,,,,,,,임대,,0,0,,,N
