Y,건물나이,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,구_강서구,구_마포구,구_서초구,구_성동구,구_송파구,구_영등포구,구_용산구,구_종로구,구_중구,잔차,예측값
0.0,41,0,0.0,0.0,0.1565,0.85,37.55605441,126.98563136,0,0,0,0,0,0,0,0,1,-1.2393120333526246,1.2393120333526246
2.19722457733622,57,19,68.4,1.7510884294971272,0.1794,0.35,37.56145726,126.98456352,0,0,0,0,0,0,0,0,1,0.5531553045033339,1.644069272832886
1.3862943611198906,43,1,100.0,2.128231705849268,0.1594,0.12,37.55618747,126.98405523,0,0,0,0,0,0,0,0,1,-0.3230698555118423,1.7093642166317329
1.3862943611198906,15,3,100.0,1.845368919833436,0.1194,0.7,37.55655506,126.98441998,0,0,0,0,0,0,0,0,1,-0.12925859565973075,1.5155529567796213
2.19722457733622,40,19,47.4,0.6931471805599453,0.1551,0.85,37.56374548,127.00581237,0,0,0,0,0,0,0,0,1,0.6510613930398526,1.5461631842963675
1.6094379124341005,58,34,58.8,0.1177830356563834,0.1808,0.7,37.56629135,127.00045147,0,0,0,0,0,0,0,0,1,0.014894494550835802,1.5945434178832647
2.079441541679836,55,37,78.4,0.2993933318726824,0.1766,1.0,37.56339033,126.99268792,0,0,0,0,0,0,0,0,1,0.5496371857407238,1.5298043559391123
1.6094379124341005,20,3,0.0,0.7282385003712154,0.1265,0.08,37.55530397,126.98284082,0,0,0,0,0,0,0,0,1,0.28719494137938817,1.3222429710547123
0.6931471805599453,71,32,62.5,0.5643439291313687,0.4817,0.45,37.56119377,127.00084581,0,0,0,0,0,0,0,0,1,-0.8524434047722532,1.5455905853321985
1.9459101490553128,60,9,55.6,1.0736109864626924,0.1837,1.0,37.5618116,127.00675249,0,0,0,0,0,0,0,0,1,0.3235916767503666,1.6223184723049462
2.079441541679836,14,24,95.8,0.4663738611951568,0.1179,0.85,37.56262124,127.0082658,0,0,0,0,0,0,0,0,1,0.5035542082035844,1.5758873334762518
1.791759469228055,1,9,88.9,0.5616258388634469,0.1,0.08,37.55681031,126.98310837,0,0,0,0,0,0,0,0,1,0.3250538979900255,1.4667055712380295
1.0986122886681098,2,2,0.0,1.3293120501244582,0.1011,0.7,37.56106147,126.97459289,0,0,0,0,0,0,0,0,1,-0.07170422969663925,1.170316518364749
2.3978952727983707,55,7,71.4,1.3237147044676525,0.1766,0.85,37.56101578,126.9799895,0,0,0,0,0,0,0,0,1,0.8906469482092083,1.5072483245891624
1.6094379124341005,42,51,82.4,1.6453061451866118,0.158,1.0,37.56418869,127.0203495,0,0,0,0,0,0,0,0,1,-0.1480047165490337,1.7574426289831342
