useAprvYmd,frspnSprklHYn,bildSn,sprklAvYn,bassAdres,ctpvNm,sggNm,dongNm,sprklHYn,frspnSprklAvYn,spskHYn,objNm,spskAvYn,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,매핑방법
20180306,N,11000000321677,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,SnD House,N,서울특별시 서초구 반포동 733-5번지,11650,10700,0,0733,0005,10231100263695,1,일반,2,일반건축물,서울특별시 서초구 주흥6길 38-2 (반포동),SnD House,,,,0,116504163557,10701,0,38,2,주건축물제1동,0,주건축물,164.6,89.31,54.25,329.09,329.09,199.93,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,8,19,5,0,1,0,0,0,329.09,0,0,0,0,0,0,5,57.5,20170801,20170823,20180306,2017,3210141,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20180226,N,11000000321679,N,서울특별시 서초구 우면동,서울특별시,서초구,우면동,N,N,N,금파,N,서울특별시 서초구 우면동 76-2번지,11650,10300,0,0076,0002,10231100263615,1,일반,2,일반건축물,서울특별시 서초구 바우뫼로9길 33 (우면동),금파,,,,0,116504163220,10301,0,33,0,,0,주건축물,401,199.8,49.83,399.6,399.6,99.65,31,일반철골구조,일반철골구조,01000,단독주택,단독주택(제2종근린생활시설),90,기타지붕,평스라브,0,1,7.95,2,0,0,0,0,0,399.6,0,0,0,0,0,0,3,0,20170512,20170524,20180226,2017,3210141,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,7등급,구+동+건물명
20190207,N,11000000322414,Y,서울특별시 서초구 반포동,서울특별시,서초구,반포동,Y,N,N,알파레타2차,N,서울특별시 서초구 반포동 107-41번지,11650,10700,0,0107,0041,10231100273075,2,집합,3,표제부,서울특별시 서초구 사평대로18길 16-6 (반포동),알파레타2차,,,,0,116504163324,10701,0,16,6,주건축물제1동,0,주건축물,334.4,167.13,49.98,743.1,709.78,212.25,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,(철근)콘크리트,8,0,17.4,6,1,1,0,0,0,743.1,0,0,0,0,0,0,8,92,20180625,20180709,20190207,2018,3210141,건축과,1101,신축허가,2,,0,0,,0,,0,20220813,1,VII0.20388g,구+동+건물명
20190712,N,11000000323307,Y,서울특별시 마포구 망원동,서울특별시,마포구,망원동,Y,N,N,롯데장학재단기숙사(구.샤이닝글로리하우스),N,서울특별시 마포구 망원동 397-2번지,11440,12300,0,0397,0002,10151100263043,1,일반,2,일반건축물,서울특별시 마포구 희우정로 90 (망원동),롯데장학재단기숙사,,,,0,114403113028,12302,0,90,0,,0,주건축물,1640,650.76,39.68,4025.72,3276.85,199.81,42,철골철근콘크리트구조,철골철근콘크리트구조,02000,공동주택,공동주택(기숙사),10,(철근)콘크리트,(철근)콘크리트,0,0,27.7,7,1,3,0,0,0,4025.72,16,58.8,0,0,0,0,5,99.31,20171124,20171207,20190712,2017,3130160,건축과,1101,신축허가,0,1++,0,0,4,0,,0,20220923,1,Ⅶ-0.207g,구+동+건물명
20190712,N,11000000323547,Y,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,Y,N,N,호텔더캐슬,N,서울특별시 송파구 잠실동 180-10번지,11710,10100,0,0180,0010,10251100528222,1,일반,2,일반건축물,서울특별시 송파구 올림픽로12길 4-17 (잠실동),호텔 더캐슬,,,,0,117104169427,10101,0,4,17,,0,주건축물,307.7,178.16,57.9,2983.46,2461.3,799.9,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광숙박시설),10,(철근)콘크리트,(철근)콘크리트,0,0,50,16,2,1,1,0,0,2983.46,7,0,0,0,0,0,1,0,20170316,20170905,20190712,2017,3230165,건축과,1101,신축허가,0,,0,84.75,,0,,0,20220813,1,,구+동+건물명
20190117,N,11000000325830,N,서울특별시 서초구 내곡동,서울특별시,서초구,내곡동,N,N,N,한울,N,서울특별시 서초구 내곡동 6-33번지,11650,10900,0,0006,0033,10231100272515,1,일반,2,일반건축물,서울특별시 서초구 샘마루길 4 (내곡동),한울,,,,0,116504163353,10901,0,4,0,,0,주건축물,396,141.63,35.77,231.81,231.81,58.54,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택,근린생활시설",10,(철근)콘크리트,경사지붕,0,1,16.1,3,1,0,0,0,0,231.81,0,0,0,0,2,73.41,2,50.6,20180618,20180625,20190117,2018,3210141,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20190128,N,11000000325832,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,행복이 가득한 집,N,서울특별시 서초구 서초동 1506-40번지,11650,10800,0,1506,0040,10231100272875,1,일반,2,일반건축물,서울특별시 서초구 반포대로23길 39-7 (서초동),행복이 가득한 집,,,,0,116504163234,10801,0,39,7,행복이 가득한 집,0,주건축물,175.7,104.94,59.73,289.69,289.69,164.88,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택 및 제2종근린생활시설(사무소),10,(철근)콘크리트,평슬라브,0,7,12.8,4,0,1,0,0,0,289.69,0,0,0,0,2,23,2,23,20170828,20171025,20190128,2017,3210141,건축과,1101,신축허가,1,,0,0,,0,,0,20220813,1,내진설계범주(C),구+동+건물명
20191121,N,11000000325884,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,Santiago,N,서울특별시 서초구 방배동 864-16번지,11650,10100,0,0864,0016,10231100278315,1,일반,2,일반건축물,서울특별시 서초구 서초대로3길 10-2 (방배동),Santiago,,,,0,116504163405,10101,0,10,2,,0,주건축물,162.4,97.2,59.85,355.29,324.69,199.93,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,5,16.42,5,0,1,0,0,0,355.29,0,0,0,0,2,30.6,2,0,20190315,20190527,20191121,2019,3210141,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,Ⅶ-0.2039,구+동+건물명
20200611,N,11000000326696,N,서울특별시 종로구 관수동,서울특별시,종로구,관수동,Y,N,N,호텔케이월드,N,서울특별시 종로구 관수동 104-2번지,11110,15500,0,0104,0002,10021100220465,1,일반,2,일반건축물,서울특별시 종로구 수표로18길 28 (관수동),호텔케이월드,,,,2,111104100194,15501,0,28,0,,0,주건축물,356.1,207.94,58.39,2414.34,1953.19,548.49,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,일반숙박시설,10,(철근)콘크리트,(철근)콘크리트,0,0,29.9,11,2,2,0,0,0,2414.34,0,0,0,0,0,0,7,0,20180321,20190305,20200611,2018,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,Ⅶ-0.204g,구+동+건물명
20200731,N,11000000327571,N,서울특별시 종로구 충신동,서울특별시,종로구,충신동,Y,N,N,ES DREAM TOWER,N,서울특별시 종로구 충신동 88-1번지,11110,16700,0,0088,0001,10021100220965,1,일반,2,일반건축물,서울특별시 종로구 율곡로16길 16 (충신동),ES dreamtower,,,,0,111104100220,16702,0,16,0,,0,주건축물,118.3,70.06,59.2223,565.63,488.16,412.6458,21,철근콘크리트구조,"라멘조,벽식구조",15000,숙박시설,숙박시설,10,(철근)콘크리트,평슬라브,0,0,23.7,8,2,1,0,0,0,565.63,0,0,0,0,1,0,0,0,20181112,20181230,20200731,2018,3000082,건축과,1101,신축허가,8,,0,0,,0,,0,20250804,1,Ⅶ등급-0.204g,구+동+건물명
20201216,N,11000000328697,Y,서울특별시 중구 북창동,서울특별시,중구,북창동,Y,N,N,예신라 크로마하우스,N,서울특별시 중구 북창동 120-2번지,11140,11300,0,0120,0002,10031100237886,1,일반,2,일반건축물,서울특별시 중구 남대문로1길 14 (북창동),예신라 크로마하우스,,,,0,111404103013,11301,0,14,0,,0,주건축물,115.7,69.37,59.96,738.89,660.55,570.91616,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,(철근)콘크리트,평슬라브,0,0,36.95,11,1,1,0,0,0,738.89,0,0,0,0,0,0,1,12.5,20190801,20200110,20201216,2019,3010180,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,VII-0.204g,구+동+건물명
20210723,N,11000000328919,Y,서울특별시 마포구 합정동,서울특별시,마포구,합정동,Y,N,N,주니비노호텔(구 준희빈호텔),N,서울특별시 마포구 합정동 379-4번지,11440,12200,0,0379,0004,10151100278783,1,일반,2,일반건축물,서울특별시 마포구 양화진2길 31 (합정동),주니비노 호텔,,,,9,114404139434,12201,0,31,,,0,주건축물,1599.6,935.68,58.49,6173.93,3998.08,249.94,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,"콘크리트 평슬라브,경사지붕",0,0,46,12,2,2,0,0,0,6173.93,0,0,0,0,25,0,1,0,20151217,20171216,20210723,2015,3130160,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,VII-0.218g,구+동+건물명
20210405,N,11000000329790,Y,서울특별시 중구 충무로2가,서울특별시,중구,충무로2가,Y,N,N,명동헨나호텔,N,서울특별시 중구 충무로2가 12-5번지,11140,12500,0,0012,0005,10031100238826,1,일반,2,일반건축물,서울특별시 중구 명동8가길 59 (충무로2가),명동 헨나호텔,,,,4,111404103160,12501,0,59,,,0,주건축물,420.6,372.18,88.49,3171.31,2832.67,673.48,21,철근콘크리트구조,철근콘크리트조,15000,숙박시설,관광호텔,10,(철근)콘크리트,평슬라브,0,0,24.95,8,1,2,0,0,0,3171.31,0,0,0,0,0,0,0,0,20200110,20200205,20210405,2020,3010180,건축과,1101,신축허가,0,1++,130,0,,0,,0,20220813,0,,구+동+건물명
20210518,N,11000000330131,Y,서울특별시 마포구 도화동,서울특별시,마포구,도화동,Y,N,N,"에비뉴67(구.마포로1구역제12,13지구)",N,서울특별시 마포구 도화동 573번지,11440,10400,0,0573,0000,10151100277643,2,집합,3,표제부,서울특별시 마포구 마포대로 67 (도화동),에비뉴 67,,,,0,114402113001,10403,0,67,,,0,주건축물,2237.1,1341.47,59.96,29066.19,22774.09,1018.02,42,철골철근콘크리트구조,철골철근콘크리트구조,15000,숙박시설,"숙박시설,업무시설,근린생활시설,문화및집회시설",10,(철근)콘크리트,(철근)콘크리트,0,0,96.4,24,4,7,2,0,0,29066.19,60,680.87,0,0,54,3395.86,0,0,20181121,20190219,20210518,2018,3130000,마포구,5803,도시환경협의(건축허가),109,1++,97.2,65.55,1,80.05,,0,20220813,1,Ⅶ-0.169g,구+동+건물명
20210611,N,11000000330395,Y,서울특별시 중구 을지로5가,서울특별시,중구,을지로5가,Y,N,N,호텔유파이브(구을지로호텔),N,서울특별시 중구 을지로5가 19-29번지,11140,15100,0,0019,0029,10031100239326,1,일반,2,일반건축물,서울특별시 중구 동호로 369 (을지로5가),호텔유파이브(HOTEL U5),,,,2,111403005001,15105,0,369,,,0,주건축물,1008.6,601.97,59.68,13820.05,10938.21,1084.49,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"관광호텔,근린생활시설",10,(철근)콘크리트,평지붕,0,0,70,20,4,3,1,0,0,13820.05,0,0,0,0,16,0,0,0,20151223,20171222,20210611,2015,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,Ⅶ-0.169g,구+동+건물명
20210630,N,11000000330923,Y,서울특별시 송파구 신천동,서울특별시,송파구,신천동,Y,N,N,KT송파타워(KT복합시설) (중점),N,서울특별시 송파구 신천동 29-1번지,11710,10200,0,0029,0001,10251100555722,1,일반,2,일반건축물,서울특별시 송파구 잠실로 209 (신천동),KT송파타워,,,,0,117103123015,10202,0,209,,KT송파타워,0,주건축물,9775.8,5512.75,56.39,132134.02,97496.1,997.32,42,철골철근콘크리트구조,"철골철근콘크리트구조,철근콘크리트구조",15000,숙박시설,"숙박시설(관광호텔,가족호텔),업무시설,문화 및 집회시설,근린생활시설,판매시설",10,(철근)콘크리트,(철근)콘크리트,0,0,129.95,32,5,29,3,0,0,132134.02,0,0,0,0,459,18525.45,4,0,20171012,20180117,20210630,2017,3230165,건축과,1101,신축허가,0,1+,173.6,90.39,1,80.65,,0,20250402,1,VII-0.204g,구+동+건물명
20211027,N,11000000331897,Y,서울특별시 중구 을지로7가,서울특별시,중구,을지로7가,Y,N,N,세승빌딩(신축),N,서울특별시 중구 을지로7가 81-2번지,11140,14900,0,0081,0002,10031100240366,2,집합,3,표제부,서울특별시 중구 퇴계로63길 10 (을지로7가),세승빌딩,,,,0,111404103367,14902,0,10,,,0,주건축물,165.7,95.51,57.640313,1065.37,985.1,594.50814,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"제2종근린생활시설,숙박업소",10,(철근)콘크리트,평스라브,0,0,39.2,12,1,1,0,0,0,1065.37,0,0,0,0,1,0,0,0,20190507,20190510,20211027,2019,3010180,건축과,1101,신축허가,33,,0,0,,0,,0,20220813,1,VII-0.2039,구+동+건물명
20220221,N,11000000333330,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,브라운도트역삼,N,서울특별시 강남구 역삼동 677-16번지,11680,10100,0,0677,0016,10241100310423,1,일반,2,일반건축물,서울특별시 강남구 테헤란로37길 13-5 (역삼동),브라운 도트 역삼,,,,0,116804166736,10101,0,13,5,주건축물제1동,0,주건축물,339.9,200.0025,58.84,2408.2463,2153.8575,633.67,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,(철근)콘크리트,(철근)콘크리트,0,0,34,12,2,2,0,0,0,2408.2463,8,0,0,0,0,0,0,0,20200720,20201104,20220221,2020,3220175,건축과,1101,신축허가,0,,0,0,,0,,0,20230330,1,Ⅶ-0.204g,구+동+건물명
20220510,N,11000000333497,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,Y,N,N,N285호텔(낙원동호텔),N,서울특별시 종로구 낙원동 285번지,11110,13700,0,0285,0000,10021100227205,2,집합,3,표제부,서울특별시 종로구 삼일대로 423 (낙원동),N285호텔,,,,2,111102100001,13705,0,423,,,0,주건축물,413.5,283.57,68.578,3400.25,2614.25,632.2249,21,철근콘크리트구조,철근콘크리트,15000,숙박시설,일반숙박시설,10,(철근)콘크리트,철근콘크리트,0,0,40.2,12,3,2,0,0,0,3400.25,0,0,0,0,0,0,0,0,20160616,20170705,20220510,2016,3000148,도시개발과,1101,신축허가,121,,0,0,,0,,0,20220813,1,,구+동+건물명
20220413,N,11000000333540,Y,서울특별시 강남구 논현동,서울특별시,강남구,논현동,Y,N,N,아난티앳강남,N,서울특별시 강남구 논현동 74-6번지,11680,10800,0,0074,0006,10241100312283,1,일반,2,일반건축물,서울특별시 강남구 논현로 734 (논현동),아난티 앳 강남,,,,0,116803121022,10804,0,734,0,아난티 앳 강남,0,주건축물,2830.5,1393.5,49.23,16770.2,8226.8,290.65,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,59.27,11,5,4,1,0,0,16770.2,102,715.83,0,0,8,865.41,0,0,20161102,20181101,20220413,2016,3220175,건축과,1101,신축허가,118,,0,0,,0,,0,20230613,1,VII-0.1408g,구+동+건물명
20230120,N,11000000335781,Y,서울특별시 종로구 연지동,서울특별시,종로구,연지동,Y,N,N,연지빌,N,서울특별시 종로구 연지동 179번지,11110,16000,0,0179,0000,1000000000000001165866,1,일반,2,일반건축물,서울특별시 종로구 종로31길 50-7 (연지동),연지빌,,,,0,111104100321,16002,0,50,7,주건축물제1동,0,주건축물,114.9,68.8,59.88,453.91,411.25,357.92,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,1,17.7,6,1,1,0,0,0,453.91,0,0,0,0,1,15.62,0,0,20180529,20210823,20230120,2018,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20230125,1,Vll-0.204g,구+동+건물명
20230130,N,11000000336125,N,서울특별시 중구 필동1가,서울특별시,중구,필동1가,Y,N,N,빌리브아카이브남산(필동1가43-1),N,서울특별시 중구 필동1가 43-1번지,11140,13700,0,0043,0001,1000000000000001225734,2,집합,3,표제부,서울특별시 중구 충무로 3 (필동1가),빌리브 아카이브 남산,,,,0,111403101009,13701,0,3,0,,0,주건축물,2050.66,1227.97,59.88,17352.6001,13999.1148,682.66,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,생활형숙박시설 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,69.95,20,2,2,1,0,0,17352.6001,0,0,60,53.86,0,0,3,0,20200902,20210201,20230127,2020,3010180,건축과,1101,신축허가,541,,0,0,,0,,0,20230823,1,Ⅶ-0.177g,구+동+건물명
20230322,N,11000000336701,Y,서울특별시 중구 을지로2가,서울특별시,중구,을지로2가,Y,N,N,명동M타워(호텔베르),N,서울특별시 중구 을지로2가 199-50번지,11140,10500,0,0199,0050,1000000000000001494323,1,일반,2,일반건축물,서울특별시 중구 명동7가길 22 (을지로2가),명동M타워,,,,0,111404103158,10501,0,22,0,,0,주건축물,299.86,178.46,59.51,1999.6,1901.71,634.2,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,(철근)콘크리트,(철근)콘크리트,0,0,48.5,11,1,2,0,0,0,1999.6,0,0,0,0,0,0,1,0,20210115,20210419,20230322,2021,3010180,건축과,1101,신축허가,0,,0,0,,0,,0,20230821,1,Ⅶ-0.024(g),구+동+건물명
20230605,N,11000000337743,Y,서울특별시 중구 태평로2가,서울특별시,중구,태평로2가,Y,N,N,기림빌딩(태평로2가 68-8외1필지),N,서울특별시 중구 태평로2가 68-9번지,11140,11400,0,0068,0009,1000000000000001891212,1,일반,2,일반건축물,서울특별시 중구 세종대로 80 (태평로2가),기림빌딩,,,,0,111402005001,11404,0,80,0,주건축물제1동,0,주건축물,218.1,131.05,60.09,934.36,782.23,358.66,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"근린생활시설, 숙박시설",10,(철근)콘크리트,(철근)콘크리트,0,0,21.6,6,1,1,0,0,0,934.36,0,0,0,0,0,0,0,0,20201201,20220401,20230605,2020,3010180,건축과,1101,신축허가,0,,0,0,,0,,0,20250317,1,Ⅶ-0.17g,구+동+건물명
20230721,N,11000000337912,Y,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,Y,N,N,더솔라고세운(세운재정비구역6-2-24),N,서울특별시 중구 충무로4가 308번지,11140,13200,0,0308,0000,1000000000000002256133,2,집합,3,표제부,서울특별시 중구 충무로2길 9 (충무로4가),더 솔라고 세운,,,,1,111404103314,13201,0,9,0,주건축물제1동,0,주건축물,2866.4,1650.72,57.5886,31912.17,21781.51,759.8909,42,철골철근콘크리트구조,"철근콘크리트구조,철골구조,철골철근콘크리트구조",15000,숙박시설,생활형숙박시설,10,(철근)콘크리트,(철근)콘크리트,0,0,46.915,14,5,4,2,0,0,31912.17,0,0,0,0,102,5894.88,0,0,20181216,20200920,20230721,2018,3010000,중구,5803,도시환경협의(건축허가),588,,0,0,,0,,0,20240722,1,VII-0.169g,구+동+건물명
20241120,N,11330000109408,Y,서울특별시 중구 을지로6가,서울특별시,중구,을지로6가,Y,N,N,더 스텔라 팰리스,N,서울특별시 중구 을지로6가 18-63번지,11140,14800,0,0018,0063,1000000000000004695136,2,집합,3,표제부,서울특별시 중구 을지로43길 5-6 (을지로6가),더 스텔라 팰리스,,,,1,111404103259,14801,0,5,6,주건축물제1동,0,주건축물,449.6,254.48,56.601423,3023.16,3023.16,672.41103,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"오피스텔(60호),소매점",10,(철근)콘크리트,평지붕,0,0,39.95,11,2,1,0,0,0,3023.16,30,295.12,0,0,1,16.5,0,0,20220621,20221212,20241120,2022,3010180,건축과,1101,신축허가,61,,0,0,,0,,0,20250214,1,Ⅶ-0.204g,구+동+건물명
,N,11330000115633,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,Y,황학동 1754,Y,서울특별시 중구 황학동 1754번지,11140,16500,0,1754,0000,1000000000000004939133,1,일반,2,일반건축물,서울특별시 중구 난계로17길 58-14 (황학동),황학동 1754,,,,0,111404103006,16501,0,58,14,주건축물제1동,0,주건축물,117.82,70.56,59.89,416.26,352.8,299.44,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"근린생활시설, 관광숙박시설",90,기타지붕,기타지붕,0,0,18,5,1,1,0,0,0,416.26,0,0,0,0,0,0,1,0,20220926,20231004,20250110,2022,3010180,건축과,1101,신축허가,6,,0,0,,0,,0,20250214,0,,구+동+건물명
19661010,N,11000000003259,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,은혜빌딩,Y,서울특별시 마포구 합정동 372-17번지,11440,12200,0,0372,0017,10151100261263,1,일반,2,일반건축물,서울특별시 마포구 독막로2길 30 (합정동),은혜빌딩,,,,0,114404139083,12201,0,30,0,,0,주건축물,266.16,159.05,59.76,733.14,528.22,198.46,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,20.41,6,1,1,0,0,0,733.14,0,0,0,0,0,0,5,0,20170929,20171025,20190215,2017,3130160,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+건물명
19661010,N,11000000003259,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,은혜빌딩,Y,서울특별시 마포구 연남동 504-22번지,11440,12400,0,0504,0022,1015129215,1,일반,2,일반건축물,서울특별시 마포구 연남로5길 32 (연남동),은혜빌딩,,,,0,114404139445,12401,0,32,0,,0,주건축물,141.6,84.8,59.89,284.5,226.9,160.24,11,벽돌구조,"조적조, 경량철골구조",03000,제1종근린생활시설,"제1,2종근린생활시설",90,기타지붕,금속지붕,0,0,10.3,3,1,0,0,0,0,284.5,0,0,0,0,0,0,2,23,19891206,,19900821,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19661010,N,11000000003259,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,은혜빌딩,Y,서울특별시 마포구 연남동 509-15번지,11440,12400,0,0509,0015,1015129245,1,일반,2,일반건축물,서울특별시 마포구 연남로 39 (연남동),은혜빌딩,,,,0,114403113016,12402,0,39,,,0,주건축물,180.5,107.9,59.78,526.5,499,276.45,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"근린생활시설, 다가구주택",10,(철근)콘크리트,콘크리트 평지붕,0,3,15.8,5,0,0,0,0,0,526.5,0,0,0,0,2,27.5,2,23,20010915,200109  ,20020327,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19680201,N,11000000004282,N,서울특별시 중구 명동2가,서울특별시,중구,명동2가,N,N,N,명덕빌딩(명동2가 87-4),N,서울특별시 중구 신당동 336-3번지,11140,16200,0,0336,0003,1003119508,1,일반,2,일반건축물,서울특별시 중구 다산로 175 (신당동),명덕빌딩,,,,0,111403101014,16201,0,175,0,명덕빌딩,0,주건축물,554.48,306.68,55.31,2047.97,1659.53,299.29,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,제1·2종근린생활시설및 교육연구시설및복지시설,10,(철근)콘크리트,(철근)콘크리트,0,0,23.5,7,1,1,0,0,0,2047.97,18,48.84,0,0,0,0,0,0,20020522,20020619,20030206,2002,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+건물명
19630304,N,11000000005676,N,서울특별시 중구 중림동,서울특별시,중구,중림동,N,N,N,한성빌딩,N,서울특별시 중구 신당동 290-70번지,11140,16200,0,0290,0070,1003118164,1,일반,2,일반건축물,서울특별시 중구 청구로4길 54 (신당동),한성빌딩,,,,0,111404103306,16201,0,54,0,,0,주건축물,301,176.71,58.71,996.13,778.44,258.62,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제1.2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,16.8,5,1,0,0,0,0,996.13,0,0,0,0,3,25.92,4,46,20020902,20030801,20040116,2002,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+건물명
19630304,N,11000000005676,N,서울특별시 중구 중림동,서울특별시,중구,중림동,N,N,N,한성빌딩,N,서울특별시 중구 신당동 484번지,11140,16200,0,0484,0000,10031100225656,1,일반,2,일반건축물,서울특별시 중구 왕십리로39길 7 (신당동),한성빌딩,,,,3,111404103231,16201,0,7,0,,0,주건축물,445,221.3,49.73,1378.46,1109.93,249.42,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평스라브,0,8,18.4,6,1,1,0,0,0,1378.46,24,192.18,0,0,0,0,4,42,20151029,20151207,20170105,2015,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+건물명
19700912,N,11000000007237,N,서울특별시 중구 주교동,서울특별시,중구,주교동,N,N,N,고려빌딩,N,서울특별시 중구 저동2가 84-4번지,11140,16100,0,0084,0004,1003114982,1,일반,2,일반건축물,서울특별시 중구 마른내로 13 (저동2가),고려빌딩,,,,0,111403101002,16108,0,13,,,0,주건축물,0,0,0,596.04,0,0,11,벽돌구조,"세멘벽돌조, 철근콘크리트",03000,제1종근린생활시설,"점포, 근린생활시설, 사무실",10,(철근)콘크리트,"기와, 스라브",0,0,0,3,1,0,0,0,0,596.04,0,0,0,0,1,25.79,0,0,,,19611005,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19760519,N,11000000013763,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,미송빌딩,N,서울특별시 강남구 신사동 627-6번지,11680,10700,0,0627,0006,10241100222849,1,일반,2,일반건축물,서울특별시 강남구 언주로159길 3 (신사동),미송빌딩,,,,1,116804166592,10701,0,3,,,0,주건축물,419.4,209.63,49.9833,981.59,981.59,234.0463,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평지붕,0,0,24.5,6,0,1,0,0,0,981.59,0,0,0,0,0,0,8,0,20130404,20130410,20131015,2013,3220175,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+건물명
