구,위도,경도,위험점수_AHP,소방접근성_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m,구조_노후_통합점수,상업비율(%)
용산구,37.55060085,126.96580738,74.53,0.7305,43,74.4,0.5186764982417295,5.0,0.9051,8.82
용산구,37.55095205,126.96592468,42.4,0.7225,53,64.2,0.3251486902919584,40.0,0.9503,0.0
용산구,37.51980161,126.96245924,63.4,0.303,2,100.0,0.0,5.0,0.8961,2.33
용산구,37.5496287,126.96715953,72.26,0.6715,20,100.0,1.30285920609103,5.0,0.1022,5.66
용산구,37.54380345,126.97337044,89.13,0.6505,32,65.6,1.7237490769424515,2.0,0.8984,0.0
용산구,37.53987272,126.98482655,39.88,0.4275,7,100.0,0.0,7.0,0.4254,0.0
용산구,37.53056717,126.99043101,65.97,0.6815,1,100.0,0.4782244623905927,7.0,0.4553,65.62
용산구,37.53233323,126.98680263,69.38,0.5865,2,100.0,0.0,3.0,0.4183,0.0
용산구,37.5231306,126.96126006,47.09,0.4815,21,66.7,1.0258529343856817,40.0,0.8826,0.0
용산구,37.53174584,126.95621386,45.11,0.8485,3,66.7,0.6931471805599453,40.0,0.8803,0.0
용산구,37.54386709,126.97326367,67.82,0.6505,28,67.9,1.9340444857788124,25.0,0.9096,9.52
용산구,37.52378498,127.00142061,35.92,0.674,5,80.0,0.5725191927713306,30.0,0.4148,0.0
용산구,37.53680849,126.99016214,67.84,0.7165,31,67.7,0.752661308092353,7.0,0.4148,6.67
용산구,37.52978971,127.00292163,37.01,0.5955,62,80.6,0.0431721718652087,39.0,0.1337,67.86
용산구,37.54691324,126.97368403,47.08,0.7835,38,78.9,0.9103324222905244,3.0,0.8893,0.0
용산구,37.543979,126.97381705,58.35,0.6695,16,50.0,1.0057456042762607,4.0,0.4218,6.45
용산구,37.54807266,126.97381928,56.35,0.816,38,86.8,0.6052353082370654,7.0,0.1523,1.61
용산구,37.52012951,126.99390001,46.6,0.9365,2,50.0,0.3101549283038395,7.0,0.4165,5.26
용산구,37.5309003,126.99245205,45.49,0.756,12,100.0,0.0,2.0,0.4165,50.0
용산구,37.53218534,126.99052659,13.88,0.7365,4,50.0,3.034590076160738,39.0,0.4148,0.0
용산구,37.54354563,126.97561615,41.61,0.6815,12,100.0,0.0,13.0,0.9593,0.0
용산구,37.53222403,126.99039616,38.9,0.7325,1,100.0,3.089755175772274,13.0,0.4148,0.0
용산구,37.52900389,126.99390663,73.26,0.689,3,66.7,0.0639487246002734,7.0,0.45,50.0
용산구,37.5506954,126.975911,37.88,0.8735,45,51.1,0.347835995271528,38.0,0.138,0.0
용산구,37.52927449,126.99310404,50.57,0.6915,8,100.0,0.0186921330121525,6.0,0.4465,0.0
용산구,37.54954053,126.97578947,32.99,0.905,30,70.0,0.8787965274465745,5.0,0.4465,0.0
용산구,37.53912139,126.9903992,52.48,0.6445,43,69.8,0.6497668849297202,13.0,0.4165,11.11
용산구,37.55013376,126.96454774,40.37,0.7875,16,68.8,0.0849567224759654,5.0,0.1337,0.0
용산구,37.5340101,126.95316001,53.5,0.7825,44,84.1,3.218875824868201,8.0,0.4148,23.33
용산구,37.53040258,126.97349676,34.36,0.7865,17,100.0,0.0130295002903338,7.0,0.8803,18.6
용산구,37.54761991,126.96790159,48.14,0.6145,27,81.5,1.6423866293545095,8.0,0.4535,0.0
용산구,37.55093558,126.97670042,51.29,0.8815,31,58.1,1.5981747201553895,11.0,0.1308,2.27
용산구,37.53197978,126.98777286,64.6,0.621,3,100.0,0.0,6.0,0.4148,0.0
용산구,37.54552204,126.97794893,30.4,0.8065,4,100.0,0.1955667835439752,5.0,0.1308,3.7
용산구,37.54583457,126.96529246,41.97,0.659,9,66.7,0.1365755350057508,40.0,0.42,29.03
용산구,37.53873825,126.9734111,32.66,0.7355,4,100.0,0.1421744887805426,12.0,0.921,0.0
용산구,37.53118332,126.99531791,47.28,0.8205,16,37.5,2.615879741302553,5.0,0.4729,0.0
용산구,37.53061665,126.99045437,52.14,0.684,1,100.0,1.2661500492778277,40.0,0.4553,11.11
용산구,37.54973422,126.96362025,45.28,0.8275,52,73.1,0.7848683031244529,16.0,0.406,0.0
용산구,37.55033384,126.96484231,47.88,0.774,35,51.4,1.1744780394428231,40.0,0.406,37.5
용산구,37.54360891,126.97303673,41.01,0.633,41,70.7,1.7415922105100357,4.0,0.9074,0.0
용산구,37.5498366,126.96414785,39.56,0.8045,37,48.6,0.1632575728897233,5.0,0.1094,7.69
용산구,37.54663447,126.97511933,71.03,0.822,36,55.6,2.3001822083777355,7.0,0.2975,8.57
용산구,37.54521554,126.97456521,27.49,0.745,16,81.2,0.1889660995126232,7.0,0.9006,70.73
용산구,37.54539096,126.97362884,44.03,0.727,24,37.5,1.33920275358604,7.0,0.9051,8.11
용산구,37.53438157,126.9877396,55.42,0.644,22,50.0,1.2198832943762117,12.0,0.1208,16.67
용산구,37.53197478,126.98726604,57.49,0.6,2,100.0,0.0,3.0,0.1351,6.25
용산구,37.5468965,126.97425371,39.6,0.8035,35,82.9,1.260731138144545,13.0,0.1351,37.5
용산구,37.53100024,126.99062359,40.5,0.7035,10,70.0,3.1465079923647234,40.0,0.1322,0.0
용산구,37.52763837,126.99719162,39.99,0.62,75,77.3,0.8007778447523107,7.0,0.1408,18.18
용산구,37.53090392,126.99409422,34.32,0.792,38,47.4,0.3337731796520479,38.0,0.1322,0.0
용산구,37.53879298,126.98503054,61.88,0.465,8,100.0,0.0183491386681965,2.0,0.4183,2.86
용산구,37.54894256,126.97781269,33.41,0.9965,24,54.2,1.425515074273172,13.0,0.4289,20.0
용산구,37.54408146,126.96776776,64.97,0.513,44,90.9,1.4954936530848826,4.0,0.1237,0.0
용산구,37.54982823,126.96723822,23.26,0.6685,17,100.0,1.6480900668683796,20.0,0.4658,18.42
용산구,37.55045612,126.96477612,60.64,0.7765,31,54.8,1.2702032431169774,7.0,0.4553,0.0
용산구,37.54714029,126.96775606,63.78,0.61,27,77.8,2.2903150004022312,7.0,0.42,54.17
용산구,37.52842159,127.00761237,50.51,0.383,2,100.0,0.0,5.0,0.4395,6.82
용산구,37.53017165,126.99247779,57.9,0.7235,8,100.0,0.046091107200267,5.0,0.4447,0.0
용산구,37.5509019,126.9658361,75.26,0.727,59,67.8,0.3251486902919584,2.0,0.4588,12.9
용산구,37.53083297,126.99213325,49.79,0.7445,20,75.0,1.335497467834616,13.0,0.1394,18.52
용산구,37.55022518,126.96638702,60.1,0.7065,29,86.2,1.183569011144075,5.0,0.4218,0.0
용산구,37.52923706,126.99366567,40.39,0.6985,6,83.3,0.0639487246002734,13.0,0.4289,0.0
용산구,37.52933619,126.99321895,51.31,0.697,9,88.9,0.0550597771830274,5.0,0.4447,3.39
용산구,37.54915325,126.96754925,45.63,0.6515,35,82.9,1.607465525206896,13.0,0.4272,25.0
용산구,37.54962409,126.96660287,50.54,0.696,34,88.2,1.0093592608854969,13.0,0.4623,3.45
용산구,37.52914578,126.99444241,57.09,0.7025,1,100.0,0.0186921330121525,7.0,0.4218,0.0
용산구,37.53371292,126.98857448,61.66,0.6785,10,60.0,1.171371642950538,7.0,0.4254,0.0
용산구,37.53015695,126.9927666,47.07,0.729,9,100.0,0.0279087881170765,5.0,0.1436,14.29
용산구,37.53763298,126.98575688,38.54,0.521,6,100.0,0.0,38.0,0.4236,8.82
용산구,37.54430404,126.98300243,42.28,0.6535,69,85.5,0.4239596907443287,13.0,0.1322,0.0
용산구,37.54272485,126.98554265,51.75,0.513,48,89.6,1.9642592877235097,40.0,0.4272,60.0
용산구,37.54840168,126.97904153,56.27,0.937,19,94.7,1.3982229319851645,3.0,0.4289,0.0
용산구,37.54960807,126.96594598,71.16,0.7245,34,85.3,0.4889123963352756,5.0,0.1322,0.0
용산구,37.53352161,127.00007379,35.78,0.806,49,61.2,0.6167742017753712,5.0,0.4183,4.35
용산구,37.5451218,126.98057304,44.09,0.753,0,0.0,0.0314986670593709,7.0,0.413,8.33
용산구,37.54535149,126.96765296,43.51,0.5625,21,66.7,2.082485684061064,3.0,0.9074,5.26
용산구,37.54905269,126.97340929,29.35,0.805,34,79.4,0.2078456141344463,4.0,0.1694,2.94
용산구,37.54043839,127.00173477,73.5,0.574,1,100.0,0.2803019651541584,4.0,0.4113,2.04
용산구,37.53763728,126.99057857,49.05,0.707,45,80.0,0.4664596208110063,2.0,0.4095,0.0
용산구,37.5426867,126.98144291,52.08,0.6145,1,100.0,0.0183491386681965,13.0,0.4165,19.05
용산구,37.54728255,126.9795171,49.54,0.879,28,92.9,0.7168637071772613,5.0,0.4535,5.88
용산구,37.53466996,126.98655531,52.52,0.5915,0,0.0,0.1487452612603503,4.0,0.115,0.0
용산구,37.53706047,126.99135538,46.39,0.7535,10,80.0,0.8580218237501793,4.0,0.1308,4.44
용산구,37.53566435,126.98796535,30.66,0.6465,14,57.1,0.7832982775542428,13.0,0.4307,0.0
용산구,37.54034433,126.98637484,37.03,0.468,15,60.0,2.095515366510897,8.0,0.1308,3.57
용산구,37.54648304,126.96620743,51.64,0.651,33,75.8,2.922374488982338,3.0,0.4307,0.0
용산구,37.54536867,126.98143778,58.24,0.743,11,72.7,1.2261256089670691,6.0,0.1,20.0
용산구,37.53047704,126.99257833,58.9,0.74,7,100.0,0.037041271680349,5.0,0.413,7.14
용산구,37.54740133,126.97971944,29.21,0.878,31,96.8,1.5260563034950492,6.0,0.1108,13.33
용산구,37.54351403,126.97208182,41.15,0.6035,13,46.2,0.1914540403572271,13.0,0.1866,12.12
용산구,37.55181274,126.96704982,29.9,0.6635,97,47.4,0.4201352978559581,4.0,0.4113,27.27
용산구,37.53200106,126.98759235,50.32,0.614,4,100.0,0.0,40.0,0.413,0.0
용산구,37.55002114,126.96513988,57.95,0.7615,45,62.2,0.1715909544488676,5.0,0.4095,3.23
용산구,37.55031408,126.96443168,42.24,0.7925,7,85.7,1.2249338447258826,40.0,0.3919,46.15
용산구,37.54910356,126.9673355,42.5,0.66,33,84.8,1.8622837345824343,7.0,0.8939,7.22
용산구,37.54460651,126.97921447,34.45,0.748,4,100.0,1.8687205103641835,5.0,0.42,0.0
용산구,37.54651143,126.98125874,67.15,0.795,19,36.8,1.7227665977411035,7.0,0.138,0.0
용산구,37.54943783,126.9671668,46.7,0.67,27,85.2,1.261869861557833,3.0,0.4148,0.0
용산구,37.54988996,126.97613536,33.93,0.9105,49,51.0,1.021011042644558,6.0,0.4218,15.15
용산구,37.55164848,126.96711114,51.42,0.663,101,47.5,0.3108115271455511,7.0,0.1251,3.7
용산구,37.54792551,126.97717165,35.43,0.9335,26,53.8,1.1378330018213911,5.0,0.4183,0.0
용산구,37.53198592,126.95535342,53.43,0.8665,0,0.0,0.6195038924294549,6.0,0.4148,31.58
용산구,37.54918316,126.96791718,29.24,0.6355,38,81.6,1.4142257458090683,6.0,0.4165,14.81
용산구,37.54903711,126.96766069,15.02,0.6455,36,80.6,1.5400931141442908,30.0,0.4623,26.53
용산구,37.55027974,126.96634866,56.5,0.708,30,83.3,1.088711217685398,5.0,0.4218,5.94
용산구,37.52911007,126.99428694,65.39,0.699,1,100.0,0.0186921330121525,7.0,0.1723,3.85
용산구,37.5315315,126.99943151,50.9,0.775,54,68.5,0.2406367087617269,5.0,0.8803,0.0
용산구,37.52079961,126.96832582,53.37,0.243,11,54.5,1.0628942060660302,5.0,0.1665,15.79
용산구,37.54417115,126.9824605,57.11,0.663,44,63.6,0.1275133202989596,3.0,0.1351,16.67
용산구,37.54305911,126.98763081,81.47,0.456,16,75.0,2.429380889371937,8.0,0.1365,3.33
용산구,37.53362503,126.98780037,49.1,0.644,3,100.0,0.037041271680349,3.0,0.4077,0.0
용산구,37.54538654,126.97176417,63.12,0.6655,5,60.0,0.1838494409720078,6.0,0.4588,1.85
용산구,37.55041496,126.96628057,38.73,0.7105,26,76.9,0.7294268546405941,40.0,0.42,18.18
용산구,37.5342264,126.96241344,44.52,0.5945,36,55.6,1.4135069246447751,40.0,0.4095,4.55
용산구,37.54676247,126.97507824,48.41,0.826,38,63.2,2.191876971009624,5.0,0.8939,18.75
용산구,37.54961122,126.97781376,50.2,0.966,28,42.9,1.853794860147508,20.0,0.1293,41.67
용산구,37.54170275,126.98049964,53.74,0.5775,1,100.0,0.0,7.0,0.4272,0.0
용산구,37.54926172,126.96746677,17.65,0.656,30,83.3,1.661272931983258,20.0,0.4272,60.0
용산구,37.55000463,126.96487553,57.88,0.773,41,48.8,0.0666913744986722,3.0,0.4148,7.69
용산구,37.53052295,126.99131629,56.03,0.7075,23,60.9,2.624805306908057,7.0,0.1394,55.56
용산구,37.5230973,126.95471009,40.44,0.6065,0,0.0,0.0,7.0,0.4359,15.79
용산구,37.53209466,126.98822589,43.46,0.642,3,100.0,0.0,13.0,0.1222,42.86
용산구,37.54350907,126.96727725,45.74,0.5055,37,94.6,1.0857088838322018,2.0,0.4218,0.0
용산구,37.54193979,126.98297942,34.0,0.5465,2,100.0,0.0183491386681965,40.0,0.1237,13.33
용산구,37.53202163,126.98851503,67.6,0.6525,2,100.0,0.009389740349839,7.0,0.1422,4.88
용산구,37.53663986,126.99172395,51.18,0.7805,12,75.0,0.8856369907831526,4.0,0.4218,0.0
용산구,37.54411478,126.97844335,38.72,0.727,11,100.0,0.0,40.0,0.4113,39.13
용산구,37.53439446,127.00080254,42.14,0.78,18,38.9,1.2673617679165206,2.0,0.4183,0.0
용산구,37.5430262,126.98112156,45.11,0.6375,2,100.0,0.0183491386681965,3.0,0.4218,0.0
용산구,37.53026068,127.00435764,37.64,0.559,76,57.9,0.0501897445238552,5.0,0.4483,0.0
용산구,37.54305864,126.97303441,52.79,0.6075,46,54.3,0.4206399061273995,2.0,0.8984,0.0
용산구,37.53765495,126.99303565,71.79,0.781,24,70.8,0.3928067112362409,3.0,0.4148,0.0
용산구,37.53254143,126.98830997,68.51,0.6535,2,100.0,0.0,7.0,0.4077,25.0
용산구,37.54927578,126.96323757,40.31,0.839,58,74.1,1.1084162887647306,6.0,0.1422,0.0
용산구,37.54931519,126.96473273,37.83,0.775,56,75.0,0.2589480531359772,40.0,0.1394,27.78
용산구,37.54618389,126.96365386,43.49,0.7225,2,100.0,1.8848498922940669,2.0,0.4289,0.0
용산구,37.53440339,127.00097917,44.66,0.7725,19,42.1,1.4027031157862828,7.0,0.4148,0.0
용산구,37.5477566,126.96678569,47.19,0.663,35,94.3,2.213353959266103,14.0,0.4272,54.35
용산구,37.53008223,126.97370885,37.55,0.7665,1,100.0,0.0097880063661628,7.0,0.443,16.67
용산구,37.53501431,126.95885795,58.38,0.638,20,35.0,0.0593165771564194,7.0,0.8984,0.0
용산구,37.55050836,126.97628829,45.58,0.892,47,46.8,0.8171331603409365,11.0,0.42,13.79
용산구,37.54701929,126.97338527,58.79,0.775,31,87.1,0.61241666764573,8.0,0.4148,7.14
용산구,37.54957529,126.96444903,35.27,0.79,57,59.6,0.0480861866676377,5.0,0.1394,0.0
용산구,37.53778672,126.9660989,43.91,0.686,12,50.0,0.3210184927193727,7.0,0.4113,36.84
용산구,37.54275801,126.96844433,41.61,0.5045,14,50.0,2.602689685444384,7.0,0.9051,5.71
용산구,37.53035648,126.99607214,35.91,0.7755,7,42.9,1.0763538180671668,27.0,0.1337,0.0
용산구,37.53061747,126.9931696,73.89,0.76,6,100.0,0.0186921330121525,7.0,0.8961,35.0
용산구,37.55171369,126.96776292,29.26,0.6345,88,45.5,0.5418659431606399,16.0,0.4113,12.77
용산구,37.54977351,126.96496641,53.61,0.7685,54,63.0,0.1292117314800062,13.0,0.4588,6.45
용산구,37.54973422,126.96362025,58.99,0.8275,52,73.1,0.7848683031244529,3.0,0.406,0.0
용산구,37.53348307,126.99986782,54.86,0.8145,51,56.9,0.6047980107286556,7.0,0.4254,50.0
용산구,37.53250184,126.99145505,41.01,0.781,46,69.6,1.1566438362402944,4.0,0.4113,0.0
용산구,37.54456846,126.97690695,44.03,0.75,6,100.0,0.0,4.0,0.878,14.29
용산구,37.53941513,126.99238888,42.11,0.682,30,63.3,0.5350579371537586,13.0,0.1237,0.0
용산구,37.54664469,126.97977834,51.37,0.8435,39,82.1,0.2151113796169455,12.0,0.1322,9.09
용산구,37.53160746,126.9982412,42.85,0.812,76,77.6,0.3237870770938972,2.0,0.42,5.56
용산구,37.5488117,126.9632609,36.7,0.829,49,59.2,1.623136756792262,3.0,0.4518,7.69
용산구,37.5442329,126.98276738,49.43,0.657,55,83.6,0.2215422699472359,4.0,0.1279,0.0
용산구,37.54855821,126.96653204,49.93,0.688,33,90.9,1.80562027002029,5.0,0.1036,15.22
용산구,37.54834356,126.96222683,51.66,0.853,29,86.2,0.8070914399091631,4.0,0.4095,0.0
용산구,37.53853708,126.99139373,40.81,0.698,44,93.2,0.1728428128394109,7.0,0.1365,30.0
용산구,37.54313034,126.98635285,37.67,0.5025,41,90.2,2.05127066471314,4.0,0.3919,10.26
용산구,37.53442806,126.96472122,50.89,0.696,21,42.9,0.123132685403624,2.0,0.4165,6.58
용산구,37.55185651,126.96711791,63.13,0.6595,96,47.9,0.4519851237430572,4.0,0.4113,22.45
용산구,37.52880188,126.99496862,40.98,0.6875,11,63.6,0.518344456180018,12.0,0.413,1.82
용산구,37.54737862,126.97847277,58.16,0.9055,20,40.0,1.324418957401803,5.0,0.4148,9.09
용산구,37.53043673,126.99138323,44.03,0.706,19,57.9,2.512050619512155,5.0,0.1394,0.0
용산구,37.54396132,126.98162931,28.27,0.6735,47,70.2,0.0158733491562901,5.0,0.4148,2.27
용산구,37.53244808,126.99042964,42.38,0.739,4,50.0,3.399938728254959,13.0,0.4007,4.88
용산구,37.54986438,126.9637433,52.05,0.8225,43,60.5,0.6606036328274739,4.0,0.1337,42.86
용산구,37.53853565,126.96067646,35.95,0.461,44,50.0,0.7961187277670012,13.0,0.1408,9.38
용산구,37.53672375,126.98971401,36.95,0.701,36,75.0,0.7071989340155957,4.0,0.4165,9.09
용산구,37.52008371,126.96781881,64.53,0.199,8,87.5,0.2006706954621511,3.0,0.8396,40.0
용산구,37.5300038,126.99095503,50.3,0.6755,1,100.0,0.7615109233693356,3.0,0.4183,42.11
용산구,37.54622601,126.96844484,84.69,0.56,25,80.0,0.871395411966264,8.0,0.3919,0.0
용산구,37.52583631,126.99739423,39.41,0.7025,39,46.2,2.256065077359153,40.0,0.4183,50.0
용산구,37.53389463,126.9886718,53.27,0.684,15,60.0,1.1265210767851863,5.0,0.1136,9.3
용산구,37.54153328,126.98036892,46.72,0.57,1,100.0,0.0,13.0,0.1451,13.64
용산구,37.53847138,126.99232657,27.1,0.7255,17,88.2,0.1156843989994622,40.0,0.4307,5.56
용산구,37.54381315,126.98197375,55.6,0.6585,36,52.8,0.0079681696491768,3.0,0.1337,0.0
용산구,37.55062279,126.96631203,48.83,0.708,27,77.8,0.3180058027795783,5.0,0.1251,0.0
용산구,37.53244176,126.95348955,46.2,0.8705,13,38.5,2.453723722351312,3.0,0.4183,4.0
용산구,37.54097036,126.98622529,41.52,0.4405,14,78.6,1.4832866271072005,5.0,0.4307,25.64
용산구,37.55172665,126.9672495,25.52,0.656,98,48.0,0.3180058027795783,27.0,0.1251,60.0
용산구,37.54073079,126.98595579,69.79,0.44,5,100.0,0.0183491386681965,4.0,0.158,0.0
용산구,37.52950823,126.99150667,53.77,0.669,2,50.0,0.3864169131374699,5.0,0.1394,11.76
용산구,37.54245373,126.96746362,69.09,0.506,3,100.0,0.037740327982847,4.0,0.1022,0.0
용산구,37.53174794,126.98883734,31.65,0.659,2,100.0,0.009389740349839,38.0,0.138,7.41
용산구,37.54853858,126.96462102,47.44,0.7675,58,81.0,0.6190392084062234,7.0,0.4095,30.77
용산구,37.53833596,126.99069499,37.04,0.685,44,65.9,0.8088315795594075,40.0,0.1337,14.29
용산구,37.53925952,126.95878107,47.12,0.44,28,39.3,1.2151894879309442,7.0,0.4606,5.1
용산구,37.54587873,126.97651699,47.66,0.817,14,50.0,0.3811724155391198,5.0,0.4641,0.0
용산구,37.54975691,126.97497425,69.51,0.867,28,71.4,0.50685736459037,20.0,0.1308,50.0
용산구,37.52227695,126.96046905,43.07,0.466,0,0.0,0.0116280379951191,12.0,0.8374,0.0
용산구,37.54066283,126.98387492,31.21,0.4655,4,100.0,0.0,5.0,0.1237,0.0
용산구,37.54897354,126.9669878,41.01,0.674,40,90.0,1.5692314919560597,50.0,0.9186,10.34
용산구,37.53781303,126.98984938,56.82,0.675,41,68.3,1.9632786551369577,6.0,0.105,2.27
용산구,37.54386235,126.97672516,72.03,0.71,12,100.0,0.0,7.0,0.9074,25.0
용산구,37.54906679,126.96703408,41.52,0.673,42,88.1,1.5273405502468995,5.0,0.4113,14.29
용산구,37.54694103,126.97291063,60.53,0.7545,29,96.6,0.590715996912612,12.0,0.4712,10.71
용산구,37.53130671,126.97223354,53.63,0.8455,22,63.6,0.8575495811136351,7.0,0.4289,0.0
용산구,37.54921377,126.96670114,59.92,0.689,38,84.2,1.183569011144075,4.0,0.9051,0.0
용산구,37.5366537,126.98691272,36.82,0.5875,11,54.5,2.984823936789853,11.0,0.4148,7.5
용산구,37.54712594,126.96785394,67.01,0.6055,28,71.4,2.3408672795650625,7.0,0.4183,9.76
용산구,37.53653296,126.99265493,53.89,0.8165,12,50.0,0.0727593542824283,4.0,0.1265,0.0
용산구,37.5359855,126.98852868,57.28,0.6665,29,41.4,1.2309637401527835,5.0,0.3919,9.52
용산구,37.55008563,126.97385117,26.98,0.8145,41,41.5,1.3518805580883482,8.0,0.4712,0.0
용산구,37.53677735,126.99219572,42.8,0.7925,12,58.3,0.7875993594536335,2.0,0.1022,63.64
용산구,37.54401131,126.97340509,51.57,0.661,23,52.2,1.9139500387190584,5.0,0.4272,13.16
용산구,37.54942177,126.96669676,23.76,0.6905,38,86.8,1.222035291971871,8.0,0.42,54.55
용산구,37.54954844,126.97679182,51.0,0.945,55,63.6,0.494696241836107,7.0,0.1322,21.43
용산구,37.54224321,126.98126956,53.16,0.595,1,100.0,0.0,7.0,0.3902,0.0
용산구,37.54825925,126.97728048,29.6,0.952,32,71.9,1.018125037755423,5.0,0.1122,20.69
용산구,37.53827016,126.99345102,48.15,0.76,25,92.0,0.583584978048419,3.0,0.1337,24.39
용산구,37.54693377,126.97608829,21.45,0.862,18,61.1,2.30338477316461,4.0,0.1322,8.33
용산구,37.53966069,126.99211485,41.32,0.6645,29,51.7,1.1772025632613312,7.0,0.1408,52.17
용산구,37.54624897,126.97194897,31.23,0.699,15,40.0,0.5016089686610667,5.0,0.1337,7.89
용산구,37.54746671,126.96747708,47.61,0.6285,29,82.8,0.2740426793584621,4.0,0.1422,10.91
용산구,37.534514,127.00105424,28.45,0.769,20,45.0,1.2979451912886009,40.0,0.1394,0.0
용산구,37.53105757,126.99580797,52.74,0.815,21,85.7,2.477013948989091,6.0,0.3902,12.5
용산구,37.54423744,126.98177581,37.14,0.683,54,72.2,1.173101140658849,5.0,0.1394,8.0
용산구,37.53903073,126.991276,36.62,0.6735,46,89.1,0.6788951578527438,4.0,0.4095,5.56
용산구,37.53588324,126.99039008,52.61,0.7465,10,80.0,1.6428361928359485,4.0,0.4254,41.38
용산구,37.54777809,126.96766294,53.79,0.6275,31,87.1,1.3187957983538428,4.0,0.4148,40.0
용산구,37.53843888,126.96891273,46.05,0.736,36,36.1,1.651479501929023,4.0,0.9074,10.34
용산구,37.53258983,126.99017275,55.76,0.732,1,100.0,3.1452902126323314,6.0,0.42,35.0
용산구,37.53347743,127.00041813,58.11,0.791,46,71.7,0.7777045685880084,8.0,0.4412,9.52
용산구,37.54510642,126.97476565,39.2,0.745,12,91.7,0.1204461530758671,38.0,0.4588,3.7
용산구,37.53869709,126.99000349,50.8,0.649,38,76.3,0.9677726877092984,3.0,0.4165,2.17
용산구,37.52848677,126.99721925,51.49,0.666,41,92.7,0.3101549283038395,12.0,0.4535,0.0
용산구,37.54501193,126.98051573,54.89,0.7485,0,0.0,0.023716526617316,3.0,0.4113,3.23
용산구,37.54652196,126.97232501,63.54,0.721,25,76.0,0.6218580968126436,4.0,0.413,36.11
용산구,37.53042825,126.99387361,29.27,0.764,10,100.0,0.0,4.0,0.4218,0.0
용산구,37.53440973,126.98687529,45.62,0.606,0,0.0,0.0814930342511829,5.0,0.4183,0.0
용산구,37.53183346,126.98744564,41.9,0.6045,2,100.0,0.0,13.0,0.1436,0.0
용산구,37.52414312,126.99803257,38.79,0.773,13,92.3,0.6931471805599453,13.0,0.45,15.79
용산구,37.55032379,126.97409733,42.59,0.8195,49,57.1,1.5139296932192856,40.0,0.1737,2.44
용산구,37.55159209,126.96658525,50.89,0.6865,93,47.3,0.1205160245124523,3.0,0.4165,0.0
용산구,37.53126467,126.99271972,49.83,0.779,13,76.9,1.2337147735246736,5.0,0.1523,8.0
용산구,37.54734177,126.97760355,56.14,0.907,39,56.4,0.6647477060382473,6.0,0.4218,0.0
용산구,37.5514146,126.96745291,40.42,0.6515,75,52.0,0.5589118104336285,13.0,0.4148,0.0
용산구,37.54111269,127.00275685,34.2,0.517,2,100.0,0.0571584138399486,5.0,0.4412,0.0
용산구,37.53093633,126.98862289,56.6,0.6295,4,100.0,0.0,5.0,0.1551,0.0
용산구,37.54757952,126.96459717,36.02,0.744,5,80.0,0.0476280489892546,110.0,0.1194,22.45
용산구,37.54099769,126.98277786,44.34,0.5045,9,100.0,0.0,40.0,0.3919,6.45
