구,위도,경도,위험점수_AHP,소방접근성_점수,노후도_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m
강남구,37.50729724,127.03996557,32.74,0.426,0.3045,6,50.0,0.5975906649987398,50.0
강남구,37.50892838,127.05420101,65.52,0.44,0.2112,12,50.0,0.6931471805599453,6.0
강남구,37.49827346,127.05739629,50.48,0.3355,0.2875,16,56.2,0.3903362265118643,40.0
강남구,37.5103692,127.04405414,55.62,0.274,0.296,3,66.7,1.3687807786271822,6.0
강남구,37.51052077,127.04070968,67.89,0.333,0.2875,12,50.0,0.7667272160538028,6.0
강남구,37.51053483,127.0486236,64.96,0.207,0.296,3,66.7,0.1053605156578263,35.0
강남구,37.50323243,127.04330642,67.1,0.6595,0.1263,3,100.0,0.2405904649179304,6.0
강남구,37.48891081,127.03219635,75.77,0.791,0.3978,4,50.0,1.7369512327330598,8.0
강남구,37.49529588,127.03674263,27.42,0.73,0.2451,11,36.4,0.7090205297162355,50.0
강남구,37.50276638,127.03473932,26.71,0.54,0.3045,23,52.2,0.820660500858905,50.0
강남구,37.49440836,127.03569462,33.82,0.6675,0.0754,14,50.0,0.9768212316141874,8.0
강남구,37.52108305,127.04032361,55.65,0.8385,0.0924,1,100.0,0.1684645221325284,4.0
강남구,37.5048467,127.04274732,29.46,0.572,0.2875,24,79.2,1.2742448573112677,20.0
강남구,37.49689863,127.0561327,19.34,0.394,0.2875,5,60.0,0.7627404723591406,25.0
강남구,37.50479472,127.02395812,55.97,0.37,0.1179,5,60.0,0.6555015809435785,6.0
강남구,37.51017237,127.04537728,62.69,0.2645,0.3554,14,92.9,0.5024573740954741,6.0
강남구,37.50825042,127.05129024,44.02,0.3075,0.2196,0,0.0,0.0,50.0
강남구,37.50080062,127.03937933,79.97,0.7575,0.0754,18,33.3,0.5092243423990168,8.0
강남구,37.50400476,127.04443541,54.99,0.6085,0.05,8,50.0,1.807632818384345,12.0
강남구,37.49670349,127.04134464,25.45,0.947,0.3129,10,60.0,0.0843411484337508,4.0
강남구,37.50610203,127.05269154,34.75,0.3365,0.2366,4,25.0,2.302585092994046,12.0
강남구,37.50576745,127.033287,19.89,0.375,0.296,19,68.4,1.423760978960068,20.0
강남구,37.49794255,127.03058829,60.52,0.477,0.3045,7,71.4,1.7241941497322888,11.0
강남구,37.52350713,127.04034105,69.24,0.8305,0.2451,4,50.0,2.289657858492586,4.0
강남구,37.50534447,127.02785958,60.93,0.2135,0.2451,1,100.0,0.715072541188911,4.0
강남구,37.49961469,127.05202999,17.26,0.5535,0.2366,15,53.3,0.0695932917991952,50.0
강남구,37.51343313,127.02811062,69.84,0.38,0.296,10,50.0,1.2449918237704811,35.0
강남구,37.51850406,127.01951117,49.29,0.2065,0.296,8,87.5,1.3721686588562418,4.0
강남구,37.50834406,127.05096863,64.61,0.294,0.296,0,0.0,0.0,5.0
강남구,37.51884999,127.0434973,80.74,0.657,0.2875,15,60.0,0.7022796641232177,8.0
강남구,37.49447966,127.04371162,59.6,0.8405,0.3214,15,93.3,0.2956502421009577,12.0
강남구,37.50155579,127.02552273,45.79,0.372,0.2451,8,50.0,1.9696266756726293,4.0
강남구,37.50760589,127.02544007,37.08,0.228,0.2451,22,77.3,0.650373364576659,6.0
강남구,37.52073304,127.05076593,50.82,0.384,0.3808,4,50.0,0.6019569424953488,50.0
송파구,37.50404851,127.1327622,77.58,0.506,0.3554,2,100.0,0.0,6.0
강남구,37.51114725,127.04843353,64.59,0.2055,0.3299,16,56.2,0.2876820724517809,12.0
강남구,37.51105138,127.04763759,60.64,0.2235,0.2281,14,42.9,1.423777454374631,8.0
강남구,37.52436708,127.04900703,79.76,0.4525,0.3723,5,60.0,1.360741286695273,4.0
강남구,37.4974769,127.05824989,72.5,0.3005,0.279,16,50.0,0.8395458835828857,6.0
강남구,37.49436382,127.03689153,50.98,0.712,0.3723,22,68.2,0.9616464335949524,50.0
강남구,37.501816,127.05791718,69.27,0.388,0.3045,21,66.7,0.472253348979751,8.0
강남구,37.49205457,127.04243172,47.22,0.7165,0.2366,11,45.5,0.2279320680460069,8.0
강남구,37.50796554,127.05065869,67.11,0.297,0.0754,0,0.0,0.0,6.0
강남구,37.50207006,127.05826307,35.47,0.4085,0.2281,21,57.1,0.7241918022419055,6.0
강남구,37.51758003,127.02266683,48.9,0.3225,0.2451,6,100.0,1.8766141400931968,12.0
강남구,37.49201445,127.04123744,60.58,0.71,0.067,2,100.0,0.7400307664587957,8.0
강남구,37.50953104,127.02852176,60.04,0.2075,0.2027,22,90.9,1.2044652938704876,50.0
강남구,37.50293703,127.05321384,26.94,0.4245,0.2281,22,95.5,1.6483120651957657,30.0
강남구,37.52094846,127.02305744,79.39,0.3855,0.2281,24,79.2,1.3887665502652795,6.0
강남구,37.49113755,127.08378888,65.95,0.47,0.3808,30,96.7,2.51939282585917,6.0
강남구,37.49213551,127.08401291,64.32,0.439,0.3808,24,79.2,2.16150649473414,15.0
강남구,37.51693973,127.02285268,71.93,0.316,0.296,8,75.0,0.575982765399628,8.0
강남구,37.50778742,127.03834074,70.59,0.382,0.2536,2,100.0,3.373054653489989,8.0
강남구,37.50187444,127.04282227,71.41,0.737,0.279,7,42.9,1.018125037755423,4.0
강남구,37.52470414,127.05144672,67.83,0.3435,0.3129,3,66.7,1.3816966518712612,12.0
강남구,37.5128639,127.02002384,26.52,0.1485,0.1857,10,50.0,1.3801176892281617,40.0
강남구,37.52296261,127.04936852,56.57,0.449,0.3384,10,50.0,0.954099015414094,50.0
강남구,37.50131644,127.0265212,63.84,0.3315,0.4911,4,75.0,0.7400307664587957,50.0
강남구,37.48871079,127.08638925,60.98,0.6435,0.3893,1,100.0,0.0512932943875505,6.0
강남구,37.51883204,127.04679141,78.52,0.5275,0.2705,7,42.9,0.7553894894371662,6.0
강남구,37.5232255,127.02992318,40.5,0.686,0.3978,26,61.5,0.5458486585555539,50.0
성동구,37.5377045,127.05956063,48.78,0.9455,0.3129,11,63.6,1.6094379124341005,12.0
강남구,37.51928396,127.0202834,50.23,0.25,0.2451,18,83.3,0.9129849437396556,6.0
강남구,37.51952449,127.02435872,22.48,0.4275,0.3045,18,50.0,0.4908249570593211,20.0
강남구,37.50115056,127.03258808,76.35,0.5135,0.4062,21,52.4,0.2279320680460069,6.0
강남구,37.4985488,127.03376122,62.29,0.611,0.3384,10,50.0,1.0094167098636386,4.0
강남구,37.5006903,127.02934896,60.8,0.3915,0.3893,7,42.9,0.3191807395111519,6.0
강남구,37.50059352,127.03612448,49.85,0.6635,0.3299,2,100.0,2.20254373881382,4.0
강남구,37.52131098,127.02335495,65.42,0.4005,0.2875,26,76.9,1.2682018716470194,6.0
강남구,37.51602118,127.01987968,39.04,0.1755,0.4826,2,50.0,1.30287687838485,50.0
강남구,37.48972239,127.03608368,67.91,0.6135,0.279,1,100.0,0.0,8.0
강남구,37.49687758,127.05453675,74.53,0.4645,0.296,1,100.0,0.3964152725882465,50.0
강남구,37.49314893,127.04089849,49.04,0.768,0.3299,11,36.4,0.3307415619122278,8.0
강남구,37.50850572,127.05097544,52.26,0.296,0.296,0,0.0,0.0,40.0
강남구,37.49958615,127.02802639,28.52,0.3605,0.2451,13,76.9,1.1951338556587316,30.0
강남구,37.51836479,127.02421537,59.45,0.402,0.3893,5,60.0,2.3392002312881983,12.0
강남구,37.50583714,127.02366418,67.05,0.3495,0.3214,9,44.4,2.509639311237986,6.0
강남구,37.50841084,127.03901325,56.66,0.3565,0.3808,0,0.0,0.4071057975656243,50.0
강남구,37.52095387,127.02572481,56.23,0.5025,0.1772,28,64.3,1.0830909127654862,50.0
강남구,37.51946375,127.04348811,51.81,0.6745,0.2875,12,83.3,0.611957025829932,40.0
강남구,37.49900378,127.03329708,52.74,0.5855,0.2281,6,100.0,1.8271266130653463,12.0
강남구,37.49703997,127.05641479,46.73,0.3815,0.296,9,33.3,0.8739661074693649,4.0
강남구,37.49163749,127.03123623,52.86,0.745,0.3045,9,44.4,0.4027948795522855,4.0
강남구,37.49442339,127.03549257,61.57,0.6595,0.2536,16,43.8,0.7920871284148489,6.0
강남구,37.50770744,127.04581033,35.81,0.394,0.2112,9,55.6,0.4146817632130883,8.0
강남구,37.51048565,127.05518173,40.92,0.488,0.2281,13,38.5,0.9963334395476916,9.0
강남구,37.50495477,127.03117137,53.5,0.3415,0.2621,13,53.8,0.8953840470548414,25.0
강남구,37.50619716,127.0402086,44.03,0.488,0.1348,10,50.0,1.2675108251299236,35.0
강남구,37.51889711,127.01904247,66.06,0.1915,0.4487,4,75.0,1.1353334771240884,6.0
강남구,37.48945708,127.03286225,48.87,0.7545,0.296,10,60.0,1.1927096120472251,6.0
강남구,37.50783384,127.05257687,74.93,0.359,0.067,0,0.0,0.0,50.0
송파구,37.49992597,127.11921419,37.75,0.36,0.1603,2,50.0,0.0535842461341063,8.0
송파구,37.50065453,127.09905264,44.0,0.5655,0.296,29,100.0,1.1349799328389845,12.0
송파구,37.50860969,127.10800402,51.51,0.374,0.2196,32,93.8,0.4266459301876114,24.0
송파구,37.50887846,127.10930525,60.06,0.315,0.3978,24,100.0,1.94696001791815,6.0
송파구,37.49736931,127.09878763,70.04,0.629,0.3045,0,0.0,0.0137933221323358,3.0
송파구,37.50186656,127.08479112,84.05,0.497,0.3554,25,88.0,0.3364722366212129,3.0
송파구,37.50216831,127.10284377,38.49,0.547,0.3808,11,72.7,0.5985312041850962,2.0
송파구,37.51059523,127.11756001,65.01,0.0165,0.0754,23,56.5,0.9221558513265532,5.0
송파구,37.50598335,127.08452337,58.38,0.58,0.3554,16,43.8,0.917889453237852,6.0
송파구,37.50866577,127.12287125,83.4,0.1345,0.3469,6,50.0,0.3343691864244341,4.0
송파구,37.51038031,127.11086411,52.51,0.2325,0.296,19,63.2,1.1010602703067498,6.0
송파구,37.50038009,127.13460447,81.94,0.6465,0.067,1,100.0,0.0168071183163812,9.0
송파구,37.50661475,127.11538982,78.0,0.2195,0.296,5,60.0,0.4054651081081644,6.0
송파구,37.51120635,127.10818218,34.65,0.334,0.3638,14,57.1,0.791127588920149,15.0
송파구,37.50361834,127.10288253,74.2,0.5535,0.296,6,66.7,1.0266387890430206,10.0
송파구,37.49858114,127.0886558,71.88,0.462,0.2281,0,0.0,0.0,6.0
송파구,37.5014519,127.10890295,45.88,0.5995,0.296,12,75.0,0.4145975916714369,31.0
송파구,37.50560203,127.08187875,46.96,0.4615,0.2451,25,88.0,0.3756929497744942,2.0
송파구,37.50154317,127.09162599,48.27,0.664,0.279,17,64.7,0.2672035411082402,15.0
송파구,37.50343875,127.12964039,62.39,0.394,0.1942,3,66.7,0.0442060925044956,5.0
송파구,37.50581047,127.09402912,44.7,0.916,0.2112,25,64.0,0.2836740510542421,6.0
송파구,37.51009597,127.11068733,53.96,0.2435,0.296,26,76.9,1.0837972028829692,20.0
송파구,37.50651661,127.13002728,23.1,0.3315,0.0754,19,52.6,0.2662679779479644,11.0
송파구,37.49768219,127.09827568,80.04,0.601,0.2281,15,73.3,0.9051174312760298,6.0
송파구,37.5250348,127.11531306,57.75,0.514,0.296,4,100.0,0.6496620686202065,7.0
송파구,37.47791622,127.126368,49.45,0.063,0.3129,1,100.0,0.0574320490858754,2.0
송파구,37.50327782,127.08553121,60.05,0.568,0.3045,17,47.1,0.2151113796169455,2.0
송파구,37.50401206,127.11205481,79.28,0.4165,0.3299,22,90.9,0.9750788058832884,49.0
송파구,37.52664323,127.1165356,50.12,0.601,0.3469,5,60.0,2.5265793461885684,8.0
송파구,37.50115544,127.09937276,70.26,0.581,0.3045,31,96.8,0.7859289140109115,5.0
송파구,37.49396828,127.13396856,34.88,0.501,0.1857,28,60.7,0.3707666075658022,70.0
송파구,37.49696909,127.09862723,58.86,0.6315,0.296,0,0.0,0.0540672212702757,6.0
송파구,37.50595758,127.12679854,47.22,0.224,0.3554,1,100.0,0.0,29.0
송파구,37.49898095,127.10414564,31.84,0.733,0.4147,0,0.0,0.9382696385929304,24.0
송파구,37.50285075,127.08565394,78.99,0.5595,0.296,28,78.6,0.1484200051182733,15.0
송파구,37.50911748,127.11380393,37.31,0.1255,0.2875,16,56.2,0.8493964970441248,2.0
송파구,37.5012854,127.08328638,55.95,0.424,0.2875,0,0.0,0.0158733491562901,8.0
송파구,37.49758798,127.09076631,83.69,0.442,0.279,0,0.0,0.0,6.0
송파구,37.50473663,127.10671581,46.45,0.432,0.2705,3,100.0,2.056238644600172,24.0
송파구,37.49738873,127.09891855,50.83,0.6335,0.296,0,0.0,0.0137933221323358,2.0
송파구,37.49376392,127.1200868,64.12,0.3945,0.3554,9,66.7,1.7723198123537711,10.0
송파구,37.50014312,127.11415546,37.76,0.5365,0.3808,3,100.0,0.7639732331285577,2.0
송파구,37.4993143,127.09878541,63.61,0.5715,0.3045,25,80.0,1.6996847902818786,24.0
송파구,37.49799753,127.09891,60.75,0.6175,0.3299,20,50.0,0.4595323293784402,8.0
송파구,37.50564537,127.11829852,56.49,0.189,0.3808,4,50.0,0.0571584138399486,10.0
송파구,37.50116237,127.09532028,50.56,0.652,0.2366,24,79.2,0.7110047979599518,2.0
송파구,37.50520235,127.11061088,79.74,0.378,0.2875,25,68.0,1.1891851041715569,6.0
송파구,37.47739622,127.12585944,47.33,0.096,0.3723,0,0.0,0.0291282729230236,5.0
송파구,37.4933976,127.14455955,69.03,0.6765,0.3723,6,50.0,0.478587372937127,5.0
송파구,37.50407351,127.10118687,67.35,0.6315,0.1857,19,84.2,0.5516476182862459,49.0
송파구,37.49948276,127.10649239,40.93,0.7245,0.4232,0,0.0,0.0273989741881144,20.0
송파구,37.48944959,127.12263903,44.57,0.23,0.3554,10,50.0,0.3616132255793149,10.0
송파구,37.49993452,127.08641008,37.21,0.473,0.1009,0,0.0,0.0,2.0
송파구,37.50178424,127.09762424,71.96,0.6515,0.3299,19,63.2,1.751612401214643,24.0
송파구,37.49633185,127.10061768,40.12,0.726,0.3638,0,0.0,0.0273989741881144,2.0
송파구,37.49827302,127.09938351,50.28,0.627,0.2621,30,40.0,0.3961627154458508,5.0
송파구,37.50329838,127.09368885,28.17,0.7765,0.296,27,77.8,0.2392296890658341,24.0
송파구,37.50211183,127.08902323,47.06,0.6395,0.3723,28,75.0,0.866418901833982,2.0
송파구,37.50579683,127.10651167,39.22,0.4375,0.1094,5,60.0,0.655759648488325,11.0
송파구,37.49636647,127.09182996,54.77,0.3845,0.2281,0,0.0,0.0,6.0
송파구,37.51093925,127.11145961,38.99,0.2,0.1772,10,70.0,0.2113090936672069,49.0
송파구,37.50556314,127.10454666,52.58,0.5205,0.2281,25,76.0,1.290066329025337,2.0
송파구,37.50776511,127.11348652,73.75,0.2,0.2875,25,76.0,0.6325225587435105,3.0
송파구,37.50060211,127.10475464,57.52,0.6545,0.2536,16,56.2,1.528468849900433,3.0
송파구,37.49918828,127.105236,80.85,0.7355,0.2875,0,0.0,0.0273989741881144,10.0
송파구,37.51096815,127.11090622,43.41,0.223,0.296,8,62.5,0.3077009393422728,10.0
송파구,37.50004058,127.09041796,29.97,0.5675,0.2621,30,83.3,0.4379642755011189,2.0
송파구,37.49980984,127.09064046,68.53,0.5585,0.296,27,48.1,0.5937747067467416,32.0
송파구,37.4969482,127.09848666,55.58,0.626,0.296,0,0.0,0.0800427076735364,6.0
송파구,37.49994472,127.10797841,53.25,0.6905,0.2451,2,100.0,0.0137933221323358,6.0
송파구,37.50176728,127.08946239,32.27,0.6345,0.279,33,97.0,0.6183459674772469,24.0
송파구,37.51112252,127.10920033,43.7,0.293,0.3638,11,54.5,1.088759992225098,2.0
송파구,37.5028353,127.10103235,53.92,0.599,0.2281,16,68.8,0.9218309122497704,6.0
송파구,37.50535361,127.08152756,74.39,0.4435,0.2875,30,93.3,0.504405055963068,6.0
송파구,37.48242591,127.12407389,48.41,0.0035,0.3469,0,0.0,0.2358701058534324,5.0
송파구,37.49977165,127.08449845,67.36,0.41,0.2875,0,0.0,0.0,5.0
송파구,37.50550057,127.0801108,73.11,0.3835,0.296,35,100.0,0.2405904649179304,49.0
송파구,37.50445413,127.08109367,53.55,0.413,0.2451,33,87.9,0.6688544879909007,2.0
송파구,37.52541943,127.11436397,73.47,0.486,0.2875,1,100.0,0.0210534091978323,5.0
송파구,37.49648779,127.09809448,67.62,0.618,0.3723,0,0.0,0.0927817334509661,5.0
송파구,37.51024396,127.11249449,58.17,0.164,0.1009,6,50.0,0.1810953150707103,10.0
송파구,37.50552622,127.08028353,36.49,0.3915,0.296,33,97.0,0.2151113796169455,24.0
송파구,37.50393033,127.11105862,61.53,0.438,0.296,27,77.8,0.9362732314614932,32.0
송파구,37.49910744,127.1032239,72.15,0.7095,0.3638,13,53.8,0.1177830356563834,5.0
송파구,37.50222686,127.11140448,66.3,0.518,0.3808,21,57.1,0.4024023185776186,5.0
송파구,37.50587144,127.10805896,44.35,0.3705,0.296,5,60.0,1.6972135233164862,2.0
송파구,37.49976916,127.09078322,60.33,0.5585,0.2875,27,44.4,0.7328875092094594,5.0
송파구,37.48038036,127.12898046,59.0,0.0,0.0754,1,100.0,0.0758657507747134,31.0
송파구,37.50401204,127.11060898,52.57,0.4405,0.0754,29,82.8,0.9217802241589266,6.0
송파구,37.4975661,127.09861802,79.54,0.6175,0.1009,4,100.0,0.2876820724517809,24.0
송파구,37.50458482,127.10754458,56.57,0.4385,0.2366,5,40.0,0.4385508326939298,5.0
송파구,37.49978637,127.11172932,42.82,0.6245,0.3554,1,100.0,0.1289336833758931,2.0
송파구,37.49689946,127.09904676,42.27,0.65,0.2875,0,0.0,0.0,49.0
송파구,37.50735899,127.08278143,40.64,0.5095,0.2196,28,100.0,0.3133498192003587,49.0
송파구,37.5059266,127.0827962,30.03,0.504,0.2875,11,36.4,0.8654184015003984,24.0
송파구,37.50392123,127.0901327,59.59,0.7485,0.2875,9,33.3,1.201266442728193,5.0
송파구,37.50164097,127.10017846,46.04,0.5805,0.296,28,100.0,0.0927817334509661,31.0
송파구,37.50500576,127.1061441,34.1,0.445,0.2875,4,50.0,2.4435429693367405,9.0
송파구,37.48155593,127.1378417,57.52,0.0665,0.0754,6,100.0,0.006872879287762,6.0
송파구,37.50658303,127.10787808,59.94,0.382,0.0754,27,59.3,1.1227826495959228,5.0
송파구,37.48576863,127.11358541,80.48,0.419,0.3638,0,0.0,0.2589480531359772,6.0
송파구,37.49798859,127.09744378,57.87,0.5605,0.279,12,66.7,1.3068301897656438,5.0
송파구,37.50682691,127.1078156,48.79,0.3855,0.2875,31,71.0,0.8420416064983766,31.0
송파구,37.50965257,127.11833123,50.38,0.0165,0.279,13,53.8,0.8303483020734304,15.0
송파구,37.49829867,127.1027325,69.45,0.735,0.296,0,0.0,1.6661332561106457,5.0
송파구,37.5014156,127.11290038,87.87,0.5215,0.3045,3,100.0,0.0271509890659508,15.0
송파구,37.53122013,127.11656661,32.42,0.6145,0.1263,15,53.3,1.055127176728371,2.0
송파구,37.50037773,127.08785564,58.97,0.531,0.3045,7,57.1,1.0462120122745782,2.0
송파구,37.502375,127.086732,40.28,0.581,0.3384,11,63.6,0.2592825979300829,6.0
송파구,37.50571407,127.10966937,52.78,0.3615,0.2366,13,53.8,0.6218580968126436,10.0
송파구,37.49884104,127.09353883,43.77,0.5285,0.3045,34,79.4,0.3656436139214928,37.0
송파구,37.50467923,127.11128507,61.95,0.3955,0.296,30,86.7,0.7022796641232177,10.0
송파구,37.50435679,127.08035823,60.55,0.3805,0.3045,25,72.0,0.7011153502091222,6.0
송파구,37.49995832,127.09070693,70.69,0.5675,0.2281,29,58.6,0.5937747067467416,5.0
송파구,37.50558119,127.08529957,68.15,0.6085,0.3554,24,66.7,0.3920420877760237,10.0
송파구,37.50661247,127.10990771,50.99,0.3105,0.3978,1,100.0,0.5503991328304987,6.0
송파구,37.50778442,127.113199,53.94,0.204,0.1348,31,64.5,0.5679840376059393,6.0
송파구,37.5021032,127.10120425,70.96,0.5665,0.1518,18,72.2,0.7472144018302211,31.0
송파구,37.49831959,127.09673264,72.85,0.5245,0.2875,9,88.9,0.3083013596545166,10.0
송파구,37.50327974,127.10307074,46.29,0.5375,0.2451,11,63.6,1.534474873960645,10.0
송파구,37.5097433,127.11838771,51.3,0.0215,0.2451,13,53.8,0.8335483048041012,26.0
송파구,37.50154392,127.09132903,52.67,0.6595,0.3045,26,84.6,0.2249437318183576,6.0
송파구,37.50408338,127.11119558,85.9,0.428,0.296,30,70.0,0.9144541840668536,15.0
송파구,37.50267641,127.09751109,50.14,0.697,0.3045,7,57.1,1.203972804325936,6.0
송파구,37.50457526,127.10688874,65.18,0.441,0.279,11,54.5,0.5969191484653915,10.0
송파구,37.49716668,127.09684628,40.93,0.554,0.3045,12,50.0,0.7922380832041762,10.0
송파구,37.50055814,127.09843081,58.19,0.5745,0.3045,27,100.0,1.3328056761689044,9.0
송파구,37.50243318,127.10880697,46.34,0.5475,0.2875,23,73.9,0.8139836537032191,26.0
송파구,37.50489778,127.08228535,59.99,0.4705,0.3045,35,91.4,0.3811724155391198,5.0
송파구,37.50300268,127.09549569,55.54,0.75,0.3384,20,70.0,0.7241918022419055,9.0
송파구,37.49628202,127.09264398,66.68,0.3855,0.3638,0,0.0,0.0,5.0
송파구,37.53172743,127.11170372,43.55,0.4,0.3469,2,50.0,0.6931471805599453,4.0
송파구,37.5018759,127.08838663,58.96,0.612,0.2536,27,81.5,1.1455417208900929,2.0
송파구,37.50240178,127.10764156,62.7,0.5585,0.3214,27,66.7,0.8380812052822796,8.0
송파구,37.50248997,127.08633038,52.09,0.5715,0.2536,10,50.0,0.3191807395111519,6.0
송파구,37.50394558,127.12112885,56.18,0.1655,0.3723,5,60.0,0.0,9.0
송파구,37.5113183,127.08059053,47.57,0.547,0.1942,13,61.5,3.6912765787136577,5.0
송파구,37.50455734,127.08261741,79.86,0.4795,0.3299,35,97.1,0.2215422699472359,15.0
송파구,37.51249423,127.09407705,52.57,0.712,0.4487,9,100.0,0.0079681696491768,5.0
송파구,37.50698768,127.11531591,67.46,0.203,0.2875,16,68.8,0.3396185423105778,6.0
송파구,37.50381406,127.10708591,45.22,0.4825,0.2281,26,84.6,0.939863899592222,30.0
송파구,37.50407351,127.10118687,77.86,0.6315,0.1857,19,84.2,0.5516476182862459,10.0
송파구,37.50837073,127.10777461,59.4,0.3855,0.3384,30,93.3,0.3900564827553193,9.0
송파구,37.53292763,127.1181468,44.57,0.6375,0.1772,22,81.8,1.055127176728371,10.0
송파구,37.51778563,127.10535959,74.41,0.229,0.1942,4,75.0,1.3340259325741337,3.0
송파구,37.47732883,127.12567799,45.68,0.1045,0.3214,0,0.0,0.0195128142235817,6.0
송파구,37.50788116,127.1078234,65.36,0.385,0.3638,23,73.9,0.899639098281713,32.0
송파구,37.49758924,127.09730875,64.3,0.5645,0.3214,29,48.3,1.8588987720656835,49.0
송파구,37.50475432,127.10711832,72.72,0.4305,0.2705,5,60.0,0.4848018503446855,3.0
송파구,37.50252774,127.08108719,57.05,0.3755,0.296,0,0.0,0.0079681696491768,2.0
송파구,37.48586194,127.12218095,57.78,0.1535,0.067,1,100.0,0.1632575728897233,10.0
송파구,37.51087884,127.11117403,50.36,0.213,0.2705,9,55.6,0.420063907529317,24.0
송파구,37.51082338,127.11434129,61.17,0.0775,0.2451,28,100.0,0.9424170364663752,49.0
강남구,37.50589337,127.02380587,67.52,0.3425,0.3384,10,50.0,3.329562035282516,32.0
강남구,37.50556308,127.02898887,92.92,0.246,0.3045,2,50.0,0.3737693772980324,5.0
송파구,37.50209675,127.07789459,59.41,0.3345,0.3554,0,0.0,0.0,50.0
