좌표정보X(EPSG5174),좌표정보Y(EPSG5174),대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,도로명대지위치,연면적(㎡),대지면적(㎡),건축면적(㎡),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지상층수,지하층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,용적률(%),건폐율(%),용적률산정연면적(㎡),용도지역,건폐율_법정상한(%),용적률_법정상한(%)
203456.62,444279.8,서울특별시 강남구 역삼동 718-28번지,11680,10100,0,718,28,102417284,서울특별시 강남구 언주로87길 41 (역삼동),1658.09,339.2,197.88,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설,8,1,20010110.0,20000418.0,1,0,1.0,414.22,58.34,1405.04,일반상업지역,80.0,800.0
203475.44,444287.12,서울특별시 강남구 역삼동 718-29번지,11680,10100,0,718,29,102415870,서울특별시 강남구 테헤란로34길 10 (역삼동),1298.5,332.2,203.41,21.0,철근콘크리트구조,철근콘크리트조 연와조,15000,숙박시설,근린생활시설 숙박시설 주거시설,6,1,19791023.0,,1,0,0.0,334.52,61.23,1111.29,일반상업지역,80.0,800.0
203538.22,444359.11,서울특별시 강남구 역삼동 719-16번지,11680,10100,0,719,16,1000000000000003888562,서울특별시 강남구 언주로89길 25 (역삼동),1990.58,249.7,149.66,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,일반숙박시설,13,2,20240620.0,20200924.0,1,0,1.0,708.09,59.94,1768.09,일반상업지역,80.0,800.0
203543.34,444341.88,서울특별시 강남구 역삼동 719-17번지,11680,10100,0,719,17,1000000000000003888604,서울특별시 강남구 언주로87길 26 (역삼동),1979.62,249.7,149.38,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,일반숙박시설,13,2,20240620.0,20200924.0,1,0,1.0,701.77,59.82,1752.31,일반상업지역,80.0,800.0
203557.91,444347.55,서울특별시 강남구 역삼동 719-18번지,11680,10100,0,719,18,10241100188388,서울특별시 강남구 언주로87길 24 (역삼동),1975.2,273.2,161.38,21.0,철근콘크리트구조,철근콘크리트구조,16000,위락시설,"위락시설, 근린생활시설, 숙박시설",10,2,20081118.0,20080331.0,2,0,1.0,570.92,59.07,1559.76,일반상업지역,80.0,800.0
203566.63,444370.57,서울특별시 강남구 역삼동 719-20번지,11680,10100,0,719,20,10241100251409,서울특별시 강남구 언주로89길 21 (역삼동),1982.79,345.7,205.61,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,1,20160201.0,20150127.0,2,0,1.0,531.18,59.48,1836.29,일반상업지역,80.0,800.0
203499.13,444302.14,서울특별시 강남구 역삼동 719-23번지,11680,10100,0,719,23,1024121627,서울특별시 강남구 테헤란로34길 9 (역삼동),1344.7,224.12,195.0,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설,6,1,19881115.0,19880421.0,0,0,0.0,800.0,80.0,1097.86,일반상업지역,80.0,800.0
203569.07,444329.47,서울특별시 강남구 역삼동 719-32번지,11680,10100,0,719,32,102417029,서울특별시 강남구 언주로87길 23 (역삼동),724.44,334.9,199.6,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설,3,1,19901231.0,19900721.0,0,0,0.0,173.54,59.6,581.2,일반상업지역,80.0,800.0
203629.61,444388.89,서울특별시 강남구 역삼동 720-12번지,11680,10100,0,720,12,10241100199827,서울특별시 강남구 언주로89길 13 (역삼동),1998.28,331.0,198.51,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,11,1,20100609.0,20081103.0,2,0,1.0,574.97,59.97,1903.16,일반상업지역,80.0,800.0
203653.87,444379.98,서울특별시 강남구 역삼동 720-14번지,11680,10100,0,720,14,1024114553,서울특별시 강남구 언주로87길 10 (역삼동),1974.26,330.7,195.58,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,2,20020719.0,20010706.0,2,0,1.0,493.21,59.14,1631.06,일반상업지역,80.0,800.0
203651.67,444353.68,서울특별시 강남구 역삼동 720-23번지,11680,10100,0,720,23,10241100221069,서울특별시 강남구 언주로87길 11 (역삼동),1999.26,329.5,197.53,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,1,20130626.0,20120510.0,2,0,1.0,546.43,59.95,1800.5,일반상업지역,80.0,800.0
203669.42,444336.7,서울특별시 강남구 역삼동 720-33번지,11680,10100,0,720,33,1024120911,서울특별시 강남구 언주로85길 10 (역삼동),3685.71,477.5,283.98,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설,근린생활시설",8,4,19970819.0,19952.0,1,0,0.0,460.6,59.47,2199.37,일반상업지역,80.0,800.0
203563.3,444266.61,서울특별시 강남구 역삼동 723-3번지,11680,10100,0,723,3,10241100269874,서울특별시 강남구 언주로85길 27 (역삼동),3281.33,683.8,289.1,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(소형호텔),9,3,20180220.0,20150213.0,2,0,1.0,268.73,42.28,1837.58,제3종일반주거지역,50.0,300.0
203656.08,444139.06,서울특별시 강남구 역삼동 724-23번지,11680,10100,0,724,23,1024122051,서울특별시 강남구 언주로79길 18-7 (역삼동),478.32,212.1,126.12,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,주거시설,3,1,19940922.0,19940531.0,0,0,0.0,168.94,59.46,358.32,제2종일반주거지역,60.0,250.0
202935.69,444067.12,서울특별시 강남구 역삼동 735-27번지,11680,10100,0,735,27,1024117871,서울특별시 강남구 테헤란로16길 11 (역삼동),1995.55,318.4,188.02,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,1,20040727.0,20030710.0,2,0,1.0,534.01,59.05,1700.28,일반상업지역,80.0,800.0
203064.39,444133.34,서울특별시 강남구 역삼동 736-51번지,11680,10100,0,736,51,10241100250963,서울특별시 강남구 논현로87길 15-4 (역삼동),1997.19,313.3,186.25,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),12,2,20160111.0,20131217.0,1,0,1.0,581.14,59.45,1820.71,일반상업지역,80.0,800.0
203062.81,444148.94,서울특별시 강남구 역삼동 736-53번지,11680,10100,0,736,53,1024111234,서울특별시 강남구 논현로87길 17 (역삼동),1996.63,293.6,175.51,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,11,1,20031027.0,20021231.0,1,0,1.0,613.51,59.78,1801.28,일반상업지역,80.0,800.0
203249.19,443982.66,서울특별시 강남구 역삼동 738-35번지,11680,10100,0,738,35,102419960,서울특별시 강남구 논현로81길 5 (역삼동),1160.55,324.3,193.86,21.0,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,다세대주택/근린생활시설,7,1,20020111.0,,1,0,0.0,295.71,59.78,959.0,제3종일반주거지역,50.0,300.0
203019.19,443921.89,서울특별시 강남구 역삼동 741-17번지,11680,10100,0,741,17,102415097,서울특별시 강남구 테헤란로20길 34 (역삼동),1363.82,556.9,331.33,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"관광숙박시설, 근린생활시설",4,1,20021126.0,20010704.0,1,0,0.0,187.75,59.5,1045.58,제2종일반주거지역,60.0,250.0
203050.61,443892.3,서울특별시 강남구 역삼동 743번지,11680,10100,0,743,0,1024116783,서울특별시 강남구 논현로79길 33 (역삼동),658.9,336.57,200.46,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택,4,0,19971001.0,19970424.0,0,0,0.0,195.77,59.56,658.9,제2종일반주거지역,60.0,250.0
203138.68,443885.78,서울특별시 강남구 역삼동 744-12번지,11680,10100,0,744,12,102418055,서울특별시 강남구 논현로79길 23-5 (역삼동),669.45,234.5,140.4,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,주거시설 근린생활시설,4,1,20011214.0,20010611.0,0,0,0.0,222.72,59.87,522.29,제2종일반주거지역,60.0,250.0
203156.55,443884.12,서울특별시 강남구 역삼동 744-17번지,11680,10100,0,744,17,10241100309483,서울특별시 강남구 역삼로17길 35 (역삼동),603.53,288.3,171.12,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,도시형생활주택(단지형다세대),6,1,20220111.0,20210603.0,1,0,1.0,199.66,59.35,575.63,제2종일반주거지역,60.0,250.0
203262.4,443879.22,서울특별시 강남구 역삼동 746-4번지,11680,10100,0,746,4,1024116224,서울특별시 강남구 역삼로19길 30 (역삼동),318.42,159.21,106.14,11.0,벽돌구조,연와조,02000,공동주택,다세대주택,2,1,19871205.0,19870912.0,0,0,0.0,300.0,50.0,212.28,제3종일반주거지역,50.0,300.0
203038.91,443722.65,서울특별시 강남구 역삼동 750-13번지,11680,10100,0,750,13,102413393,서울특별시 강남구 테헤란로22길 63-5 (역삼동),658.88,493.9,172.2,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택,3,1,19911212.0,19910314.0,0,0,0.0,100.05,34.87,494.16,제2종일반주거지역,60.0,250.0
202917.35,443660.12,서울특별시 강남구 역삼동 752-29번지,11680,10100,0,752,29,10241100202667,서울특별시 강남구 역삼로9길 18 (역삼동),157.64,83.2,49.67,21.0,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,4,0,20110119.0,20100830.0,0,0,1.0,189.47,59.7,157.64,제2종일반주거지역,60.0,250.0
203865.5,443892.34,서울특별시 강남구 역삼동 773-18번지,11680,10100,0,773,18,1024110887,서울특별시 강남구 언주로71길 5-6 (역삼동),507.46,240.3,144.02,21.0,철근콘크리트구조,철근콘크리트조 연와조,03000,제1종근린생활시설,"근린생활시설, 다가구주택",3,1,19930909.0,19921127.0,0,0,0.0,159.91,59.93,384.27,제3종일반주거지역,50.0,300.0
203838.67,443809.84,서울특별시 강남구 역삼동 774-41번지,11680,10100,0,774,41,1024115790,서울특별시 강남구 언주로69길 14 (역삼동),655.38,333.3,187.14,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,주거시설,3,1,19971031.0,19970501.0,0,0,0.0,147.18,56.15,490.56,제2종일반주거지역,60.0,250.0
203616.8,443744.53,서울특별시 강남구 역삼동 775-7번지,11680,10100,0,775,7,102412131,서울특별시 강남구 도곡로27길 46 (역삼동),1920.48,640.16,607.77,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,연립주택,3,1,19920808.0,19910426.0,0,0,0.0,250.0,60.0,1823.31,제2종일반주거지역,60.0,250.0
203616.8,443744.53,서울특별시 강남구 역삼동 775-7번지,11680,10100,0,775,7,102412132,서울특별시 강남구 도곡로27길 46 (역삼동),1258.83,419.61,393.39,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,연립주택,3,1,19920808.0,19910426.0,0,0,0.0,250.0,60.0,1180.17,제2종일반주거지역,60.0,250.0
203641.58,443772.8,서울특별시 강남구 역삼동 775-14번지,11680,10100,0,775,14,1024115237,서울특별시 강남구 논현로72길 32 (역삼동),2362.65,686.5,348.17,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,아파트,6,1,20020617.0,20000609.0,1,0,1.0,265.37,50.72,1821.77,제2종일반주거지역,60.0,250.0
203488.41,443603.82,서울특별시 강남구 역삼동 776-19번지,11680,10100,0,776,19,1024110809,서울특별시 강남구 논현로 328 (역삼동),2081.96,898.7,350.88,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설, 근린생활시설",5,1,19830707.0,19821218.0,1,0,0.0,168.79,39.04,1516.92,제3종일반주거지역,50.0,300.0
203546.8,443621.69,서울특별시 강남구 역삼동 777-40번지,11680,10100,0,777,40,102419687,서울특별시 강남구 도곡로25길 32 (역삼동),1010.72,312.3,185.34,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택/근린생활시설,5,1,19960611.0,19950925.0,0,0,0.0,256.77,59.37,801.9,제2종일반주거지역,60.0,250.0
203877.85,443722.28,서울특별시 강남구 역삼동 780-22번지,11680,10100,0,780,22,102414040,서울특별시 강남구 언주로67길 13 (역삼동),457.08,207.0,123.37,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,"다가구주택, 근린생활시설",3,1,19970715.0,19970205.0,0,0,0.0,170.0,59.6,351.91,제2종일반주거지역,60.0,250.0
203752.44,443623.13,서울특별시 강남구 역삼동 780-47번지,11680,10100,0,780,47,1024115387,서울특별시 강남구 언주로65길 34 (역삼동),494.61,213.7,127.68,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,5,0,20030523.0,20020313.0,0,0,0.0,231.45,59.75,494.61,제2종일반주거지역,60.0,250.0
203646.83,443618.63,서울특별시 강남구 역삼동 781-12번지,11680,10100,0,781,12,1000000000000001652639,서울특별시 강남구 도곡로27길 30 (역삼동),439.07,220.8,131.48,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,5,0,20230421.0,20220514.0,1,0,1.0,198.85,59.55,439.07,제2종일반주거지역,60.0,250.0
203167.01,443432.3,서울특별시 강남구 역삼동 793-9번지,11680,10100,0,793,9,1024121152,서울특별시 강남구 논현로67길 41-1 (역삼동),418.91,218.4,129.27,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,주거시설,3,1,19970424.0,19960112.0,0,0,0.0,145.8,59.18,318.44,제2종일반주거지역,60.0,250.0
203191.15,443364.05,서울특별시 강남구 역삼동 793-30번지,11680,10100,0,793,30,1024124042,서울특별시 강남구 논현로65길 43 (역삼동),2050.83,770.1,442.34,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,연립주택,4,1,19980221.0,19970121.0,1,0,0.0,202.37,57.44,1558.44,제2종일반주거지역,60.0,250.0
203432.38,443386.12,서울특별시 강남구 역삼동 798-27번지,11680,10100,0,798,27,10241100259441,서울특별시 강남구 도곡로23길 7 (역삼동),535.42,479.7,119.87,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(호스텔),6,0,20161116.0,20160314.0,1,0,1.0,111.62,24.99,535.42,제3종일반주거지역,50.0,300.0
203432.38,443386.12,서울특별시 강남구 역삼동 798-27번지,11680,10100,0,798,27,10241100259431,서울특별시 강남구 도곡로23길 7 (역삼동),574.24,479.7,119.87,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(호스텔),6,0,20161116.0,20160314.0,1,0,1.0,119.71,24.99,574.24,제3종일반주거지역,50.0,300.0
202451.74,444092.88,서울특별시 강남구 역삼동 819-9번지,11680,10100,0,819,9,10241100234712,서울특별시 강남구 강남대로92길 13 (역삼동),4669.5,606.2,363.54,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설(관광호텔),근린생활시설",10,4,20140703.0,20121211.0,2,0,1.0,531.48,59.97,3221.86,일반상업지역,80.0,800.0
202740.5,444005.76,서울특별시 강남구 역삼동 823-5번지,11680,10100,0,823,5,1000000000000002503519,서울특별시 강남구 테헤란로8길 11-3 (역삼동),1999.9,249.5,148.46,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,일반숙박시설,13,2,20231019.0,20220215.0,1,0,0.0,706.05,59.5,1761.6,일반상업지역,80.0,800.0
202818.07,444012.67,서울특별시 강남구 역삼동 823-40번지,11680,10100,0,823,40,1000000000000003707809,서울특별시 강남구 테헤란로10길 11 (역삼동),1992.51,414.5,245.63,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,1,20240508.0,20220215.0,1,0,0.0,441.93,59.26,1831.79,일반상업지역,80.0,800.0
202800.63,444058.47,서울특별시 강남구 역삼동 823-43번지,11680,10100,0,823,43,1024120352,서울특별시 강남구 테헤란로10길 5 (역삼동),1998.5,457.9,266.72,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,관광숙박시설(관광호텔),8,1,19890123.0,19880701.0,2,0,0.0,374.30006,58.248525,1713.92,일반상업지역,80.0,800.0
202750.8,444009.71,서울특별시 강남구 역삼동 823-50번지,11680,10100,0,823,50,1000000000000002503581,서울특별시 강남구 테헤란로8길 11-5 (역삼동),1999.9,249.6,148.46,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"일반숙박시설, 생활숙박시설, 근린생활시설",13,2,20231019.0,20220215.0,1,0,0.0,705.77,59.48,1761.6,일반상업지역,80.0,800.0
202638.59,443915.83,서울특별시 강남구 역삼동 824-49번지,11680,10100,0,824,49,10241100281943,서울특별시 강남구 테헤란로6길 18 (역삼동),1999.92,327.1,195.26,21.0,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설,14,1,20190510.0,20180109.0,1,0,1.0,574.73,59.69,1879.93,일반상업지역,80.0,800.0
202522.7,443890.58,서울특별시 강남구 역삼동 825-29번지,11680,10100,0,825,29,102416807,서울특별시 강남구 테헤란로2길 15 (역삼동),1994.93,504.0,286.99,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설,위락시설",7,1,20020830.0,20010711.0,1,0,1.0,322.47,56.94,1625.23,일반상업지역,80.0,800.0
202511.32,443900.59,서울특별시 강남구 역삼동 825-30번지,11680,10100,0,825,30,10241100251329,서울특별시 강남구 테헤란로2길 13 (역삼동),1754.28,212.1,114.92,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"일반숙박시설,근린생활시설",14,2,20160126.0,20140905.0,1,0,1.0,660.5,54.18,1400.91,일반상업지역,80.0,800.0
202522.28,443907.84,서울특별시 강남구 역삼동 825-39번지,11680,10100,0,825,39,10241100251330,서울특별시 강남구 테헤란로2길 11 (역삼동),1962.7,261.2,143.58,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"일반숙박시설,근린생활시설",11,3,20160126.0,20140905.0,1,0,1.0,586.49,54.97,1531.91,일반상업지역,80.0,800.0
202581.45,443739.17,서울특별시 강남구 역삼동 826-41번지,11680,10100,0,826,41,1024123133,서울특별시 강남구 테헤란로2길 37 (역삼동),1761.16,492.5,293.56,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설,6,2,20011227.0,,1,0,0.0,254.26,59.61,1252.24,일반상업지역,80.0,800.0
202750.79,443619.53,서울특별시 강남구 역삼동 830-13번지,11680,10100,0,830,13,102412149,서울특별시 강남구 역삼로5길 15 (역삼동),275.16,406.1,91.72,11.0,벽돌구조,연와조,02000,공동주택,다세대주택,2,1,19890831.0,19880831.0,0,0,0.0,87.5,50.0,183.44,제3종일반주거지역,50.0,300.0
202750.79,443619.53,서울특별시 강남구 역삼동 830-13번지,11680,10100,0,830,13,102412148,서울특별시 강남구 역삼로5길 15 (역삼동),257.88,406.1,85.96,11.0,벽돌구조,연와조,02000,공동주택,다세대주택,2,1,19890831.0,19880831.0,0,0,0.0,87.5,50.0,171.92,제3종일반주거지역,50.0,300.0
202762.39,443576.45,서울특별시 강남구 역삼동 830-18번지,11680,10100,0,830,18,102417717,서울특별시 강남구 역삼로5길 9-1 (역삼동),524.58,277.6,131.31,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택,3,1,19950322.0,19940622.0,0,0,0.0,141.79,47.3,393.6,제3종일반주거지역,50.0,300.0
