구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,x_5181,y_5181,군집
종로구,운니동,아늑 호텔 앤 스파 서울 종로 안국 2,1989,62,64.5,1.9691385772893697,0.1509,0.85,37.57360608,126.98919248,숙박업,여관,1,753.77,43.31,exact,기존숙박군,보통,보통,199045.28,452673.55,0
종로구,관철동,르몽호텔,2004,5,0.0,0.5753641449035619,0.1293,0.12,37.56611346,126.98770152,숙박업,"숙박시설,위락시설",13,4639.77,41.09,exact,기존숙박군,보통,보통,198913.46,451841.97,3
종로구,효제동,블루덕호텔,2003,24,0.0,0.0080321716972642,0.1308,0.18,37.56889448,127.00330898,숙박업,숙박시설/근린생활시설,11,1753.17,52.99,exact,기존숙박군,위험,위험,200292.33,452150.57,3
종로구,창신동,순안,1969,1,100.0,2.526599935326152,0.457,0.25,37.5681032,127.01076101,숙박업,숙박시설,1,93.62,36.24,exact,기존숙박군,안전,보통,200950.68,452062.79,5
종로구,창신동,BM,1971,0,0.0,1.1018354985496783,0.1766,0.25,37.56785863,127.01070025,숙박업,근린생활시설,1,243.26,18.75,exact,기존숙박군,안전,안전,200945.32,452035.65,3
종로구,종로2가,YMCA관광호텔,1965,13,15.4,0.6931471805599453,0.1851,0.55,37.56785597,126.98450169,숙박업,제1종근린생활시설,10,13668.3,60.58,exact,기존숙박군,위험,위험,198630.8,452035.41,6
종로구,낙원동,호텔 트래디업 B동,2003,4,100.0,0.9494200556340344,0.264,0.08,37.57052737,126.98790427,숙박업,숙박시설,8,557.96,28.1,exact,기존숙박군,안전,안전,198931.44,452331.86,4
종로구,낙원동,피카소모텔,2004,21,71.4,0.6957753029662148,0.1293,0.85,37.56852673,126.98919104,숙박업,숙박시설,7,970.7,30.91,exact,기존숙박군,안전,안전,199045.09,452109.8,1
종로구,효제동,스타호스텔 동대문 스위트,1983,16,68.8,0.4929244134367505,0.4324,0.25,37.56891882,127.0021479,숙박업,"제2종근린생활시설, 숙박시설",1,385.46,55.99,exact,기존숙박군,위험,위험,200189.75,452153.27,2
종로구,창신동,D mini hotel,1970,10,70.0,1.5819447718539017,0.178,1.0,37.56924457,127.01266462,숙박업,주택,3,229.13,31.44,exact,기존숙박군,안전,안전,201118.84,452189.49,1
종로구,명륜4가,호텔 달스테어(Hotel DALSTAIR),1972,3,33.3,4.729913072579535,0.8668,0.18,37.58004227,126.99697589,숙박업,주택,2,186.94,40.03,exact,기존숙박군,보통,보통,199732.88,453387.84,5
종로구,관철동,한평,1983,4,0.0,0.5596157879354227,0.4324,0.55,37.56696198,126.98423186,숙박업,여관,4,308.58,53.88,exact,기존숙박군,위험,위험,198606.94,451936.19,6
종로구,창신동,현대,1968,2,50.0,2.731659528672864,0.4588,0.25,37.56819149,127.01071641,숙박업,여인숙,1,122.38,29.3,exact,기존숙박군,안전,안전,200946.74,452072.59,5
종로구,종로5가,동대문 당근 여관,1961,16,0.0,0.0130720815673527,0.4712,0.08,37.5678409,127.00402279,숙박업,숙박시설,4,314.89,64.17,exact,기존숙박군,위험,위험,200355.39,452033.63,3
종로구,종로6가,저스트포유(JUST4U),1935,5,60.0,0.2057084894921083,0.9503,0.25,37.56882658,127.00665052,숙박업,"여관, 여관",1,98.09,57.81,exact,기존숙박군,위험,위험,200587.53,452143.05,2
종로구,숭인동,승학,1988,2,100.0,0.7618651001617441,0.1523,1.0,37.57090801,127.02030799,숙박업,"숙박시설(여관), 주택",6,635.245,51.68,exact,기존숙박군,위험,위험,201794.04,452374.23,1
종로구,낙원동,케이브 료칸&호텔 종로,2012,15,66.7,0.6460004021342434,0.1179,0.18,37.56833357,126.98911046,숙박업,숙박시설,6,457.05,26.05,exact,기존숙박군,안전,안전,199037.97,452088.36,4
종로구,숭인동,리치하우스,1970,14,64.3,1.0521904518168606,0.4553,0.08,37.57503345,127.02147399,숙박업,"주택, 영업",1,255.22,36.48,exact,기존숙박군,안전,보통,201896.95,452832.13,2
종로구,창신동,동해,1939,2,50.0,2.7718317772335386,0.9413,0.25,37.56823753,127.01083467,숙박업,주택,1,177.38,40.56,exact,기존숙박군,보통,보통,200957.19,452077.7,2
종로구,낙원동,시네마모텔,2004,4,100.0,0.608047850041941,0.1293,0.08,37.57043679,126.98840146,숙박업,"숙박시설,여관",8,1985.64,30.09,exact,기존숙박군,안전,안전,198975.36,452321.8,4
종로구,창신동,더 베이지,1967,5,60.0,1.0506692232363295,0.4606,0.18,37.56996845,127.01140419,숙박업,영업용,3,253.01,37.97,exact,기존숙박군,보통,보통,201007.48,452269.82,2
종로구,창신동,NOOK INN 누크인,1971,0,0.0,2.572002096420972,0.4535,0.25,37.56817138,127.01047802,숙박업,주택,1,301.56,20.23,exact,기존숙박군,안전,안전,200925.68,452070.36,5
종로구,교북동,독립문호텔,1968,14,85.7,0.0,0.4588,0.08,37.56995527,126.95930364,숙박업,영업용,5,689.77,72.43,exact,기존숙박군,위험,위험,196404.77,452269.08,4
종로구,숭인동,호스텔 바닐라 2,1970,12,66.7,0.4609420785681608,0.4553,0.18,37.57215126,127.0155335,숙박업,주택,1,221.48,47.32,exact,기존숙박군,보통,보통,201372.23,452512.14,2
종로구,숭인동,만남모텔,1971,34,61.8,1.0903306678363878,0.4535,0.85,37.57340694,127.02143722,숙박업,제2종근린생활시설(사무소),1,143.77,47.25,exact,기존숙박군,보통,보통,201893.74,452651.61,0
종로구,창신동,글로벌인 동대문 시티데이즈 인,1981,4,75.0,2.1809508251883485,0.1623,0.25,37.56878727,127.01091961,숙박업,"근린생활시설, 업무시설, 위락시설, 숙박시설",2,2849.47,30.37,exact,기존숙박군,안전,안전,200964.68,452138.72,5
종로구,권농동,순라스테이,1970,85,64.7,1.6652064719849948,0.178,1.0,37.57393044,126.99034947,숙박업,근린생활시설,1,388.83,54.89,exact,기존숙박군,위험,위험,199147.49,452709.54,0
종로구,숭인동,스테이 42 동묘,1952,38,50.0,0.4425688583115415,0.9119,0.85,37.57221599,127.01848851,숙박업,"주택, 점포",1,130.15,62.88,exact,기존숙박군,위험,위험,201633.28,452519.37,2
종로구,낙원동,알게호(Rgeho),1989,7,71.4,0.9078340218559316,0.4218,0.08,37.57028623,126.98844271,숙박업,"근린생활시설, 숙박시설",5,370.67,32.21,exact,기존숙박군,안전,안전,198979.0,452305.09,4
종로구,창신동,디디엠 스테이,1964,4,100.0,2.0076125872795854,0.4658,0.55,37.56858682,127.01147382,숙박업,"주택,근린생활시설",2,125.37,39.43,exact,기존숙박군,보통,보통,201013.65,452116.48,2
종로구,명륜3가,브릭스,1967,4,0.0,0.2749430466743512,0.1823,0.18,37.58068099,126.99727555,숙박업,영업용,1,317.85,47.26,exact,기존숙박군,보통,보통,199759.35,453458.73,3
종로구,낙원동,어반 골드 호텔,1978,11,63.6,0.4584236818147761,0.4412,0.18,37.56821148,126.98959401,숙박업,"점포, 근린생활시설, 사무실, 여관",4,742.1,35.5,exact,기존숙박군,안전,보통,199080.68,452074.81,2
종로구,숭인동,동성,1968,20,45.0,1.2951507468453505,0.4588,0.08,37.57028181,127.01662208,숙박업,숙박시설(여관),1,146.06,47.68,exact,기존숙박군,보통,보통,201468.44,452304.67,2
종로구,낙원동,아마레,2011,24,66.7,0.715269097647216,0.1194,0.85,37.56858852,126.9890014,숙박업,숙박시설,10,2969.2,28.44,exact,기존숙박군,안전,안전,199028.33,452116.66,1
종로구,창신동,대진,1956,1,100.0,2.031392628139992,0.48,0.25,37.56943843,127.01019451,숙박업,주택,1,140.66,47.15,exact,기존숙박군,보통,보통,200900.62,452210.98,2
종로구,평창동,킴스관광호텔,1990,0,0.0,0.0,0.1494,1.0,37.60669991,126.97433044,숙박업,숙박시설(관광호텔),6,3170.38,50.98,exact,기존숙박군,보통,위험,197733.39,456346.85,6
종로구,낙원동,심플스테이 (SimpleStay),2005,20,80.0,1.7339816685612437,0.1279,0.85,37.56950223,126.9889167,숙박업,숙박시설(여관),7,940.82,29.57,exact,기존숙박군,안전,안전,199020.86,452218.07,1
종로구,숭인동,캐슬장,1969,5,60.0,1.1429744013218095,0.1794,0.18,37.57097192,127.01883327,숙박업,숙박시설,1,255.22,52.0,exact,기존숙박군,위험,위험,201663.76,452381.3,4
종로구,관수동,풀리 미니호텔,1965,13,53.8,0.7630703928512952,0.4641,0.85,37.56718956,126.99052865,숙박업,"영업용, 위락시설(간이주점)",1,381.03,44.85,exact,기존숙박군,보통,보통,199163.24,451961.38,2
종로구,낙원동,호텔 라와,1989,24,75.0,1.585468722321104,0.1509,0.08,37.56947719,126.98841202,숙박업,"숙박시설, 근린생활시설",1,1070.26,37.65,exact,기존숙박군,안전,보통,198976.28,452215.3,4
종로구,낙원동,(주)종로크라운,1988,10,70.0,0.9922766388520772,0.1523,0.55,37.57120649,126.98736767,숙박업,숙박시설,1,4285.76,32.91,exact,기존숙박군,안전,안전,198884.04,452407.24,4
종로구,운니동,아늑 호텔 앤 스파 종로운니점,1996,42,69.0,2.792677786736564,0.1408,0.85,37.57379044,126.9890874,숙박업,"근린생활시설, 숙박시설",5,1773.78,36.72,exact,기존숙박군,안전,보통,199036.0,452694.01,5
종로구,연지동,누베르 호텔 앤 스파 서울종로점,2000,7,71.4,0.0264565695368304,0.1351,0.7,37.56998556,126.99862302,숙박업,숙박시설,1,927.68,35.7,exact,기존숙박군,안전,보통,199878.35,452271.66,1
종로구,관수동,브레드 힐 호텔(Bread Hill Hotel),1966,17,47.1,0.8969068650531066,0.4623,0.85,37.56708795,126.99052686,숙박업,"영업용(여관), 근린생활시설(소매점), 창고",1,433.39,44.74,exact,기존숙박군,보통,보통,199163.08,451950.1,2
종로구,숭인동,메종호텔,1958,12,58.3,2.3175244888207174,0.8984,0.08,37.57469579,127.02185517,숙박업,"주택, 점포",1,141.95,42.35,exact,기존숙박군,보통,보통,201930.63,452794.66,2
종로구,숭인동,삼오여관,1967,6,66.7,2.1309281163566203,0.4606,0.18,37.57050629,127.01783381,숙박업,영업,1,138.75,50.34,exact,기존숙박군,보통,위험,201575.48,452329.6,5
종로구,숭인동,가야,1960,26,76.9,2.004817972711392,0.8939,0.85,37.57401858,127.02163594,숙박업,주택,1,145.72,48.96,exact,기존숙박군,보통,위험,201911.28,452719.5,2
종로구,숭인동,메트로 21(Metro 21),1960,48,68.8,1.7464169632964817,0.4729,0.55,37.57022964,127.0193705,숙박업,주택,1,212.04,62.87,exact,기존숙박군,위험,위험,201711.24,452298.93,0
종로구,효제동,어바웃스테이 동대문,1966,11,9.1,1.7120527266173124,0.4623,0.25,37.56951008,127.00331084,숙박업,영업용,1,259.9,63.77,exact,기존숙박군,위험,위험,200292.49,452218.89,2
종로구,낙원동,호텔 야자(종로점),2001,5,80.0,0.6376901050006152,0.1337,0.08,37.5703237,126.9881809,숙박업,"숙박시설, 근린생활시설(소매점)",7,1999.82,29.22,exact,기존숙박군,안전,안전,198955.87,452309.25,4
종로구,효제동,구월호텔,1966,23,26.1,0.0923733201310151,0.4623,0.25,37.56884387,127.00255347,숙박업,"주택, 숙박시설",1,208.8,65.56,exact,기존숙박군,위험,위험,200225.58,452144.95,2
종로구,종로6가,디하이브,1961,4,50.0,0.5182057310636133,0.4712,0.25,37.56884393,127.00683718,숙박업,숙박시설(여관),1,111.3,45.24,exact,기존숙박군,보통,보통,200604.03,452144.97,2
종로구,충신동,스위스장,1990,9,77.8,0.2979596552100212,0.1494,1.0,37.57279777,127.00329189,숙박업,"근린생활시설,숙박시설",1,1053.91,47.94,exact,기존숙박군,보통,보통,200290.8,452583.79,1
종로구,숭인동,호스텔 서울,1966,24,66.7,0.4211490300107186,0.4623,0.85,37.57569436,127.02156823,숙박업,점포,1,190.97,34.47,exact,기존숙박군,안전,보통,201905.25,452905.49,2
종로구,낙원동,헤르츠,2015,6,50.0,1.3856362498753414,0.1136,0.08,37.56998988,126.9881421,숙박업,숙박시설,13,1488.49,19.77,exact,기존숙박군,안전,안전,198952.44,452272.21,4
종로구,관철동,MG HOTEL(엠지호텔),2018,7,42.9,2.25421150870983,0.1094,0.12,37.56620274,126.98404198,숙박업,숙박시설(여관),13,1152.83,36.49,exact,기존숙박군,안전,보통,198590.15,451851.93,5
종로구,창신동,창신기지,1932,4,100.0,2.490339805320372,0.9571,0.55,37.56848774,127.0114066,숙박업,숙박시설,1,29.75,51.67,exact,기존숙박군,위험,위험,201007.71,452105.48,2
종로구,낙원동,호텔 트래디업 A동,1982,7,100.0,0.9555114450274363,0.1608,0.08,37.57053501,126.98778447,숙박업,"근린생활시설, 여관",1,1111.06,39.14,exact,기존숙박군,보통,보통,198920.85,452332.71,4
종로구,관철동,아이비레지던스,1968,3,0.0,0.5273549257172012,0.1808,0.55,37.56689213,126.98423004,숙박업,제2종근린생활시설,1,661.14,58.4,exact,기존숙박군,위험,위험,198606.78,451928.44,6
종로구,창신동,이지스테이,1934,1,100.0,0.5488349497329749,0.9526,0.25,37.56959298,127.00936343,숙박업,제2종근린생활시설,1,67.37,58.0,exact,기존숙박군,위험,위험,200827.2,452228.13,2
종로구,효제동,제이오 호스텔 동대문,1966,15,80.0,2.7112708158022523,0.4623,0.18,37.56986057,127.0034356,숙박업,영업용,5,224.09,63.15,exact,기존숙박군,위험,위험,200303.51,452257.79,5
종로구,종로5가,라임모텔,1963,19,68.4,1.5164277172152172,0.4676,0.55,37.56856888,127.00046014,숙박업,영업용,1,183.8,58.03,exact,기존숙박군,위험,위험,200040.65,452114.42,2
종로구,낙원동,호텔팝 리즈 프리미어,2002,17,64.7,0.4895482253187058,0.1322,0.18,37.56830703,126.98941797,숙박업,숙박시설,10,1440.82,28.74,exact,기존숙박군,안전,안전,199065.13,452085.41,4
종로구,수송동,신라스테이 광화문,2015,2,50.0,0.589606501619105,0.1136,0.08,37.56990125,126.98030475,관광숙박업,"숙박시설(관광호텔 및 부대시설),업무시설,판매시설",23,17595.0,42.83,exact,기존숙박군,보통,보통,198260.06,452262.48,4
종로구,돈의동,티(T),2001,12,83.3,0.5984018129705793,0.1337,0.18,37.56838036,126.98983913,숙박업,"숙박시설, 근린생활시설",7,962.8,25.02,exact,기존숙박군,안전,안전,199102.34,452093.55,4
종로구,숭인동,덕흥,1969,31,61.3,1.3733240106772633,0.457,1.0,37.57367008,127.02147167,숙박업,영업,2,81.52,45.98,exact,기존숙박군,보통,보통,201896.78,452680.82,0
종로구,관훈동,호텔 작(鵲) 인사동 by 아늑(HOTEL JAK(鵲) INSADONG by AANK),1969,5,20.0,0.5851841910845372,0.1794,0.12,37.57219408,126.98386221,숙박업,"주택, 여관",1,260.56,51.09,exact,기존숙박군,보통,위험,198574.38,452516.9,3
종로구,와룡동,호텔 월하여관,2000,97,60.8,0.0727593542824283,0.1351,1.0,37.57367058,126.9901406,숙박업,"숙박시설,근린생활시설",1,744.81,45.32,exact,기존숙박군,보통,보통,199129.04,452680.7,0
종로구,돈의동,Z 호텔,1968,17,82.4,0.527632742082372,0.4588,0.45,37.56858936,126.98983792,숙박업,영업용,3,165.36,39.32,exact,기존숙박군,보통,보통,199102.24,452116.75,2
종로구,돈의동,HOTEL THE MAY,2020,21,71.4,0.9408455369813622,0.1065,0.45,37.56923344,126.98879056,숙박업,일반숙박시설,1,1992.3,24.36,exact,기존숙박군,안전,안전,199009.72,452188.24,4
종로구,연지동,호텔어라이브 서울플,2002,10,90.0,0.2769002968484925,0.1322,0.7,37.56991234,126.99845075,숙박업,여관,1,1641.02,38.08,exact,기존숙박군,보통,보통,199863.13,452263.53,1
종로구,관수동,호텔더디자이너스 종로,2013,13,92.3,0.6648267037724896,0.1165,0.55,37.56661096,126.98823714,숙박업,숙박시설,1,1404.12,35.63,exact,기존숙박군,안전,보통,198960.79,451897.18,1
종로구,필운동,수모텔,1968,6,50.0,1.012227674469289,0.4588,0.55,37.57395332,126.96754121,숙박업,연립주택,1,694.78,65.26,exact,기존숙박군,위험,위험,197132.65,452712.53,2
종로구,낙원동,호텔 스타,2012,22,72.7,0.4781936832157799,0.1179,0.45,37.56878558,126.98928849,숙박업,숙박시설,6,1088.81,27.19,exact,기존숙박군,안전,안전,199053.7,452138.53,4
종로구,수송동,(주)신영SPS지점,2005,29,48.3,0.7395926777701232,0.1279,0.55,37.57234671,126.98043746,숙박업,숙박시설,1,51195.18,45.16,exact,기존숙박군,보통,보통,198271.84,452533.9,1
종로구,종로5가,트래블몬스터,1983,13,61.5,0.3944396380964566,0.1594,0.25,37.56870307,127.00223647,숙박업,여관,1,635.35,54.21,exact,기존숙박군,위험,위험,200197.58,452129.32,4
종로구,창신동,엘로호스텔,1971,0,0.0,2.3398948736369443,0.1766,0.25,37.56817166,127.01029436,숙박업,점포,1,699.6,20.7,exact,기존숙박군,안전,안전,200909.46,452070.39,5
종로구,익선동,OK.Vill,2011,23,73.9,2.062112156714378,0.1194,0.7,37.57196106,126.9886866,숙박업,숙박시설,1,299.17,25.9,exact,기존숙박군,안전,안전,199000.57,452490.98,1
종로구,창신동,한도,1967,1,100.0,2.158832146297985,0.4606,0.25,37.56828544,127.01560069,숙박업,주택,1,115.83,42.68,exact,기존숙박군,보통,보통,201378.24,452083.08,5
종로구,낙원동,에비뉴162,1968,21,76.2,0.7049197167852125,0.1808,0.08,37.56847519,126.98905206,숙박업,숙박시설,1,496.78,46.25,exact,기존숙박군,보통,보통,199032.81,452104.08,4
종로구,낙원동,구월호텔 익선점,2012,16,75.0,0.5804498748382647,0.1179,0.18,37.56834527,126.98930082,숙박업,숙박시설,6,407.45,27.22,exact,기존숙박군,안전,안전,199054.78,452089.66,4
종로구,숭인동,브라운,1969,2,0.0,2.0945332720334227,0.457,0.18,37.56977342,127.01564207,숙박업,"목욕장, 주택",4,695.04,38.26,exact,기존숙박군,보통,보통,201381.87,452248.23,5
종로구,숭인동,영진,1968,35,68.6,0.8306654603380617,0.4588,0.85,37.57332819,127.02142486,숙박업,주택,1,170.01,50.15,exact,기존숙박군,보통,위험,201892.65,452642.87,0
종로구,종로5가,벤허모텔2,1993,13,84.6,1.6963396342890185,0.1451,0.25,37.56906562,126.99955899,숙박업,"노래연습장,일반음식점,제조업소,사무소",1,1118.16,45.03,exact,기존숙박군,보통,보통,199961.04,452169.56,4
종로구,관수동,온도 호텔 앤 스파 서울종로점,2004,15,86.7,0.934620831808046,0.1293,0.08,37.56648067,126.98938878,숙박업,숙박시설,10,2801.52,37.79,exact,기존숙박군,안전,보통,199062.53,451882.71,4
종로구,종로5가,엘케이 호스텔,1955,26,11.5,0.0911147885742221,0.4817,0.08,37.56787315,127.00278843,숙박업,숙박시설,2,229.75,70.7,exact,기존숙박군,위험,위험,200246.34,452037.21,3
종로구,낙원동,더스퀘어 호스텔,1999,20,75.0,1.7367658930976486,0.1365,0.85,37.56946611,126.98879268,숙박업,"숙박시설, 근린생활시설",8,727.71,31.56,exact,기존숙박군,안전,안전,199009.91,452214.07,1
