X좌표,Y좌표,대지위치,시군구코드,법정동코드,대지구분코드,번,지,사업장명,관리건축물대장PK,도로명대지위치,연면적(㎡),구조코드,기타구조,주용도코드,기타용도,지상층수,지하층수,총층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,구,동,위도,경도,최근접_안전센터,안전센터_유클리드m,최근접_소방서,소방서_유클리드m,최근접_거리m,이동시간초,예상도착초,담당_안전센터,담당_소방서,승인연도,건물나이,소방접근성_점수,반경_50m_건물수,집중도(%),주요_시설군,위험점수_PCA,위험점수_AHP,군집,노후도_zscore,고유단속지점수_50m,로그_주변대비_상대위험도_고유단속지점_50m,숙소ID,인접도로명,인접도로폭,지도표시도로폭,도로폭_출처,도로폭_도로구간매칭,도로폭_거리m,공식도로폭m,도로폭_위험도,도로폭_속도계수,도로폭_보정이동시간초,도로폭_보정예상도착초,실폭도로ID,실폭도로일련번호,도로구간관리번호,도로명코드,구조_노후_통합점수,상업비율(%)
193313.264490934,451039.522692324,서울특별시 마포구 연남동 390-53번지,11440,12400,0,390,53,데일리 하우스,1015128758,서울특별시 마포구 동교로38길 26-16 (연남동),304.21,21.0,"R.C조(지,1층), 조적조(2,3층)",01000,다가구용단독주택(6가구),3,1,4,19930921.0,19930219.0,0,0,0.0,마포구,연남동,37.5588598,126.92432052,서교119안전센터,1225.0,마포소방서,1317.0,1225.0,147.0,210.0,서교119안전센터,마포소방서,1993.0,32.0,0.3875,25.0,56.0,주택,55.9,65.93,0.0,-0.0242862916076455,156.0,0.4130862663892368,2596.0,양화로19길,폭6-8m,6m미만,API,교차,1.73,6.0,0.85,1.22,179.0,239.0,10651.0,173.0,1249.0,4139425.0,0.4148,0.0
193343.407011523,451018.342631103,서울특별시 마포구 연남동 382-28번지,11440,12400,0,382,28,베인하우스,1015128648,서울특별시 마포구 동교로38길 32 (연남동),218.27,11.0,연와조,01000,다가구용단독주택(5가구),3,0,3,19950823.0,19950227.0,0,0,0.0,마포구,연남동,37.55866919,126.92466186,서교119안전센터,1229.0,마포소방서,1282.0,1229.0,147.0,210.0,서교119안전센터,마포소방서,1995.0,30.0,0.3855,25.0,64.0,상업,63.6,66.58,0.0,-0.1396971412618851,541.0,1.0202075829988118,2597.0,월드컵북로2길,폭8-10m,폭6-8m,API,교차,13.62,9.0,0.7,1.14,168.0,228.0,8001.0,253.0,1250.0,4139529.0,0.4113,0.0
195607.285120655,448811.981303297,서울특별시 마포구 도화동 194-6번지,11440,10400,0,194,6,도레미 게스트하우스,101519109,서울특별시 마포구 새창로4길 16-8 (도화동),176.76,11.0,연와조,01000,다가구용단독주택(5가구),2,1,3,19910814.0,19910304.0,0,0,0.0,마포구,도화동,37.53880348,126.95029722,염리119안전센터,524.0,마포소방서,1906.0,524.0,63.0,120.0,염리119안전센터,마포소방서,1991.0,34.0,0.738,15.0,40.0,상업,39.73,34.46,1.0,0.091124558046594,39.0,0.3058643915349713,2598.0,도화2길,폭8-10m,6m미만,API,교차,3.34,8.0,0.7,1.14,72.0,132.0,9771.0,1813.0,1494.0,4139062.0,0.4183,16.67
192733.0362804,450862.462661156,서울특별시 마포구 연남동 487-131번지,11440,12400,0,487,131,위자드 하우스,1015129762,서울특별시 마포구 월드컵북로8길 33 (연남동),655.02,21.0,"철근콘크리트조, 연와조",02000,다세대주택(8세대),3,1,4,19920829.0,,0,0,0.0,마포구,연남동,37.5572601,126.91775535,서교119안전센터,795.0,마포소방서,1625.0,795.0,95.0,156.0,서교119안전센터,마포소방서,1992.0,33.0,0.6025,12.0,41.7,주택,41.18,44.18,0.0,0.0334191332194742,401.0,0.8393034608858305,2599.0,월드컵북로5길,6m미만,폭8-10m,API,교차,8.82,4.0,1.0,1.3,124.0,184.0,9547.0,2722.0,2505.0,4139553.0,0.4165,50.0
193177.289904075,451336.200009206,서울특별시 마포구 연남동 239-24번지,11440,12400,0,239,24,봉봉하우스,1015128067,서울특별시 마포구 성미산로 154 (연남동),874.09,21.0,철근콘크리트조,01000,"단독주택, 제1종근린생활시설, 제2종근린생활시설",5,1,6,20010413.0,20000623.0,1,0,0.0,마포구,연남동,37.56153185,126.92277883,서교119안전센터,1400.0,마포소방서,1638.0,1400.0,168.0,228.0,서교119안전센터,마포소방서,2001.0,24.0,0.3,4.0,50.0,주택,48.65,63.66,0.0,-0.4859296902246039,92.0,0.2636245040797788,2600.0,연남로,폭20-25m,폭6-8m,API,교차,8.57,24.0,0.25,1.0,168.0,228.0,9405.0,514.0,1062.0,3113016.0,0.1337,33.33
194684.496489854,450324.46470643,서울특별시 마포구 노고산동 19-180번지,11440,11000,0,19,180,노고산스테이,1015114554,서울특별시 마포구 신촌로22길 15-6 (노고산동),23.74,51.0,목조,01000,주택,1,0,1,19850612.0,19850227.0,0,0,0.0,마포구,노고산동,37.55242607,126.93984509,신수119안전센터,681.0,마포소방서,671.0,671.0,81.0,138.0,신수119안전센터,마포소방서,1985.0,40.0,0.6645,3.0,100.0,기타,96.72,49.23,1.0,0.4373571070093127,0.0,0.0,2601.0,고산2길,6m미만,6m미만,API,교차,116.83,1.0,1.0,1.3,105.0,165.0,10587.0,261.0,731.0,4139007.0,0.8374,16.67
192804.125374628,451002.79404025,서울특별시 마포구 연남동 493-17번지,11440,12400,0,493,17,한스,1015129183,서울특별시 마포구 동교로27길 93-9 (연남동),263.52,21.0,철근콘크리트구조,01000,다가구주택,4,0,4,20040821.0,20040330.0,0,0,0.0,마포구,연남동,37.55852504,126.91855853,서교119안전센터,950.0,마포소방서,1649.0,950.0,114.0,174.0,서교119안전센터,마포소방서,2004.0,21.0,0.525,12.0,41.7,상업,41.15,45.52,0.0,-0.6590459647059633,316.0,0.7110193053260672,2602.0,동교로23길,폭8-10m,폭6-8m,API,교차,12.79,9.0,0.7,1.14,130.0,190.0,7931.0,801.0,1237.0,4139110.0,0.1293,0.0
193330.463836309,451001.790205246,서울특별시 마포구 연남동 382-13번지,11440,12400,0,382,13,Ssol Guest House,1015128637,서울특별시 마포구 동교로36길 17 (연남동),235.3,21.0,철근콘크리트구조,01000,다가구주택,3,0,3,20031227.0,20030731.0,0,0,0.0,마포구,연남동,37.55851995,126.92451553,서교119안전센터,1208.0,마포소방서,1277.0,1208.0,145.0,204.0,서교119안전센터,마포소방서,2003.0,22.0,0.396,27.0,66.7,상업,66.3,63.53,0.0,-0.6013405398788435,498.0,0.96804293733935,2603.0,월드컵북로2길,폭8-10m,폭6-8m,API,교차,15.47,9.0,0.7,1.14,165.0,225.0,8001.0,253.0,1250.0,4139529.0,0.1308,27.78
192637.660799886,450434.483384979,서울특별시 마포구 서교동 460-35번지,11440,12000,0,460,35,JH HOUSE,1015120810,서울특별시 마포구 동교로19길 19 (서교동),796.99,21.0,"철근콘크리트조, 조적조",04000,"근린생활시설, 단독주택(1가구)",4,1,5,19951208.0,19950404.0,0,0,0.0,마포구,서교동,37.55340327,126.91668022,서교119안전센터,357.0,마포소방서,1530.0,357.0,43.0,102.0,서교119안전센터,마포소방서,1995.0,30.0,0.8215,23.0,39.1,주택,39.38,28.14,1.0,-0.1396971412618851,309.0,0.940243972896648,2604.0,월드컵로8길,6m미만,6m미만,API,교차,8.72,5.0,1.0,1.3,56.0,116.0,7329.0,3211.0,2203.0,4139513.0,0.4113,60.0
193035.083758221,450760.473443192,서울특별시 마포구 동교동 204-12번지,11440,12100,0,204,12,구 하우스,1015122504,서울특별시 마포구 동교로27길 27-3 (동교동),302.04,21.0,철근콘크리트조,01000,다가구용단독주택(8가구),3,1,4,19911129.0,19900907.0,0,0,0.0,마포구,동교동,37.55634351,126.92117477,서교119안전센터,834.0,마포소방서,1318.0,834.0,100.0,162.0,서교119안전센터,마포소방서,1991.0,34.0,0.583,20.0,80.0,상업,78.63,54.1,1.0,0.091124558046594,455.0,0.817084081790707,2605.0,동교로23길,폭8-10m,폭6-8m,API,교차,0.0,9.0,0.7,1.14,114.0,174.0,8836.0,808.0,1237.0,4139110.0,0.148,52.94
193548.772733936,450569.194130951,서울특별시 마포구 동교동 176-17번지,11440,12100,0,176,17,이레스테이,1015122120,서울특별시 마포구 신촌로2안길 12 (동교동),374.13,11.0,"조적조(연와), 일반철골구조",01000,근린생활시설 및 다가구주택,3,1,4,19931130.0,19930903.0,0,0,0.0,마포구,동교동,37.55462383,126.9269901,신수119안전센터,790.0,마포소방서,805.0,790.0,95.0,156.0,서교119안전센터,마포소방서,1993.0,32.0,0.605,28.0,53.6,상업,53.75,49.31,1.0,-0.0242862916076455,478.0,0.8449140690319273,2606.0,와우산로29다길,6m미만,6m미만,API,교차,13.51,3.0,1.0,1.3,124.0,184.0,8687.0,3307.0,2380.0,4139468.0,0.4148,44.0
192710.931165171,450188.421963286,서울특별시 마포구 서교동 375-19번지,11440,12000,0,375,19,어반포레스트,1015119845,서울특별시 마포구 양화로15안길 22 (서교동),241.19,11.0,적연와조,01000,주택,3,1,4,19891228.0,19890818.0,0,0,0.0,마포구,서교동,37.55118684,126.91751186,서교119안전센터,200.0,마포소방서,1404.0,200.0,24.0,84.0,서교119안전센터,마포소방서,1989.0,36.0,0.9,16.0,68.8,상업,67.51,27.44,1.0,0.2065354077008335,291.0,0.9040954587803368,2607.0,양화로,폭6-8m,폭6-8m,API,교차,8.82,7.0,0.85,1.22,29.0,89.0,9745.0,1227.0,2829.0,3113014.0,0.4218,64.0
192379.133207826,449420.217161727,서울특별시 마포구 합정동 366-14번지,11440,12200,0,366,14,합정해날,10151100185975,서울특별시 마포구 독막로2길 35 (합정동),668.13,21.0,철근콘크리트구조,02000,"다세대주택, 제2종근린생활시설",5,0,5,20090216.0,20080728.0,1,0,1.0,마포구,합정동,37.54426265,126.91376499,서교119안전센터,692.0,마포소방서,1811.0,692.0,83.0,144.0,서교119안전센터,마포소방서,2009.0,16.0,0.654,22.0,54.5,주택,54.12,37.92,0.0,-0.9475730888415622,180.0,2.6288008294480694,2608.0,토정로2길,6m미만,6m미만,API,교차,7.96,5.0,1.0,1.3,108.0,168.0,7706.0,491.0,1344.0,4139596.0,0.1222,40.0
193281.222496027,449576.755838908,서울특별시 마포구 상수동 93-74번지,11440,11500,0,93,74,무드하우스 2호점,1015117778,서울특별시 마포구 와우산로10길 40 (상수동),180.92,21.0,"철근콘크리트조, 연와조",01000,다가구용단독주택(3가구)및제2종근린생활시설,3,1,4,19921215.0,19920612.0,0,0,0.0,마포구,상수동,37.54568008,126.92397127,신수119안전센터,907.0,마포소방서,917.0,907.0,109.0,168.0,신수119안전센터,마포소방서,1992.0,33.0,0.5465,27.0,70.4,주택,69.87,56.7,1.0,0.0334191332194742,128.0,3.2809112157876537,2609.0,토정로9길,6m미만,6m미만,API,교차,11.38,2.0,1.0,1.3,142.0,202.0,10069.0,1323.0,1019.0,4139609.0,0.4165,41.67
193214.945301945,449794.918421303,서울특별시 마포구 상수동 86-43번지,11440,11500,0,86,43,스프링 라이트 게스트 하우스,1015118436,서울특별시 마포구 와우산로14길 18 (상수동),345.92,21.0,철근콘크리트조,02000,다세대주택,3,1,4,19910515.0,19900613.0,0,0,0.0,마포구,상수동,37.54764523,126.92321927,서교119안전센터,742.0,마포소방서,907.0,742.0,89.0,150.0,신수119안전센터,마포소방서,1991.0,34.0,0.629,14.0,57.1,상업,56.15,45.44,1.0,0.091124558046594,74.0,2.760009940032921,2610.0,독막로,6m미만,6m미만,API,교차,0.0,3.0,1.0,1.3,116.0,176.0,10391.0,4860.0,179.0,3113005.0,0.148,50.0
194502.390167807,450146.776421188,서울특별시 마포구 노고산동 31-99번지,11440,11000,0,31,99,헤이스 하우스1,1015114671,서울특별시 마포구 신촌로20길 40 (노고산동),475.56,21.0,"철근콘크리트조, 연와조",01000,"근린생활시설, 주택",4,1,5,19891019.0,19880429.0,0,0,0.0,마포구,노고산동,37.55082404,126.93778555,신수119안전센터,440.0,마포소방서,429.0,429.0,51.0,114.0,신수119안전센터,마포소방서,1989.0,36.0,0.7855,22.0,72.7,기타,71.7,38.42,1.0,0.2065354077008335,44.0,0.9903987040278768,2611.0,백범로,6m미만,6m미만,API,교차,0.0,2.0,1.0,1.3,66.0,126.0,9226.0,4938.0,2881.0,3005016.0,0.4218,0.0
193605.305544677,450365.893789408,서울특별시 마포구 서교동 328-48번지,11440,12000,0,328,48,문하우스,1015118978,서울특별시 마포구 와우산로29길 26-11 (서교동),201.61,11.0,"연와조, 경량철골구조",01000,"다가구주택, 제2종근린생활시설",3,1,4,19900623.0,19900217.0,0,0,0.0,마포구,서교동,37.5527925,126.92763167,신수119안전센터,610.0,마포소방서,626.0,610.0,73.0,132.0,서교119안전센터,마포소방서,1990.0,35.0,0.695,21.0,90.5,주택,88.79,47.68,1.0,0.1488299828737138,76.0,0.3248610756935349,2612.0,와우산로26길,6m미만,6m미만,API,교차,6.28,5.0,1.0,1.3,95.0,155.0,7885.0,2110.0,3080.0,4139463.0,0.5554,41.67
192988.950159289,451524.595523122,서울특별시 마포구 연남동 245-9번지,11440,12400,0,245,9,연트럴,1015128236,서울특별시 마포구 성미산로23안길 20-7 (연남동),153.51,11.0,연와조,01000,다가구용단독주택,2,1,3,19920118.0,19910603.0,0,0,0.0,마포구,연남동,37.56322788,126.92064535,서교119안전센터,1503.0,서대문소방서,1758.0,1503.0,180.0,240.0,서교119안전센터,마포소방서,1992.0,33.0,0.2485,10.0,50.0,상업,49.12,72.63,0.0,0.0334191332194742,69.0,0.2039440208071203,2613.0,연남로,6m미만,폭6-8m,API,교차,7.51,3.0,1.0,1.3,234.0,294.0,9867.0,2902.0,2872.0,3113016.0,0.4165,66.67
193701.812877631,450567.346643272,서울특별시 마포구 동교동 179-18번지,11440,12100,0,179,18,SSU HOME,1015122161,서울특별시 마포구 신촌로4길 5-21 (동교동),538.48,21.0,철근콘크리트조,04000,"제2종근린생활시설, 단독주택",4,1,5,20000830.0,19891227.0,0,0,0.0,마포구,동교동,37.55460824,126.9287221,신수119안전센터,693.0,마포소방서,707.0,693.0,83.0,144.0,서교119안전센터,마포소방서,2000.0,25.0,0.6535,24.0,54.2,주택,54.01,41.92,1.0,-0.4282242653974841,1088.0,1.391834541495506,2614.0,와우산로29나길,6m미만,6m미만,API,교차,3.36,4.0,1.0,1.3,108.0,168.0,10091.0,1183.0,846.0,4139467.0,0.1351,39.13
193080.669385726,450902.283497932,서울특별시 마포구 연남동 567-27번지,11440,12400,0,567,27,SeeU House,1015129489,서울특별시 마포구 월드컵북로6길 81-12 (연남동),353.92,11.0,연와조,01000,다가구용단독주택(7가구),3,1,4,19980509.0,19940905.0,0,0,0.0,마포구,연남동,37.55762156,126.92168934,서교119안전센터,976.0,마포소방서,1372.0,976.0,117.0,180.0,서교119안전센터,마포소방서,1998.0,27.0,0.512,24.0,58.3,상업,58.0,54.39,0.0,-0.3128134157432445,1294.0,1.6568219362265426,2615.0,동교로25길,폭8-10m,6m미만,API,교차,8.72,8.0,0.7,1.14,133.0,193.0,9368.0,813.0,1236.0,4139111.0,0.406,80.0
192349.096268947,450610.009647929,서울특별시 마포구 서교동 457-8번지,11440,12000,0,457,8,cooKorean Home,1015120755,서울특별시 마포구 동교로17길 69 (서교동),145.48,11.0,연와조,01000,주택,2,1,3,19681230.0,,0,0,0.0,마포구,서교동,37.5549824,126.9134127,서교119안전센터,549.0,마포소방서,1858.0,549.0,66.0,126.0,서교119안전센터,마포소방서,1968.0,57.0,0.7255,20.0,45.0,주택,44.99,46.44,1.0,1.4183493290703493,580.0,1.3684594934838563,2616.0,월드컵로10길,폭8-10m,폭8-10m,API,교차,0.0,8.0,0.7,1.14,75.0,135.0,9694.0,280.0,1211.0,4139482.0,0.4588,53.57
193328.476450283,450932.403962751,서울특별시 마포구 연남동 381-16번지,11440,12400,0,381,16,모모하우스,1015128623,서울특별시 마포구 동교로32길 17 (연남동),249.03,11.0,연와조,01000,다가구용단독주택(5가구),2,1,3,19911115.0,19910529.0,0,0,0.0,마포구,연남동,37.55789477,126.92449366,서교119안전센터,1155.0,마포소방서,1223.0,1155.0,139.0,198.0,서교119안전센터,마포소방서,1991.0,34.0,0.4225,13.0,69.2,상업,67.78,63.23,0.0,0.091124558046594,2211.0,2.1101138412129194,2617.0,양화로19길,폭8-10m,6m미만,API,교차,0.0,9.0,0.7,1.14,158.0,218.0,8095.0,729.0,1248.0,4139425.0,0.4183,68.75
192996.662803916,450875.461264109,서울특별시 마포구 연남동 567-2번지,11440,12400,0,567,2,huayuan house2,1015129474,서울특별시 마포구 연남로1길 31 (연남동),368.86,21.0,"연와조, 철근콘크리트조",01000,"근린생활시설, 주택",4,1,5,19901213.0,19900628.0,0,0,0.0,마포구,연남동,37.55737926,126.92073884,서교119안전센터,909.0,마포소방서,1419.0,909.0,109.0,168.0,서교119안전센터,마포소방서,1990.0,35.0,0.5455,24.0,58.3,상업,58.02,54.92,0.0,0.1488299828737138,278.0,0.6478754097430808,2618.0,월드컵북로4길,6m미만,6m미만,API,교차,8.06,4.0,1.0,1.3,142.0,202.0,8941.0,3192.0,2087.0,4139547.0,0.42,18.18
193228.010060803,450355.875279769,서울특별시 마포구 서교동 346-7번지,11440,12000,0,346,7,Homi house,1015119326,서울특별시 마포구 홍익로2길 27-15 (서교동),340.7,21.0,"철근콘크리트조(지층-1층), 연와조(2층-3층)",01000,다가구주택(8가구),3,1,4,19950517.0,19940528.0,0,0,0.0,마포구,서교동,37.55269953,126.92336194,서교119안전센터,740.0,마포소방서,949.0,740.0,89.0,150.0,서교119안전센터,마포소방서,1995.0,30.0,0.63,26.0,73.1,상업,72.37,49.2,1.0,-0.1396971412618851,1495.0,2.1459903514386,2619.0,홍익로,6m미만,6m미만,API,교차,16.62,5.0,1.0,1.3,116.0,176.0,9462.0,523.0,37.0,3113027.0,0.4113,29.63
191911.046677438,449912.170887053,서울특별시 마포구 합정동 435-36번지,11440,12200,0,435,36,스테이코리아,1000000000000007006698,서울특별시 마포구 월드컵로5길 52 (합정동),185.37,21.0,철근콘크리트조,01000,다가구용 단독주택,3,0,3,20260130.0,20250609.0,1,0,1.0,마포구,합정동,37.54869116,126.90846287,서교119안전센터,648.0,마포소방서,2189.0,648.0,78.0,138.0,서교119안전센터,마포소방서,2026.0,0.0,0.676,4.0,50.0,기타,48.46,24.92,0.0,-1.8708598860754788,24.0,0.9985288301111273,2620.0,희우정로,폭8-10m,6m미만,API,교차,3.01,9.0,0.7,1.14,89.0,149.0,7911.0,3998.0,3393.0,3113028.0,0.1,57.14
192239.042181434,450526.590172577,서울특별시 마포구 서교동 469-41번지,11440,12000,0,469,41,OBJECT APARTMENT HAUS,1015120976,서울특별시 마포구 월드컵로14길 45-9 (서교동),168.66,31.0,일반철골구조,03000,"근린생활시설, 단독주택",4,1,5,19950613.0,19950223.0,0,0,1.0,마포구,서교동,37.55422988,126.91216807,서교119안전센터,524.0,마포소방서,1937.0,524.0,63.0,120.0,서교119안전센터,마포소방서,1995.0,30.0,0.738,13.0,61.5,상업,60.28,35.84,1.0,-0.1396971412618851,429.0,1.1526795099383853,2621.0,동교로,폭25-30m,6m미만,API,교차,0.12,25.0,0.18,0.98,62.0,122.0,10382.0,404.0,1064.0,3112014.0,0.2768,27.27
192952.503442601,450828.327206053,서울특별시 마포구 연남동 568-14번지,11440,12400,0,568,14,라온 하우스 연남,1015129518,서울특별시 마포구 연남로1길 39-6 (연남동),222.92,21.0,철근콘크리트조,01000,다가구용단독주택(3가구),3,1,4,19980316.0,19970814.0,0,0,0.0,마포구,연남동,37.55695425,126.92023951,서교119안전센터,846.0,마포소방서,1425.0,846.0,102.0,162.0,서교119안전센터,마포소방서,1998.0,27.0,0.577,14.0,64.3,상업,63.07,47.89,0.0,-0.3128134157432445,416.0,0.8603273606775375,2622.0,동교로23길,폭8-10m,폭6-8m,API,교차,10.46,9.0,0.7,1.14,116.0,176.0,7472.0,809.0,1237.0,4139110.0,0.138,4.76
192725.697985152,450812.431039269,서울특별시 마포구 연남동 487-410번지,11440,12400,0,487,410,민스테이2,10151100265803,서울특별시 마포구 월드컵북로8길 23 (연남동),505.94,21.0,철근콘크리트구조,01000,"다가구주택, 근린생활시설",5,0,5,20200115.0,20190314.0,1,0,1.0,마포구,연남동,37.55680926,126.91767279,서교119안전센터,745.0,마포소방서,1605.0,745.0,89.0,150.0,서교119안전센터,마포소방서,2020.0,5.0,0.6275,20.0,45.0,주택,44.79,33.68,0.0,-1.58233276193988,533.0,1.0107063238746714,2623.0,월드컵북로5길,폭8-10m,폭8-10m,API,교차,12.76,8.0,0.7,1.14,101.0,161.0,10076.0,884.0,1219.0,4139553.0,0.1065,50.0
192468.076796477,450807.938925213,서울특별시 마포구 성산동 239-17번지,11440,12500,0,239,17,Choi's Stay HongDae,1000000000000003884675,서울특별시 마포구 성미산로 68-4 (성산동),285.06,21.0,철근콘크리트구조,01000,"다가구주택,근린생활시설",4,0,4,20240620.0,20190725.0,1,0,1.0,마포구,성산동,37.55676672,126.9147572,서교119안전센터,718.0,마포소방서,1827.0,718.0,86.0,144.0,성산119안전센터,마포소방서,2024.0,1.0,0.641,14.0,35.7,주택,35.4,28.15,0.0,-1.813154461248359,304.0,0.7870246953627744,2624.0,동교로17길,폭8-10m,폭6-8m,API,교차,22.48,9.0,0.7,1.14,98.0,158.0,7436.0,874.0,1222.0,4139104.0,0.1011,29.17
193520.638814908,450218.20358213,서울특별시 마포구 서교동 335-17번지,11440,12000,0,335,17,더퍼스트홍대스테이101,1015121306,서울특별시 마포구 와우산로27길 18 (서교동),641.06,21.0,철근콘크리트구조,02000,다세대주택(8세대),4,1,5,20020904.0,20011121.0,0,0,0.0,마포구,서교동,37.55146122,126.9266748,신수119안전센터,610.0,마포소방서,626.0,610.0,73.0,132.0,서교119안전센터,마포소방서,2002.0,23.0,0.695,10.0,100.0,기타,97.13,41.86,1.0,-0.5436351150517237,0.0,0.0,2625.0,와우산로30길,폭8-10m,6m미만,API,교차,58.71,8.0,0.7,1.14,83.0,143.0,8764.0,1570.0,1275.0,4139472.0,0.1322,58.33
