구조노후도,단속위험도,도로폭위험도,집중도,주변건물수,승인연도,총층수,연면적,업종그룹,위도,경도,Y_평균재산피해액,Y_최근접거리m
0.42,0.0183491386681965,0.35,33.3,9,1990,3,27.0,외국인관광도시민박업,37.55751168,127.02837821,514.6,34.9
0.4254,1.123003741792269,0.85,93.0,43,1987,3,155.73,외국인관광도시민박업,37.55946993,127.03067129,4128.8,42.0
0.1237,1.3862943611198906,0.55,16.7,6,2008,9,1647.92,외국인관광도시민박업,37.54026772,127.05378246,532.8,37.2
0.4553,2.0014800002101243,1.0,22.2,18,1970,4,81.0,외국인관광도시민박업,37.54410088,127.05390242,4913.2,19.8
0.1494,1.029619417181158,0.12,87.5,8,1990,5,513.5,외국인관광도시민박업,37.53704838,127.06104444,2973.0,43.2
0.1465,0.0,1.0,0.0,0,1992,4,405.67,외국인관광도시민박업,37.53220981,127.05489925,26.6,301.5
0.4218,0.9236708391717776,1.0,76.2,42,1989,3,159.66,외국인관광도시민박업,37.56001544,127.03045772,4436.4,24.7
0.4148,0.7191226669632059,0.85,100.0,1,1993,4,81.0,외국인관광도시민박업,37.54572922,127.04199683,1653.4,134.1
0.4183,3.626443983173144,1.0,63.6,11,1991,3,64.0,외국인관광도시민박업,37.54535903,127.04833943,219.0,40.8
0.1408,0.032470385030784,0.7,60.0,5,1996,5,327.6,외국인관광도시민박업,37.55433323,127.03511486,8508.0,73.7
0.4606,0.0823249452560027,0.04,25.0,4,1967,2,68.0,외국인관광도시민박업,37.55717261,127.03418219,2214.2,57.1
0.1308,0.1239976416565707,0.12,12.5,8,2003,5,37.0,외국인관광도시민박업,37.55618117,127.03926584,220.6,93.0
0.4165,1.029619417181158,0.12,66.7,6,1992,5,61.0,외국인관광도시민박업,37.53686231,127.06068205,2973.0,12.1
0.1122,4.330733340286331,0.7,45.5,11,2016,6,33.0,외국인관광도시민박업,37.54178811,127.04976863,7765.2,19.8
0.8713,0.13559197443749,0.04,54.5,22,1970,1,50.0,외국인관광도시민박업,37.56288091,127.03612162,2794.4,69.5
0.4165,1.4622802680978126,0.35,0.0,1,1992,4,3.0,외국인관광도시민박업,37.54398633,127.04321405,1336.2,40.8
0.4077,3.0726933146901194,0.85,29.4,17,1997,4,57.0,외국인관광도시민박업,37.54745146,127.05265814,438.6,33.2
0.1194,0.1583849839660466,0.18,75.0,4,2011,6,88.0,외국인관광도시민박업,37.55342491,127.03315358,8144.0,78.0
0.4183,1.670681537674819,0.85,66.7,3,1991,3,40.0,외국인관광도시민박업,37.54363214,127.0458092,343.8,57.9
0.413,0.013114942077828,0.04,0.0,3,1994,3,51.0,외국인관광도시민박업,37.55698293,127.03425636,775.0,67.0
0.4183,0.0,1.0,0.0,0,1991,4,45.0,외국인관광도시민박업,37.53550842,127.04626024,30.2,199.8
0.138,1.4170660197866445,0.25,83.3,6,1998,4,40.0,외국인관광도시민박업,37.5596896,127.04156034,396.8,18.5
0.1436,0.0,1.0,0.0,0,1994,4,44.0,외국인관광도시민박업,37.53414112,127.05401703,285.2,173.1
0.4236,0.013114942077828,1.0,42.9,7,1988,3,33.0,외국인관광도시민박업,37.55671475,127.02982258,1412.2,83.3
0.4183,1.5553706911638243,0.85,50.0,6,1991,3,48.0,외국인관광도시민박업,37.54380142,127.04565636,343.8,42.9
0.4113,0.0,0.35,0.0,0,1995,4,50.0,외국인관광도시민박업,37.54406168,127.04184929,1830.0,141.4
0.4165,1.4886687714234288,0.85,64.6,48,1992,3,122.56,외국인관광도시민박업,37.56094709,127.03208876,153.0,47.5
0.4447,0.0,0.7,0.0,0,1976,4,324.13,외국인관광도시민박업,37.56058292,127.0517683,449.4,103.2
0.42,1.8562979903656265,0.25,0.0,3,1990,5,388.95,외국인관광도시민박업,37.53940387,127.0518522,3911.8,82.1
0.42,0.3364722366212129,0.25,90.0,10,1990,3,166.68,외국인관광도시민박업,37.5372255,127.06152193,90285.8,83.5
0.1752,0.0,0.85,20.0,5,1972,4,314.77,외국인관광도시민박업,37.5457164,127.02111802,3613.8,81.5
0.4183,0.4228568508200335,0.85,20.0,5,1991,3,147.67,외국인관광도시민박업,37.54401223,127.04606413,343.8,23.9
0.4113,2.510882136191261,0.55,73.8,42,1995,6,769.27,외국인관광도시민박업,37.53845494,127.04964044,171.0,9.7
0.42,0.0196084713883763,0.04,0.0,2,1990,3,129.68,외국인관광도시민박업,37.55702579,127.03449859,2214.2,62.2
0.4165,2.6465480013444163,0.45,40.0,15,1992,3,185.35,외국인관광도시민박업,37.54760885,127.04420999,373.6,7.9
0.1637,0.0,0.12,0.0,2,1980,4,569.92,외국인관광도시민박업,37.53354749,127.05937029,157.0,78.9
0.4113,2.323419179896888,0.85,50.0,2,1995,4,297.52,외국인관광도시민박업,37.54355488,127.04604683,343.8,39.9
0.1394,0.8754687373538999,0.12,0.0,0,1997,4,296.34,외국인관광도시민박업,37.53538366,127.05243013,273.6,46.7
0.413,1.080912711568709,0.12,40.0,10,1994,4,294.73,외국인관광도시민박업,37.54788162,127.04465429,28.6,39.2
0.4254,0.0,1.0,0.0,0,1987,3,140.37,외국인관광도시민박업,37.5358664,127.0462389,30.2,182.2
0.42,0.1823215567939546,0.0,0.0,0,1990,3,144.42,외국인관광도시민박업,37.53295666,127.05869983,157.0,14.2
0.115,2.7791461227859404,0.85,41.7,12,2014,8,526.15,외국인관광도시민박업,37.54617069,127.0444113,102.0,42.4
0.4148,0.1707607343928786,0.45,38.5,13,1993,3,189.49,외국인관광도시민박업,37.5413296,127.01545274,13.8,24.3
0.1293,0.0540672212702757,0.85,100.0,6,2004,8,3047.02,외국인관광도시민박업,37.56184051,127.02602858,160.4,31.5
0.4289,0.0,1.0,0.0,0,1985,1,33.0,외국인관광도시민박업,37.5350314,127.04653898,30.6,217.0
0.4183,0.5381710776565195,0.35,0.0,5,1991,3,126.0,외국인관광도시민박업,37.55387875,127.04180475,220.8,190.8
0.4148,0.0,0.25,0.0,0,1993,3,33.0,외국인관광도시민박업,37.54470296,127.04014867,1157.2,239.7
0.4148,0.6400373552459969,1.0,100.0,2,1993,5,263.4,외국인관광도시민박업,37.54942306,127.02928281,4172.0,151.2
0.5863,0.6567795363890705,0.7,81.5,27,1974,4,264.5,외국인관광도시민박업,37.56192966,127.05165885,148.8,45.8
0.413,0.7596905713365569,1.0,67.1,79,1994,3,119.97,외국인관광도시민박업,37.56127039,127.03218661,127.8,22.2
0.4377,0.4700036292457356,0.12,77.8,18,1980,3,278.58,외국인관광도시민박업,37.53647605,127.06108427,2973.0,67.6
0.1394,0.0927817334509661,0.12,0.0,1,1997,4,658.21,외국인관광도시민박업,37.56032254,127.03846388,43.8,37.3
0.1337,0.0,1.0,0.0,0,2001,3,45.0,외국인관광도시민박업,37.53458686,127.0525155,351.0,134.7
0.4113,1.2144441041932312,0.85,64.0,25,1995,3,29.0,외국인관광도시민박업,37.53706697,127.04721438,30.6,51.7
0.105,1.55814461804655,0.12,33.3,3,2021,4,41.0,외국인관광도시민박업,37.54816492,127.06740401,872.2,72.6
0.1279,0.0,0.7,100.0,2,2005,8,2148.49,외국인관광도시민박업,37.53816993,127.00898559,2338.0,231.3
0.1422,0.0706175672139533,0.35,14.3,7,1995,5,387.69,외국인관광도시민박업,37.55333507,127.02365506,1410.2,63.1
0.1394,0.0,0.7,0.0,2,1997,3,175.0,외국인관광도시민박업,37.55987237,127.05225766,314.2,119.5
0.1308,1.2342042631055998,0.12,66.7,3,2003,4,33.0,외국인관광도시민박업,37.5582965,127.03912506,576.4,39.3
0.1079,0.3136575588550415,0.85,100.0,1,2019,10,592.57,외국인관광도시민박업,37.54553266,127.0422072,1653.4,137.3
0.5439,1.2452157628599851,0.12,31.8,22,1996,6,60.0,외국인관광도시민박업,37.54325531,127.04530256,2273.4,47.9
0.4218,0.0,0.45,0.0,0,1989,3,185.22,외국인관광도시민박업,37.56107804,127.05080214,1699.2,103.8
0.4113,0.0388398333162639,1.0,33.3,3,1995,5,39.0,외국인관광도시민박업,37.55651877,127.03219455,1816.2,60.2
0.6908,1.092477300100594,0.85,76.0,50,1990,4,112.94,외국인관광도시민박업,37.5611673,127.03291304,56.4,15.4
0.4535,0.0089686699827604,0.12,0.0,3,1971,3,147.86,외국인관광도시민박업,37.55790398,127.04450621,885.0,191.4
0.5439,0.7817005779013904,0.85,88.9,27,1996,4,230.6,외국인관광도시민박업,37.55930372,127.02896882,358.4,17.9
0.4113,0.0,1.0,0.0,0,1995,3,119.73,외국인관광도시민박업,37.53299683,127.05579045,26.6,195.8
0.4113,0.0,1.0,0.0,0,1995,3,43.0,외국인관광도시민박업,37.55474963,127.03035116,3514.4,119.4
0.6573,0.4177352006999787,0.85,79.1,67,2006,4,48.0,외국인관광도시민박업,37.56070015,127.02901595,433.2,16.5
0.1108,0.9473813189441862,1.0,88.6,44,2017,7,102.0,외국인관광도시민박업,37.53900161,127.0490565,187.2,25.7
0.4165,0.9681343335304774,0.85,80.0,10,1992,6,1091.55,외국인관광도시민박업,37.55970399,127.03378493,1178.2,43.4
0.1337,0.0,1.0,100.0,1,2001,3,187.17,외국인관광도시민박업,37.53478943,127.05239885,351.0,112.6
0.413,1.2312567632744045,0.85,62.9,35,1994,4,295.88,외국인관광도시민박업,37.56368262,127.03037188,412.0,32.6
0.4113,0.9290529834880062,0.85,61.5,65,1995,3,111.76,외국인관광도시민박업,37.56115698,127.03176072,127.8,44.9
0.1136,2.608520605755177,0.55,71.8,39,2015,5,27.0,외국인관광도시민박업,37.53841605,127.04914739,123.4,28.5
0.4165,0.0,0.25,0.0,0,1992,3,31.0,외국인관광도시민박업,37.54482069,127.0395361,145.2,244.2
0.4183,1.5441973905656994,0.35,0.0,6,1991,5,45.0,외국인관광도시민박업,37.54374138,127.04249968,3398.2,99.5
0.1251,0.0,1.0,0.0,0,2007,5,52.0,외국인관광도시민박업,37.53460493,127.04622195,30.6,271.4
0.4148,0.0,1.0,0.0,0,1993,3,45.0,외국인관광도시민박업,37.53664679,127.04622478,30.2,121.5
0.4165,2.760009940032921,0.85,55.6,9,1992,3,27.0,외국인관광도시민박업,37.53581902,127.05163796,348.8,73.7
0.1022,0.0,0.25,0.0,1,2023,4,316.0,외국인관광도시민박업,37.54397631,127.04051918,1200.6,258.8
0.1308,1.6607312068216509,0.35,0.0,6,2003,5,355.94,외국인관광도시민박업,37.54342548,127.04259094,3398.2,92.3
0.4165,2.158545722771108,0.35,40.0,15,1992,4,243.47,외국인관광도시민박업,37.54742489,127.02578209,3127.8,29.7
0.6824,0.0540672212702757,0.85,66.7,3,1994,5,40.0,외국인관광도시민박업,37.56132099,127.02637698,179.4,25.1
0.6824,1.5686159179138452,0.25,33.3,12,1994,5,45.0,외국인관광도시민박업,37.53772154,127.05939948,221.0,20.7
0.406,2.510882136191261,0.85,100.0,19,1998,3,75.0,외국인관광도시민박업,37.54280248,127.04824251,114.0,26.1
0.413,0.6857305829048956,1.0,100.0,2,1994,4,33.0,외국인관광도시민박업,37.54950772,127.02919473,4172.0,152.7
0.42,1.9980959022258835,0.55,25.0,4,1990,3,49.0,외국인관광도시민박업,37.54731654,127.06573492,17447.8,54.1
0.4113,2.378570999971968,0.85,50.0,4,1995,4,37.0,외국인관광도시민박업,37.54350544,127.04617275,343.8,29.9
0.4148,1.5125880864441827,0.85,82.1,28,1993,3,26.0,외국인관광도시민박업,37.54904299,127.02069837,167.6,92.6
0.4113,1.5553706911638243,0.35,0.0,4,1995,4,32.0,외국인관광도시민박업,37.5440746,127.04289848,1336.2,53.1
0.4148,0.0,0.25,0.0,0,1993,3,30.0,외국인관광도시민박업,37.54451743,127.04005582,1245.0,261.5
0.1422,0.0065789710980424,0.18,0.0,0,1995,16,28.0,외국인관광도시민박업,37.55162087,127.03204799,542.6,72.4
0.4359,0.1053605156578263,0.85,57.1,7,1981,3,77.0,외국인관광도시민박업,37.55865523,127.02885365,123.0,87.2
0.1079,0.7504877271751903,0.12,75.0,8,2019,4,53.0,외국인관광도시민박업,37.55853746,126.91810858,155.6,34.3
0.4183,0.753578919744863,1.0,77.8,27,1991,3,60.0,외국인관광도시민박업,37.56149159,126.91901302,646.4,22.2
0.4095,1.0930412436186543,0.45,100.0,23,1996,6,94.0,외국인관광도시민박업,37.55551437,126.92362872,1088.6,25.2
0.1408,1.6499188651996697,0.7,95.7,23,1996,4,82.0,외국인관광도시민박업,37.55779652,126.92169456,1512.8,100.4
0.4535,0.2711527705005703,0.25,93.3,15,1971,2,79.0,외국인관광도시민박업,37.56096556,126.9228864,941.0,53.0
0.413,4.087176072743488,0.55,33.3,6,1994,6,141.0,외국인관광도시민박업,37.54562637,126.91743375,98.2,34.7
0.4095,2.1360077947991765,0.7,81.8,11,1996,4,60.0,외국인관광도시민박업,37.55818261,126.92376696,46.8,34.3
0.115,1.7227665977411035,1.0,94.7,19,2014,5,88.0,외국인관광도시민박업,37.55789361,126.92183219,1553.4,84.4
0.1079,0.9028677115420144,0.7,96.0,25,2019,5,229.0,외국인관광도시민박업,37.55422456,126.92755402,303.8,16.0
0.4518,0.4519851237430572,0.12,0.0,0,1972,3,169.0,외국인관광도시민박업,37.54758308,126.90905582,2502.8,32.9
0.4272,0.4221599866803344,0.85,100.0,17,1986,3,41.0,외국인관광도시민박업,37.55310859,126.92747802,4059.8,24.8
0.4095,0.4453110166553641,0.55,66.7,3,1996,3,40.0,외국인관광도시민박업,37.54677382,126.94733643,552.6,70.7
0.4342,0.0,0.18,0.0,0,1982,3,30.0,외국인관광도시민박업,37.54346057,126.92008014,426.8,188.0
0.42,0.9655491704609476,1.0,94.7,19,1990,3,94.0,외국인관광도시민박업,37.55609972,126.91923243,90.4,8.9
0.413,0.9876953908249256,0.7,100.0,11,1994,4,30.0,외국인관광도시민박업,37.55679066,126.91671202,195.6,32.7
0.4553,0.38155958725461,1.0,100.0,25,1970,2,72.0,외국인관광도시민박업,37.55690407,126.91123606,963.2,34.1
0.4148,0.2231435513142097,0.18,0.0,0,1993,3,48.0,외국인관광도시민박업,37.54354839,126.91941892,426.8,129.9
0.413,0.1846230537822338,0.85,92.9,14,1994,2,39.0,외국인관광도시민박업,37.57474511,126.89445963,1315.6,28.5
0.1136,0.531592106558477,1.0,100.0,24,2015,5,58.0,외국인관광도시민박업,37.55870775,126.91989254,205.4,56.2
0.4095,0.8416521149746304,0.85,85.3,34,1996,3,50.0,외국인관광도시민박업,37.54675942,126.94395699,377.8,25.5
0.42,1.6144757064640576,0.25,100.0,16,1990,4,40.0,외국인관광도시민박업,37.55063756,126.92237275,202.4,15.3
0.413,0.0512932943875505,0.7,0.0,5,1994,8,102.0,외국인관광도시민박업,37.55036615,126.92596329,209.8,48.5
0.5439,1.1676051601550612,0.25,40.0,5,1996,4,60.0,외국인관광도시민박업,37.54859316,126.90939249,221.0,70.2
0.4165,0.4865906529205328,0.85,95.3,43,1992,4,70.0,외국인관광도시민박업,37.55668401,126.90404137,124.2,71.5
0.1322,0.7472144018302211,0.35,71.4,7,2002,4,51.0,외국인관광도시민박업,37.55347564,126.92670823,577.2,23.5
0.1265,0.0050377940299571,1.0,0.0,0,2006,4,82.0,외국인관광도시민박업,37.55193913,126.92533222,367.6,57.7
0.1308,0.4861133259424962,1.0,100.0,20,2003,4,62.0,외국인관광도시민박업,37.55595163,126.91283434,2833.8,16.5
0.4095,0.8890374665599688,0.55,81.2,16,1996,4,45.0,외국인관광도시민박업,37.55903315,126.92076899,4757.0,31.3
0.1094,0.2513144282809061,0.25,0.0,0,2018,6,69.0,외국인관광도시민박업,37.54506383,126.9162096,4771.2,108.6
0.4148,0.0,0.18,0.0,0,1993,5,97.0,외국인관광도시민박업,37.54260262,126.91167665,9139.0,187.4
0.1022,0.0226914112020707,1.0,36.4,11,2023,6,48.0,외국인관광도시민박업,37.56360512,126.91995079,822.8,86.0
0.4165,0.8574502318512216,0.12,0.0,0,1992,3,69.0,외국인관광도시민박업,37.54797387,126.9098183,1151.0,83.5
0.4272,0.7871761302082216,1.0,96.6,29,1986,5,53.0,외국인관광도시민박업,37.55740113,126.90198525,57.4,34.8
0.1494,0.3055541972179028,0.7,95.8,24,1990,3,62.0,외국인관광도시민박업,37.55913646,126.91930569,2117.4,23.3
0.1451,0.0,0.85,0.0,1,1993,5,64.0,외국인관광도시민박업,37.55151743,126.92532988,367.6,27.8
0.1237,0.2039440208071203,1.0,100.0,34,2008,5,65.0,외국인관광도시민박업,37.56059168,126.92553905,3550.6,10.2
0.4289,0.1290130033394475,1.0,100.0,34,1985,5,110.0,외국인관광도시민박업,37.56061592,126.92532726,3550.6,4.3
0.4218,0.8644796157783048,0.12,66.7,9,1989,3,81.0,외국인관광도시민박업,37.55662292,126.91994542,624.4,44.6
0.406,1.254773019423392,0.7,81.5,27,1998,5,42.0,외국인관광도시민박업,37.55172181,126.90492397,458.4,16.1
0.1108,0.741187157147308,0.85,88.2,17,2017,4,61.0,외국인관광도시민박업,37.56535053,126.90656457,205.8,35.0
0.1279,0.6279350319128999,1.0,93.8,16,2005,4,78.0,외국인관광도시민박업,37.55267949,126.92877851,3905.4,53.3
0.4218,0.0,0.7,0.0,0,1989,3,36.0,외국인관광도시민박업,37.55086366,126.92874902,5295.4,95.9
0.45,0.0444517625708338,1.0,33.3,6,1973,3,169.0,외국인관광도시민박업,37.55098756,126.91367257,298.4,11.3
0.1451,0.7871939363174982,1.0,96.4,28,1993,5,91.0,외국인관광도시민박업,37.55482194,126.92653498,384.6,36.4
0.4165,0.7551209400966783,1.0,85.7,21,1992,6,107.0,외국인관광도시민박업,37.55845119,126.91922225,184.4,42.9
0.1394,0.8938178760220964,1.0,16.7,6,1997,5,59.0,외국인관광도시민박업,37.55090549,126.9147261,322.6,30.8
0.1408,0.2186892009648294,1.0,92.0,25,1996,4,40.0,외국인관광도시민박업,37.55336243,126.92926485,241.2,35.5
0.1494,0.4665253648694107,0.7,72.2,18,1990,5,106.0,외국인관광도시민박업,37.55418272,126.92540377,425.6,83.8
0.1322,0.9880944640031388,0.7,86.7,15,2002,5,149.0,외국인관광도시민박업,37.55469129,126.91931741,46.2,23.6
0.1079,1.2131112491233031,1.0,94.1,17,2019,4,92.0,외국인관광도시민박업,37.55843309,126.92127205,4740.2,56.1
0.4148,0.4130862663892368,0.85,100.0,25,1993,4,75.0,외국인관광도시민박업,37.5588598,126.92432052,47.2,33.3
0.4113,1.0202075829988118,0.7,92.0,25,1995,3,70.0,외국인관광도시민박업,37.55866919,126.92466186,47.2,10.9
0.4183,0.3058643915349713,0.7,73.3,15,1991,3,59.0,외국인관광도시민박업,37.53880348,126.95029722,238.6,76.4
0.4165,0.8393034608858305,1.0,83.3,12,1992,4,31.0,외국인관광도시민박업,37.5572601,126.91775535,313.6,38.2
0.1337,0.2636245040797788,0.25,100.0,4,2001,6,58.0,외국인관광도시민박업,37.56153185,126.92277883,800.6,3.1
0.8374,0.0,1.0,0.0,3,1985,1,24.0,외국인관광도시민박업,37.55242607,126.93984509,58.2,141.1
0.1293,0.7110193053260672,0.7,66.7,12,2004,4,98.0,외국인관광도시민박업,37.55852504,126.91855853,154.4,52.0
0.1308,0.96804293733935,0.7,96.3,27,2003,3,50.0,외국인관광도시민박업,37.55851995,126.92451553,33.8,11.9
0.4113,0.940243972896648,1.0,78.3,23,1995,5,145.0,외국인관광도시민박업,37.55340327,126.91668022,254.2,37.3
0.148,0.817084081790707,0.7,80.0,20,1991,4,35.0,외국인관광도시민박업,37.55634351,126.92117477,33.8,20.1
0.4148,0.8449140690319273,1.0,92.9,28,1993,4,42.0,외국인관광도시민박업,37.55462383,126.9269901,515.4,14.8
0.4218,0.9040954587803368,0.85,87.5,16,1989,4,70.0,외국인관광도시민박업,37.55118684,126.91751186,2119.6,21.8
0.1222,2.6288008294480694,1.0,72.7,22,2009,5,132.0,외국인관광도시민박업,37.54426265,126.91376499,5490.0,72.9
0.4165,3.2809112157876537,1.0,100.0,27,1992,4,48.0,외국인관광도시민박업,37.54568008,126.92397127,332.8,4.0
0.148,2.760009940032921,1.0,100.0,14,1991,4,39.0,외국인관광도시민박업,37.54764523,126.92321927,197.0,41.8
0.4218,0.9903987040278768,1.0,27.3,22,1989,5,93.0,외국인관광도시민박업,37.55082404,126.93778555,1133.4,22.8
0.5554,0.3248610756935349,1.0,95.2,21,1990,4,55.0,외국인관광도시민박업,37.5527925,126.92763167,4060.4,4.5
0.4165,0.2039440208071203,1.0,80.0,10,1992,3,53.0,외국인관광도시민박업,37.56322788,126.92064535,778.0,56.2
0.1351,1.391834541495506,1.0,83.3,24,2000,5,38.0,외국인관광도시민박업,37.55460824,126.9287221,166.4,21.1
0.406,1.6568219362265426,0.7,95.8,24,1998,4,44.0,외국인관광도시민박업,37.55762156,126.92168934,1682.2,96.3
0.4588,1.3684594934838563,0.7,85.0,20,1968,3,67.0,외국인관광도시민박업,37.5549824,126.9134127,2699.4,29.8
0.4183,2.1101138412129194,0.7,76.9,13,1991,3,42.0,외국인관광도시민박업,37.55789477,126.92449366,44.4,48.7
0.42,0.6478754097430808,1.0,100.0,24,1990,5,59.0,외국인관광도시민박업,37.55737926,126.92073884,569.6,25.0
0.4113,2.1459903514386,1.0,96.2,26,1995,4,59.0,외국인관광도시민박업,37.55269953,126.92336194,98.2,19.1
0.1,0.9985288301111273,0.7,25.0,4,2026,3,30.0,외국인관광도시민박업,37.54869116,126.90846287,1343.6,34.4
0.2768,1.1526795099383853,0.18,92.3,13,1995,5,43.0,외국인관광도시민박업,37.55422988,126.91216807,461.0,48.3
0.138,0.8603273606775375,0.7,78.6,14,1998,4,56.0,외국인관광도시민박업,37.55695425,126.92023951,569.6,28.6
0.1065,1.0107063238746714,0.7,90.0,20,2020,5,46.0,외국인관광도시민박업,37.55680926,126.91767279,282.4,48.2
