OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3220000,3220000-201-1986-00009,1986-04-28,,03,폐업,02,폐업,2015-04-29,,,,02512 4131,120.00,135-825,서울특별시 강남구 논현동 164-18번지,서울특별시 강남구 강남대로 520 (논현동),06114,영동여관,2005-05-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,201985.734391433,445167.057266753,여관업,0,0,0,0,0,0,0,12,,,,,,,,,0,0,,,N
3220000,3220000-201-1986-00050,1986-02-13,,03,폐업,02,폐업,2005-04-13,,,,,673.35,135-509,서울특별시 강남구 삼성동 114-10번지,,,드림캐슬,2004-07-03 00:00:00,I,2018-08-31 23:59:59.0,여관업,204226.791590581,445463.472977579,여관업,0,0,0,0,0,0,0,24,,,,,,,,,0,0,,,N
3220000,3220000-201-1986-00064,1986-11-13,,03,폐업,02,폐업,1997-02-21,,,,02 5441921,995.26,135-920,서울특별시 강남구 역삼동 720-31번지,,,아미장,2001-11-26 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,36,,,,,,,,,0,0,,,N
3220000,3220000-201-1986-00073,1986-11-25,,03,폐업,02,폐업,2010-04-09,,,,02 5579346,614.11,135-920,서울특별시 강남구 역삼동 720-35번지,,,씨씨여관,2002-11-06 00:00:00,I,2018-08-31 23:59:59.0,여관업,203635.039302677,444327.588267098,여관업,0,0,0,0,0,0,0,33,,,,,,,,,0,0,,,N
3220000,3220000-201-1986-00091,1986-12-20,,03,폐업,02,폐업,2021-12-31,,,,0262022000,5817.00,135-874,서울특별시 강남구 삼성동 112-5,서울특별시 강남구 봉은사로 410 (삼성동),06153,라미드호텔,2021-12-31 09:47:47,U,2022-01-02 02:40:00.0,관광호텔,203943.258999722,445342.390544546,관광호텔,0,0,0,0,0,0,0,246,,,,,,,,,0,0,,,N
3220000,3220000-201-1986-00128,1986-05-03,,03,폐업,02,폐업,2005-06-03,,,,02 5651226,624.36,135-920,서울특별시 강남구 역삼동 720-23번지,,,준희빈장여관,2002-11-28 00:00:00,I,2018-08-31 23:59:59.0,여관업,203651.669007478,444353.684205677,여관업,0,0,0,0,0,0,3,21,,,,,,,,,0,0,,,N
3220000,3220000-201-1986-00133,1986-03-11,,03,폐업,02,폐업,2004-07-05,,,,02 5381491,716.10,135-935,서울특별시 강남구 역삼동 826-8번지,,,헤네시,2004-01-30 00:00:00,I,2018-08-31 23:59:59.0,여관업,202540.123155393,443749.246558155,여관업,0,0,0,0,0,0,11,23,,,,,,,,,0,0,,,N
3220000,3220000-201-1986-00161,1986-12-17,,03,폐업,02,폐업,2006-06-29,,,,0205553020,408.24,135-937,"서울특별시 강남구 역삼동 838-6번지 지상3층,지상4층",,,보은장여관,2004-08-27 00:00:00,I,2018-08-31 23:59:59.0,여관업,202835.260325029,443133.151522752,여관업,0,0,0,0,0,0,4,13,,,,,,,,,0,0,,,N
3220000,3220000-201-1986-00162,1986-11-22,,03,폐업,02,폐업,2001-12-14,,,,0205551830,997.18,135-934,서울특별시 강남구 역삼동 825-2번지,,,성우장,2002-08-24 00:00:00,I,2018-08-31 23:59:59.0,여관업,202476.461839188,443916.301646255,여관업,0,0,0,0,0,0,8,21,,,,,,,,,0,0,,,N
3220000,3220000-201-1987-00004,1987-08-01,,03,폐업,02,폐업,2003-02-28,,,,0234632389,0.00,135-861,서울특별시 강남구 도곡동 959-20번지,,,남일여인숙,2002-03-13 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,203208.497417768,442604.49302286,여인숙업,0,0,0,0,0,0,0,17,,,,,,,,,0,0,,,N
