cluster,x_5181,y_5181,local_R2,residual
0,198921.7262164876,448236.1465112141,0.5575037975102032,2.1432048077248145
0,199232.45175148023,447891.8194666188,0.544369694636832,-2.6486081152970273
0,198495.78983016784,449159.0492086493,0.5770094825669223,2.751321186772388
0,198094.9656086093,449400.528905583,0.6005781737135463,-0.24534455513018605
0,198331.6238688551,449279.6588492789,0.5909578984917044,-1.2507561623231052
0,198966.7526599593,448115.8745615198,0.5559424971429091,-0.9438935592422315
0,197003.7913848251,448698.5130894414,0.5750146119185403,2.2584594839197116
0,199652.81788989028,447873.3151757328,0.5238680666302797,0.7966703373961357
0,199154.1029978443,448105.492688458,0.5479724216227058,3.1002524959546944
0,199200.5146418412,447834.20325982297,0.5455591817124084,-1.3054366763343825
0,198265.0749537775,449113.9765115116,0.6008522199074787,-0.15525497905362828
