그리드ID,주요구,주요법정동코드,주요법정동명,포함법정동수,그리드행,그리드열,기준면적_m2,기준면적_ha,전체건물수,전체건물수_per_ha,전체건물연면적합계_m2,전체건물입체화재하중_분자_원본,전체건물입체화재하중_분자,면적계산가능건물수,면적보정건물수,전체건물_입체화재하중밀도,상가수,상가수_per_ha,상가연면적합계_m2,상가입체화재하중_분자,상가_입체화재하중밀도,건물데이터_0여부,면적데이터_0여부,중심위도,중심경도,x_min_EPSG5186,y_min_EPSG5186,x_max_EPSG5186,y_max_EPSG5186
G50K_R0054_C0051,영등포구,1156012800,양평동4가,2.0,54,51,50000.0,5.0,117.0,23.4,165456.868,366077.9,165456.868,77.0,77.0,3.309137,43.0,8.6,21988.628,21988.628,0.439773,N,N,37.53703,126.893924,190512.991683,548507.474881,190736.598481,548731.081678
G50K_R0054_C0052,영등포구,1156012800,양평동4가,1.0,54,52,50000.0,5.0,171.0,34.2,87752.13,168399.85,87752.13,154.0,154.0,1.755043,63.0,12.6,42906.79,42906.79,0.858136,N,N,37.537032,126.896454,190736.598481,548507.474881,190960.205278,548731.081678
G50K_R0054_C0053,영등포구,1156012800,양평동4가,2.0,54,53,50000.0,5.0,60.0,12.0,53777.95,130307.73000000001,53777.95,46.0,46.0,1.075559,26.0,5.2,16652.11,16652.11,0.333042,N,N,37.537034,126.898984,190960.205278,548507.474881,191183.812076,548731.081678
G50K_R0054_C0054,영등포구,1156011600,당산동6가,1.0,54,54,50000.0,5.0,37.0,7.4,22594.97,49428.07,22594.97,29.0,29.0,0.451899,21.0,4.2,14146.5,14146.5,0.28293,N,N,37.537037,126.901514,191183.812076,548507.474881,191407.418874,548731.081678
G50K_R0054_C0071,마포구,1144010700,마포동,1.0,54,71,50000.0,5.0,68.0,13.6,110349.315,184449.64,110471.625,52.0,51.0,2.209432,11.0,2.2,5442.62,5442.62,0.108852,N,N,37.537065,126.944524,194985.127638,548507.474881,195208.734436,548731.081678
G50K_R0054_C0072,마포구,1144010400,도화동,2.0,54,72,50000.0,5.0,99.0,19.8,92624.768,109534.82,92624.768,86.0,86.0,1.852495,17.0,3.4,4811.6,4811.6,0.096232,N,N,37.537066,126.947054,195208.734436,548507.474881,195432.341233,548731.081678
G50K_R0054_C0073,마포구,1144010400,도화동,1.0,54,73,50000.0,5.0,48.0,9.6,109061.845,114448.025,109061.845,40.0,40.0,2.181237,3.0,0.6,1542.51,1542.51,0.03085,N,N,37.537067,126.949584,195432.341233,548507.474881,195655.948031,548731.081678
G50K_R0054_C0074,마포구,1144010400,도화동,1.0,54,74,50000.0,5.0,27.0,5.4,92516.19,177806.61000000002,92516.19,14.0,14.0,1.850324,0.0,0.0,0.0,0.0,0.0,N,N,37.537068,126.952114,195655.948031,548507.474881,195879.554829,548731.081678
G50K_R0054_C0075,용산구,1117011400,신창동,2.0,54,75,50000.0,5.0,126.0,25.2,104772.39,131183.695,104772.39,108.0,108.0,2.095448,15.0,3.0,2789.27,2789.27,0.055785,N,N,37.537069,126.954644,195879.554829,548507.474881,196103.161627,548731.081678
G50K_R0054_C0076,용산구,1117012100,용문동,2.0,54,76,50000.0,5.0,140.0,28.0,58794.59,143983.15,58794.59,129.0,129.0,1.175892,4.0,0.8,868.72,868.72,0.017374,N,N,37.53707,126.957174,196103.161627,548507.474881,196326.768424,548731.081678
G50K_R0054_C0077,용산구,1117012100,용문동,1.0,54,77,50000.0,5.0,233.0,46.6,49858.25,75891.94,49858.25,189.0,189.0,0.997165,89.0,17.8,14992.02,14992.02,0.29984,N,N,37.537071,126.959704,196326.768424,548507.474881,196550.375222,548731.081678
G50K_R0054_C0078,용산구,1117011300,원효로2가,2.0,54,78,50000.0,5.0,264.0,52.8,59001.271,114532.295,59001.271,227.0,227.0,1.180025,42.0,8.4,11661.97,11661.97,0.233239,N,N,37.537072,126.962234,196550.375222,548507.474881,196773.98202,548731.081678
G50K_R0054_C0079,용산구,1117011300,원효로2가,2.0,54,79,50000.0,5.0,144.0,28.8,82433.36,190439.3,82433.36,110.0,110.0,1.648667,41.0,8.2,19814.2,19814.2,0.396284,N,N,37.537072,126.964764,196773.98202,548507.474881,196997.588818,548731.081678
G50K_R0054_C0080,용산구,1117011300,원효로2가,4.0,54,80,50000.0,5.0,31.0,6.2,135415.64,229223.48,135415.64,23.0,23.0,2.708313,8.0,1.6,4546.9,4546.9,0.090938,N,N,37.537073,126.967294,196997.588818,548507.474881,197221.195615,548731.081678
G50K_R0054_C0081,용산구,1117012200,문배동,1.0,54,81,50000.0,5.0,53.0,10.6,198287.43,401641.29,198287.43,31.0,31.0,3.965749,15.0,3.0,2763.03,2763.03,0.055261,N,N,37.537074,126.969824,197221.195615,548507.474881,197444.802413,548731.081678
G50K_R0054_C0082,용산구,1117012400,한강로1가,2.0,54,82,50000.0,5.0,61.0,12.2,225598.922,782704.1699999999,225598.922,6.0,6.0,4.511978,3.0,0.6,880.82,880.82,0.017616,N,N,37.537074,126.972354,197444.802413,548507.474881,197668.409211,548731.081678
G50K_R0054_C0083,용산구,1117012400,한강로1가,2.0,54,83,50000.0,5.0,89.0,17.8,13085.78,13657.53,13085.78,53.0,52.0,0.261716,28.0,5.6,2651.95,2651.95,0.053039,N,N,37.537075,126.974884,197668.409211,548507.474881,197892.016009,548731.081678
G50K_R0054_C0085,용산구,1117010600,용산동1가,1.0,54,85,50000.0,5.0,16.0,3.2,176.89,176.89,176.89,1.0,1.0,0.003538,1.0,0.2,176.89,176.89,0.003538,N,N,37.537076,126.979944,198115.622806,548507.474881,198339.229604,548731.081678
G50K_R0054_C0087,용산구,1117010200,용산동2가,1.0,54,87,50000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,37.537077,126.985004,198562.836402,548507.474881,198786.4432,548731.081678
G50K_R0054_C0088,용산구,1117013000,이태원동,1.0,54,88,50000.0,5.0,165.0,33.0,41462.81,100514.53000000001,41462.81,117.0,117.0,0.829256,51.0,10.2,9197.44,9197.44,0.183949,N,N,37.537077,126.987534,198786.4432,548507.474881,199010.049997,548731.081678
G50K_R0054_C0089,용산구,1117013000,이태원동,1.0,54,89,50000.0,5.0,221.0,44.2,64662.23,130607.925,65088.23,178.0,177.0,1.301765,16.0,3.2,2630.86,3056.86,0.061137,N,N,37.537077,126.990064,199010.049997,548507.474881,199233.656795,548731.081678
G50K_R0054_C0090,용산구,1117013000,이태원동,1.0,54,90,50000.0,5.0,111.0,22.2,54785.76,144193.73,54785.76,99.0,99.0,1.095715,9.0,1.8,3613.79,3613.79,0.072276,N,N,37.537077,126.992594,199233.656795,548507.474881,199457.263593,548731.081678
G50K_R0054_C0091,용산구,1117013000,이태원동,2.0,54,91,50000.0,5.0,61.0,12.2,27697.425,79809.57,27697.425,50.0,50.0,0.553948,6.0,1.2,3879.6,3879.6,0.077592,N,N,37.537078,126.995124,199457.263593,548507.474881,199680.870391,548731.081678
G50K_R0054_C0092,용산구,1117013100,한남동,1.0,54,92,50000.0,5.0,92.0,18.4,33167.61,90793.49,33167.61,78.0,78.0,0.663352,23.0,4.6,8093.71,8093.71,0.161874,N,N,37.537078,126.997654,199680.870391,548507.474881,199904.477188,548731.081678
G50K_R0054_C0093,용산구,1117013100,한남동,1.0,54,93,50000.0,5.0,135.0,27.0,69563.19,142042.54,69563.19,113.0,113.0,1.391264,76.0,15.2,41488.65,41488.65,0.829773,N,N,37.537078,127.000184,199904.477188,548507.474881,200128.083986,548731.081678
G50K_R0054_C0094,용산구,1117013100,한남동,1.0,54,94,50000.0,5.0,95.0,19.0,88145.35,118657.65,88145.35,76.0,76.0,1.762907,36.0,7.2,15881.88,15881.88,0.317638,N,N,37.537078,127.002714,200128.083986,548507.474881,200351.690784,548731.081678
G50K_R0054_C0095,용산구,1117013100,한남동,1.0,54,95,50000.0,5.0,60.0,12.0,55918.4,103427.53,55918.4,47.0,47.0,1.118368,11.0,2.2,4689.98,4689.98,0.0938,N,N,37.537078,127.005244,200351.690784,548507.474881,200575.297582,548731.081678
G50K_R0054_C0096,용산구,1117013100,한남동,1.0,54,96,50000.0,5.0,21.0,4.2,25357.374,68553.764,25357.374,14.0,14.0,0.507147,3.0,0.6,816.87,816.87,0.016337,N,N,37.537077,127.007774,200575.297582,548507.474881,200798.904379,548731.081678
G50K_R0054_C0098,용산구,1117013100,한남동,1.0,54,98,50000.0,5.0,68.0,13.6,74211.84,179325.5,74211.84,53.0,53.0,1.484237,14.0,2.8,12908.88,12908.88,0.258178,N,N,37.537077,127.012834,201022.511177,548507.474881,201246.117975,548731.081678
G50K_R0054_C0099,용산구,1117013100,한남동,1.0,54,99,50000.0,5.0,29.0,5.8,40403.7,82297.45,40403.7,21.0,21.0,0.808074,5.0,1.0,5532.51,5532.51,0.11065,N,N,37.537077,127.015364,201246.117975,548507.474881,201469.724773,548731.081678
G50K_R0054_C0111,성동구,1120011400,성수동1가,1.0,54,111,50000.0,5.0,26.0,5.2,17468.32,22530.49,17468.32,20.0,20.0,0.349366,2.0,0.4,687.82,687.82,0.013756,N,N,37.537069,127.045724,203929.399548,548507.474881,204153.006346,548731.081678
G50K_R0054_C0112,성동구,1120011400,성수동1가,1.0,54,112,50000.0,5.0,201.0,40.2,33687.41,61773.97,33687.41,164.0,164.0,0.673748,28.0,5.6,7206.27,7206.27,0.144125,N,N,37.537068,127.048254,204153.006346,548507.474881,204376.613143,548731.081678
G50K_R0054_C0113,성동구,1120011400,성수동1가,2.0,54,113,50000.0,5.0,208.0,41.6,69880.15,227358.3,69872.38,178.0,177.0,1.397448,25.0,5.0,13466.54,13458.77,0.269175,N,N,37.537067,127.050784,204376.613143,548507.474881,204600.219941,548731.081678
G50K_R0054_C0114,성동구,1120011500,성수동2가,1.0,54,114,50000.0,5.0,247.0,49.4,47822.77,81364.41,47822.77,202.0,202.0,0.956455,54.0,10.8,16986.6,16986.6,0.339732,N,N,37.537066,127.053314,204600.219941,548507.474881,204823.826739,548731.081678
G50K_R0054_C0115,성동구,1120011500,성수동2가,1.0,54,115,50000.0,5.0,254.0,50.8,53660.751,85981.23,54428.751,199.0,198.0,1.088575,54.0,10.8,19530.27,19530.27,0.390605,N,N,37.537064,127.055844,204823.826739,548507.474881,205047.433537,548731.081678
G50K_R0054_C0116,성동구,1120011500,성수동2가,1.0,54,116,50000.0,5.0,159.0,31.8,75355.53,113046.48,75355.53,140.0,140.0,1.507111,36.0,7.2,15085.53,15085.53,0.301711,N,N,37.537063,127.058374,205047.433537,548507.474881,205271.040334,548731.081678
G50K_R0054_C0117,성동구,1120011500,성수동2가,1.0,54,117,50000.0,5.0,35.0,7.0,62009.69,144920.18,62009.69,27.0,27.0,1.240194,13.0,2.6,48553.99,48553.99,0.97108,N,N,37.537062,127.060904,205271.040334,548507.474881,205494.647132,548731.081678
G50K_R0054_C0139,송파구,1171010300,풍납동,1.0,54,139,50000.0,5.0,162.0,32.4,59732.19,1440201.51,59732.19,145.0,145.0,1.194644,11.0,2.2,6136.58,6136.58,0.122732,N,N,37.53702,127.116565,210190.389885,548507.474881,210413.996683,548731.081678
G50K_R0054_C0140,송파구,1171010300,풍납동,1.0,54,140,50000.0,5.0,267.0,53.4,54957.53,88339.6,54957.53,244.0,244.0,1.099151,14.0,2.8,4244.62,4244.62,0.084892,N,N,37.537018,127.119095,210413.996683,548507.474881,210637.60348,548731.081678
G50K_R0054_C0141,송파구,1171010300,풍납동,1.0,54,141,50000.0,5.0,184.0,36.8,48437.496,71520.8891,48543.5791,174.0,173.0,0.970872,40.0,8.0,15308.78,15308.78,0.306176,N,N,37.537015,127.121625,210637.60348,548507.474881,210861.210278,548731.081678
G50K_R0055_C0013,강서구,1150011300,오쇠동,1.0,55,13,50000.0,5.0,2.0,0.4,829.52,17702.0,829.52,2.0,2.0,0.01659,1.0,0.2,289.6,289.6,0.005792,N,N,37.538919,126.797778,182015.933368,548731.081678,182239.540166,548954.688476
G50K_R0055_C0027,강서구,1150010300,화곡동,1.0,55,27,50000.0,5.0,16.0,3.2,3566.31,10291.09,3566.31,9.0,9.0,0.071326,3.0,0.6,1595.06,1595.06,0.031901,N,N,37.538975,126.833199,185146.428537,548731.081678,185370.035335,548954.688476
G50K_R0055_C0028,강서구,1150010300,화곡동,1.0,55,28,50000.0,5.0,152.0,30.4,91352.0702,228937.94999999998,91352.0702,144.0,144.0,1.827041,32.0,6.4,13761.07,13761.07,0.275221,N,N,37.538978,126.835729,185370.035335,548731.081678,185593.642132,548954.688476
G50K_R0055_C0029,강서구,1150010300,화곡동,1.0,55,29,50000.0,5.0,169.0,33.8,60576.13,138719.17,60576.13,160.0,160.0,1.211523,16.0,3.2,7615.91,7615.91,0.152318,N,N,37.538982,126.838259,185593.642132,548731.081678,185817.24893,548954.688476
G50K_R0055_C0030,강서구,1150010300,화곡동,1.0,55,30,50000.0,5.0,142.0,28.4,62960.352,155738.09,62933.142,138.0,137.0,1.258663,14.0,2.8,6283.08,6283.08,0.125662,N,N,37.538985,126.840789,185817.24893,548731.081678,186040.855728,548954.688476
G50K_R0055_C0031,강서구,1150010300,화곡동,1.0,55,31,50000.0,5.0,129.0,25.8,61046.87,153106.61,61046.87,122.0,122.0,1.220937,10.0,2.0,4998.72,4998.72,0.099974,N,N,37.538988,126.843319,186040.855728,548731.081678,186264.462526,548954.688476
G50K_R0055_C0032,강서구,1150010300,화곡동,1.0,55,32,50000.0,5.0,182.0,36.4,67853.84,145622.45,67853.84,177.0,177.0,1.357077,0.0,0.0,0.0,0.0,0.0,N,N,37.538992,126.84585,186264.462526,548731.081678,186488.069323,548954.688476
G50K_R0055_C0033,강서구,1150010300,화곡동,1.0,55,33,50000.0,5.0,181.0,36.2,71712.395,152086.47,71712.395,178.0,178.0,1.434248,2.0,0.4,944.48,944.48,0.01889,N,N,37.538995,126.84838,186488.069323,548731.081678,186711.676121,548954.688476
G50K_R0055_C0034,강서구,1150010300,화곡동,1.0,55,34,50000.0,5.0,124.0,24.8,46225.364,102772.85,46225.364,120.0,120.0,0.924507,3.0,0.6,616.03,616.03,0.012321,N,N,37.538998,126.85091,186711.676121,548731.081678,186935.282919,548954.688476
G50K_R0055_C0037,강서구,1150010300,화곡동,1.0,55,37,50000.0,5.0,35.0,7.0,18759.47,42092.74,18759.47,33.0,33.0,0.375189,2.0,0.4,191.04,191.04,0.003821,N,N,37.539008,126.8585,187382.496514,548731.081678,187606.103312,548954.688476
G50K_R0055_C0039,강서구,1150010200,등촌동,1.0,55,39,50000.0,5.0,13.0,2.6,45640.496,266449.2,45640.496,11.0,11.0,0.91281,1.0,0.2,656.1,656.1,0.013122,N,N,37.539014,126.86356,187829.71011,548731.081678,188053.316908,548954.688476
G50K_R0055_C0050,영등포구,1156012900,양평동5가,1.0,55,50,50000.0,5.0,52.0,10.4,159759.8152,2680243.34,159759.8152,25.0,25.0,3.195196,7.0,1.4,9144.16,9144.16,0.182883,N,N,37.539042,126.891391,190289.384885,548731.081678,190512.991683,548954.688476
G50K_R0055_C0051,영등포구,1156012900,양평동5가,2.0,55,51,50000.0,5.0,84.0,16.8,126228.579,1096126.58,126228.579,65.0,65.0,2.524572,33.0,6.6,20392.23,20392.23,0.407845,N,N,37.539045,126.893921,190512.991683,548731.081678,190736.598481,548954.688476
G50K_R0055_C0052,영등포구,1156012800,양평동4가,2.0,55,52,50000.0,5.0,119.0,23.8,39679.73,232400.97999999998,39679.73,90.0,90.0,0.793595,15.0,3.0,6356.48,6356.48,0.12713,N,N,37.539047,126.896451,190736.598481,548731.081678,190960.205278,548954.688476
G50K_R0055_C0054,영등포구,1156011700,당산동,1.0,55,54,50000.0,5.0,14.0,2.8,336.0,26013.0,336.0,1.0,1.0,0.00672,1.0,0.2,336.0,336.0,0.00672,N,N,37.539051,126.901511,191183.812076,548731.081678,191407.418874,548954.688476
G50K_R0055_C0068,마포구,1144010500,용강동,1.0,55,68,50000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,37.539076,126.936932,194314.307245,548731.081678,194537.914042,548954.688476
G50K_R0055_C0069,마포구,1144010500,용강동,2.0,55,69,50000.0,5.0,3.0,0.6,1021.79,1918.8,1021.79,1.0,1.0,0.020436,1.0,0.2,1021.79,1021.79,0.020436,N,N,37.539077,126.939462,194537.914042,548731.081678,194761.52084,548954.688476
G50K_R0055_C0070,마포구,1144010500,용강동,2.0,55,70,50000.0,5.0,26.0,5.2,70044.76,379074.05,70044.76,14.0,14.0,1.400895,8.0,1.6,2738.97,2738.97,0.054779,N,N,37.539078,126.941992,194761.52084,548731.081678,194985.127638,548954.688476
G50K_R0055_C0071,마포구,1144010500,용강동,2.0,55,71,50000.0,5.0,53.0,10.6,89353.52,132658.0,89353.52,33.0,33.0,1.78707,20.0,4.0,13157.18,13157.18,0.263144,N,N,37.539079,126.944522,194985.127638,548731.081678,195208.734436,548954.688476
G50K_R0055_C0072,마포구,1144010400,도화동,2.0,55,72,50000.0,5.0,182.0,36.4,93961.514,190796.25,93961.514,146.0,146.0,1.87923,72.0,14.4,18673.39,18673.39,0.373468,N,N,37.539081,126.947053,195208.734436,548731.081678,195432.341233,548954.688476
G50K_R0055_C0073,마포구,1144010400,도화동,1.0,55,73,50000.0,5.0,185.0,37.0,76851.37,892641.52,76992.2,142.0,140.0,1.539844,27.0,5.4,4888.75,4888.75,0.097775,N,N,37.539082,126.949583,195432.341233,548731.081678,195655.948031,548954.688476
G50K_R0055_C0074,마포구,1144010400,도화동,1.0,55,74,50000.0,5.0,45.0,9.0,104896.0,107790.64,104896.0,25.0,25.0,2.09792,4.0,0.8,407.44,407.44,0.008149,N,N,37.539083,126.952113,195655.948031,548731.081678,195879.554829,548954.688476
G50K_R0055_C0075,마포구,1144010400,도화동,1.0,55,75,50000.0,5.0,25.0,5.0,126931.31,128229.86,126931.31,13.0,13.0,2.538626,0.0,0.0,0.0,0.0,0.0,N,N,37.539084,126.954643,195879.554829,548731.081678,196103.161627,548954.688476
G50K_R0055_C0076,용산구,1117012000,도원동,2.0,55,76,50000.0,5.0,73.0,14.6,107927.5,147929.87,107927.5,64.0,64.0,2.15855,11.0,2.2,10768.21,10768.21,0.215364,N,N,37.539085,126.957173,196103.161627,548731.081678,196326.768424,548954.688476
G50K_R0055_C0077,용산구,1117012100,용문동,3.0,55,77,50000.0,5.0,170.0,34.0,48026.8025,103616.19,48026.8025,126.0,126.0,0.960536,35.0,7.0,14866.08,14866.08,0.297322,N,N,37.539086,126.959703,196326.768424,548731.081678,196550.375222,548954.688476
G50K_R0055_C0078,용산구,1117011900,효창동,2.0,55,78,50000.0,5.0,133.0,26.6,25226.49,47996.51,25226.49,96.0,96.0,0.50453,24.0,4.8,10765.65,10765.65,0.215313,N,N,37.539086,126.962233,196550.375222,548731.081678,196773.98202,548954.688476
G50K_R0055_C0079,용산구,1117011200,원효로1가,3.0,55,79,50000.0,5.0,179.0,35.8,26539.82,65129.05,26539.82,132.0,132.0,0.530796,21.0,4.2,5278.39,5278.39,0.105568,N,N,37.539087,126.964763,196773.98202,548731.081678,196997.588818,548954.688476
G50K_R0055_C0080,용산구,1117011200,원효로1가,2.0,55,80,50000.0,5.0,181.0,36.2,90204.33,246715.35,90204.33,155.0,155.0,1.804087,57.0,11.4,18074.78,18074.78,0.361496,N,N,37.539088,126.967293,196997.588818,548731.081678,197221.195615,548954.688476
G50K_R0055_C0081,용산구,1117011200,원효로1가,2.0,55,81,50000.0,5.0,124.0,24.8,118331.46,323920.39,117800.01,75.0,73.0,2.356,41.0,8.2,13129.32,12597.87,0.251957,N,N,37.539089,126.969823,197221.195615,548731.081678,197444.802413,548954.688476
G50K_R0055_C0082,용산구,1117010500,남영동,2.0,55,82,50000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,37.539089,126.972353,197444.802413,548731.081678,197668.409211,548954.688476
G50K_R0055_C0087,용산구,1117010200,용산동2가,1.0,55,87,50000.0,5.0,34.0,6.8,705.81,1683.9499999999998,705.81,4.0,4.0,0.014116,0.0,0.0,0.0,0.0,0.0,N,N,37.539091,126.985004,198562.836402,548731.081678,198786.4432,548954.688476
G50K_R0055_C0088,용산구,1117013000,이태원동,2.0,55,88,50000.0,5.0,76.0,15.2,30259.27,240708.84,30259.27,52.0,52.0,0.605185,21.0,4.2,8229.97,8229.97,0.164599,N,N,37.539092,126.987534,198786.4432,548731.081678,199010.049997,548954.688476
G50K_R0055_C0089,용산구,1117013000,이태원동,1.0,55,89,50000.0,5.0,241.0,48.2,59566.36,604412.86,59406.38,208.0,207.0,1.188128,51.0,10.2,16233.44,16073.46,0.321469,N,N,37.539092,126.990064,199010.049997,548731.081678,199233.656795,548954.688476
G50K_R0055_C0090,용산구,1117013000,이태원동,1.0,55,90,50000.0,5.0,192.0,38.4,61430.72,124645.51,61430.72,179.0,179.0,1.228614,29.0,5.8,9358.82,9358.82,0.187176,N,N,37.539092,126.992594,199233.656795,548731.081678,199457.263593,548954.688476
G50K_R0055_C0091,용산구,1117013000,이태원동,1.0,55,91,50000.0,5.0,100.0,20.0,45603.79,393395.37,45603.79,81.0,81.0,0.912076,15.0,3.0,5691.91,5691.91,0.113838,N,N,37.539092,126.995124,199457.263593,548731.081678,199680.870391,548954.688476
G50K_R0055_C0092,용산구,1117013100,한남동,1.0,55,92,50000.0,5.0,21.0,4.2,85721.9,1472784.43,85721.9,11.0,11.0,1.714438,1.0,0.2,988.09,988.09,0.019762,N,N,37.539092,126.997654,199680.870391,548731.081678,199904.477188,548954.688476
G50K_R0055_C0093,용산구,1117013100,한남동,1.0,55,93,50000.0,5.0,19.0,3.8,22197.33,48123.6,22197.33,14.0,14.0,0.443947,10.0,2.0,12974.2,12974.2,0.259484,N,N,37.539092,127.000184,199904.477188,548731.081678,200128.083986,548954.688476
G50K_R0055_C0094,용산구,1117013100,한남동,1.0,55,94,50000.0,5.0,57.0,11.4,58285.9268,134724.84,58285.9268,36.0,36.0,1.165719,15.0,3.0,20986.89,20986.89,0.419738,N,N,37.539092,127.002714,200128.083986,548731.081678,200351.690784,548954.688476
G50K_R0055_C0095,용산구,1117013100,한남동,1.0,55,95,50000.0,5.0,34.0,6.8,32027.76,73014.83,32027.76,22.0,22.0,0.640555,3.0,0.6,1018.69,1018.69,0.020374,N,N,37.539092,127.005244,200351.690784,548731.081678,200575.297582,548954.688476
G50K_R0055_C0096,성동구,1120011300,옥수동,1.0,55,96,50000.0,5.0,1.0,0.2,1433.91,1433.91,1433.91,1.0,1.0,0.028678,0.0,0.0,0.0,0.0,0.0,N,N,37.539092,127.007774,200575.297582,548731.081678,200798.904379,548954.688476
G50K_R0055_C0097,용산구,1117013100,한남동,1.0,55,97,50000.0,5.0,21.0,4.2,34068.471,54982.871,34068.471,16.0,16.0,0.681369,2.0,0.4,548.96,548.96,0.010979,N,N,37.539092,127.010305,200798.904379,548731.081678,201022.511177,548954.688476
G50K_R0055_C0098,용산구,1117013100,한남동,1.0,55,98,50000.0,5.0,31.0,6.2,58492.17,144478.59,58492.17,16.0,16.0,1.169843,6.0,1.2,1394.87,1394.87,0.027897,N,N,37.539092,127.012835,201022.511177,548731.081678,201246.117975,548954.688476
G50K_R0055_C0111,성동구,1120011400,성수동1가,1.0,55,111,50000.0,5.0,112.0,22.4,34671.747,48476.977,34671.747,65.0,65.0,0.693435,11.0,2.2,3612.03,3612.03,0.072241,N,N,37.539084,127.045726,203929.399548,548731.081678,204153.006346,548954.688476
G50K_R0055_C0112,성동구,1120011400,성수동1가,1.0,55,112,50000.0,5.0,291.0,58.2,63559.7,115262.55,62710.06,237.0,236.0,1.254201,59.0,11.8,26239.0,25389.36,0.507787,N,N,37.539083,127.048256,204153.006346,548731.081678,204376.613143,548954.688476
G50K_R0055_C0113,성동구,1120011400,성수동1가,2.0,55,113,50000.0,5.0,165.0,33.0,44742.46,84392.22,44742.46,131.0,131.0,0.894849,60.0,12.0,24342.64,24342.64,0.486853,N,N,37.539081,127.050786,204376.613143,548731.081678,204600.219941,548954.688476
G50K_R0055_C0114,성동구,1120011500,성수동2가,1.0,55,114,50000.0,5.0,135.0,27.0,72291.89,229633.88,72291.89,117.0,117.0,1.445838,40.0,8.0,14179.64,14179.64,0.283593,N,N,37.53908,127.053316,204600.219941,548731.081678,204823.826739,548954.688476
G50K_R0055_C0115,성동구,1120011500,성수동2가,1.0,55,115,50000.0,5.0,151.0,30.2,44550.531,77290.99,44550.531,132.0,132.0,0.891011,67.0,13.4,23104.751,23104.751,0.462095,N,N,37.539079,127.055846,204823.826739,548731.081678,205047.433537,548954.688476
G50K_R0055_C0116,성동구,1120011500,성수동2가,1.0,55,116,50000.0,5.0,70.0,14.0,61842.61,96221.02,61842.61,60.0,60.0,1.236852,14.0,2.8,5532.57,5532.57,0.110651,N,N,37.539078,127.058376,205047.433537,548731.081678,205271.040334,548954.688476
