그리드ID,주요구,주요법정동코드,주요법정동명,격자_전체건물수,격자_상가수,격자_전체건물_입체화재하중밀도,격자_표제부매칭_보정밀도_후보_PK중복제거,건물ID,구,법정동코드,법정동명,주소,지번,건물용도코드,건물용도명,상가여부,연면적_m2,건축면적_m2,지상층수,지하층수,총층수,총층수_보정,원본분자,보정분자,면적계산가능여부,보정사유,건물중심좌표_EPSG5186_x,건물중심좌표_EPSG5186_y,표제부매칭상태,표제부후보수,표제부면적양수후보수,표제부선택후보_출처,표제부선택후보_출처파일,표제부선택후보_대지위치,표제부선택후보_도로명대지위치,표제부선택후보_관리건축물대장PK,표제부선택후보_대장종류,표제부선택후보_건물명,표제부선택후보_주부속구분,표제부선택후보_주용도코드,표제부선택후보_주용도코드명,표제부선택후보_대지면적_m2,표제부선택후보_건축면적_m2,표제부선택후보_연면적_m2,표제부선택후보_총동연면적_m2,표제부선택후보_지상층수,표제부선택후보_지하층수,표제부선택후보_총층수,표제부선택후보_총층수_보정,표제부선택후보_표제부_원본분자_건축면적x총층수,표제부선택후보_표제부_보정분자_후보,표제부선택후보_표제부_보정사유_후보,표제부선택후보_사용승인일,표제부선택후보_생성일자
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198802014478382100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198871.688971,548143.434346,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198802054478746600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198871.732757,548179.886892,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198811464477880800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198881.140832,548093.303625,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198815054478779500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198884.730239,548183.173189,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198833024479047800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198902.703244,548209.999176,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198842594477928300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198912.276942,548098.053526,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198844134478467200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198913.811475,548151.940683,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198846704479031600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198916.384539,548208.385546,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198878954479048500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198948.630799,548210.079434,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198887894478352900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198957.574169,548140.516578,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198898034477969100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198967.714474,548102.134334,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0052_C0088,용산구,1117013000,이태원동,19,0,0.0,0.0,0000198926464477631600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198996.146635,548068.385606,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198494674481776000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198564.350356,548482.821069,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198509474481944400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198579.144521,548499.658645,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198532884481987000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198602.563104,548503.920549,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198538214481287000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198607.891801,548433.919996,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198538244481736900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198607.92254,548478.903475,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198579234481741900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198648.905893,548479.406057,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198610144481134200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198679.822178,548418.641721,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198661664481610200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198731.337248,548466.243712,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198662854481700100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198732.524899,548475.224933,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198664454481524900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198734.130723,548457.713189,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198680824481354100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198750.495078,548440.632374,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198701654481209100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198771.330165,548426.12815,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198703454481070100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198773.131071,548412.233061,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198709934481859600000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198779.607403,548491.177882,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198711994481298200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198781.668715,548435.0405,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198712474481426500000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198782.145489,548447.869926,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198712984481147700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198782.655964,548419.994742,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198501074480405400000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198570.752797,548345.75949,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198508054480469800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198577.734455,548352.198689,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198509704480355600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198579.377035,548340.779893,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198516124480416500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198585.804944,548346.871101,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198523564480465900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198593.243241,548351.8076,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198524934479898800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198594.615305,548295.099015,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198525274480102000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198594.94895,548315.415007,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198531154480426900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198600.829498,548347.905513,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198538674480474600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198608.349594,548352.674587,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198545874480547100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198615.555765,548359.928924,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198546804480439500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198616.480252,548349.169718,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198558144480093800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198627.825681,548314.595045,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198559284479917500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198628.958006,548296.965531,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198603344480375300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198673.023976,548342.749376,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198630724480141500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198700.401393,548319.373181,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198631694479962200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198701.375526,548301.437756,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198671904479962500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198741.577651,548301.466757,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198672724480158200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198742.397277,548321.043369,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0053_C0087,용산구,1117013000,이태원동,36,0,0.0,0.001653,0000198678224480373700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198747.901843,548342.591253,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197380884475066300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197450.583165,547811.83639,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197381424473751600000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197451.124866,547680.365318,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197387514474916000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197457.205171,547796.801576,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197391424474955100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197461.124079,547800.713028,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197397724474305400000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197467.423889,547735.749146,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197400364475149300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197470.055712,547820.133516,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197405734475077100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197475.434214,547812.913163,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197411954475014300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197481.653785,547806.629343,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197417604475076300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197487.299915,547812.832221,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197419834473233900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197489.531496,547628.596768,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197422024475260600000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197491.719552,547831.264571,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197427284474159500000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197496.983665,547721.159635,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197449384475036700000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197519.0799,547808.879084,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0050_C0082,용산구,1117012400,한강로1가,46,0,0.0,0.0,0000197450964475167800000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197520.662151,547821.989011,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
