구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,local_R2,residual,coef_intercept,tval_intercept,bw_intercept,coef_구조노후도,tval_구조노후도,bw_구조노후도,coef_단속위험도,tval_단속위험도,bw_단속위험도,coef_도로폭위험도,tval_도로폭위험도,bw_도로폭위험도,coef_최근접_소화용수_거리등급,tval_최근접_소화용수_거리등급,bw_최근접_소화용수_거리등급,coef_소방위험도_점수,tval_소방위험도_점수,bw_소방위험도_점수,coef_집중도,tval_집중도,bw_집중도,z_구조노후도,contrib_구조노후도,z_단속위험도,contrib_단속위험도,z_도로폭위험도,contrib_도로폭위험도,z_최근접_소화용수_거리등급,contrib_최근접_소화용수_거리등급,z_소방위험도_점수,contrib_소방위험도_점수,z_집중도,contrib_집중도
중구,(남산동,24 게스트하우스 남산가든 2,1,저위험군,37.55610674,126.9843092,198613.572,450731.3897,31.483564,,0.6600601810883404,23.084513630244174,56.235809335561626,44.0,4.9996145852846166,59.02658645425181,336.0,2.155633422001823,60.574211515569985,1324.0,1.8757488515958718,18.60566752059214,223.0,4.535677194672971,36.24029640591114,167.0,0.6292581558778179,2.558897157924485,223.0,1.4849442269043178,36.68226067782499,1310.0,1.8981832818211775,9.490184821336578,1.371146468108745,2.955689153114968,-0.4168574993855005,-0.7819199757514793,-0.3281087291423,-1.488195280143861,-1.2866693001318972,-0.8096471510256001,-1.0957457858570185,-1.6271213788631145
중구,(장충동,남산까미노,1,저위험군,37.55584198,127.0015998,200141.3541,450701.8899,31.65904538,,-1.9754042011445812,25.40658051856967,117.47730733653174,44.0,4.917766461441838,58.05089089841561,336.0,2.156411689986049,61.03358048301676,1324.0,1.8577256583643158,17.33801150187075,223.0,4.802181603069402,40.059069163944805,167.0,0.9078609019478547,4.506593444250459,223.0,1.4863570458152422,37.08050830509069,1310.0,0.36915580424861993,1.8154220331804514,-0.9300192214013292,-2.00550432094155,2.852520891255828,5.299201250706198,0.9667489340799912,4.6425039460258875,0.11556354350073345,0.10491562283486601,-1.0957457858570185,-1.6286694692309391
중구,순화동,제이덥하우스,1,저위험군,37.55742715,126.9712781,197462.1986,450878.2115,22.73664626,,-1.078814437777357,26.142776342155912,128.2652875139517,44.0,4.934331626498541,61.33777776684906,336.0,2.1557421767900893,60.80874605229393,1324.0,1.9072473650508348,19.177466392514596,223.0,4.676780110931878,39.80116860317579,167.0,0.7871522945260316,3.515999717680057,223.0,1.4849429986153946,36.53798034341681,1310.0,-0.7183023087777753,-3.544341799589098,-0.8564953231570723,-1.8463830923531581,-0.7209857217707403,-1.3750981180865187,0.9667489340799912,4.521272187169896,0.947563223727982,0.7458765657659645,-0.5580290880244495,-0.8286413872856401
중구,(회현동,서울 타이완 게스트하우스2,1,저위험군,37.55540888,126.9794086,198180.5408,450654.0191,18.12509687,,-2.0629456348823147,24.191804617827565,74.15365623682165,44.0,4.979172515270171,57.19789100587458,336.0,2.155649719207911,60.58344719877071,1324.0,1.8666117435078744,19.21580646198738,223.0,4.603506536793922,38.029387668962805,167.0,0.6617114533563387,2.7130924036476576,223.0,1.4847600180378686,36.615266581920714,1310.0,-0.8896910960338279,-4.42992545245223,-0.5138865359822525,-1.1077593669948687,-0.4168574993855005,-0.7781111037223017,0.9667489340799912,4.4504350374757955,-0.772967872753773,-0.5114816944776567,-1.0957457858570185,-1.6269195327739854
중구,묵정동,펠리스 까사,1,저위험군,37.55934393,126.9999488,199995.4718,451090.5636,34.60945779,,-0.04622929956346411,25.78760423697966,131.88211909975107,44.0,4.940106641843326,59.53165089785523,336.0,2.1563065506796466,60.88336380778645,1324.0,1.8504988520406755,17.397824734758498,223.0,4.752876708697903,41.28476015305558,167.0,0.8408871449739488,4.159168023544115,223.0,1.4860470867041988,36.959148017682125,1310.0,-0.3867510740422673,-1.9105915496162447,0.4952931148511993,1.0680037880601676,2.0922003352927283,3.87161431869831,0.9667489340799912,4.594838491947314,-0.14743192410433487,-0.12397360973811004,0.9206918310151154,1.3681914132323667
중구,필동,레인보우게스트하우스,1,저위험군,37.55134369,126.9957385,199623.434,450202.6409,22.81301518,,1.174793313270154,24.83973755104338,82.66981005613441,44.0,4.933928132456567,56.21923297564849,336.0,2.1559607461528434,61.03658392849277,1324.0,1.858774346263997,19.044636001476675,223.0,4.553704746799188,40.027920856034285,167.0,0.7254564756543969,3.102447327576536,223.0,1.4860285597357388,37.05881525481348,1310.0,-0.5469135215217227,-2.698432009856918,-0.9300192214013292,-2.005084934508896,-1.02511394415598,-1.9054555013946393,0.9667489340799912,4.402289210083111,0.8732117013443061,0.6334770833574201,-1.0957457858570185,-1.6283095319936105
중구,(회현동,1012 하우스 남산,1,저위험군,37.5548967,126.9832748,198522.1519,450597.1054,32.09503484,,0.09645769618687439,23.155939585693666,53.009672240676096,44.0,4.990911356285263,57.56524417203363,336.0,2.155590483987524,60.63249367927287,1324.0,1.8461620541244994,18.612300165933387,223.0,4.549968289861919,36.475331739690894,167.0,0.6416700790654176,2.610503068305978,223.0,1.4849158535884748,36.68795881814516,1310.0,-0.611277869574214,-3.0508336611038067,4.891647580473675,10.54438897548965,-0.4168574993855005,-0.7695864973427379,0.9667489340799912,4.398676994321771,-1.0175290786108224,-0.652917964323568,-1.0957457858570185,-1.6270902889218488
중구,(회현동,서울 타이완 게스트하우스,1,저위험군,37.55540888,126.9794086,198180.5408,450654.0191,18.14092312,,-2.047119384882315,24.191804617827565,74.15365623682165,44.0,4.979172515270171,57.19789100587458,336.0,2.155649719207911,60.58344719877071,1324.0,1.8666117435078744,19.21580646198738,223.0,4.603506536793922,38.029387668962805,167.0,0.6617114533563387,2.7130924036476576,223.0,1.4847600180378686,36.615266581920714,1310.0,-0.8896910960338279,-4.42992545245223,-0.5138865359822525,-1.1077593669948687,-0.4168574993855005,-0.7781111037223017,0.9667489340799912,4.4504350374757955,-0.772967872753773,-0.5114816944776567,-1.0957457858570185,-1.6269195327739854
중구,(남산동,그랜드필드게스트하우스,1,저위험군,37.55645228,126.9832,198515.5716,450769.7574,22.1395959,,-0.31319954382243864,23.144678574325233,55.57003578066716,44.0,5.000381977114968,58.68811457134192,336.0,2.155660173505763,60.6138384835427,1324.0,1.8888788499768632,19.004735556087216,223.0,4.557783152853977,36.87111117645234,167.0,0.6326103247229251,2.5764176136407673,223.0,1.4848934783482135,36.65906120603508,1310.0,-0.7078243916529511,-3.5393923309837825,-0.7790180114967452,-1.6792981018271884,-0.7209857217707403,-1.3618546809880545,0.9667489340799912,4.406232004789324,-1.395431444445208,-0.8827643391990635,1.5928377033058267,2.365194317705969
중구,(회현동,IU게스트하우스,1,저위험군,37.55505357,126.9829111,198490.0157,450614.5219,21.97458873,,-0.2910626968440262,23.214276785295567,53.60263019106094,44.0,4.990588094791509,57.7019259842509,336.0,2.1556009642280856,60.6446337037429,1324.0,1.8522386950712642,18.80907595112786,223.0,4.554206022426448,36.42672000100839,167.0,0.6430366692088122,2.618837898889018,223.0,1.484890701434104,36.67710181847254,1310.0,-0.6868685574033028,-3.4278780452635407,0.5335502059900002,1.1501213384961382,-0.4168574993855005,-0.7721195906924697,0.9667489340799912,4.402773817761445,-1.0488673235824544,-0.6744601501984229,-1.0957457858570185,-1.6270627285546917
중구,(장충동,USB하우스,1,저위험군,37.55785413,127.002724,200240.6858,450925.217,26.89529489,,-1.2449398971960193,25.59742851250588,124.636123792269,44.0,4.903950739058597,58.29091677488637,336.0,2.15649915624283,60.996831907397684,1324.0,1.8453445280183867,17.319736610726874,223.0,4.830164753572198,42.0039811926144,167.0,0.9806540515385695,5.386695172401895,223.0,1.486368195224465,37.05734578915123,1310.0,-0.6651643005018811,-3.2619329630415943,-0.6215875195529087,-1.3404529614469212,2.0922003352927283,3.86083044025067,0.9667489340799912,4.669556626946666,0.2482902280864689,0.24348681813043124,-1.0957457858570185,-1.6286816861491098
중구,(남산동,제이가든,1,저위험군,37.55631897,126.9857705,198742.6922,450754.9241,18.4814873,,-1.3885102057091991,23.1420930257377,57.993844270026244,44.0,5.003121419316801,59.50462077506688,336.0,2.1556450957507196,60.59485687432059,1324.0,1.8769338949933152,18.632122560532192,223.0,4.509251939963265,35.6107824774965,167.0,0.6257020833582495,2.550953344706212,223.0,1.4850444245153331,36.713085719448124,1310.0,-0.8792131789090037,-4.398810287545252,-0.04182734051539866,-0.0901649014503145,-0.4168574993855005,-0.782413969978801,0.9667489340799912,4.359314506457619,-1.1711479265109792,-0.7327896975386138,-1.0957457858570185,-1.6272311699731377
중구,(회현동,엔포시즌,1,저위험군,37.55429276,126.9788286,198129.265,450530.1545,29.81729986,,-0.8327593045673751,24.097259839325318,75.75054990279367,44.0,4.9635149600354485,56.90352228462531,336.0,2.155604392159816,60.605937012548075,1324.0,1.8230637462461092,19.07637869580523,223.0,4.600511774279042,38.286928759317405,167.0,0.6757103760200069,2.7814220528749027,223.0,1.4847680786336153,36.63069427449413,1310.0,-0.7721887397054424,-3.8327703614988824,1.3122637796789478,2.828721567148181,0.571559223366529,1.0419888989521011,0.9667489340799912,4.447539854006712,-0.440536685897834,-0.2976752096786331,1.5928377033058267,2.364994576312573
중구,(회현동,B my guesthouse,1,저위험군,37.55570832,126.9831067,198507.3156,450687.1882,19.58957264,,0.2993851188836487,23.07925791695827,52.617709965845016,44.0,4.995022910331389,58.35379679216113,336.0,2.1556283440955712,60.6279083460799,1324.0,1.8691211001820742,18.811504067354573,223.0,4.555729293853314,36.75148971825447,167.0,0.6371418732295506,2.592773884643296,223.0,1.4848884163576,36.667727899499596,1310.0,-0.611277869574214,-3.0533469631017613,-0.6410749706506598,-1.3819193774247986,-0.7209857217707403,-1.347609625491693,0.9667489340799912,4.404246438789682,-1.2295230887130388,-0.7833806439216086,-1.0957457858570185,-1.627060224691742
중구,(남산동,게스트하우스(수),1,저위험군,37.55627607,126.9856969,198736.1909,450750.1637,34.12694385,,0.8045823373208947,23.133001216334517,57.90123934087572,44.0,5.002292705083089,59.55441888200355,336.0,2.155642871371854,60.59423471393337,1324.0,1.876246108226134,18.63627961669906,223.0,4.510889149205857,35.6765699569602,167.0,0.6261123609197929,2.552287597073349,223.0,1.4850406264602993,36.71236997632009,1310.0,1.8981832818211775,9.495268383564754,-0.24316685685647088,-0.5241809015365515,-0.4168574993855005,-0.7821272609069233,0.9667489340799912,4.36089727674776,-1.1711479265109792,-0.7332701932541094,-1.0957457858570185,-1.6272270082703397
중구,(회현동,남산 스테이,1,저위험군,37.55346464,126.9794584,198184.8966,450438.2307,26.99258162,,-0.4990782989414697,23.948435287686344,73.85613598156114,44.0,4.957057789899675,56.61332904486621,336.0,2.1555514076750795,60.654801303172135,1324.0,1.7928910723882823,18.844548716708534,223.0,4.589227415185618,37.933628544546096,167.0,0.6780590595861051,2.789977389998146,223.0,1.4847951858482908,36.65595706396953,1310.0,-0.6434600436004597,-3.1896686216188437,0.279706360476465,0.6029214390607174,2.0922003352927283,3.751087302794103,0.9667489340799912,4.436630711881369,-0.6353253850352326,-0.43078813310817,-1.0957457858570185,-1.6269580677540534
중구,중림동,오성 매니지먼트,1,저위험군,37.5560557,126.9675761,197135.0478,450726.1032,17.59138735,,-0.6700054804885021,26.354683451384595,103.93970313199418,44.0,4.882196047438835,61.15448512503272,336.0,2.1556534322522505,60.9209056855437,1324.0,1.811728146830246,18.725747537145217,223.0,4.65029117992963,39.18210279712992,167.0,0.8739593226038797,4.149472244868048,223.0,1.4855290011820559,36.6459892687771,1310.0,-0.6007999524493898,-2.9332231531498505,-0.1510039614734831,-0.3255122078340005,1.3318797793296284,2.4130040844055447,-1.6229663923645912,-7.547266299735269,0.6470847572352755,0.5655257561006373,-0.1789388160524883,-0.26581880068315256
중구,(회현동,남산루프탑,1,저위험군,37.55445981,126.9804108,198269.0769,450548.6647,22.29167437,,0.40142108586232084,23.954507351417554,70.90541959467636,44.0,4.973284096226667,57.29867752554244,336.0,2.155588654407902,60.64854347914126,1324.0,1.833717989404493,18.984166424524208,223.0,4.582272801832282,37.2411626813872,167.0,0.6617821828955514,2.708354204468693,223.0,1.484815794927469,36.65272207168639,1310.0,-0.49377551324582863,-2.4556859071316395,-0.5477378148412224,-1.180697419261915,-0.4168574993855005,-0.7643990956413647,0.9667489340799912,4.429907346835093,-0.7047611042861034,-0.46639834201433683,-1.0957457858570185,-1.6269806500657131
용산구,이태원동,Guest house Itawon hills,1,저위험군,37.52719777,126.9940189,199471.3096,447522.7472,29.47517637,,0.9592396706987145,24.350799719494958,97.04515479132068,44.0,4.50376730086875,49.038270700009214,336.0,2.1555705144972994,61.58319329995958,1324.0,1.8619441899197875,20.76469620205253,223.0,4.767820705116882,29.119342969513447,167.0,1.8789341298105677,16.758917898067324,223.0,1.4867581248435258,37.50361261454061,1310.0,-0.45111542209475863,-2.031718886947978,-0.9085282771384041,-1.9583967657865748,2.852520891255828,5.311234700098603,0.9667489340799912,4.6092855845562575,-0.07246592632905846,-0.13615870222800616,-1.0957457858570185,-1.6291089498859763
용산구,이태원동,이태원G 게스트하우스,1,저위험군,37.53047012,126.9941757,199485.1913,447885.9365,27.96016622,,1.851821078952181,24.139115436185264,98.34316003435917,44.0,4.527673918525015,50.03360613813266,336.0,2.1556171125705736,61.526354529922635,1324.0,1.8603957121645054,20.118426380131805,223.0,4.769425673218476,27.879318546959006,167.0,1.7643427827199356,13.365654281019989,223.0,1.4866658986208265,37.45189306155896,1310.0,-0.33286464311459996,-1.5071025630291115,-0.9300192214013292,-2.004765348672266,2.0922003352927283,3.8923205327677324,0.9667489340799912,4.610837185757705,-0.7895587083269899,-1.3930522085703994,-1.0957457858570185,-1.6290078933911083
용산구,이태원동,RTR E,1,저위험군,37.53214143,126.9875495,198899.5311,448071.4881,29.35134199,,-0.130295014518655,23.658325111353108,101.06840978755787,44.0,4.5447503758435985,53.05158995644775,336.0,2.1550325876241416,61.363598769792354,1324.0,1.8083140105769675,20.06278395144911,223.0,4.7621878296670666,29.409777382716282,167.0,1.4906805133612506,9.976563452004623,223.0,1.4860250856991117,37.29471458361665,1310.0,1.449878113409057,6.589334100843219,-0.9300192214013292,-2.0042217292366957,-1.02511394415598,-1.8537279076550737,0.9667489340799912,4.603840008219343,0.07808054461309524,0.11639314632737485,-1.0957457858570185,-1.6283057253326165
용산구,이태원동,제이바이 하우스,1,저위험군,37.53056717,126.990431,199154.2028,447896.7349,32.44909542,,0.7629711138853317,23.972379741964033,91.46588129248929,44.0,4.532404172488092,51.57884578215305,336.0,2.1552563330852075,61.45595211477711,1324.0,1.8353698019175446,19.970548370612793,223.0,4.768974843353905,28.840388127039926,167.0,1.6353012952200443,11.32578280041708,223.0,1.4863288255711564,37.38139302540919,1310.0,1.752989287377185,7.94525596043528,-0.3801892336728411,-0.8194052536442026,-1.02511394415598,-1.881463176628474,0.9667489340799912,4.610401346466681,-0.31334027983650425,-0.5124057654612465,-1.0957457858570185,-1.6286385470174063
용산구,이태원동,OHOO house(오후 하우스),1,저위험군,37.53233323,126.9868026,198833.5201,448092.7846,29.77558791,,-0.042624932386633674,23.614237130472176,100.87993784256334,44.0,4.547918068337929,53.729167789667244,336.0,2.1549764163311864,61.34304422673234,1324.0,1.8013066469579047,20.055086768694277,223.0,4.760599740598823,29.696837946288657,167.0,1.4803430190454732,9.905357485177475,223.0,1.4859544337627555,37.275457451127124,1310.0,1.4760729062211175,6.713058640387098,-0.9300192214013292,-2.0041694888545565,-1.02511394415598,-1.846544561497401,0.9667489340799912,4.6023047248053945,0.2482902280864689,0.3675547058450125,-1.0957457858570185,-1.6282283087710916
용산구,보광동,이정표(milestone),1,저위험군,37.52378498,127.0014206,200125.5782,447143.9542,31.24713313,,-1.083047315555298,24.551577926701945,103.66420476001552,44.0,4.478741417248353,48.612052619313566,336.0,2.1563699260885167,61.737133454064086,1324.0,1.9047622212689208,23.8044365016472,223.0,4.736520857211706,32.75697297088844,167.0,1.955584715739057,20.436336564094603,223.0,1.4875280802785262,37.66370049945132,1310.0,1.449878113409057,6.493629156487048,-0.27177555995200353,-0.5860486441263671,-0.7209857217707403,-1.3733063649032113,0.9667489340799912,4.579026489957062,-0.2580374945924478,-0.5046141805125904,-0.5580290880244495,-0.8300839380485862
용산구,동빙고동,House Bong,1,저위험군,37.52012951,126.9939,199460.7505,446738.2595,21.73664058,,-0.6681912007441895,24.637929635816334,91.51692010287162,44.0,4.471380855509916,49.98594977712539,336.0,2.155519351786595,61.69972185974012,1324.0,1.869239852333988,23.22633855187509,223.0,4.775755546949593,32.14141099777154,167.0,1.936711656523712,20.505573750575483,223.0,1.4869623297018515,37.60650354195068,1310.0,1.4626012984892005,6.539847445308555,-0.5734241623719771,-1.2360268787748152,-0.7209857217707403,-1.3476952440976522,-0.3281087291423,-1.5669670832039209,-1.5453634399957608,-2.9929233878053716,-1.0957457858570185,-1.6293327064989385
용산구,이태원동,MINGOO HOUSE,1,저위험군,37.53222403,126.9903962,199151.1413,448080.6262,35.97828826,,-0.8510316580154793,23.842110587162807,89.58962181336479,44.0,4.544877235741319,52.00860104549927,336.0,2.155279970338003,61.42090658315411,1324.0,1.8303588620071805,20.099511851362738,223.0,4.764372905181025,28.713707563763656,167.0,1.5191844967931685,10.203413578965906,223.0,1.486271736276323,37.35050849086948,1310.0,1.449878113409057,6.5895180322323945,2.622371309604407,5.651944358379416,-0.7209857217707403,-1.3196626052237177,0.9667489340799912,4.605952427643347,-0.6003002877139969,-0.9119668905155827,-1.0957457858570185,-1.6285759916631748
