구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,r50m_property_fire_count,r50m_property_fire_exists,r50m_property_damage_sum_천원,log1p_r50m_property_damage_sum_천원,r50m_property_damage_max_천원,nearest_property_fire_distance_m 
마포구,서교동,cooKorean Home,1968,20,85.0,1.3684594934838563,0.4588,0.7,37.5549824,126.9134127,외국인관광도시민박업,단독주택,3,67.0,46.44,exact,외국인관광도시민박업,보통,보통,1,1,13316.0,9.496796693502144,13316.0,29.757886757205853
마포구,연남동,모모하우스,1991,13,76.9,2.1101138412129194,0.4183,0.7,37.55789477,126.92449366,외국인관광도시민박업,다가구용 주택(공동주택적용),3,42.0,63.23,exact,외국인관광도시민박업,위험,위험,1,1,25.0,3.258096538021482,25.0,48.73975342740638
마포구,연남동,huayuan house2,1990,24,100.0,0.6478754097430808,0.42,1.0,37.55737926,126.92073884,외국인관광도시민박업,단독주택,5,59.0,54.92,exact,외국인관광도시민박업,위험,위험,1,1,9.0,2.302585092994046,9.0,24.96287844005334
마포구,서교동,Homi house,1995,26,96.2,2.1459903514386,0.4113,1.0,37.55269953,126.92336194,외국인관광도시민박업,다가구용 주택(공동주택적용),4,59.0,49.2,exact,외국인관광도시민박업,보통,보통,1,1,123.0,4.820281565605037,123.0,30.77509769103678
마포구,합정동,스테이코리아,2026,4,25.0,0.9985288301111273,0.1,0.7,37.54869116,126.90846287,외국인관광도시민박업,다가구용 주택(공동주택적용),3,30.0,24.92,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,123.11400587575294
마포구,서교동,OBJECT APARTMENT HAUS,1995,13,92.3,1.1526795099383853,0.2768,0.18,37.55422988,126.91216807,외국인관광도시민박업,단독주택,5,43.0,35.84,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,73.13997007258419
마포구,연남동,라온 하우스 연남,1998,14,78.6,0.8603273606775375,0.138,0.7,37.55695425,126.92023951,외국인관광도시민박업,다가구용 주택(공동주택적용),4,56.0,47.89,exact,외국인관광도시민박업,보통,보통,1,1,905.0,6.80903930604298,905.0,43.0543142264279
마포구,연남동,민스테이2,2020,20,90.0,1.0107063238746714,0.1065,0.7,37.55680926,126.91767279,외국인관광도시민박업,다가구용 주택(공동주택적용),5,46.0,33.68,exact,외국인관광도시민박업,안전,안전,1,1,421.0,6.045005314036012,421.0,48.19798622740954
마포구,성산동,Choi's Stay HongDae,2024,14,71.4,0.7870246953627744,0.1011,0.7,37.55676672,126.9147572,외국인관광도시민박업,다가구용 주택(공동주택적용),4,30.0,28.15,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,64.91664274612496
마포구,서교동,더퍼스트홍대스테이101,2002,10,0.0,0.0,0.1322,0.7,37.55146122,126.9266748,외국인관광도시민박업,다세대주택,5,60.0,41.86,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,98.03023971997108
마포구,노고산동,마인힐 스테이,1965,0,0.0,0.0,0.4641,1.0,37.55214457,126.94139361,외국인관광도시민박업,단독주택,2,90.0,44.65,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,211.07921269255084
마포구,창전동,신촌연트럴2,1993,2,100.0,0.666478933477784,0.4148,0.12,37.55086054,126.93215521,외국인관광도시민박업,다가구용 주택(공동주택적용),3,38.0,26.67,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,52.849680340986865
마포구,동교동,연지아트,1991,10,30.0,0.2537805207760996,0.148,0.7,37.5526605,126.93172209,외국인관광도시민박업,다가구용 주택(공동주택적용),5,83.0,32.39,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,99.9724638631963
마포구,동교동,연밤 게스트하우스,1988,10,50.0,0.5924056107584136,0.4236,0.7,37.55712309,126.92325751,외국인관광도시민박업,단독주택,3,35.0,55.29,exact,외국인관광도시민박업,위험,위험,4,1,1226.0,7.112327444710911,954.0,34.55649954722827
마포구,동교동,거인,1991,5,60.0,0.4146817632130883,0.4183,0.7,37.55255355,126.93088136,외국인관광도시민박업,다가구용 주택(공동주택적용),3,27.0,27.16,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,91.52432104887319
마포구,서교동,엔케 하우스,1986,10,60.0,0.9827214011637642,0.4272,0.85,37.5536264,126.9266455,외국인관광도시민박업,다세대주택,3,31.0,45.08,exact,외국인관광도시민박업,보통,보통,1,1,78.0,4.3694478524670215,78.0,28.027384324044434
마포구,신수동,스테이 다하세,2008,20,75.0,0.4672424678044075,0.1237,1.0,37.54614185,126.93713458,외국인관광도시민박업,다가구용 주택(공동주택적용),5,48.0,33.42,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,78.64101547922094
마포구,연남동,연남내일,1991,20,85.0,0.2661402286770261,0.148,1.0,37.55791318,126.92021184,외국인관광도시민박업,단독주택,5,80.0,53.42,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,61.98578140481728
마포구,서교동,Mimi's house,1992,12,83.3,0.8938178760220964,0.4165,0.85,37.55108117,126.91736855,외국인관광도시민박업,다가구용 주택(공동주택적용),4,30.0,24.34,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,57.78902428080583
마포구,서교동,Lucy Stay,1996,4,25.0,0.0396091380950458,0.1408,0.7,37.55111052,126.91363204,외국인관광도시민박업,다가구용 주택(공동주택적용),4,38.0,18.33,exact,외국인관광도시민박업,안전,안전,1,1,273.0,5.6131281063880705,273.0,23.18943181797783
마포구,망원동,아이엠하우스,2002,21,81.0,2.0526781244810195,0.1322,0.25,37.55346886,126.90268505,외국인관광도시민박업,다세대주택,4,69.0,62.26,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,64.42245170559973
마포구,망원동,스테이인 망원,1991,31,93.5,1.361337629146023,0.4183,0.85,37.55455056,126.90771882,외국인관광도시민박업,단독주택,3,60.0,55.73,exact,외국인관광도시민박업,위험,위험,1,1,475.0,6.16541785423142,475.0,26.276374128492176
마포구,서교동,더 포춘,1990,28,100.0,0.3746934494414106,0.42,1.0,37.55225986,126.92717261,외국인관광도시민박업,단독주택,3,82.0,50.86,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,66.425012753858
마포구,서교동,서교휴스테이,2001,22,95.5,0.5436154465889815,0.1337,1.0,37.55279818,126.92865344,외국인관광도시민박업,"제2종근린생활시설,다가구주택(5가구)",6,96.0,41.74,exact,외국인관광도시민박업,보통,보통,1,1,371.0,5.918893854273146,371.0,45.03443915336731
마포구,창전동,스테이 공유 홍대,1997,5,40.0,0.1000834585569825,0.4077,0.7,37.5502927,126.9283737,외국인관광도시민박업,다가구용단독주택(11가구),4,33.0,29.16,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,143.83000826194203
마포구,연남동,마이리틀,1989,22,95.5,0.3270604024388663,0.4218,0.7,37.55905795,126.91917444,외국인관광도시민박업,단독주택,3,66.0,62.98,exact,외국인관광도시민박업,위험,위험,1,1,11.0,2.4849066497880004,11.0,28.562689526624695
마포구,도화동,NANA STAY,1993,1,100.0,0.0091324835632725,0.4148,0.45,37.53848218,126.9526834,외국인관광도시민박업,다가구용 주택(공동주택적용),3,32.0,47.57,exact,외국인관광도시민박업,보통,보통,1,1,11.0,2.4849066497880004,11.0,19.649682735811368
마포구,연남동,사미스테이,1993,16,87.5,0.7627955748497871,0.4148,1.0,37.55698014,126.91825252,외국인관광도시민박업,단독주택,5,36.0,46.39,exact,외국인관광도시민박업,보통,보통,1,1,421.0,6.045005314036012,421.0,14.64143288389109
마포구,서교동,Sue-perb house,1994,17,64.7,0.8142915639190336,0.413,0.7,37.55191267,126.91806447,외국인관광도시민박업,단독주택,8,126.0,26.49,exact,외국인관광도시민박업,안전,안전,1,1,1300.0,7.170888478512505,1300.0,42.695623320355935
마포구,서교동,모스트스테이,1970,21,85.7,1.3975939163738238,0.4553,0.25,37.55327394,126.9175679,외국인관광도시민박업,다가구용 주택(공동주택적용),4,67.0,45.55,exact,외국인관광도시민박업,보통,보통,3,1,479.0,6.173786103901937,415.0,17.985326623084454
마포구,합정동,스테이 휴가,1985,0,0.0,0.0689928714869514,0.4289,0.18,37.54646263,126.90949823,외국인관광도시민박업,단독주택,5,82.0,33.06,exact,외국인관광도시민박업,안전,안전,1,1,82.0,4.418840607796598,82.0,29.84004524878378
마포구,창전동,아이린 홈,1991,6,100.0,1.9534008207844709,0.148,1.0,37.55061658,126.93194503,외국인관광도시민박업,단독주택,5,49.0,25.25,exact,외국인관광도시민박업,안전,안전,1,1,138.0,4.9344739331306915,138.0,45.62330774809227
마포구,성산동,성산스테이,1992,18,100.0,1.0972990908431492,0.4165,0.04,37.55746845,126.90900315,외국인관광도시민박업,다가구용 주택(공동주택적용),4,33.0,57.65,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,85.91668420271917
마포구,연남동,블라썸,1995,26,96.2,0.9914286184487684,0.4113,0.85,37.55874676,126.92452548,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0,65.12,exact,외국인관광도시민박업,위험,위험,5,1,146.0,4.990432586778736,132.0,21.381947468627267
마포구,서교동,서교 게스트하우스 다날,1997,23,95.7,0.9283390703903296,0.1394,0.85,37.54725613,126.91847865,외국인관광도시민박업,단독주택,4,95.0,31.63,exact,외국인관광도시민박업,안전,안전,1,1,709.0,6.565264970035361,709.0,32.597464872327635
마포구,동교동,마포달빛,1991,6,0.0,0.0927817334509661,0.4183,0.7,37.55257976,126.93050181,외국인관광도시민박업,다가구용 주택(공동주택적용),3,51.0,35.07,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,97.72188892499027
마포구,동교동,Da Young House,1991,21,90.5,0.8268521692269142,0.4183,1.0,37.55341017,126.92955214,외국인관광도시민박업,다가구용 주택(공동주택적용),3,57.0,43.12,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,72.4804544438551
마포구,노고산동,스테이 올리브,1994,5,0.0,0.0,0.5478,0.12,37.55124925,126.93970751,외국인관광도시민박업,다가구용 주택(공동주택적용),4,31.0,43.57,exact,외국인관광도시민박업,보통,보통,1,1,3.0,1.3862943611198906,3.0,36.49554432270083
마포구,노고산동,신촌의 여유,1985,4,0.0,0.0,0.8374,1.0,37.55246431,126.93939359,외국인관광도시민박업,단독주택,1,24.0,48.26,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,137.31478867619725
마포구,상수동,슈기 BNB,1997,20,90.0,3.490428515390098,0.1394,1.0,37.54765558,126.9226917,외국인관광도시민박업,다가구용 주택(공동주택적용),4,141.0,46.53,exact,외국인관광도시민박업,보통,보통,2,1,38.0,3.6635616461296463,30.0,30.56574419371203
마포구,서교동,세린홍대스위트,1988,16,56.2,0.0916303228459243,0.4236,0.7,37.5515933,126.9272488,외국인관광도시민박업,단독주택,3,184.0,40.2,exact,외국인관광도시민박업,보통,안전,0,0,0.0,0.0,0.0,123.66275659207366
마포구,상수동,휴스테이,1994,17,88.2,3.295836866004329,0.6824,0.85,37.54532898,126.92166353,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0,47.55,exact,외국인관광도시민박업,보통,보통,2,1,666.0,6.502790045915623,660.0,18.023351310313274
마포구,망원동,보르카,1990,31,93.5,1.359530943921074,0.42,0.25,37.55145772,126.90586768,외국인관광도시민박업,단독주택,3,56.0,59.23,exact,외국인관광도시민박업,위험,위험,3,1,613.0,6.419994928147142,486.0,39.479411408916626
마포구,연남동,밀리언스테이1,1991,42,92.9,0.4658968472930821,0.5535,0.85,37.55975429,126.92559743,외국인관광도시민박업,다가구용 주택(공동주택적용),4,44.0,73.33,exact,외국인관광도시민박업,위험,위험,1,1,1724.0,7.45298232946546,1724.0,47.307929899636996
마포구,동교동,듀이하우스,1988,4,50.0,0.5893286852539343,0.4236,0.12,37.55807387,126.92532319,외국인관광도시민박업,단독주택,4,199.0,60.18,exact,외국인관광도시민박업,위험,위험,3,1,14.0,2.70805020110221,9.0,26.79267366896437
마포구,동교동,스테이 홍대101,1991,23,87.0,0.6000567574939334,0.4183,1.0,37.55356227,126.92946322,외국인관광도시민박업,다가구용 주택(공동주택적용),3,34.0,41.78,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,55.70134143592322
마포구,성산동,머무름,2023,4,100.0,0.0194937946810011,0.1022,1.0,37.56182415,126.91418937,외국인관광도시민박업,다세대주택,6,26.0,50.46,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,158.6336425459739
마포구,연남동,원 하우스,1969,38,89.5,1.6492889439189975,0.457,1.0,37.55918952,126.92568576,외국인관광도시민박업,단독주택,2,91.0,79.55,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,77.1781684138703
마포구,서교동,호영하우스,1993,16,100.0,1.0503270475086477,0.4148,1.0,37.55254638,126.92859594,외국인관광도시민박업,다세대주택,5,49.0,43.58,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,68.85255564416263
마포구,도화동,연 스테이,1985,6,50.0,0.0271509890659508,0.8374,0.35,37.53658544,126.94850494,외국인관광도시민박업,단독주택,1,43.0,39.96,exact,외국인관광도시민박업,보통,안전,1,1,9.0,2.302585092994046,9.0,36.999650448612776
마포구,서교동,코텔로,1971,26,96.2,1.3197335946015516,0.4535,1.0,37.54653057,126.91651048,외국인관광도시민박업,단독주택,2,82.0,49.06,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,60.494454559919895
마포구,염리동,마므레인서울,1981,19,5.3,0.0240975515790605,0.4359,0.55,37.55242519,126.94738002,외국인관광도시민박업,다세대주택,3,33.0,71.24,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,106.48402317786528
마포구,서교동,슬로우시네마 홍대,1972,5,80.0,0.8687119548910202,0.4518,0.7,37.55177137,126.91343098,외국인관광도시민박업,단독주택,3,207.0,34.94,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,72.28422590337243
마포구,연남동,헤이븐 연남,1985,45,95.6,0.3619071337690345,0.4289,1.0,37.56162667,126.92563715,외국인관광도시민박업,단독주택,4,64.0,85.12,exact,외국인관광도시민박업,위험,위험,2,1,115.0,4.7535901911063645,60.0,3.1031748630309894
마포구,연남동,라벤더하우스,1997,17,100.0,0.956771684639724,0.1394,0.7,37.5600351,126.92344909,외국인관광도시민박업,단독주택,6,60.0,69.04,exact,외국인관광도시민박업,위험,위험,1,1,5.0,1.791759469228055,5.0,24.91041310362533
마포구,합정동,K-WAVE 게스트하우스,2002,0,0.0,0.0689928714869514,0.1322,0.25,37.54461991,126.91712605,외국인관광도시민박업,단독주택,7,103.0,25.15,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,107.38760077377513
마포구,동교동,KHC스테이,1994,30,93.3,0.8696648905340997,0.413,0.85,37.55471946,126.92676255,외국인관광도시민박업,다세대주택,4,44.0,49.11,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,56.886992335359814
마포구,연남동,익스테이 맨션 연남,2022,30,100.0,0.3317773923170052,0.1036,0.7,37.56165068,126.92049016,외국인관광도시민박업,다가구용 주택(공동주택적용),6,178.0,64.31,exact,외국인관광도시민박업,위험,위험,1,1,22.0,3.1354942159291497,22.0,48.501707479862446
마포구,연남동,스테이 무아,1991,27,85.2,0.7551209400966783,0.4183,0.85,37.56143002,126.9189274,외국인관광도시민박업,다가구용 주택(공동주택적용),3,56.0,71.24,exact,외국인관광도시민박업,위험,위험,2,1,531.0,6.2766434893416445,476.0,23.214756483721235
마포구,동교동,클라우스하우스3,1990,18,88.9,0.7205461547480597,0.42,0.7,37.55376464,126.92977953,외국인관광도시민박업,다세대주택,3,31.0,39.61,exact,외국인관광도시민박업,보통,안전,1,1,167.0,5.123963979403259,167.0,40.31487464169144
마포구,신수동,독막스테이,2000,4,75.0,0.137201121513485,0.1351,0.12,37.54730719,126.93590357,외국인관광도시민박업,다가구용단독주택,3,65.0,26.2,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,74.05422091162225
마포구,동교동,양화스테이,1991,24,91.7,1.2196820980311158,0.4183,0.55,37.55661176,126.92517822,외국인관광도시민박업,다가구용단독주택(6가구),3,65.0,65.77,exact,외국인관광도시민박업,위험,위험,3,1,28587.0,10.26074232833987,28537.0,23.614180507291245
마포구,성산동,휘게하우스,1995,24,95.8,1.0854020569313032,0.4113,0.85,37.55631513,126.9115941,외국인관광도시민박업,"근린생활시설, 단독주택(1가구)",6,92.0,46.72,exact,외국인관광도시민박업,보통,보통,1,1,419.0,6.040254711277414,419.0,38.16786576327706
