경도,위도,local_R2,coef_intercept,coef_구조노후도,coef_도로폭위험도
954483.0173472146,1950972.197686855,0.5164532036413731,28.425098105661213,5.986382372220376,0.795876077264319
953821.1471788888,1951524.442810271,0.5992448974426737,43.200444269554104,9.370536398441326,-0.9489978447323273
956300.1077134657,1950632.2498454093,0.4179109989189624,42.30983515235661,3.490515366979544,-2.4284179770450307
954101.7518407716,1951538.3592834598,0.5882080095377039,38.788150986936934,7.64944900187123,-0.7777009436618695
954503.7235189715,1951481.2479142842,0.39019760090459066,31.65524312659778,5.545711539447084,-2.3888143106778688
953888.3951321732,1951265.0687766178,0.6000600841586675,40.191625183050036,7.170927128168267,0.15202317006553115
956378.5478948314,1951241.7653661426,0.5139861343230488,48.74912347437261,4.234366969304749,-1.7165706836714834
955955.0143386849,1951460.3514874298,0.6342549270938505,48.247453702948455,7.339166287896871,-2.5723912352290443
954323.8308157065,1951109.104540367,0.5304356410687598,27.829694767196074,6.308475047612467,0.6541593557462461
955653.3108384213,1951457.0595349874,0.648723063033496,40.75172974091343,5.871116996196486,-2.268434561863506
953711.4697862263,1951927.9787193546,0.6004743400228783,51.04112633146267,11.634352384214786,-0.6526418641208886
956026.1639713758,1949946.2403425174,0.44452863569487483,41.17106683273833,4.010521779353149,-3.8195165186970073
955445.4222868814,1951682.6009023509,0.6596739790750196,36.70309683316399,5.699754189387253,-0.6503419058238458
954275.5675712205,1951468.4766268767,0.4697680637650726,34.05264290743168,5.777661974319599,-0.762372319414976
953110.0732759254,1951300.144860805,0.549743208806362,48.119190710265194,5.87440429291605,-3.9045082480263344
956013.5668867981,1951580.2165564753,0.6536735160074982,48.058345387391554,7.49035500337383,-2.1164806676612247
956541.8872884604,1951449.7425154287,0.6144790918074509,46.314253470444676,4.420270520567212,-1.5063759241394303
953956.0104854177,1951630.2029757842,0.6101618945254581,42.81247516773921,9.47373124614291,-1.0642211124040195
954557.3031349856,1951076.867559724,0.4664625108761901,27.749687712605454,5.765744591506576,0.20819091337461454
953845.042318103,1951892.4247143134,0.5956474995521988,49.00702062194993,9.478401222868097,-1.0095907660134293
954014.0640402198,1951497.6106587024,0.5972289484542429,39.68424545414931,8.03344374066096,-0.5559473589168188
955392.1030775061,1951531.5151907622,0.5876511844796466,33.25196426526659,6.30677608005098,-0.20840026713221682
956466.5299412425,1951493.4980605133,0.6241605718871269,46.967385540267976,4.649162956132261,-2.4163842300707197
955800.478757478,1951788.9967463848,0.6696693173552337,46.75381958225535,5.755731770841636,0.06737652779677769
954447.2497712413,1950852.1493058612,0.5171897635012943,30.139360157180622,5.550123923008236,0.05328523723061318
954283.1567710061,1951510.767164512,0.478108113945503,34.85039020503388,5.799624580074544,-1.3235546021579903
954406.1314396333,1951531.4183551841,0.45873423326711277,33.97242905892845,5.873131037048249,-2.497433619696899
954519.7386252702,1951353.5529801596,0.3865327332793131,29.567839173963353,5.33765493864252,-1.53134294412135
954425.3549876768,1950866.6117423875,0.5208861011384779,29.944857684699375,5.581812851714594,0.02013129377058015
955193.2063645142,1948085.2994709006,0.4662085616381624,40.99035958408439,3.870097018673709,-0.25940418157738154
952227.3094904108,1946707.7278582568,0.4158952369513526,43.00258253022477,4.568994589935244,-1.1940877869277782
954980.7462181157,1948106.5936698148,0.4196340549342848,40.64251891010727,3.9131581925372543,-0.5922531908884228
955047.3357235969,1948110.4014742656,0.43229293218138,40.64427839867016,3.9280579682846444,-0.5424147394865511
952883.4890128325,1950397.177501794,0.7489420477720178,44.01297013991943,5.259396019633713,-6.7305000161353306
952606.1513385284,1947423.5778392858,0.40602168680942996,42.39631151531048,4.281632536697117,-1.1216950817627063
952790.471548292,1950365.5962436497,0.7575044467270662,43.02688866053938,5.497291255825472,-6.974218183256718
955274.1255066376,1947898.486075335,0.4889674921156618,42.050779703968416,3.535343008224887,0.06671946446813504
955186.5263993568,1948212.0742591145,0.4417348343723191,39.988822229887376,4.145251090456114,-0.4678039745659808
955563.7111090051,1948727.1497425768,0.44992201652349106,38.20237055347594,3.8499862077709643,-0.6312892567401901
952433.9979566027,1947898.6889425959,0.41197698802305,41.33717059685905,3.435577761623827,-2.6260568484164715
955612.8701862877,1948260.4800029222,0.52732864572949,39.60681102406117,3.786266911284248,0.17424998435424222
955158.158187125,1947555.464372133,0.46001363280836705,42.45060348661167,3.078883409124125,1.0875711639367625
953359.5605172341,1949994.9848808607,0.633424874097413,40.00909217971296,3.5692980077541816,-0.23024453610286486
955014.2544346391,1948119.7725114438,0.4237213629542519,40.570516546811234,3.9370450985583636,-0.5836713744176416
953314.0214612454,1950214.2626940312,0.6484823469363005,38.102428662232555,2.9569574192513515,-0.43814171721014666
953250.331377053,1949406.2442102127,0.5752635545840049,48.72061288171516,3.4665098272171653,-0.12318999084039922
952433.9979566027,1947898.6889425959,0.41197698802305,41.33717059685905,3.435577761623827,-2.6260568484164715
955426.5446955969,1948140.9606458284,0.5005097940182216,40.6755043938454,3.839078743322942,0.10353170091695851
958955.3688437078,1950973.5630333158,0.4933479481268829,33.80449213817012,6.185361791236035,0.36703298091453795
960454.2226918576,1949885.536354672,0.23716985077119818,49.84114992836601,3.710723531401295,1.9263632530336616
961263.7014270206,1948714.0172486252,0.2395883667100091,46.201484058159764,1.645067671549598,2.902691994995778
958852.8493813355,1951227.84388426,0.505145721860164,33.79798906454354,5.803865307084671,0.6187848615181112
958888.6079163514,1951380.5289956988,0.5025331922242374,33.84794179241106,5.665175088637757,0.7351296668849403
961143.3829106939,1951128.3070802595,0.22263507508199276,50.65961621922905,6.722932095343611,2.426808604511623
958845.3394871273,1951271.708681803,0.5060872979547042,33.829094145347376,5.742458154840519,0.6536373031409858
961126.3270011739,1951124.3961671172,0.22810787521879405,50.516482124917275,6.778571991077528,2.4017171590478776
958596.0174824267,1951315.7498330188,0.5267065351240028,34.01134109517918,5.671807638118892,0.7620187745962423
948418.9869849286,1950623.6184183129,0.6875275038161706,29.119187018737083,4.454127141359943,-0.06120925054474091
948558.107611051,1950179.3639442008,0.688385469885012,29.03835234309272,4.219398626979438,-0.2685586153723157
948870.908559577,1950630.7831020686,0.7713768462675794,38.26249777665325,6.500093547023771,-1.0220180562455674
950061.7987754398,1950418.9660071447,0.5874601335959589,34.260811894950244,4.3413175405385,-0.44741253565527467
951189.4639664141,1949003.5963630727,0.48031781621787845,37.990504212349464,2.445829317638923,-0.34918964749150283
948912.1568435034,1950515.9651579862,0.738311981303069,38.712352431543955,5.9335038727653355,0.742079149554874
