구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,x_5181,y_5181
영등포구,신길동,대성장여관,1967,24,83.3,1.5902065505062128,0.4606,0.7,37.50887033,126.91544039,숙박업,영업용,1,205.48,56.89,exact,기존숙박군,위험,위험,192523.66,445491.98
영등포구,여의도동,여의도파크호텔,1999,2,0.0,1.9622592870568427,0.1365,0.25,37.52553582,126.91930406,숙박업,생활형 숙박시설,1,7016.22,56.16,exact,기존숙박군,위험,위험,192866.86,447341.33
영등포구,(영등포동,아늑호텔 영등포점,2008,16,43.8,0.444450554821118,0.1237,0.04,37.51627922,126.90559966,숙박업,숙박시설((일반여관)),1,2093.97,20.39,exact,기존숙박군,안전,안전,191654.42,446315.1
서초구,서초동,호텔 브릭(HOTEL BRICK),2004,8,62.5,1.020073649097903,0.1293,0.12,37.48467845,127.01310569,숙박업,숙박시설,12,3128.16,51.35,exact,기존숙박군,보통,위험,201159.11,442803.71
서초구,반포동,봄 호텔,1982,5,100.0,0.4109505853848356,0.1608,0.25,37.50227147,127.0226088,숙박업,"여관,근린생활시설",1,1707.82,58.59,exact,기존숙박군,위험,위험,201999.13,444756.47
서초구,서초동,Hotel Peyto(호텔 페이토),2015,1,0.0,0.4706192032879501,0.1136,0.04,37.48380782,127.03185316,숙박업,"관광숙박시설(관광호텔), 제2종근린생활시설(일반음식점)",1,8996.21,34.53,exact,기존숙박군,안전,보통,202817.24,442707.48
서초구,서초동,강남아르누보씨티호텔,2009,5,40.0,0.0195128142235817,0.1222,0.25,37.49076504,127.02730335,숙박업,숙박시설(생활숙박시설),1,21132.81,19.38,exact,기존숙박군,안전,안전,202414.61,443479.51
서초구,방배동,서울여인숙,1969,1,100.0,0.0158733491562901,0.457,0.0,37.48515342,126.98199033,숙박업,근린생활시설,1,97.75,75.81,exact,기존숙박군,위험,위험,198407.17,442856.5
서초구,서초동,오클라우드 호텔,2014,4,75.0,0.1028944231626328,0.115,0.25,37.50029363,127.02302039,숙박업,"근린생활시설, 생활숙박시, 업무시설",1,13225.33,47.49,exact,기존숙박군,보통,보통,202035.58,444536.96
서초구,서초동,라바호텔,2003,25,96.0,2.1784394945633454,0.1308,1.0,37.48374424,127.01282795,숙박업,"근린생활시설,숙박시설",13,3895.76,55.37,exact,기존숙박군,위험,위험,201134.56,442700.02
서초구,방배동,블루문모텔,1982,18,55.6,0.6851150088626811,0.1608,0.85,37.49514932,126.98498128,숙박업,여관,1,844.12,46.58,exact,기존숙박군,보통,보통,198671.88,443965.87
서초구,양재동,30Month hotel,1999,11,90.9,2.302585092994046,0.1365,0.0,37.48133045,127.03789154,숙박업,숙박시설(여관),1,351.41,58.29,exact,기존숙박군,위험,위험,203351.41,442432.72
서초구,서초동,르컬렉티브 강남 예술의전당 로이움,2023,7,42.9,1.4142257458090683,0.1022,0.04,37.48346166,127.01172065,숙박업,"생활숙박시설,근린생활시설",23,25517.26,43.11,exact,기존숙박군,보통,보통,201036.63,442668.65
서초구,서초동,루트인(몽헤브케빈즈),2024,4,25.0,0.0480861866676377,0.1011,0.25,37.48942109,127.02867947,숙박업,오피스텔(주거용),12,1993.09,10.93,exact,기존숙박군,안전,안전,202536.35,443330.39
서초구,서초동,주식회사 르호텔드서초,2022,12,58.3,1.474639003267792,0.1036,0.12,37.48437074,127.01239392,숙박업,"생활숙박시설,업무시설,근린생활시설,창고시설",1,26459.94,46.28,exact,기존숙박군,보통,보통,201096.17,442769.55
서초구,서초동,준타워,2021,1,0.0,0.97650959186721,0.105,0.25,37.48316337,127.03196559,숙박업,숙박시설(관광숙박시설),1,16900.37,34.63,exact,기존숙박군,안전,보통,202827.21,442635.96
서초구,서초동,센트럴 스테이 강남,2014,5,40.0,0.0939657924183314,0.115,0.25,37.48889818,127.0281659,숙박업,"근린생활시설,도시형생활주택(137세대),생활숙박시설(266실)",1,21061.743,9.86,exact,기존숙박군,안전,안전,202490.95,443272.34
서초구,서초동,제이에스(J?S)호텔,2000,16,100.0,0.9192420375087352,0.1351,0.85,37.48957577,127.01263218,숙박업,숙박시설,1,1993.21,55.61,exact,기존숙박군,위험,위험,201117.16,443347.25
서초구,방배동,스타일 호텔,1983,17,76.5,0.2279320680460069,0.1594,0.85,37.49152581,126.98511795,숙박업,여관,1,1186.21,61.31,exact,기존숙박군,위험,위험,198683.9,443563.7
서초구,방배동,강남 세븐호스텔,1981,20,90.0,0.8821132800725685,0.1623,1.0,37.48303485,126.99437557,숙박업,"근린생활시설, 숙박시설",1,1640.37,64.38,exact,기존숙박군,위험,위험,199502.54,442621.23
서초구,서초동,신트라 호텔,1986,5,0.0,0.0,0.1551,0.85,37.48191914,127.02841923,숙박업,숙박시설(여관),1,944.62,40.16,exact,기존숙박군,보통,보통,202513.59,442497.76
서초구,방배동,M모텔,1977,30,100.0,0.6141039732194925,0.1679,0.85,37.48860669,126.99093122,숙박업,"점포,사무실,여관",1,1656.03,73.75,exact,기존숙박군,위험,위험,199197.97,443239.65
서초구,서초동,나인스 호텔,2004,23,95.7,2.2720750995973384,0.1293,1.0,37.48352468,127.01282344,숙박업,숙박시설(여관) 외1,13,4079.77,53.73,exact,기존숙박군,위험,위험,201134.17,442675.66
서초구,서초동,에이치 호텔,2004,11,90.9,0.8953840470548414,0.1293,0.12,37.48436111,127.01321291,숙박업,숙박시설,10,1463.22,51.34,exact,기존숙박군,보통,위험,201168.6,442768.49
서초구,반포동,스테이 서래,1981,7,100.0,1.122526471767698,0.1623,0.85,37.49616275,126.99741131,숙박업,"근린생활시설,여관",1,883.6,44.76,exact,기존숙박군,보통,보통,199771.08,444078.24
서초구,잠원동,La TREE HOTEL(라 트리 호텔),1976,27,96.3,1.1848726329525163,0.1694,0.85,37.51322693,127.01755596,숙박업,"근린생활시설, 숙박시설",1,1293.04,89.94,exact,기존숙박군,위험,위험,201552.12,445972.29
서초구,반포동,JW메리어트호텔서울,2005,1,0.0,0.0451689683679114,0.1279,0.04,37.50161364,127.00283237,관광숙박업,"판매및영업시설,숙박시설",37,287986.9,46.95,exact,기존숙박군,보통,보통,200250.45,444683.22
서초구,서초동,토요코인 서울강남,2018,3,33.3,0.0195128142235817,0.1094,0.12,37.48909739,127.02912308,숙박업,호텔,19,7330.53,11.73,exact,기존숙박군,안전,안전,202575.6,443294.47
서초구,서초동,호텔소설,2014,22,100.0,2.249475267680097,0.115,1.0,37.48359668,127.0130141,숙박업,관광숙박시설,1,3660.67,48.01,exact,기존숙박군,보통,보통,201151.03,442683.65
서초구,방배동,2001호텔,1983,25,96.0,0.6647477060382473,0.1594,0.85,37.49195614,126.98545884,숙박업,"여관, 근린생활시설",1,807.57,63.5,exact,기존숙박군,위험,위험,198714.05,443611.46
강남구,논현동,보코서울강남,2021,5,20.0,0.4136417685454098,0.105,0.7,37.51492269,127.02384895,관광숙박업,관광숙박시설,18,10426.44,60.98,exact,기존숙박군,위험,위험,202108.43,446160.62
강남구,역삼동,브라운도트 역삼,2022,10,80.0,0.5743636445699783,0.1036,1.0,37.50011162,127.03948775,숙박업,숙박시설,1,2408.2463,23.3,exact,기존숙박군,안전,안전,203491.72,444517.24
강남구,역삼동,루프 서울 바이 아늑 서울 강남 1,2016,5,60.0,0.0468835858988504,0.1122,0.7,37.48992036,127.03881148,숙박업,관광숙박시설(호스텔),1,574.24,35.52,exact,기존숙박군,안전,보통,203432.38,443386.12
강남구,역삼동,유에이치스위트 더강남,2023,6,33.3,0.1621188494764351,0.1022,0.12,37.49190396,127.02964593,숙박업,숙박시설(생활숙박시설),1,1999.83,18.93,exact,기존숙박군,안전,안전,202621.74,443605.98
강남구,역삼동,역삼아르누보씨티호텔앤레지던스,2008,4,25.0,1.3286652482832542,0.1237,0.45,37.50066747,127.04203509,숙박업,"오피스텔,근린생활시설,숙박시설",1,21431.69,25.59,exact,기존숙박군,안전,안전,203716.94,444579.03
강남구,역삼동,서울인바이더디자이너스,2011,7,57.1,0.5653138090500605,0.1194,0.12,37.49808884,127.03818655,숙박업,숙박시설,13,1999.3,22.05,exact,기존숙박군,안전,안전,203376.75,444292.69
강남구,역삼동,구도 컬렉티브 강남,2023,11,81.8,1.0797692008666298,0.1022,0.55,37.49554124,127.03110679,숙박업,"일반숙박시설, 생활숙박시설, 근린생활시설",15,1999.9,40.23,exact,기존숙박군,보통,보통,202750.8,444009.71
강남구,역삼동,구도 컬렉티브 강남,2023,9,66.7,1.1065804583172865,0.1022,0.55,37.49550565,127.03099041,숙박업,일반숙박시설,1,1999.9,38.53,exact,기존숙박군,보통,보통,202740.51,444005.76
강남구,신사동,리츠,1981,16,56.2,0.5108256237659907,0.1623,0.7,37.51793371,127.01814665,숙박업,숙박시설,1,1386.68,85.85,exact,기존숙박군,위험,위험,201604.24,446494.69
강남구,역삼동,뉴성심장,1979,11,81.8,1.309413316783933,0.4395,0.85,37.49803822,127.03930259,숙박업,근린생활시설 숙박시설 주거시설,1,1298.5,31.4,exact,기존숙박군,안전,안전,203475.44,444287.12
강남구,삼성동,자이안트,1984,0,0.0,0.0,0.158,0.7,37.50968527,127.04890925,숙박업,근린생활시설 위락시설 숙박시설,1,5065.88,65.58,exact,기존숙박군,위험,위험,204324.26,445580.19
강남구,신사동,프린세스호텔,1982,2,100.0,0.0639195177132874,0.1608,0.45,37.52465722,127.03585321,숙박업,숙박시설 근린생활시설,1,1928.05,35.55,exact,기존숙박군,안전,보통,203169.29,447241.36
강남구,역삼동,인트로호텔,2002,5,80.0,0.8135933336358124,0.1322,0.45,37.50000283,127.0391338,숙박업,숙박시설,1,2207.76,27.2,exact,기존숙박군,안전,안전,203460.42,444505.16
강남구,삼성동,제이에스무인호텔,2003,14,50.0,1.5193916317493166,0.1308,1.0,37.50368616,127.05066745,숙박업,숙박시설,9,1833.47,49.7,exact,기존숙박군,보통,위험,204480.07,444914.45
강남구,대치동,그레이 호텔,2001,25,100.0,1.2332691738143668,0.1337,0.7,37.50215931,127.05211472,숙박업,"숙박시설,위락시설",1,1895.83,55.52,exact,기존숙박군,위험,위험,204608.13,444745.05
강남구,신사동,(주)선샤인호텔,1984,18,100.0,0.514778198081814,0.158,0.85,37.51778993,127.02795714,숙박업,"숙박시설,위락시설,근린생활시설",1,9070.19,57.84,exact,기존숙박군,위험,위험,202471.54,446478.95
강남구,역삼동,멜리샤 호텔,2002,6,16.7,1.0152306797290584,0.1322,0.55,37.49446846,127.02852703,숙박업,"숙박시설,위락시설",1,1994.93,36.99,exact,기존숙박군,안전,보통,202522.7,443890.58
강남구,삼성동,캘리포니아호텔,2002,12,33.3,0.6931471805599453,0.1322,1.0,37.5038992,127.0506518,숙박업,숙박시설,1,2056.7,50.01,exact,기존숙박군,보통,위험,204478.68,444938.09
강남구,역삼동,(주)삼정관광호텔,1982,15,100.0,0.6227247162633995,0.1608,0.7,37.50337195,127.03039098,숙박업,숙박시설 위락시설 근린생활시설 문화시설,1,15535.14,71.13,exact,기존숙박군,위험,위험,202687.22,444878.8
강남구,논현동,베스트 웨스턴 프리미어 강남호텔,2004,16,87.5,0.4889123963352756,0.1293,0.85,37.50361313,127.02900491,관광숙박업,숙박시설 (관광호텔),20,6960.23,64.68,exact,기존숙박군,위험,위험,202564.65,444905.53
강남구,신사동,신사애인호텔,1982,3,0.0,0.5343100689990601,0.1608,0.0,37.51856693,127.01835746,숙박업,숙박시설,1,847.21,84.6,exact,기존숙박군,위험,위험,201622.86,446564.97
강남구,역삼동,강남648호텔,2004,8,87.5,2.128231705849268,0.5284,0.7,37.49724076,127.03106526,숙박업,"숙박시설,위락시설,제2종근린생활시설",10,1855.58,49.83,exact,기존숙박군,보통,위험,202747.06,444198.34
강남구,역삼동,오월호텔(OWALL HOTEL),2018,16,75.0,0.5187937934151675,0.1094,1.0,37.49785311,127.04029604,숙박업,관광숙박시설(소형호텔),1,3281.33,15.09,exact,기존숙박군,안전,안전,203563.3,444266.61
강남구,역삼동,엘르모텔,2002,7,100.0,0.6397464038328301,0.1322,1.0,37.49987076,127.0393079,숙박업,"숙박시설,위락시설",1,1999.02,28.67,exact,기존숙박군,안전,안전,203475.82,444490.51
강남구,역삼동,바레,1988,11,81.8,1.4312677267626217,0.1523,0.85,37.49817351,127.03957051,숙박업,숙박시설,1,1344.7,25.81,exact,기존숙박군,안전,안전,203499.13,444302.14
강남구,역삼동,강남캠퍼스호텔B동,2016,6,16.7,1.0238887424721732,0.1122,0.55,37.494624,127.02852237,숙박업,"일반숙박시설,근린생활시설",1,1962.7,32.16,exact,기존숙박군,안전,안전,202522.28,443907.84
강남구,역삼동,강남캠퍼스호텔A동,2016,8,25.0,1.021011042644558,0.1122,0.55,37.4945587,127.02839832,숙박업,"일반숙박시설,근린생활시설",1,1754.28,30.34,exact,기존숙박군,안전,안전,202511.32,443900.59
강남구,논현동,호텔야자강남논현점,1983,24,100.0,0.4767541918554661,0.1594,1.0,37.50609746,127.03644944,숙박업,근린생활시설 숙박시설,6,1389.33,70.73,exact,기존숙박군,위험,위험,203222.8,445181.49
강남구,논현동,호텔 올인,1980,8,100.0,1.054981207308705,0.1637,0.55,37.51450921,127.03912442,숙박업,"근린생활시설, 숙박시설, 단독주택",1,905.57,52.18,exact,기존숙박군,위험,위험,203458.92,446115.18
강남구,청담동,펜타리움,1982,1,100.0,0.1369658550731574,0.1608,0.04,37.51971041,127.0543304,숙박업,"근린생활시설, 숙박시설",6,3077.05,82.95,exact,기존숙박군,위험,위험,204802.93,446693.11
강남구,대치동,호텔컬리넌대치,2003,19,100.0,1.7440947975803576,0.1308,0.85,37.50236094,127.05345706,숙박업,숙박시설,10,1986.71,61.56,exact,기존숙박군,위험,위험,204726.82,444767.5
강남구,역삼동,몰타 1호점(Malta 1호점),1988,2,0.0,1.5568806616954245,0.1523,0.04,37.50134128,127.04323878,숙박업,숙박시설 근린생활시설,6,1020.59,40.06,exact,기존숙박군,보통,보통,203823.34,444653.87
강남구,역삼동,호텔 컬리넌 역삼(HOTEL CULLINAN Yeoksam),2013,13,100.0,0.2530906276821618,0.1165,0.85,37.49863731,127.04129584,숙박업,숙박시설,1,1999.26,19.51,exact,기존숙박군,안전,안전,203651.67,444353.68
강남구,역삼동,더제리스플래닛호텔,2014,3,33.3,0.3646431135879093,0.115,0.55,37.49629138,127.0277253,관광숙박업,"숙박시설(관광호텔),근린생활시설",14,4669.5,41.95,exact,기존숙박군,보통,보통,202451.74,444092.88
강남구,역삼동,펠리스,1982,8,62.5,0.4027948795522855,0.1608,0.12,37.49818392,127.0384943,숙박업,숙박시설 위락시설,7,1370.52,33.62,exact,기존숙박군,안전,안전,203403.96,444303.26
강남구,논현동,힐탑관광호텔,1985,19,100.0,0.5921558690127829,0.1565,0.85,37.50877928,127.03063306,숙박업,숙박시설 위락시설 근린생활시설,7,6373.01,86.17,exact,기존숙박군,위험,위험,202708.42,445478.95
강남구,역삼동,호텔스타프리미어 역삼,2004,8,100.0,0.4134332777573413,0.1293,1.0,37.49994744,127.03955787,숙박업,"숙박시설,여관 45객실",10,1995.02,30.38,exact,기존숙박군,안전,안전,203497.92,444499.03
강남구,역삼동,화이트모텔,1980,3,0.0,0.2279320680460069,0.1637,0.12,37.49986402,127.03774016,숙박업,숙박시설,1,1058.46,39.62,exact,기존숙박군,보통,보통,203337.2,444489.7
강남구,역삼동,몰타 2호점(Malta 2호점),1981,19,94.7,0.6141039732194925,0.1623,0.85,37.50234847,127.03449085,숙박업,"숙박시설, 근린생활시설",1,1047.49,57.08,exact,기존숙박군,위험,위험,203049.77,444765.33
강남구,대치동,프린스,1984,14,85.7,1.0681221219103223,0.158,0.7,37.50147321,127.05231251,숙박업,숙박시설,7,1809.48,55.91,exact,기존숙박군,위험,위험,204625.67,444668.92
강남구,삼성동,웨스틴 서울 파르나스,2002,7,28.6,0.9051174312760298,0.2656,0.55,37.50977042,127.05802923,관광숙박업,호텔,35,5818.0,40.7,exact,기존숙박군,보통,보통,205130.59,445590.1
강남구,역삼동,리치웰호텔,2015,8,62.5,0.924258901523332,0.1136,0.45,37.50022148,127.03903357,숙박업,숙박시설(관광호텔),1,3227.77,24.15,exact,기존숙박군,안전,안전,203451.55,444529.42
강남구,청담동,알로프트서울강남호텔(Aloft Seoul Gangnam Hotel),2014,14,85.7,0.7202981696258961,0.115,0.85,37.52099695,127.05486726,숙박업,숙박시설(관광호텔),1,10203.11,67.14,exact,기존숙박군,위험,위험,204850.3,446835.93
강남구,역삼동,루미에르 호텔,2010,7,71.4,0.4446858212614457,0.1208,0.12,37.49813685,127.03834001,숙박업,숙박시설,13,1999.02,24.25,exact,기존숙박군,안전,안전,203390.32,444298.03
강남구,역삼동,렉시호텔,2004,10,60.0,0.2468600779315258,0.1293,0.85,37.49605794,127.03319789,숙박업,숙박시설,11,1995.55,41.33,exact,기존숙박군,보통,보통,202935.69,444067.12
강남구,역삼동,에이치 에비뉴호텔역삼,2014,4,0.0,0.0769610411361283,0.115,0.45,37.49974313,127.03794852,숙박업,관광호텔,11,1987.57,30.92,exact,기존숙박군,안전,안전,203355.63,444476.29
강남구,역삼동,호텔 린,2002,9,66.7,0.5140205146625099,0.1322,0.12,37.49794784,127.03834778,숙박업,"숙박시설,여관",10,1999.21,26.88,exact,기존숙박군,안전,안전,203391.01,444277.05
강남구,논현동,청아장여관,1987,11,100.0,0.1961823575861898,0.1536,1.0,37.51261882,127.04060867,숙박업,숙박시설,1,623.2,60.11,exact,기존숙박군,위험,위험,203590.24,445905.43
강남구,논현동,호텔더디자이너스리즈강남프리미어,2015,5,100.0,2.350201685851692,0.1136,1.0,37.50245856,127.02506708,관광숙박업,관광숙박시설(관광호텔),23,10941.29,60.28,exact,기존숙박군,위험,위험,202216.5,444777.29
강남구,삼성동,호텔라엠 HOTEL La M,1983,10,50.0,1.5841201044498106,0.4324,0.85,37.51409315,127.06500815,숙박업,"숙박시설, 근린생활시설",1,532.02,35.15,exact,기존숙박군,안전,보통,205747.29,446070.27
