"순번","구","도로명","도로구분","도로기능","도로규모","도로폭","위도","경도","좌표조회주소","좌표후보수","좌표조회결과","작업일시"
"10801","송파구","위례송파로","일반도로","국지도로","대로2류","폭30-35m","37.4851999739886","127.141433937105","서울 송파구 위례송파로","1","성공","2026-04-20 11:18:08.368"
"10802","송파구","위례송파로1길","일반도로","국지도로","중로1류","폭20-25m","37.4885990953141","127.138021942322","서울 송파구 위례송파로1길","1","성공","2026-04-20 11:18:08.368"
"10803","송파구","위례송파로2길","일반도로","국지도로","중로1류","폭20-25m","37.4834145369147","127.136375795472","서울 송파구 위례송파로2길","1","성공","2026-04-20 11:18:08.368"
"10804","송파구","위례송파로3길","일반도로","국지도로","중로1류","폭20-25m","37.4859889341124","127.142377623463","서울 송파구 위례송파로3길","1","성공","2026-04-20 11:18:08.368"
"10805","송파구","위례송파로5길","일반도로","국지도로","중로1류","폭20-25m","37.4859010635023","127.142993000388","서울 송파구 위례송파로5길","1","성공","2026-04-20 11:18:08.368"
"10806","송파구","위례순환로","일반도로","국지도로","대로3류","폭25-30m","37.4783823667072","127.139113821024","서울 송파구 위례순환로","2","성공","2026-04-20 11:18:08.368"
"10807","송파구","위례중앙로","일반도로","국지도로","중로1류","폭20-25m","37.4743268527105","127.137945837008","서울 송파구 위례중앙로","2","성공","2026-04-20 11:18:08.368"
"10809","용산구","유엔빌리지1길","일반도로","국지도로","소로3류","폭6-8m","37.5339624504324","127.010711613248","서울 용산구 유엔빌리지1길","1","성공","2026-04-20 11:18:08.368"
"10810","용산구","유엔빌리지2길","일반도로","국지도로","소로2류","폭8-10m","37.534237796859","127.011657174474","서울 용산구 유엔빌리지2길","1","성공","2026-04-20 11:18:08.368"
"10811","용산구","유엔빌리지3길","일반도로","국지도로","소로","6m미만","37.5370701241648","127.014612412157","서울 용산구 유엔빌리지3길","1","성공","2026-04-20 11:18:08.372"
"10812","용산구","유엔빌리지길","일반도로","국지도로","소로","6m미만","37.5349702762697","127.012855466574","서울 용산구 유엔빌리지길","4","성공","2026-04-20 11:18:08.372"
"10813","송파구","유통단지길","일반도로","국지도로","중로1류","폭20-25m","37.4733563131963","127.121856673014","서울 송파구 유통단지길","1","성공","2026-04-20 11:18:08.372"
"10814","종로구","윤보선길","일반도로","국지도로","소로","6m미만","37.5778209331112","126.983712878297","서울 종로구 윤보선길","1","성공","2026-04-20 11:18:08.372"
"10815","종로구","율곡로","일반도로","국지도로","소로","6m미만","37.5762366972226","126.996239109644","서울 종로구 율곡로","10","성공","2026-04-20 11:18:08.372"
"10816","종로구","율곡로10길","일반도로","국지도로","소로","6m미만","37.5750655078621","126.991352193238","서울 종로구 율곡로10길","1","성공","2026-04-20 11:18:08.372"
"10817","종로구","율곡로13가길","일반도로","국지도로","소로","6m미만","37.5764395709793","126.999979283463","서울 종로구 율곡로13가길","1","성공","2026-04-20 11:18:08.372"
"10818","종로구","율곡로13길","일반도로","국지도로","소로","6m미만","37.5768447472528","127.000463803898","서울 종로구 율곡로13길","1","성공","2026-04-20 11:18:08.372"
"10819","종로구","율곡로14길","일반도로","국지도로","소로","6m미만","37.5747003384463","127.003176009032","서울 종로구 율곡로14길","1","성공","2026-04-20 11:18:08.372"
"10820","종로구","율곡로16길","일반도로","국지도로","소로","6m미만","37.5751115385897","127.003653856829","서울 종로구 율곡로16길","1","성공","2026-04-20 11:18:08.372"
"10821","종로구","율곡로17길","일반도로","국지도로","소로","6m미만","37.5763739635335","127.004982605862","서울 종로구 율곡로17길","1","성공","2026-04-20 11:18:08.377"
"10822","종로구","율곡로19가길","일반도로","국지도로","소로","6m미만","37.575507530201","127.005793539516","서울 종로구 율곡로19가길","1","성공","2026-04-20 11:18:08.377"
"10823","종로구","율곡로19길","일반도로","국지도로","소로","6m미만","37.5764714751389","127.006358507997","서울 종로구 율곡로19길","1","성공","2026-04-20 11:18:08.377"
"10824","종로구","율곡로1길","일반도로","국지도로","소로","6m미만","37.5780255629433","126.980808494759","서울 종로구 율곡로1길","1","성공","2026-04-20 11:18:08.377"
"10825","종로구","율곡로20길","일반도로","국지도로","소로","6m미만","37.5749994219386","127.004595926232","서울 종로구 율곡로20길","1","성공","2026-04-20 11:18:08.377"
"10826","종로구","율곡로22가길","일반도로","국지도로","소로","6m미만","37.5743835018792","127.004598039218","서울 종로구 율곡로22가길","1","성공","2026-04-20 11:18:08.377"
"10827","종로구","율곡로22길","일반도로","국지도로","소로","6m미만","37.5744913118221","127.005511813783","서울 종로구 율곡로22길","1","성공","2026-04-20 11:18:08.377"
"10828","종로구","율곡로22나길","일반도로","국지도로","소로","6m미만","37.5740148061709","127.00481491053","서울 종로구 율곡로22나길","1","성공","2026-04-20 11:18:08.377"
"10829","종로구","율곡로23가길","일반도로","국지도로","소로","6m미만","37.5759095144056","127.00655022833","서울 종로구 율곡로23가길","1","성공","2026-04-20 11:18:08.377"
"10830","종로구","율곡로23길","일반도로","국지도로","소로","6m미만","37.5754528937532","127.006488945171","서울 종로구 율곡로23길","1","성공","2026-04-20 11:18:08.377"
"10831","종로구","율곡로25길","일반도로","국지도로","소로","6m미만","37.5748513782564","127.006694582314","서울 종로구 율곡로25길","1","성공","2026-04-20 11:18:08.382"
"10832","종로구","율곡로27길","일반도로","국지도로","소로","6m미만","37.5744846553567","127.00700574223","서울 종로구 율곡로27길","1","성공","2026-04-20 11:18:08.382"
"10833","종로구","율곡로29길","일반도로","국지도로","소로","6m미만","37.5740506291523","127.007287007311","서울 종로구 율곡로29길","1","성공","2026-04-20 11:18:08.382"
"10834","종로구","율곡로2길","일반도로","국지도로","중로2류","폭15-20m","37.5750007505256","126.98029804656","서울 종로구 율곡로2길","1","성공","2026-04-20 11:18:08.382"
"10835","종로구","율곡로30길","일반도로","국지도로","소로","6m미만","37.5723658694363","127.007111611174","서울 종로구 율곡로30길","1","성공","2026-04-20 11:18:08.382"
"10836","종로구","율곡로3길","일반도로","국지도로","소로","6m미만","37.5775595575388","126.982474565866","서울 종로구 율곡로3길","1","성공","2026-04-20 11:18:08.382"
"10837","종로구","율곡로4길","일반도로","국지도로","소로","6m미만","37.5741250750554","126.981417275238","서울 종로구 율곡로4길","1","성공","2026-04-20 11:18:08.382"
"10838","종로구","율곡로5길","일반도로","국지도로","소로","6m미만","37.577023286647","126.985105825507","서울 종로구 율곡로5길","1","성공","2026-04-20 11:18:08.382"
"10839","종로구","율곡로6길","일반도로","국지도로","소로","6m미만","37.5764644035882","126.989295433339","서울 종로구 율곡로6길","1","성공","2026-04-20 11:18:08.382"
"10840","종로구","율곡로8길","일반도로","국지도로","소로","6m미만","37.5750336855575","126.991120583593","서울 종로구 율곡로8길","1","성공","2026-04-20 11:18:08.382"
"10910","영등포구","은행로","일반도로","국지도로","중로1류","폭20-25m","37.5287713163078","126.922316975549","서울 영등포구 은행로","1","성공","2026-04-20 11:18:08.416"
"10930","중구","을지로","일반도로","국지도로","소로","6m미만","37.5664820135766","126.994701347326","서울 중구 을지로","10","성공","2026-04-20 11:18:08.426"
"10931","중구","을지로11길","일반도로","국지도로","소로","6m미만","37.567284291753","126.99080886928","서울 중구 을지로11길","1","성공","2026-04-20 11:18:08.431"
"10932","중구","을지로12길","일반도로","국지도로","소로","6m미만","37.5655010580168","126.99103625783","서울 중구 을지로12길","1","성공","2026-04-20 11:18:08.431"
"10933","중구","을지로13길","일반도로","국지도로","소로","6m미만","37.5668907286937","126.991931089933","서울 중구 을지로13길","1","성공","2026-04-20 11:18:08.431"
"10934","중구","을지로14길","일반도로","국지도로","소로","6m미만","37.5653758058162","126.992105789814","서울 중구 을지로14길","1","성공","2026-04-20 11:18:08.431"
"10935","중구","을지로15길","일반도로","국지도로","소로","6m미만","37.5674634079717","126.993492958163","서울 중구 을지로15길","1","성공","2026-04-20 11:18:08.431"
"10936","중구","을지로16길","일반도로","국지도로","소로","6m미만","37.5654017448525","126.993417980388","서울 중구 을지로16길","1","성공","2026-04-20 11:18:08.431"
"10937","중구","을지로17길","일반도로","국지도로","소로","6m미만","37.5671790181947","126.994573392006","서울 중구 을지로17길","1","성공","2026-04-20 11:18:08.431"
"10938","중구","을지로18길","일반도로","국지도로","소로","6m미만","37.565424505275","126.99449904128","서울 중구 을지로18길","1","성공","2026-04-20 11:18:08.431"
"10939","중구","을지로1길","일반도로","국지도로","소로3류","폭6-8m","37.5675108702052","126.979781601896","서울 중구 을지로1길","1","성공","2026-04-20 11:18:08.431"
"10940","중구","을지로20길","일반도로","국지도로","소로","6m미만","37.5653928371096","126.995619721987","서울 중구 을지로20길","1","성공","2026-04-20 11:18:08.431"
"10941","중구","을지로22길","일반도로","국지도로","소로","6m미만","37.5659667889043","126.996113646361","서울 중구 을지로22길","1","성공","2026-04-20 11:18:08.435"
"10942","중구","을지로24길","일반도로","국지도로","소로2류","폭8-10m","37.565353495246","126.996578089996","서울 중구 을지로24길","1","성공","2026-04-20 11:18:08.436"
"10943","중구","을지로27가길","일반도로","국지도로","소로","6m미만","37.5678773245039","127.000109570013","서울 중구 을지로27가길","1","성공","2026-04-20 11:18:08.436"
"10944","중구","을지로27길","일반도로","국지도로","소로","6m미만","37.56790299936","126.999081445286","서울 중구 을지로27길","1","성공","2026-04-20 11:18:08.436"
"10945","중구","을지로28길","일반도로","국지도로","소로","6m미만","37.5661989462498","126.999131496024","서울 중구 을지로28길","1","성공","2026-04-20 11:18:08.436"
"10946","중구","을지로30길","일반도로","국지도로","소로","6m미만","37.5656633953384","126.999302756915","서울 중구 을지로30길","1","성공","2026-04-20 11:18:08.436"
"10947","중구","을지로32길","일반도로","국지도로","소로3류","폭6-8m","37.5656260056","127.000329492469","서울 중구 을지로32길","1","성공","2026-04-20 11:18:08.436"
"10948","중구","을지로33길","일반도로","국지도로","소로","6m미만","37.5672253624344","126.999392276576","서울 중구 을지로33길","1","성공","2026-04-20 11:18:08.436"
