그리드ID,주요구,주요법정동코드,주요법정동명,포함법정동수,그리드행,그리드열,기준면적_m2,기준면적_ha,전체건물수,건축면적입력건물수,건축면적누락건물수,건축면적역추산건물수,건축면적산정불가건물수,연면적입력건물수,층수입력건물수,전체건물수_per_ha,전체건물연면적합계_m2,전체건축면적합계_m2,계산건축면적합계_m2,건축면적x층수_분자,건축면적x층수_밀도,전체건물입체화재하중_분자_원본,전체건물입체화재하중_분자,면적계산가능건물수,면적보정건물수,표제부보정건물수,전체건물_입체화재하중밀도,상가수,상가수_per_ha,숙박시설수,숙박시설수_per_ha,상가숙박_개수,상가숙박_개수_per_ha,상가연면적합계_m2,숙박연면적합계_m2,상가건축면적x층수_분자,상가건축면적x층수_밀도,숙박입체화재하중_분자,상가숙박_면적층수_분자,상가숙박_면적층수_밀도,상가입체화재하중_분자,상가_입체화재하중밀도,건물데이터_0여부,면적데이터_0여부,중심위도,중심경도,x_min_EPSG5186,y_min_EPSG5186,x_max_EPSG5186,y_max_EPSG5186
G50K_R0068_C0110,성동구,1120010500,마장동,1.0,68,110,50000.0,5.0,220.0,38.0,182.0,92.0,90.0,129.0,220.0,44.0,50343.99,24881.25,34611.953333,58278.39,1.165568,89747.02,58278.39,130.0,129.0,0.0,1.165568,34.0,6.8,0.0,0.0,34.0,6.8,15829.13,0.0,15829.13,0.316583,0.0,15829.13,0.316583,15829.13,0.316583,N,N,37.565275,127.043211,203705.79275,551637.970049,203929.399548,551861.576847
G50K_R0068_C0111,성동구,1120010500,마장동,1.0,68,111,50000.0,5.0,106.0,23.0,83.0,23.0,60.0,46.0,106.0,21.2,62912.17,4625.52,9579.138958,62912.17,1.258243,74616.06,62912.17,46.0,46.0,0.0,1.258243,8.0,1.6,0.0,0.0,8.0,1.6,6424.2,0.0,6424.2,0.128484,0.0,6424.2,0.128484,6424.2,0.128484,N,N,37.565275,127.045742,203929.399548,551637.970049,204153.006346,551861.576847
G50K_R0068_C0112,성동구,1120010600,사근동,1.0,68,112,50000.0,5.0,28.0,12.0,16.0,10.0,6.0,22.0,28.0,5.6,3862.87,1097.54,1724.743333,3862.87,0.077257,5505.1900000000005,3862.87,22.0,22.0,0.0,0.077257,1.0,0.2,0.0,0.0,1.0,0.2,184.5,0.0,184.5,0.00369,0.0,184.5,0.00369,184.5,0.00369,N,N,37.565274,127.048273,204153.006346,551637.970049,204376.613143,551861.576847
G50K_R0068_C0113,성동구,1120012200,용답동,1.0,68,113,50000.0,5.0,263.0,147.0,116.0,105.0,11.0,252.0,263.0,52.6,48794.36,18666.14,23888.6575,48794.36,0.975887,84844.76,48794.36,252.0,252.0,0.0,0.975887,22.0,4.4,0.0,0.0,22.0,4.4,9201.17,0.0,9201.17,0.184023,0.0,9201.17,0.184023,9201.17,0.184023,N,N,37.565272,127.050804,204376.613143,551637.970049,204600.219941,551861.576847
G50K_R0068_C0114,성동구,1120012200,용답동,1.0,68,114,50000.0,5.0,198.0,123.0,75.0,54.0,21.0,177.0,198.0,39.6,63346.175,21370.97,24602.446833,63346.175,1.266924,117563.95,63346.175,177.0,177.0,0.0,1.266924,39.0,7.8,0.0,0.0,39.0,7.8,19485.505,0.0,19485.505,0.38971,0.0,19485.505,0.38971,19485.505,0.38971,N,N,37.565271,127.053335,204600.219941,551637.970049,204823.826739,551861.576847
G50K_R0069_C0016,강서구,1150010900,방화동,1.0,69,16,50000.0,5.0,42.0,21.0,21.0,4.0,17.0,25.0,42.0,8.4,11039.39,681987.39,682623.103333,11039.39,0.220788,704451.55,11039.39,25.0,25.0,0.0,0.220788,2.0,0.4,0.0,0.0,2.0,0.4,623.41,0.0,623.41,0.012468,0.0,623.41,0.012468,623.41,0.012468,N,N,37.567138,126.805295,182686.753762,551861.576847,182910.360559,552085.183645
G50K_R0069_C0017,강서구,1150010900,방화동,1.0,69,17,50000.0,5.0,163.0,117.0,46.0,36.0,10.0,153.0,163.0,32.6,51375.265,40784.92,43638.668333,51375.265,1.027505,147137.86,51375.265,153.0,153.0,0.0,1.027505,16.0,3.2,1.0,0.2,17.0,3.4,7204.52,7717.6968,7204.52,0.14409,7717.6968,14922.2168,0.298444,7204.52,0.14409,N,N,37.567142,126.807826,182910.360559,551861.576847,183133.967357,552085.183645
G50K_R0069_C0018,강서구,1150010900,방화동,1.0,69,18,50000.0,5.0,239.0,149.0,90.0,66.0,24.0,214.0,239.0,47.8,52548.88,25017.08,29603.646667,52684.42,1.053688,103317.46,52684.42,215.0,214.0,0.0,1.053688,31.0,6.2,0.0,0.0,31.0,6.2,13757.48,0.0,13757.48,0.27515,0.0,13757.48,0.27515,13757.48,0.27515,N,N,37.567146,126.810357,183133.967357,551861.576847,183357.574155,552085.183645
G50K_R0069_C0019,강서구,1150010900,방화동,1.0,69,19,50000.0,5.0,175.0,117.0,58.0,31.0,27.0,148.0,175.0,35.0,55068.968,24902.8,27683.356667,55068.968,1.101379,131416.32,55068.968,148.0,148.0,0.0,1.101379,47.0,9.4,2.0,0.4,49.0,9.8,22607.18,14335.19,22607.18,0.452144,14335.19,36942.37,0.738847,22607.18,0.452144,N,N,37.56715,126.812888,183357.574155,551861.576847,183581.180953,552085.183645
G50K_R0069_C0020,강서구,1150010900,방화동,1.0,69,20,50000.0,5.0,168.0,108.0,60.0,37.0,23.0,143.0,168.0,33.6,43474.38,34977.39,37416.783333,43778.51,0.87557,126964.33,43778.51,145.0,143.0,0.0,0.87557,18.0,3.6,0.0,0.0,18.0,3.6,8405.02,0.0,8405.02,0.1681,0.0,8405.02,0.1681,8405.02,0.1681,N,N,37.567154,126.815419,183581.180953,551861.576847,183804.78775,552085.183645
G50K_R0069_C0023,강서구,1150010500,마곡동,1.0,69,23,50000.0,5.0,27.0,7.0,20.0,1.0,19.0,8.0,27.0,5.4,35652.97,8310.52,8365.23,31299.71,0.625994,86110.79000000001,31299.71,8.0,7.0,0.0,0.625994,3.0,0.6,0.0,0.0,3.0,0.6,2448.23,0.0,2448.23,0.048965,0.0,2448.23,0.048965,2448.23,0.048965,N,N,37.567165,126.823012,184252.001346,551861.576847,184475.608144,552085.183645
G50K_R0069_C0030,강서구,1150010200,등촌동,1.0,69,30,50000.0,5.0,23.0,9.0,14.0,2.0,12.0,11.0,23.0,4.6,63962.81,9749.2,10060.2475,63962.81,1.279256,113772.48999999999,63962.81,11.0,11.0,0.0,1.279256,5.0,1.0,0.0,0.0,5.0,1.0,4830.13,0.0,4830.13,0.096603,0.0,4830.13,0.096603,4830.13,0.096603,N,N,37.567191,126.840729,185817.24893,551861.576847,186040.855728,552085.183645
G50K_R0069_C0031,강서구,1150010200,등촌동,2.0,69,31,50000.0,5.0,58.0,29.0,29.0,6.0,23.0,35.0,58.0,11.6,40800.51,109880.45,110707.425,40800.51,0.81601,362689.89,40800.51,35.0,35.0,0.0,0.81601,19.0,3.8,0.0,0.0,19.0,3.8,24134.19,0.0,24134.19,0.482684,0.0,24134.19,0.482684,24134.19,0.482684,N,N,37.567194,126.84326,186040.855728,551861.576847,186264.462526,552085.183645
G50K_R0069_C0033,강서구,1150010400,가양동,1.0,69,33,50000.0,5.0,25.0,8.0,17.0,0.0,17.0,8.0,25.0,5.0,33092.69,48697.6,48697.6,33092.69,0.661854,504846.8,33092.69,8.0,8.0,0.0,0.661854,1.0,0.2,0.0,0.0,1.0,0.2,2453.66,0.0,2453.66,0.049073,0.0,2453.66,0.049073,2453.66,0.049073,N,N,37.567201,126.848322,186488.069323,551861.576847,186711.676121,552085.183645
G50K_R0069_C0034,강서구,1150010400,가양동,1.0,69,34,50000.0,5.0,25.0,10.0,15.0,1.0,14.0,11.0,25.0,5.0,25267.01,18945.62,19054.653333,25267.01,0.50534,91001.14,25267.01,11.0,11.0,0.0,0.50534,5.0,1.0,0.0,0.0,5.0,1.0,3956.3,0.0,3956.3,0.079126,0.0,3956.3,0.079126,3956.3,0.079126,N,N,37.567204,126.850854,186711.676121,551861.576847,186935.282919,552085.183645
G50K_R0069_C0035,강서구,1150010400,가양동,1.0,69,35,50000.0,5.0,9.0,5.0,4.0,0.0,4.0,5.0,9.0,1.8,48411.5,148232.8,148232.8,48411.5,0.96823,1801010.8,48411.5,5.0,5.0,0.0,0.96823,1.0,0.2,0.0,0.0,1.0,0.2,102.72,0.0,102.72,0.002054,0.0,102.72,0.002054,102.72,0.002054,N,N,37.567207,126.853385,186935.282919,551861.576847,187158.889717,552085.183645
G50K_R0069_C0054,마포구,1144012500,성산동,1.0,69,54,50000.0,5.0,32.0,7.0,25.0,4.0,21.0,11.0,32.0,6.4,43839.455,54791.0,57469.146667,43839.455,0.876789,147891.825,43839.455,11.0,11.0,0.0,0.876789,1.0,0.2,0.0,0.0,1.0,0.2,1431.64,0.0,1431.64,0.028633,0.0,1431.64,0.028633,1431.64,0.028633,N,N,37.567257,126.901474,191183.812076,551861.576847,191407.418874,552085.183645
G50K_R0069_C0055,마포구,1144012500,성산동,2.0,69,55,50000.0,5.0,24.0,4.0,20.0,11.0,9.0,15.0,24.0,4.8,65521.17,4981.71,10214.1465,65521.17,1.310423,79885.25,65521.17,15.0,15.0,0.0,1.310423,3.0,0.6,1.0,0.2,4.0,0.8,1695.45,244.08,1695.45,0.033909,244.08,1939.53,0.038791,1695.45,0.033909,N,N,37.567259,126.904005,191407.418874,551861.576847,191631.025672,552085.183645
G50K_R0069_C0056,마포구,1144012500,성산동,1.0,69,56,50000.0,5.0,138.0,59.0,79.0,68.0,11.0,127.0,138.0,27.6,35062.95,10702.3,15509.500833,35062.95,0.701259,58943.29,35062.95,127.0,127.0,0.0,0.701259,5.0,1.0,0.0,0.0,5.0,1.0,2189.29,0.0,2189.29,0.043786,0.0,2189.29,0.043786,2189.29,0.043786,N,N,37.567261,126.906536,191631.025672,551861.576847,191854.632469,552085.183645
G50K_R0069_C0057,마포구,1144012500,성산동,1.0,69,57,50000.0,5.0,143.0,83.0,60.0,50.0,10.0,133.0,143.0,28.6,59369.35,18786.33,23053.0835,59369.35,1.187387,106683.56,59369.35,133.0,133.0,0.0,1.187387,28.0,5.6,0.0,0.0,28.0,5.6,14357.16,0.0,14357.16,0.287143,0.0,14357.16,0.287143,14357.16,0.287143,N,N,37.567263,126.909067,191854.632469,551861.576847,192078.239267,552085.183645
G50K_R0069_C0058,마포구,1144012500,성산동,2.0,69,58,50000.0,5.0,124.0,46.0,78.0,68.0,10.0,114.0,124.0,24.8,47753.54,9383.02,16961.961667,47753.54,0.955071,73126.84,47753.54,114.0,114.0,0.0,0.955071,23.0,4.6,0.0,0.0,23.0,4.6,11834.45,0.0,11834.45,0.236689,0.0,11834.45,0.236689,11834.45,0.236689,N,N,37.567265,126.911598,192078.239267,551861.576847,192301.846065,552085.183645
G50K_R0069_C0059,마포구,1144012500,성산동,1.0,69,59,50000.0,5.0,34.0,7.0,27.0,16.0,11.0,23.0,34.0,6.8,52050.178,4545.59,7786.631962,52050.178,1.041004,97147.99699999999,52050.178,23.0,23.0,0.0,1.041004,1.0,0.2,0.0,0.0,1.0,0.2,860.115,0.0,860.115,0.017202,0.0,860.115,0.017202,860.115,0.017202,N,N,37.567267,126.914129,192301.846065,551861.576847,192525.452863,552085.183645
G50K_R0069_C0060,마포구,1144012400,연남동,2.0,69,60,50000.0,5.0,52.0,26.0,26.0,15.0,11.0,41.0,52.0,10.4,14171.79,5482.64,6456.311,14171.79,0.283436,29442.5,14171.79,41.0,41.0,0.0,0.283436,11.0,2.2,0.0,0.0,11.0,2.2,4664.93,0.0,4664.93,0.093299,0.0,4664.93,0.093299,4664.93,0.093299,N,N,37.567269,126.91666,192525.452863,551861.576847,192749.05966,552085.183645
G50K_R0069_C0061,마포구,1144012400,연남동,1.0,69,61,50000.0,5.0,30.0,19.0,11.0,4.0,7.0,23.0,30.0,6.0,3190.74,2831.942,3010.622,3190.74,0.063815,9922.812,3190.74,23.0,23.0,0.0,0.063815,16.0,3.2,0.0,0.0,16.0,3.2,2572.39,0.0,2572.39,0.051448,0.0,2572.39,0.051448,2572.39,0.051448,N,N,37.56727,126.919191,192749.05966,551861.576847,192972.666458,552085.183645
G50K_R0069_C0062,마포구,1144012400,연남동,1.0,69,62,50000.0,5.0,5.0,2.0,3.0,3.0,0.0,5.0,5.0,1.0,330.47,151.24,250.74,330.47,0.006609,534.46,330.47,5.0,5.0,0.0,0.006609,2.0,0.4,0.0,0.0,2.0,0.4,230.97,0.0,230.97,0.004619,0.0,230.97,0.004619,230.97,0.004619,N,N,37.567272,126.921722,192972.666458,551861.576847,193196.273256,552085.183645
G50K_R0069_C0079,종로구,1111017600,교남동,2.0,69,79,50000.0,5.0,47.0,11.0,36.0,25.0,11.0,36.0,47.0,9.4,12674.24,3413.03,5099.2625,12674.24,0.253485,21846.510000000002,12674.24,36.0,36.0,0.0,0.253485,18.0,3.6,0.0,0.0,18.0,3.6,4582.37,0.0,4582.37,0.091647,0.0,4582.37,0.091647,4582.37,0.091647,N,N,37.567293,126.96475,196773.98202,551861.576847,196997.588818,552085.183645
G50K_R0069_C0080,종로구,1111017700,평동,1.0,69,80,50000.0,5.0,51.0,14.0,37.0,24.0,13.0,38.0,51.0,10.2,101284.88,54444.81,59829.229946,101284.88,2.025698,580705.48,101284.88,38.0,38.0,0.0,2.025698,10.0,2.0,0.0,0.0,10.0,2.0,10317.82,0.0,10317.82,0.206356,0.0,10317.82,0.206356,10317.82,0.206356,N,N,37.567294,126.967281,196997.588818,551861.576847,197221.195615,552085.183645
G50K_R0069_C0081,중구,1114016700,정동,2.0,69,81,50000.0,5.0,58.0,29.0,29.0,18.0,11.0,47.0,58.0,11.6,197126.16,161356.26,166958.656139,197126.16,3.942523,628998.85,197126.16,47.0,47.0,0.0,3.942523,20.0,4.0,0.0,0.0,20.0,4.0,10405.19,0.0,10405.19,0.208104,0.0,10405.19,0.208104,10405.19,0.208104,N,N,37.567294,126.969812,197221.195615,551861.576847,197444.802413,552085.183645
G50K_R0069_C0083,중구,1114016700,정동,2.0,69,83,50000.0,5.0,48.0,17.0,31.0,8.0,23.0,25.0,48.0,9.6,59462.73,342581.6,345879.710167,59462.73,1.189255,488034.84,59462.73,25.0,25.0,0.0,1.189255,2.0,0.4,1.0,0.2,3.0,0.6,438.28,67264.89,438.28,0.008766,67264.89,67703.17,1.354063,438.28,0.008766,N,N,37.567295,126.974874,197668.409211,551861.576847,197892.016009,552085.183645
G50K_R0069_C0084,중구,1114010100,무교동,2.0,69,84,50000.0,5.0,23.0,11.0,12.0,3.0,9.0,14.0,23.0,4.6,141820.39,35782.9,38376.836667,141820.39,2.836408,299075.02,141820.39,14.0,14.0,0.0,2.836408,2.0,0.4,0.0,0.0,2.0,0.4,598.66,0.0,598.66,0.011973,0.0,598.66,0.011973,598.66,0.011973,N,N,37.567296,126.977405,197892.016009,551861.576847,198115.622806,552085.183645
G50K_R0069_C0085,중구,1114010200,다동,3.0,69,85,50000.0,5.0,96.0,26.0,70.0,28.0,42.0,54.0,96.0,19.2,237609.01,27284.17,30938.561333,237609.01,4.75218,451170.62,237609.01,54.0,54.0,0.0,4.75218,32.0,6.4,0.0,0.0,32.0,6.4,12129.88,0.0,12129.88,0.242598,0.0,12129.88,0.242598,12129.88,0.242598,N,N,37.567296,126.979936,198115.622806,551861.576847,198339.229604,552085.183645
G50K_R0069_C0086,중구,1114010200,다동,5.0,69,86,50000.0,5.0,64.0,24.0,40.0,27.0,13.0,51.0,64.0,12.8,146623.86,27899.033,30391.341095,146623.86,2.932477,357801.093,146623.86,51.0,51.0,0.0,2.932477,25.0,5.0,2.0,0.4,27.0,5.4,4131.89,1429.22,4131.89,0.082638,1429.22,5561.11,0.111222,4131.89,0.082638,N,N,37.567297,126.982467,198339.229604,551861.576847,198562.836402,552085.183645
G50K_R0069_C0087,종로구,1111013500,관철동,5.0,69,87,50000.0,5.0,33.0,7.0,26.0,4.0,22.0,11.0,33.0,6.6,373720.92,25539.04,26128.9625,373720.92,7.474418,841579.05,373720.92,11.0,11.0,0.0,7.474418,4.0,0.8,19.0,3.8,23.0,4.6,1869.89,49812.65,1869.89,0.037398,49812.65,51682.54,1.033651,1869.89,0.037398,N,N,37.567297,126.984998,198562.836402,551861.576847,198786.4432,552085.183645
G50K_R0069_C0088,중구,1114010500,을지로2가,4.0,69,88,50000.0,5.0,22.0,13.0,9.0,7.0,2.0,20.0,22.0,4.4,354726.63,47415.2,48466.872611,354726.63,7.094533,1312226.58,354726.63,20.0,20.0,0.0,7.094533,12.0,2.4,6.0,1.2,18.0,3.6,5801.63,10220.51,5801.63,0.116033,10220.51,16022.14,0.320443,5801.63,0.116033,N,N,37.567297,126.987529,198786.4432,551861.576847,199010.049997,552085.183645
G50K_R0069_C0089,중구,1114011000,수표동,6.0,69,89,50000.0,5.0,121.0,37.0,84.0,66.0,18.0,103.0,121.0,24.2,71120.06,11930.44,23140.48209,71120.06,1.422401,98404.88,71120.06,103.0,103.0,0.0,1.422401,75.0,15.0,13.0,2.6,88.0,17.6,21794.14,18835.83,21794.14,0.435883,18835.83,40629.97,0.812599,21794.14,0.435883,N,N,37.567298,126.99006,199010.049997,551861.576847,199233.656795,552085.183645
G50K_R0069_C0090,중구,1114015600,입정동,2.0,69,90,50000.0,5.0,218.0,32.0,186.0,151.0,35.0,183.0,218.0,43.6,42649.938,5728.78,18164.426667,42649.938,0.852999,51337.76,42649.938,183.0,183.0,0.0,0.852999,113.0,22.6,0.0,0.0,113.0,22.6,26210.158,0.0,26210.158,0.524203,0.0,26210.158,0.524203,26210.158,0.524203,N,N,37.567298,126.992591,199233.656795,551861.576847,199457.263593,552085.183645
G50K_R0069_C0091,중구,1114015700,산림동,5.0,69,91,50000.0,5.0,214.0,14.0,200.0,162.0,38.0,176.0,214.0,42.8,50162.81,4242.3,13993.704119,50162.81,1.003256,58763.59,50162.81,176.0,176.0,0.0,1.003256,83.0,16.6,1.0,0.2,84.0,16.8,13674.73,827.25,13674.73,0.273495,827.25,14501.98,0.29004,13674.73,0.273495,N,N,37.567298,126.995122,199457.263593,551861.576847,199680.870391,552085.183645
G50K_R0069_C0092,중구,1114015700,산림동,4.0,69,92,50000.0,5.0,212.0,29.0,183.0,132.0,51.0,161.0,212.0,42.4,33180.25,4310.51,13610.429667,33180.25,0.663605,38561.71,33180.25,161.0,161.0,0.0,0.663605,103.0,20.6,1.0,0.2,104.0,20.8,23533.76,270.48,23533.76,0.470675,270.48,23804.24,0.476085,23533.76,0.470675,N,N,37.567298,126.997653,199680.870391,551861.576847,199904.477188,552085.183645
G50K_R0069_C0093,중구,1114015200,주교동,4.0,69,93,50000.0,5.0,266.0,69.0,197.0,146.0,51.0,215.0,266.0,53.2,58674.17,11984.31,24238.693119,58674.17,1.173483,82945.53,58674.17,215.0,215.0,0.0,1.173483,143.0,28.6,1.0,0.2,144.0,28.8,43950.45,880.5,43950.45,0.879009,880.5,44830.95,0.896619,43950.45,0.879009,N,N,37.567298,127.000184,199904.477188,551861.576847,200128.083986,552085.183645
G50K_R0069_C0094,중구,1114015300,방산동,3.0,69,94,50000.0,5.0,112.0,19.0,93.0,38.0,55.0,57.0,112.0,22.4,114904.2,25490.15,28620.9375,114904.2,2.298084,203896.13,114904.2,57.0,57.0,0.0,2.298084,32.0,6.4,2.0,0.4,34.0,6.8,10500.64,577.94,10500.64,0.210013,577.94,11078.58,0.221572,10500.64,0.210013,N,N,37.567298,127.002715,200128.083986,551861.576847,200351.690784,552085.183645
G50K_R0069_C0095,중구,1114014800,을지로6가,2.0,69,95,50000.0,5.0,36.0,2.0,34.0,7.0,27.0,9.0,36.0,7.2,13553.38,422.5,2624.558,13553.38,0.271068,14607.19,13553.38,9.0,9.0,0.0,0.271068,5.0,1.0,2.0,0.4,7.0,1.4,7164.11,835.93,7164.11,0.143282,835.93,8000.04,0.160001,7164.11,0.143282,N,N,37.567298,127.005246,200351.690784,551861.576847,200575.297582,552085.183645
G50K_R0069_C0096,중구,1114014800,을지로6가,2.0,69,96,50000.0,5.0,60.0,19.0,41.0,10.0,31.0,29.0,60.0,12.0,185746.84,17472.9,18650.108857,185746.84,3.714937,342963.84,185746.84,29.0,29.0,0.0,3.714937,29.0,5.8,1.0,0.2,30.0,6.0,185746.84,41730.56,185746.84,3.714937,41730.56,227477.4,4.549548,185746.84,3.714937,N,N,37.567298,127.007777,200575.297582,551861.576847,200798.904379,552085.183645
G50K_R0069_C0097,종로구,1111017400,창신동,2.0,69,97,50000.0,5.0,16.0,0.0,16.0,2.0,14.0,2.0,16.0,3.2,3539.64,0.0,1199.98,3539.64,0.070793,3539.6400000000003,3539.64,2.0,2.0,0.0,0.070793,1.0,0.2,13.0,2.6,14.0,2.8,2279.36,24537.77,2279.36,0.045587,24537.77,26817.13,0.536343,2279.36,0.045587,N,N,37.567298,127.010308,200798.904379,551861.576847,201022.511177,552085.183645
G50K_R0069_C0098,중구,1114016200,신당동,3.0,69,98,50000.0,5.0,47.0,26.0,21.0,10.0,11.0,36.0,47.0,9.4,200188.71,23792.39,26080.666667,195109.45,3.902189,295150.45,195109.45,36.0,35.0,0.0,3.902189,25.0,5.0,5.0,1.0,30.0,6.0,94543.83,12751.48,94543.83,1.890877,12751.48,107295.31,2.145906,94543.83,1.890877,N,N,37.567297,127.012839,201022.511177,551861.576847,201246.117975,552085.183645
G50K_R0069_C0099,중구,1114016200,신당동,3.0,69,99,50000.0,5.0,60.0,36.0,24.0,16.0,8.0,52.0,60.0,12.0,69964.88,49739.73,52949.017667,69964.88,1.399298,212949.71,69964.88,52.0,52.0,0.0,1.399298,34.0,6.8,3.0,0.6,37.0,7.4,21265.13,2899.71,21265.13,0.425303,2899.71,24164.84,0.483297,21265.13,0.425303,N,N,37.567297,127.01537,201246.117975,551861.576847,201469.724773,552085.183645
G50K_R0069_C0100,중구,1114016500,황학동,2.0,69,100,50000.0,5.0,259.0,84.0,175.0,99.0,76.0,183.0,259.0,51.8,60283.77,12035.935,21987.122333,60283.77,1.205675,85279.71,60283.77,183.0,183.0,0.0,1.205675,92.0,18.4,3.0,0.6,95.0,19.0,32981.81,2049.09,32981.81,0.659636,2049.09,35030.9,0.700618,32981.81,0.659636,N,N,37.567297,127.017902,201469.724773,551861.576847,201693.33157,552085.183645
G50K_R0069_C0101,중구,1114016500,황학동,1.0,69,101,50000.0,5.0,380.0,167.0,213.0,155.0,58.0,322.0,380.0,76.0,64042.63,16468.15,24724.9805,64042.63,1.280853,87616.97,64042.63,322.0,322.0,0.0,1.280853,121.0,24.2,6.0,1.2,127.0,25.4,26657.32,6818.69,26657.32,0.533146,6818.69,33476.01,0.66952,26657.32,0.533146,N,N,37.567296,127.020433,201693.33157,551861.576847,201916.938368,552085.183645
G50K_R0069_C0102,중구,1114016500,황학동,2.0,69,102,50000.0,5.0,275.0,77.0,198.0,71.0,127.0,148.0,275.0,55.0,73101.74,16493.7124,19543.815733,73101.74,1.462035,168527.3924,73101.74,148.0,148.0,0.0,1.462035,50.0,10.0,4.0,0.8,54.0,10.8,9844.76,4093.79,9844.76,0.196895,4093.79,13938.55,0.278771,9844.76,0.196895,N,N,37.567296,127.022964,201916.938368,551861.576847,202140.545166,552085.183645
G50K_R0069_C0105,성동구,1120010300,홍익동,2.0,69,105,50000.0,5.0,154.0,47.0,107.0,50.0,57.0,97.0,154.0,30.8,43323.38,22923.316,26131.424333,43323.38,0.866468,254811.984,43323.38,97.0,97.0,0.0,0.866468,47.0,9.4,0.0,0.0,47.0,9.4,12732.82,0.0,12732.82,0.254656,0.0,12732.82,0.254656,12732.82,0.254656,N,N,37.567294,127.030557,202587.758761,551861.576847,202811.365559,552085.183645
G50K_R0069_C0106,성동구,1120010300,홍익동,3.0,69,106,50000.0,5.0,159.0,65.0,94.0,37.0,57.0,102.0,159.0,31.8,68357.35,32394.28,38019.9465,68312.39,1.366248,275456.53,68312.39,102.0,101.0,0.0,1.366248,40.0,8.0,0.0,0.0,40.0,8.0,21789.77,0.0,21789.77,0.435795,0.0,21789.77,0.435795,21789.77,0.435795,N,N,37.567293,127.033088,202811.365559,551861.576847,203034.972357,552085.183645
G50K_R0069_C0107,성동구,1120010500,마장동,1.0,69,107,50000.0,5.0,283.0,121.0,162.0,77.0,85.0,197.0,283.0,56.6,41718.07,25556.086,29669.549667,43337.57,0.866751,98052.128,43337.57,198.0,197.0,0.0,0.866751,48.0,9.6,1.0,0.2,49.0,9.8,12092.57,290.45,12092.57,0.241851,290.45,12383.02,0.24766,12092.57,0.241851,N,N,37.567293,127.035619,203034.972357,551861.576847,203258.579155,552085.183645
G50K_R0069_C0108,성동구,1120010500,마장동,1.0,69,108,50000.0,5.0,115.0,43.0,72.0,35.0,37.0,78.0,115.0,23.0,54747.46,11212.05,15574.050924,54747.46,1.094949,79669.11,54747.46,78.0,78.0,0.0,1.094949,37.0,7.4,0.0,0.0,37.0,7.4,17954.91,0.0,17954.91,0.359098,0.0,17954.91,0.359098,17954.91,0.359098,N,N,37.567292,127.03815,203258.579155,551861.576847,203482.185952,552085.183645
G50K_R0069_C0109,성동구,1120010500,마장동,1.0,69,109,50000.0,5.0,17.0,4.0,13.0,3.0,10.0,7.0,17.0,3.4,33755.81,136806.9,140749.2435,33755.81,0.675116,618299.65,33755.81,7.0,7.0,0.0,0.675116,2.0,0.4,0.0,0.0,2.0,0.4,14906.95,0.0,14906.95,0.298139,0.0,14906.95,0.298139,14906.95,0.298139,N,N,37.567291,127.040681,203482.185952,551861.576847,203705.79275,552085.183645
G50K_R0069_C0110,성동구,1120010500,마장동,1.0,69,110,50000.0,5.0,105.0,36.0,69.0,22.0,47.0,58.0,105.0,21.0,52438.8,21156.7,26754.166833,52438.8,1.048776,106522.33,52438.8,58.0,58.0,0.0,1.048776,35.0,7.0,0.0,0.0,35.0,7.0,29904.89,0.0,29904.89,0.598098,0.0,29904.89,0.598098,29904.89,0.598098,N,N,37.56729,127.043212,203705.79275,551861.576847,203929.399548,552085.183645
G50K_R0069_C0111,성동구,1120010500,마장동,1.0,69,111,50000.0,5.0,95.0,30.0,65.0,21.0,44.0,51.0,95.0,19.0,35053.29,14146.73,16890.1005,35053.29,0.701066,97923.8,35053.29,51.0,51.0,0.0,0.701066,28.0,5.6,0.0,0.0,28.0,5.6,17182.19,0.0,17182.19,0.343644,0.0,17182.19,0.343644,17182.19,0.343644,N,N,37.567289,127.045743,203929.399548,551861.576847,204153.006346,552085.183645
G50K_R0069_C0112,성동구,1120012200,용답동,1.0,69,112,50000.0,5.0,128.0,81.0,47.0,29.0,18.0,110.0,128.0,25.6,17944.27,7159.95,9269.040833,17944.27,0.358885,28612.74,17944.27,110.0,110.0,0.0,0.358885,5.0,1.0,0.0,0.0,5.0,1.0,2795.7,0.0,2795.7,0.055914,0.0,2795.7,0.055914,2795.7,0.055914,N,N,37.567288,127.048274,204153.006346,551861.576847,204376.613143,552085.183645
G50K_R0069_C0113,성동구,1120012200,용답동,1.0,69,113,50000.0,5.0,228.0,102.0,126.0,110.0,16.0,212.0,228.0,45.6,42227.84,11460.24,17985.099,42227.84,0.844557,63767.74,42227.84,212.0,212.0,0.0,0.844557,22.0,4.4,0.0,0.0,22.0,4.4,7667.87,0.0,7667.87,0.153357,0.0,7667.87,0.153357,7667.87,0.153357,N,N,37.567287,127.050805,204376.613143,551861.576847,204600.219941,552085.183645
G50K_R0069_C0114,성동구,1120012200,용답동,1.0,69,114,50000.0,5.0,17.0,5.0,12.0,8.0,4.0,13.0,17.0,3.4,6392.33,2302.55,2950.423333,6392.33,0.127847,14008.470000000001,6392.33,13.0,13.0,0.0,0.127847,5.0,1.0,0.0,0.0,5.0,1.0,2677.31,0.0,2677.31,0.053546,0.0,2677.31,0.053546,2677.31,0.053546,N,N,37.567286,127.053336,204600.219941,551861.576847,204823.826739,552085.183645
