구,동,숙소명,위도,경도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_min_distance_km,nearest5_mean_distance_km,nearest1_damage_thousand_krw,nearest1_distance_km,nearest1_fire_year,nearest2_damage_thousand_krw,nearest2_distance_km,nearest2_fire_year,nearest3_damage_thousand_krw,nearest3_distance_km,nearest3_fire_year,nearest4_damage_thousand_krw,nearest4_distance_km,nearest4_fire_year,nearest5_damage_thousand_krw,nearest5_distance_km,nearest5_fire_year
종로구,청진동,하나데이즈 종로광화문(Hana Days Jongno-Gwanghwamun,37.56915801,126.9800544,0,0.0,2.597384633214691,0.1766,0.18,7,228.0,120.2,90.0,0.048899158952895615,0.06527759662089415,11,0.048899158952895615,2018,34,0.05522274136186915,2018,90,0.06316993303903412,2017,370,0.0759593671776218,2017,96,0.08313678257305009,2023
종로구,숭인동,브릭 스테이 (BRIC STAY),37.57248011,127.01971336,27,55.6,0.3035351275471273,0.1365,0.85,4,258.0,98872.8,373.0,0.031222146371406266,0.04787960229766218,493223,0.031222146371406266,2017,469,0.040003845577270755,2022,0,0.042603955225485726,2024,299,0.05664644724425715,2019,373,0.06892161706989104,2022
종로구,충신동,연경당,37.57203715,127.00395269,37,67.6,0.6931471805599453,0.1079,1.0,9,78.0,13792.4,1650.0,0.008536157814466186,0.027392626092698984,430,0.008536157814466186,2018,5073,0.008536157814466186,2019,1650,0.02280142170268344,2019,61782,0.022801759286854312,2024,27,0.0742876338450248,2023
종로구,숭인동,호텔 DM,37.57059843,127.01860129,11,100.0,0.8746092615811812,0.1065,0.25,11,2994.0,1099.6,108.0,0.04963203030065285,0.056133332539266556,108,0.04963203030065285,2021,137,0.04999333867668104,2020,3,0.0547913497617806,2018,5214,0.06297515911999685,2023,36,0.06327478483722142,2017
종로구,원남동,오라카이 대학로 호텔,37.57297519,126.99797784,5,0.0,1.0632729222228008,0.1079,0.18,20,19413.0,845.8,193.0,0.058854010458728116,0.08309046757202429,0,0.058854010458728116,2024,784,0.061142826954702065,2022,193,0.0930500836769814,2023,45,0.10114547114679451,2022,3207,0.10125994562291543,2018
종로구,창신동,D-STAY HOSTEL,37.56798355,127.00952148,6,0.0,0.1482530044498824,0.1808,0.08,6,248.0,501.2,480.0,0.027925999906097693,0.05862850079067761,1100,0.027925999906097693,2023,480,0.02953383014507534,2024,60,0.07592995784887056,2022,749,0.07806134679522664,2019,117,0.0816913692581178,2024
종로구,돈의동,더 메이 호텔,37.56923344,126.98879056,21,71.4,0.9408455369813622,0.1065,0.45,11,847.0,178.4,99.0,0.023244585771204366,0.03141703759892823,0,0.023244585771204366,2024,301,0.026703230129588678,2021,470,0.02799792987955178,2020,22,0.038205546812741784,2019,99,0.04093389540155452,2018
종로구,숭인동,루나하우스,37.57353634,127.0219178,30,46.7,1.2512891288770671,0.4553,0.85,4,83.0,219.8,50.0,0.01808287831787007,0.03880649113043538,0,0.01808287831787007,2024,50,0.031302242741824485,2020,55,0.03703197578296761,2017,990,0.04239636737192573,2019,4,0.06521899143758904,2020
종로구,익선동,엠제이호텔,37.57227399,126.98806987,18,55.6,2.672021859258811,0.1279,0.7,8,1041.0,110.0,110.0,0.016449856179623402,0.028139041186544013,162,0.016449856179623402,2022,5,0.022824493116466872,2018,0,0.026399644610979215,2019,273,0.0288883439306888,2018,110,0.046132868094961775,2017
종로구,익선동,킹스가든,37.57179889,126.98893263,21,71.4,2.500969678805677,0.1179,0.7,10,365.0,5423.6,364.0,0.003819393417757562,0.023445986882052655,24920,0.003819393417757562,2020,11,0.027654569677936617,2020,364,0.027654569677936617,2017,47,0.027654569677936617,2017,1776,0.03044683195869587,2021
