구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,연면적,건물나이_2026,AHP_전체변수,EWM_전체변수,AHP순위,EWM순위,순위차_EWM-AHP 
강서구,가양동,온더하우스,1993,0.1408,5,60.0,0.3125984237163154,0.1451,0.7,37.55597212,126.86274882,외국인관광도시민박업,아파트,16,33.0,33,23.29382253513801,9.18857850265237,3316,2934,-382
강서구,화곡동,서울의 밤,2022,0.5739,24,87.5,0.5925036547802578,0.1036,0.7,37.53308137,126.85152727,외국인관광도시민박업,다세대주택,5,30.0,4,41.27374821842007,11.777954187476483,974,2096,1122
강서구,공항동,Stay Serendipity,1996,0.3441,12,41.7,1.1466984753357474,0.4095,0.85,37.5558778,126.81200398,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0,30,38.353446173466885,12.585341011589094,1349,1767,418
강서구,화곡동,더 화곡 스테이(The Hwagok Stay),1991,0.1658,25,84.0,1.506438672961954,0.4183,1.0,37.54281466,126.84116611,외국인관광도시민박업,다가구용 주택(공동주택적용),4,43.0,35,39.30041492655101,16.285176841491143,1227,536,-691
강서구,공항동,센티멘탈 버스,2002,0.4795,9,88.9,0.3322409186014503,0.1322,0.04,37.55765102,126.80896967,외국인관광도시민박업,다가구용 주택(공동주택적용),5,26.0,24,26.234352933488182,8.579391587139787,2979,3128,149
강서구,공항동,온기,2002,0.3135,2,0.0,0.0,0.1322,0.04,37.55195845,126.81449994,외국인관광도시민박업,다가구용 주택(공동주택적용),5,30.0,24,12.234938537798683,2.382573388129239,4101,4214,113
강서구,방화동,컴포홈,2018,0.5304,29,89.7,0.4911205526866583,0.1094,1.0,37.56748202,126.81245351,외국인관광도시민박업,다세대주택,6,51.0,8,45.545920362219384,13.274575921528905,490,1499,1009
강서구,등촌동,스테이 등촌,1996,0.2774,3,0.0,0.0183491386681965,0.1408,0.04,37.55246999,126.85877838,외국인관광도시민박업,다가구용 주택(공동주택적용),3,35.0,30,11.318313808348114,2.412377912925067,4124,4211,87
강서구,방화동,제니스하우스,2014,0.2804,4,75.0,1.9767873876197528,0.115,0.18,37.5748683,126.81789449,외국인관광도시민박업,다세대주택,5,39.0,12,21.034448258952445,8.8549087452485,3539,3042,-497
강서구,공항동,고요하우스 공항동,1994,0.3811,33,87.9,0.9309609216219488,0.413,0.85,37.55668286,126.81119297,외국인관광도시민박업,단독주택,3,31.0,32,44.66569883111093,16.32421604592888,603,523,-80
강서구,화곡동,Dana Stay,2001,0.1531,26,76.9,1.3755990720031428,0.1337,1.0,37.54287256,126.84149461,외국인관광도시민박업,다세대주택,4,54.0,25,32.34247356142259,12.6367689229472,2170,1751,-419
강서구,방화동,에어포트 게스트하우스,1988,0.5538,44,100.0,0.5630940523117475,0.4236,1.0,37.56569175,126.81462161,외국인관광도시민박업,"주택, 근린생활시설",4,320.04,38,55.40881868161607,18.729829332704874,51,132,81
강서구,공항동,드림하우스,2021,0.4398,5,20.0,0.0,0.105,0.04,37.5553957,126.8097598,외국인관광도시민박업,다세대주택,6,28.0,5,17.56085120436019,3.4553631954475543,3817,4111,294
강서구,공항동,하우스공감 스테이,2022,0.4398,1,0.0,0.0,0.1036,0.04,37.55474504,126.80982023,외국인관광도시민박업,다세대주택,6,29.0,4,15.660239894988988,2.0806643050837126,3943,4228,285
강서구,화곡동,WON STAY,2021,0.1581,18,77.8,0.0,0.105,0.45,37.52982443,126.8364163,외국인관광도시민박업,다세대주택,6,28.0,5,19.63861609635589,7.938889662591331,3650,3303,-347
강서구,등촌동,어반 아뜰리에(Urban Atelier),2022,0.6369,0,0.0,0.0,0.1036,0.7,37.54240912,126.8610881,외국인관광도시민박업,다세대주택,6,29.0,4,34.43250519884098,5.078177316389414,1887,3921,2034
강서구,화곡동,화곡동 하우스(Hwagok-dong House),2003,0.3966,27,100.0,0.0,0.1308,0.04,37.52763269,126.85772049,외국인관광도시민박업,다세대주택,5,75.0,23,24.816944023549716,9.651382773532628,3156,2800,-356
강서구,공항동,에어포트 스테이 서울,1992,0.3135,13,84.6,0.2889128418379135,0.4165,0.45,37.5553479,126.81272868,외국인관광도시민박업,단독주택,4,41.0,34,32.918140652189386,12.531392861063443,2094,1794,-300
강서구,염창동,유오스테이,2018,0.6101,11,9.1,0.0158733491562901,0.1094,0.04,37.54834791,126.86938371,외국인관광도시민박업,다세대주택,6,44.0,8,23.672288026151108,3.9839098943525433,3282,4056,774
강서구,등촌동,히트코지,1978,0.3595,24,91.7,0.7384037721480662,0.4412,0.45,37.55293291,126.85383627,외국인관광도시민박업,단독주택,3,70.0,48,37.41252276163716,14.830607441503854,1482,964,-518
강서구,공항동,플라이 서울,1994,0.4336,1,0.0,0.0195128142235817,0.413,0.04,37.55381292,126.81020384,외국인관광도시민박업,다가구용 주택(공동주택적용),3,48.0,32,22.334005814784472,5.640817654217805,3424,3812,388
강서구,마곡동,트라세움,2018,0.6101,15,73.3,0.4507216996962852,0.1094,1.0,37.56965891,126.82245237,외국인관광도시민박업,다세대주택,10,68.0,8,46.27165884927097,12.010305753832045,427,2003,1576
강서구,방화동,문문스테이,2002,0.5767,11,36.4,1.0400181244020568,0.1322,0.45,37.56198222,126.80862207,외국인관광도시민박업,다세대주택,3,57.0,24,33.84425347556031,8.405412806118639,1970,3177,1207
강서구,화곡동,Stay #101,1992,0.4244,25,100.0,0.7348198769605133,0.4165,0.04,37.54275653,126.83473297,외국인관광도시민박업,다가구용 주택(공동주택적용),3,43.0,34,32.448955306452866,13.502929363885121,2157,1420,-737
강서구,방화동,방화별채,1976,0.5538,35,65.7,0.6931471805599453,0.4447,1.0,37.56298643,126.81020248,외국인관광도시민박업,단독주택,2,80.0,50,53.03558779722459,16.7698110586866,108,427,319
강서구,등촌동,정담가,2017,0.3074,3,33.3,0.0,0.1108,0.85,37.55264571,126.85630651,외국인관광도시민박업,다가구용 주택(공동주택적용),5,64.0,9,27.880247174720246,6.588389335534243,2758,3599,841
강서구,화곡동,라곰스테이,1991,0.5156,9,33.3,0.9289758914014709,0.4183,0.04,37.52957349,126.8594079,외국인관광도시민박업,단독주택,4,53.0,35,29.834973475102515,9.531345439717246,2513,2834,321
강서구,공항동,두리현스테이,1983,0.3749,35,85.7,0.2740426793584621,0.4324,0.85,37.55696025,126.81138218,외국인관광도시민박업,단독주택,2,64.0,43,44.355643178446506,15.898917381276718,639,640,1
강서구,화곡동,까치,1996,0.4856,20,100.0,0.041672696400568,0.1408,1.0,37.53407531,126.84471264,외국인관광도시민박업,다가구용 주택(공동주택적용),4,57.0,30,44.8371507618274,13.19869391701119,581,1526,945
강서구,화곡동,Lia Stay,1990,0.5334,31,67.7,0.7845813865195772,0.42,0.85,37.53195541,126.84782413,외국인관광도시민박업,다가구용 주택(공동주택적용),3,65.0,36,48.7158889252591,15.617028802106445,266,725,459
강서구,등촌동,온에어하우스,1984,0.2924,0,0.0,0.0183491386681965,0.4307,0.85,37.55325852,126.85581298,외국인관광도시민박업,주택,3,56.0,42,31.80246079425072,8.43247485843576,2229,3169,940
강서구,화곡동,서울하우스,1995,0.3811,27,88.9,0.1929036661244915,0.4113,1.0,37.53796787,126.83890536,외국인관광도시민박업,다가구용 주택(공동주택적용),4,41.0,31,46.01895417965956,15.677110684736533,446,703,257
강서구,가양동,미리내Stay,2001,0.6803,4,0.0,0.0708260525686124,0.1337,0.18,37.56869584,126.83964888,외국인관광도시민박업,다세대주택,5,56.0,25,28.615856082749012,4.399951177563972,2670,4016,1346
강서구,화곡동,에스더스테이,1994,0.1607,33,97.0,0.0,0.413,0.45,37.52807793,126.83727249,외국인관광도시민박업,다가구용 주택(공동주택적용),4,102.0,32,29.116413571878695,13.575135968982051,2599,1391,-1208
강서구,공항동,미미하우스(MIMI HOUSE),1994,0.3471,27,85.2,0.891351783526903,0.413,0.85,37.55692417,126.812028,외국인관광도시민박업,다가구용 주택(공동주택적용),4,30.0,32,42.7398538052189,15.697421607127135,808,690,-118
강서구,방화동,스테이 홀리,1991,0.5334,37,100.0,0.256719846847814,0.148,0.85,37.56498705,126.81400396,외국인관광도시민박업,단독주택,4,100.0,35,45.7471799773648,14.393733875622432,474,1111,637
강서구,가양동,스테이240,1987,0.6949,4,0.0,0.0961438605529022,0.4254,0.45,37.56917783,126.83840511,외국인관광도시민박업,단독주택,3,51.0,39,39.981908672227824,8.595720478940278,1133,3122,1989
강서구,개화동,Angel B&B,1980,0.4674,0,0.0,0.0,0.4377,0.7,37.5840424,126.80158516,외국인관광도시민박업,"주택, 창고",2,83.0,46,35.93478251516645,8.548942927949817,1677,3137,1460
강서구,화곡동,스테이 화곡,1973,0.3687,31,93.5,0.5065612249795332,0.45,1.0,37.5393807,126.837677,외국인관광도시민박업,단독주택,2,73.0,53,48.018950693587364,17.260422092928035,313,336,23
강서구,등촌동,Birdhouse,1964,0.3014,2,0.0,0.0,0.4658,0.85,37.55276631,126.8564116,외국인관광도시민박업,단독주택,4,57.0,62,33.619198134159845,9.467194380008507,2002,2852,850
강서구,등촌동,공항에서 가까운 아파트,2002,0.2481,5,40.0,0.0,0.1322,0.04,37.55298103,126.8595117,외국인관광도시민박업,아파트,16,139.0,24,13.303498272415343,5.384945884677734,4059,3879,-180
강서구,화곡동,정 스테이,1992,0.5304,28,92.9,0.6716409753389817,0.4165,0.7,37.53343959,126.84810812,외국인관광도시민박업,다가구용 주택(공동주택적용),3,33.0,34,47.47978780052486,15.99760895071097,349,610,261
강서구,화곡동,Pum Stay,1988,0.1506,19,68.4,0.9701339638949784,0.4236,1.0,37.54256084,126.84172315,외국인관광도시민박업,단독주택,3,34.0,38,36.653355791253,14.397163709775187,1585,1109,-476
강서구,염창동,안밤,1992,0.6263,6,83.3,0.0,0.4165,0.04,37.54714287,126.86783013,외국인관광도시민박업,다가구용 주택(공동주택적용),4,48.0,34,36.48620894638537,11.234932944579345,1599,2298,699
강서구,공항동,홈스윗홈,1979,0.3842,24,100.0,1.105158956894424,0.4395,1.0,37.55791795,126.81136961,외국인관광도시민박업,단독주택,3,56.0,47,48.93314412629714,17.751514073876255,250,257,7
강서구,내발산동,투마운틴스테이,1995,0.1974,19,52.6,0.4889668299534916,0.1422,0.85,37.55121011,126.83702219,외국인관광도시민박업,연립주택,5,51.0,31,28.327235038201586,9.716375113393587,2705,2775,70
강서구,공항동,안식,1989,0.3379,33,93.9,0.4644463441808693,0.4218,0.85,37.5576118,126.81237318,외국인관광도시민박업,단독주택,3,31.0,37,43.31318747994118,16.14186366920719,736,573,-163
강서구,공항동,에어리인(Airy Inn),2024,0.5007,1,0.0,0.0,0.1011,0.12,37.55659423,126.8083139,외국인관광도시민박업,도시형생활주택(단지형다세대),6,551.21,2,19.207361455995425,2.526600832563669,3686,4203,517
강서구,화곡동,가치스테이,2022,0.1658,27,85.2,0.0,0.1036,0.45,37.5298184,126.83670072,외국인관광도시민박업,다세대주택,6,44.0,4,21.069719301634183,8.92263188759712,3533,3025,-508
강서구,화곡동,어반하우징,2021,0.1894,27,100.0,0.0210534091978323,0.105,0.45,37.52782705,126.83810791,외국인관광도시민박업,"다세대주택, 근린생활시설",5,49.0,5,23.173429473566955,9.779448046989074,3330,2755,-575
강서구,공항동,온유,1997,0.3718,38,97.4,0.5186764982417295,0.1394,1.0,37.55901235,126.81219223,외국인관광도시민박업,다가구용단독주택,4,526.8,29,42.15498986615816,14.417358270217226,873,1106,233
강서구,화곡동,온담,1993,0.3165,7,57.1,0.0816780310142671,0.1451,0.7,37.5372785,126.84424621,외국인관광도시민박업,다세대주택,5,65.0,33,29.30399315495396,8.611995780887751,2576,3116,540
강서구,방화동,K컬쳐Stay 도경하우스,2002,0.571,37,97.3,0.643136759985284,0.1322,0.85,37.56575535,126.81377941,외국인관광도시민박업,다세대주택,4,315.6,24,46.718532451310935,14.437639730191323,391,1094,703
강서구,등촌동,등촌 Stay 48,2021,0.2744,2,0.0,0.0,0.105,0.04,37.55270133,126.85821655,외국인관광도시민박업,근린생활시설 및 단독주택,4,72.0,5,9.601896244691192,1.4606510635789942,4183,4245,62
강서구,염창동,Dawn Stay,1997,0.6209,5,80.0,0.0,0.1394,0.04,37.54736153,126.86808742,외국인관광도시민박업,다세대주택(9세대),5,61.0,29,30.439570669931566,8.109820573734524,2422,3259,837
강서구,화곡동,KELLY' GUEST HOUSE,1989,0.3441,22,100.0,0.9289758914014709,0.4218,1.0,37.530948,126.84108697,외국인관광도시민박업,단독주택,3,82.0,37,46.41607662122606,16.86298999204244,414,405,-9
강서구,화곡동,소담스레,1989,0.4552,21,95.2,0.0,0.4218,0.04,37.52736614,126.86141654,외국인관광도시민박업,단독주택,4,37.0,37,32.29390260105046,12.405366976022933,2178,1832,-346
강서구,등촌동,디렉터 하우스,1989,0.4674,12,66.7,0.0,0.4218,0.12,37.54931594,126.86429552,외국인관광도시민박업,주택,3,69.0,37,31.274899723554384,10.532956758787927,2299,2510,211
강서구,화곡동,호호집,2024,0.3564,16,62.5,0.3087354816496133,0.1011,0.04,37.5287975,126.85277339,외국인관광도시민박업,다세대주택,5,34.0,2,18.713195965834604,6.361698117771082,3737,3652,-85
강서구,화곡동,안나 스테이,1988,0.3165,25,92.0,0.0,0.4236,0.04,37.52551906,126.84447091,외국인관광도시민박업,단독주택,4,52.0,38,27.227716033108095,12.066831191628397,2860,1979,-881
강서구,화곡동,모먼트 스테이,1992,0.4398,20,95.0,0.5443015529623803,0.4165,1.0,37.53545237,126.84166195,외국인관광도시민박업,다세대주택,5,46.0,34,48.82355158301791,16.363533987993527,257,508,251
강서구,방화동,아리아하우스,1993,0.5567,20,85.0,1.5439233053234738,0.1451,0.45,37.56762493,126.81352388,외국인관광도시민박업,공동주택(아파트),16,18.0,33,38.86846614036512,13.517756314189159,1280,1413,133
강서구,등촌동,샤론,1992,0.1709,27,92.6,1.1468143904859875,0.1465,1.0,37.55459497,126.85957068,외국인관광도시민박업,아파트,15,15.0,34,34.7507360461956,14.543362049812242,1831,1057,-774
강서구,개화동,리버사이드,1983,0.1313,7,0.0,0.0,0.4324,0.85,37.57626056,126.80049671,외국인관광도시민박업,단독주택,2,99.0,43,26.322150038285862,8.286128372656906,2971,3214,243
강서구,등촌동,회랑정,2016,0.2894,3,0.0,0.0183491386681965,0.1122,0.04,37.55227847,126.85876146,외국인관광도시민박업,단독주택(다가구주택),6,20.0,10,10.589333906127406,1.9453425240921072,4147,4234,87
강서구,방화동,오투게스트하우스,1996,0.3564,14,92.9,0.0930904230660119,0.4095,0.85,37.56993891,126.80975676,외국인관광도시민박업,다가구용단독주택(4가구),3,179.74,30,41.68955905591894,14.165675537320721,930,1190,260
강서구,방화동,허쉬 하우스,1997,0.5275,42,92.9,0.0240975515790605,0.1394,1.0,37.56597516,126.80986873,외국인관광도시민박업,단독주택,3,40.0,29,47.27925369644393,14.282290311058624,357,1157,800
강서구,화곡동,Romg Stay,2001,0.378,1,100.0,0.0210534091978323,0.1337,0.12,37.53609871,126.84446311,외국인관광도시민박업,다세대주택,4,55.0,25,23.83902072382359,8.172288367103466,3263,3242,-21
강서구,화곡동,여우와달,2001,0.4275,23,95.7,0.0618754037180874,0.1337,1.0,37.53136306,126.84299363,외국인관광도시민박업,다세대주택,5,59.0,25,42.28241548508523,12.886545353715718,856,1653,797
강서구,공항동,수 코지 스테이(Soo Cozy Stay),2019,0.4213,0,0.0,0.0098040000966208,0.1079,0.04,37.55607372,126.81018481,외국인관광도시민박업,다세대주택,6,40.0,7,15.09696695658834,2.0754149018088324,3979,4229,250
강서구,화곡동,혜성,2014,0.4336,24,100.0,1.1737329191362178,0.115,0.25,37.53025651,126.84915527,외국인관광도시민박업,다세대주택,6,18.0,12,30.37189451293159,11.414444224217464,2434,2219,-215
강서구,화곡동,Damon's house,1997,0.2394,33,90.9,1.167132235104866,0.1394,1.0,37.53877684,126.84538882,외국인관광도시민박업,단독주택,4,67.0,29,37.134267675928406,14.046200048473223,1525,1220,-305
강서구,공항동,김포공항앞 아파트 복층,2003,0.4275,32,84.4,0.5975906649987398,0.1308,0.85,37.55744321,126.81019144,외국인관광도시민박업,"공동주택,아파트",7,2666.04,23,39.95672150147041,13.157588943837089,1137,1548,411
강서구,방화동,그린하우스,2014,0.5127,41,95.1,0.0,0.2464,1.0,37.56599278,126.80922156,외국인관광도시민박업,단독주택,5,446.03,12,48.337740455013645,15.134986736744278,295,861,566
강서구,공항동,사랑방스테이,2003,0.4151,3,100.0,0.6348290101388586,0.1308,0.04,37.5564618,126.81033092,외국인관광도시민박업,"단독주택,다가구주택",3,40.0,23,24.550380331456108,8.723331530964737,3185,3081,-104
