그리드ID,주요구,주요법정동코드,주요법정동명,포함법정동수,그리드행,그리드열,기준면적_m2,기준면적_ha,전체건물수,상가수,상가연면적합계_m2,상가입체화재하중_분자,숙박시설수,숙박연면적합계_m2,숙박입체화재하중_분자,복합입체화재하중_분자,상가수_per_ha,숙박시설수_per_ha,상가연면적_per_ha,숙박연면적_per_ha,상가_입체화재하중밀도,숙박_입체화재하중밀도,복합_입체화재하중밀도,상가숙박_개수,상가숙박_개수_per_ha,건물데이터_0여부,중심위도,중심경도,x_min_EPSG5186,y_min_EPSG5186,x_max_EPSG5186,y_max_EPSG5186
G50K_R0055_C0013,강서구,1150011300,오쇠동,1,55,13,50000.0,5.0,2,1,289.6,13260.0,0,0.0,0.0,13260.0,0.2,0.0,57.92,0.0,0.2652,0.0,0.2652,1,0.2,N,37.538919,126.797778,182015.933368,548731.081678,182239.540166,548954.688476
G50K_R0055_C0027,강서구,1150010300,화곡동,1,55,27,50000.0,5.0,16,3,1595.06,6004.3,0,0.0,0.0,6004.3,0.6,0.0,319.012,0.0,0.120086,0.0,0.120086,3,0.6,N,37.538975,126.833199,185146.428537,548731.081678,185370.035335,548954.688476
G50K_R0055_C0028,강서구,1150010300,화곡동,1,55,28,50000.0,5.0,152,32,13761.07,27688.53,1,216.9,216.9,27905.43,6.4,0.2,2752.214,43.38,0.553771,0.004338,0.558109,33,6.6,N,37.538978,126.835729,185370.035335,548731.081678,185593.642132,548954.688476
G50K_R0055_C0029,강서구,1150010300,화곡동,1,55,29,50000.0,5.0,169,16,7615.91,15107.99,1,79.9,79.9,15187.89,3.2,0.2,1523.182,15.98,0.30216,0.001598,0.303758,17,3.4,N,37.538982,126.838259,185593.642132,548731.081678,185817.24893,548954.688476
G50K_R0055_C0030,강서구,1150010300,화곡동,1,55,30,50000.0,5.0,142,14,6283.08,12742.0,3,2110.29,2110.29,14852.29,2.8,0.6,1256.616,422.058,0.25484,0.042206,0.297046,17,3.4,N,37.538985,126.840789,185817.24893,548731.081678,186040.855728,548954.688476
G50K_R0055_C0031,강서구,1150010300,화곡동,1,55,31,50000.0,5.0,129,10,4998.72,10232.35,1,115.7,115.7,10348.05,2.0,0.2,999.744,23.14,0.204647,0.002314,0.206961,11,2.2,N,37.538988,126.843319,186040.855728,548731.081678,186264.462526,548954.688476
G50K_R0055_C0032,강서구,1150010300,화곡동,1,55,32,50000.0,5.0,182,0,0.0,0.0,1,509.0,509.0,509.0,0.0,0.2,0.0,101.8,0.0,0.01018,0.01018,1,0.2,N,37.538992,126.84585,186264.462526,548731.081678,186488.069323,548954.688476
G50K_R0055_C0033,강서구,1150010300,화곡동,1,55,33,50000.0,5.0,181,2,944.48,1826.6,1,357.06,357.06,2183.66,0.4,0.2,188.896,71.412,0.036532,0.007141,0.043673,3,0.6,N,37.538995,126.84838,186488.069323,548731.081678,186711.676121,548954.688476
G50K_R0055_C0034,강서구,1150010300,화곡동,1,55,34,50000.0,5.0,124,3,616.03,1250.69,0,0.0,0.0,1250.69,0.6,0.0,123.206,0.0,0.025014,0.0,0.025014,3,0.6,N,37.538998,126.85091,186711.676121,548731.081678,186935.282919,548954.688476
G50K_R0055_C0037,강서구,1150010300,화곡동,1,55,37,50000.0,5.0,35,2,191.04,402.55,0,0.0,0.0,402.55,0.4,0.0,38.208,0.0,0.008051,0.0,0.008051,2,0.4,N,37.539008,126.8585,187382.496514,548731.081678,187606.103312,548954.688476
G50K_R0055_C0039,강서구,1150010200,등촌동,1,55,39,50000.0,5.0,13,1,656.1,1330.5,0,0.0,0.0,1330.5,0.2,0.0,131.22,0.0,0.02661,0.0,0.02661,1,0.2,N,37.539014,126.86356,187829.71011,548731.081678,188053.316908,548954.688476
G50K_R0055_C0050,영등포구,1156012900,양평동5가,1,55,50,50000.0,5.0,52,7,9144.16,22974.67,0,0.0,0.0,22974.67,1.4,0.0,1828.832,0.0,0.459493,0.0,0.459493,7,1.4,N,37.539042,126.891391,190289.384885,548731.081678,190512.991683,548954.688476
G50K_R0055_C0051,영등포구,1156012900,양평동5가,2,55,51,50000.0,5.0,84,33,20392.23,41223.14,0,0.0,0.0,41223.14,6.6,0.0,4078.446,0.0,0.824463,0.0,0.824463,33,6.6,N,37.539045,126.893921,190512.991683,548731.081678,190736.598481,548954.688476
G50K_R0055_C0052,영등포구,1156012800,양평동4가,2,55,52,50000.0,5.0,119,15,6356.48,10013.62,0,0.0,0.0,10013.62,3.0,0.0,1271.296,0.0,0.200272,0.0,0.200272,15,3.0,N,37.539047,126.896451,190736.598481,548731.081678,190960.205278,548954.688476
G50K_R0055_C0054,영등포구,1156011700,당산동,1,55,54,50000.0,5.0,14,1,336.0,26013.0,0,0.0,0.0,26013.0,0.2,0.0,67.2,0.0,0.52026,0.0,0.52026,1,0.2,N,37.539051,126.901511,191183.812076,548731.081678,191407.418874,548954.688476
G50K_R0055_C0068,마포구,1144010500,용강동,1,55,68,50000.0,5.0,0,0,0.0,0.0,1,804.39,804.39,804.39,0.0,0.2,0.0,160.878,0.0,0.016088,0.016088,1,0.2,Y,37.539076,126.936932,194314.307245,548731.081678,194537.914042,548954.688476
G50K_R0055_C0069,마포구,1144010500,용강동,2,55,69,50000.0,5.0,3,1,1021.79,1918.8,3,1280.8,1280.8,3199.6,0.2,0.6,204.358,256.16,0.038376,0.025616,0.063992,4,0.8,N,37.539077,126.939462,194537.914042,548731.081678,194761.52084,548954.688476
G50K_R0055_C0070,마포구,1144010500,용강동,2,55,70,50000.0,5.0,26,8,2738.97,4842.59,0,0.0,0.0,4842.59,1.6,0.0,547.794,0.0,0.096852,0.0,0.096852,8,1.6,N,37.539078,126.941992,194761.52084,548731.081678,194985.127638,548954.688476
G50K_R0055_C0071,마포구,1144010500,용강동,2,55,71,50000.0,5.0,53,20,13157.18,21027.98,0,0.0,0.0,21027.98,4.0,0.0,2631.436,0.0,0.42056,0.0,0.42056,20,4.0,N,37.539079,126.944522,194985.127638,548731.081678,195208.734436,548954.688476
G50K_R0055_C0072,마포구,1144010400,도화동,2,55,72,50000.0,5.0,182,72,18673.39,33315.66,1,29066.19,29066.19,62381.85,14.4,0.2,3734.678,5813.238,0.666313,0.581324,1.247637,73,14.6,N,37.539081,126.947053,195208.734436,548731.081678,195432.341233,548954.688476
G50K_R0055_C0073,마포구,1144010400,도화동,1,55,73,50000.0,5.0,185,27,4888.75,9024.46,1,176.76,176.76,9201.22,5.4,0.2,977.75,35.352,0.180489,0.003535,0.184024,28,5.6,N,37.539082,126.949583,195432.341233,548731.081678,195655.948031,548954.688476
G50K_R0055_C0074,마포구,1144010400,도화동,1,55,74,50000.0,5.0,45,4,407.44,560.18,18,3953.48,3953.48,4513.66,0.8,3.6,81.488,790.696,0.011204,0.07907,0.090273,22,4.4,N,37.539083,126.952113,195655.948031,548731.081678,195879.554829,548954.688476
G50K_R0055_C0075,마포구,1144010400,도화동,1,55,75,50000.0,5.0,25,0,0.0,0.0,1,170.13,170.13,170.13,0.0,0.2,0.0,34.026,0.0,0.003403,0.003403,1,0.2,N,37.539084,126.954643,195879.554829,548731.081678,196103.161627,548954.688476
G50K_R0055_C0076,용산구,1117012000,도원동,2,55,76,50000.0,5.0,73,11,10768.21,14585.17,1,235.51,235.51,14820.68,2.2,0.2,2153.642,47.102,0.291703,0.00471,0.296414,12,2.4,N,37.539085,126.957173,196103.161627,548731.081678,196326.768424,548954.688476
G50K_R0055_C0077,용산구,1117012100,용문동,3,55,77,50000.0,5.0,170,35,14866.08,27085.71,3,1052.15,1052.15,28137.86,7.0,0.6,2973.216,210.43,0.541714,0.021043,0.562757,38,7.6,N,37.539086,126.959703,196326.768424,548731.081678,196550.375222,548954.688476
G50K_R0055_C0078,용산구,1117011900,효창동,2,55,78,50000.0,5.0,133,24,10765.65,21785.48,1,657.6,657.6,22443.08,4.8,0.2,2153.13,131.52,0.43571,0.013152,0.448862,25,5.0,N,37.539086,126.962233,196550.375222,548731.081678,196773.98202,548954.688476
G50K_R0055_C0079,용산구,1117011200,원효로1가,3,55,79,50000.0,5.0,179,21,5278.39,11358.44,0,0.0,0.0,11358.44,4.2,0.0,1055.678,0.0,0.227169,0.0,0.227169,21,4.2,N,37.539087,126.964763,196773.98202,548731.081678,196997.588818,548954.688476
G50K_R0055_C0080,용산구,1117011200,원효로1가,2,55,80,50000.0,5.0,181,57,18074.78,34469.24,2,259.66,259.66,34728.9,11.4,0.4,3614.956,51.932,0.689385,0.005193,0.694578,59,11.8,N,37.539088,126.967293,196997.588818,548731.081678,197221.195615,548954.688476
G50K_R0055_C0081,용산구,1117011200,원효로1가,2,55,81,50000.0,5.0,124,41,13129.32,15880.7,1,79.35,79.35,15960.05,8.2,0.2,2625.864,15.87,0.317614,0.001587,0.319201,42,8.4,N,37.539089,126.969823,197221.195615,548731.081678,197444.802413,548954.688476
G50K_R0055_C0082,용산구,1117010500,남영동,2,55,82,50000.0,5.0,32,0,0.0,0.0,5,2576.04,2576.04,2576.04,0.0,1.0,0.0,515.208,0.0,0.051521,0.051521,5,1.0,N,37.539089,126.972353,197444.802413,548731.081678,197668.409211,548954.688476
G50K_R0055_C0087,용산구,1117010200,용산동2가,1,55,87,50000.0,5.0,34,0,0.0,0.0,4,978.93,978.93,978.93,0.0,0.8,0.0,195.786,0.0,0.019579,0.019579,4,0.8,N,37.539091,126.985004,198562.836402,548731.081678,198786.4432,548954.688476
G50K_R0055_C0088,용산구,1117013000,이태원동,2,55,88,50000.0,5.0,76,21,8229.97,15002.32,0,0.0,0.0,15002.32,4.2,0.0,1645.994,0.0,0.300046,0.0,0.300046,21,4.2,N,37.539092,126.987534,198786.4432,548731.081678,199010.049997,548954.688476
G50K_R0055_C0089,용산구,1117013000,이태원동,1,55,89,50000.0,5.0,241,51,16233.44,148676.97,8,3438.08,3438.08,152115.05,10.2,1.6,3246.688,687.616,2.973539,0.068762,3.042301,59,11.8,N,37.539092,126.990064,199010.049997,548731.081678,199233.656795,548954.688476
G50K_R0055_C0090,용산구,1117013000,이태원동,1,55,90,50000.0,5.0,192,29,9358.82,19925.59,5,995.54,995.54,20921.13,5.8,1.0,1871.764,199.108,0.398512,0.019911,0.418423,34,6.8,N,37.539092,126.992594,199233.656795,548731.081678,199457.263593,548954.688476
G50K_R0055_C0091,용산구,1117013000,이태원동,1,55,91,50000.0,5.0,100,15,5691.91,16554.66,0,0.0,0.0,16554.66,3.0,0.0,1138.382,0.0,0.331093,0.0,0.331093,15,3.0,N,37.539092,126.995124,199457.263593,548731.081678,199680.870391,548954.688476
G50K_R0055_C0092,용산구,1117013100,한남동,1,55,92,50000.0,5.0,21,1,988.09,1968.8,0,0.0,0.0,1968.8,0.2,0.0,197.618,0.0,0.039376,0.0,0.039376,1,0.2,N,37.539092,126.997654,199680.870391,548731.081678,199904.477188,548954.688476
G50K_R0055_C0093,용산구,1117013100,한남동,1,55,93,50000.0,5.0,19,10,12974.2,27649.8,0,0.0,0.0,27649.8,2.0,0.0,2594.84,0.0,0.552996,0.0,0.552996,10,2.0,N,37.539092,127.000184,199904.477188,548731.081678,200128.083986,548954.688476
G50K_R0055_C0094,용산구,1117013100,한남동,1,55,94,50000.0,5.0,57,15,20986.89,36811.65,0,0.0,0.0,36811.65,3.0,0.0,4197.378,0.0,0.736233,0.0,0.736233,15,3.0,N,37.539092,127.002714,200128.083986,548731.081678,200351.690784,548954.688476
G50K_R0055_C0095,용산구,1117013100,한남동,1,55,95,50000.0,5.0,34,3,1018.69,1941.72,0,0.0,0.0,1941.72,0.6,0.0,203.738,0.0,0.038834,0.0,0.038834,3,0.6,N,37.539092,127.005244,200351.690784,548731.081678,200575.297582,548954.688476
G50K_R0055_C0096,성동구,1120011300,옥수동,1,55,96,50000.0,5.0,1,0,0.0,0.0,1,2148.49,2148.49,2148.49,0.0,0.2,0.0,429.698,0.0,0.04297,0.04297,1,0.2,N,37.539092,127.007774,200575.297582,548731.081678,200798.904379,548954.688476
G50K_R0055_C0097,용산구,1117013100,한남동,1,55,97,50000.0,5.0,21,2,548.96,3243.09,0,0.0,0.0,3243.09,0.4,0.0,109.792,0.0,0.064862,0.0,0.064862,2,0.4,N,37.539092,127.010305,200798.904379,548731.081678,201022.511177,548954.688476
G50K_R0055_C0098,용산구,1117013100,한남동,1,55,98,50000.0,5.0,31,6,1394.87,5580.0,0,0.0,0.0,5580.0,1.2,0.0,278.974,0.0,0.1116,0.0,0.1116,6,1.2,N,37.539092,127.012835,201022.511177,548731.081678,201246.117975,548954.688476
G50K_R0055_C0111,성동구,1120011400,성수동1가,1,55,111,50000.0,5.0,112,11,3612.03,7113.32,0,0.0,0.0,7113.32,2.2,0.0,722.406,0.0,0.142266,0.0,0.142266,11,2.2,N,37.539084,127.045726,203929.399548,548731.081678,204153.006346,548954.688476
G50K_R0055_C0112,성동구,1120011400,성수동1가,1,55,112,50000.0,5.0,291,59,26239.0,45256.26,3,987.67,987.67,46243.93,11.8,0.6,5247.8,197.534,0.905125,0.019753,0.924879,62,12.4,N,37.539083,127.048256,204153.006346,548731.081678,204376.613143,548954.688476
G50K_R0055_C0113,성동구,1120011400,성수동1가,2,55,113,50000.0,5.0,165,60,24342.64,44849.1,2,1158.22,1158.22,46007.32,12.0,0.4,4868.528,231.644,0.896982,0.023164,0.920146,62,12.4,N,37.539081,127.050786,204376.613143,548731.081678,204600.219941,548954.688476
G50K_R0055_C0114,성동구,1120011500,성수동2가,1,55,114,50000.0,5.0,135,40,14179.64,25585.41,2,575.42,575.42,26160.83,8.0,0.4,2835.928,115.084,0.511708,0.011508,0.523217,42,8.4,N,37.53908,127.053316,204600.219941,548731.081678,204823.826739,548954.688476
G50K_R0055_C0115,성동구,1120011500,성수동2가,1,55,115,50000.0,5.0,151,67,23104.751,34492.61,0,0.0,0.0,34492.61,13.4,0.0,4620.9502,0.0,0.689852,0.0,0.689852,67,13.4,N,37.539079,127.055846,204823.826739,548731.081678,205047.433537,548954.688476
G50K_R0055_C0116,성동구,1120011500,성수동2가,1,55,116,50000.0,5.0,70,14,5532.57,12132.88,1,641.29,641.29,12774.17,2.8,0.2,1106.514,128.258,0.242658,0.012826,0.255483,15,3.0,N,37.539078,127.058376,205047.433537,548731.081678,205271.040334,548954.688476
