구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적 
강남구,청담동,호텔리베라 아노블리,2018,0.1632,2,50.0,0.0091324835632725,0.1094,0.18,37.52111727,127.04083825,203610.12327320845,446848.6545030879,1,관광숙박업,숙박시설,19,14726.0
강남구,신사동,안다즈 서울 강남,2019,0.3502,10,70.0,0.1806700287554816,0.1079,0.12,37.52266861,127.02807978,202482.21623721908,447020.4206452627,1,관광숙박업,호텔,22,36112.0
강남구,논현동,보코 서울 강남,2021,0.6369,5,20.0,0.4136417685454098,0.105,0.7,37.51492269,127.02384895,202108.4342652307,446160.6179476648,2,관광숙박업,숙박시설,18,10426.0
강남구,역삼동,루프서울 역삼2호점,2002,0.3471,27,96.3,1.2897834607390468,0.1322,1.0,37.49474909,127.03414154,203019.19227690308,443921.888344992,0,관광숙박업,숙박시설,5,861.0
강남구,역삼동,루프서울 역삼1호점,2016,0.3904,5,60.0,0.0468835858988504,0.1122,0.7,37.48992036,127.03881148,203432.3836920226,443386.1226072987,1,관광숙박업,숙박시설,6,1000.0
강남구,대치동,호스텔 메가 대치점,2005,0.4521,26,96.2,0.8999415938726255,0.1279,0.7,37.50207093,127.05182626,204582.6336546589,444735.2316795213,2,관광숙박업,숙박시설,11,196.0
강남구,삼성동,신라스테이 삼성,2020,0.2252,10,40.0,1.0986122886681098,0.1065,0.45,37.50730567,127.06235264,205513.0229550124,445316.7851182066,1,관광숙박업,호텔,23,18526.0
강남구,논현동,하로스테이 신사,1995,0.7229,7,85.7,1.020073649097903,0.1422,0.35,37.51197371,127.02035686,201799.77692456945,445833.2461169901,1,관광숙박업,숙박시설,5,346.0
강남구,논현동,레이지타이거 HOSTEL,1979,0.5216,4,50.0,3.400047295278918,0.1652,0.85,37.50267639,127.02372735,202098.026590401,444801.4326212344,0,관광숙박업,숙박시설,4,233.0
강남구,신사동,단델리온 신사1호점,1996,0.4977,6,50.0,1.7633056668103273,0.1408,0.0,37.51859556,127.02536892,202242.7016204286,446568.2952224175,0,관광숙박업,숙박시설,4,492.0
강남구,역삼동,마티네차움호텔,2020,0.5653,14,100.0,0.1275133202989596,0.1065,1.0,37.50365264,127.03102202,202743.00230550292,444909.9713931774,1,관광숙박업,호텔,22,21699.0
강남구,삼성동,기와 호스텔,2004,0.4856,1,0.0,0.5596157879354227,0.1293,0.45,37.50575751,127.05616954,204966.4353470633,445144.6149385955,2,관광숙박업,숙박시설,8,713.0
강남구,역삼동,willow leaf,2008,0.412,10,30.0,1.247032293786383,0.1237,0.45,37.49772977,127.03210475,202838.9627625384,444252.64160728094,1,관광숙박업,숙박시설,12,161.0
강남구,논현동,에스티르 신사,2008,0.7091,21,95.2,1.30285920609103,0.1237,0.7,37.51182968,127.01980099,201750.63508593224,445817.2501342321,0,관광숙박업,숙박시설,7,495.0
강남구,대치동,온스테이 호스텔,2001,0.5186,21,100.0,0.6749648614767549,0.1337,0.7,37.50089697,127.05432719,204803.84862899675,444605.06200397207,1,관광숙박업,숙박시설,6,203.0
강남구,청담동,알로프트 서울 강남 호텔,2014,0.7091,14,85.7,0.7202981696258961,0.115,0.85,37.52099695,127.05486726,204850.3031803691,446835.93133758433,1,관광숙박업,숙박시설,18,10200.0
강남구,개포동,호텔 데님(Hotel Denim),2014,0.1658,16,93.8,1.8128128784258872,0.115,0.85,37.47343891,127.04582574,204053.59642050104,441557.1796959653,0,관광숙박업,호텔,12,7500.0
강남구,역삼동,리치웰 호텔(Richwell Hotel),2015,0.2002,8,62.5,0.924258901523332,0.1136,0.45,37.50022148,127.03903357,203451.55063899,444529.4206250034,1,관광숙박업,숙박시설,17,3228.0
강남구,역삼동,인더시티호스텔,2013,0.1974,10,50.0,0.8952713646500796,0.1165,0.45,37.50027939,127.03921587,203467.6678728022,444535.8545859839,1,관광숙박업,근린생활시설,16,201.0
강남구,역삼동,더제리스플래닛 호텔,2014,0.412,3,33.3,0.3646431135879093,0.115,0.55,37.49629138,127.0277253,202451.7432374157,444092.8759556344,1,관광숙박업,호텔,14,4648.0
강남구,논현동,호텔 카푸치노,2015,0.5908,16,100.0,0.7848683031244529,0.1136,1.0,37.50413055,127.03069207,202713.8104518758,444963.0036791756,1,관광숙박업,숙박시설,20,5993.0
강남구,역삼동,베니키아 강남 노블레스 호텔,2003,0.2984,7,42.9,1.8258387828809173,0.1308,0.45,37.49864607,127.03500272,203095.1869966792,444354.4303566827,1,관광숙박업,호텔,11,1999.0
강남구,대치동,스텔라 호스텔,2005,0.5216,21,100.0,1.79025683934352,0.1279,0.85,37.50252903,127.05337059,204719.1591318836,444786.1511840058,1,관광숙박업,숙박시설,11,1492.3
강남구,논현동,K-그랜드 호스텔 강남 1,1991,0.5509,7,57.1,2.310924606619502,0.148,1.0,37.50279344,127.02444224,202161.2354273816,444814.4398371083,2,관광숙박업,"숙박시설, 근린생활시설",6,1013.88
강남구,삼성동,호텔 페이토 삼성,1993,0.4244,14,50.0,1.7847907999119617,0.1451,0.45,37.50570328,127.05792501,205121.655366983,445138.69019716926,1,관광숙박업,숙박시설,24,7183.43
강남구,논현동,호텔 더 디자이너스 리즈 강남 프리미어,2015,0.5739,6,66.7,0.8873031950009028,0.1136,0.0,37.50271388,127.02510839,202220.140199804,444805.62521028303,1,관광숙박업,숙박시설,23,10941.29
강남구,역삼동,강남 스테이 호텔,2016,0.3044,23,100.0,1.0959420601122307,0.1122,0.85,37.49665412,127.03465347,203064.3852463833,444133.33837862936,1,관광숙박업,호텔,14,1997.0
강남구,역삼동,호텔 소울하다,1989,0.4306,13,69.2,0.0392207131532812,0.1509,1.0,37.49598034,127.03167057,202800.63437012475,444058.4646442175,2,관광숙박업,숙박시설,9,1998.5
강남구,신사동,어바웃스테이 신사점,1976,0.7779,12,91.7,3.003785567140398,0.1694,0.35,37.51443018,127.01905593,201684.70476439447,446105.85896934406,1,관광숙박업,숙박시설,5,519.0
강남구,역삼동,호텔 디 아티스트 역삼,2016,0.2195,3,0.0,0.3364722366212129,0.1122,0.12,37.49966232,127.03769958,203333.6171803981,444467.31302577513,2,관광숙박업,호텔,11,1948.0
강남구,역삼동,카파쓰 호텔,2016,0.122,13,100.0,0.4081282255276481,0.1122,1.0,37.49878976,127.04033428,203566.6342623701,444370.56676288566,1,관광숙박업,호텔,11,2000.0
강남구,역삼동,도미인 서울 강남,2016,0.6209,16,87.5,0.1204461530758671,0.1122,0.85,37.50286218,127.02867971,202535.91932072607,444822.1748359017,1,관광숙박업,숙박시설,19,8528.0
강남구,삼성동,호텔 유리앤,2016,0.4521,0,0.0,1.7564201027827462,0.1122,0.08,37.50617632,127.05677848,205020.24896413705,445191.1297833555,2,관광숙박업,호텔,17,6661.0
강남구,청담동,호텔 엔트라,2016,0.4336,9,77.8,0.7158238892309751,0.1122,0.85,37.52128529,127.04769721,204216.4496065997,446867.5879346746,2,관광숙박업,호텔,24,5666.0
강남구,삼성동,주)호텔롯데 L7 강남,2017,0.4459,18,100.0,1.5314763709643886,0.1108,1.0,37.50295115,127.05076075,204488.3653603621,444832.87339186174,2,관광숙박업,호텔,33,33584.0
강남구,대치동,호텔 글래드 강남 코엑스센터,2017,0.2365,0,0.0,0.3593740009078974,0.1108,0.7,37.50609983,127.06374665,205636.36757641973,445183.0349169781,2,관광숙박업,숙박시설,24,12504.0
강남구,역삼동,오월호텔,2018,0.1022,16,75.0,0.5187937934151675,0.1094,1.0,37.49785311,127.04029604,203563.2973247284,444266.6093294245,1,관광숙박업,관광숙박시설(소형호텔),12,3281.0
강남구,신사동,포포인츠바이쉐라톤서울강남,2017,0.4367,14,100.0,0.453783685378972,0.1108,0.85,37.51750365,127.02768909,202447.84846799623,446447.164830873,1,관광숙박업,숙박시설(관광호텔),25,12190.0
강남구,역삼동,호텔 세느,2017,0.3811,18,94.4,0.5140205146625099,0.1108,1.0,37.50119369,127.03430555,203033.43525259144,444637.1604625203,0,관광숙박업,호텔,10,270.0
강남구,역삼동,호텔 뉴브,2018,0.2774,9,22.2,0.0,0.1094,0.25,37.50027135,127.04832114,204272.80293652083,444535.33666879695,2,관광숙박업,숙박시설(관광호텔),19,11824.0
강남구,역삼동,호텔 그라모스 서울 강남,2013,0.184,6,100.0,0.6010318916521397,0.1165,0.45,37.4998015,127.03908209,203455.8603845809,444482.8100668407,0,관광숙박업,숙박시설,12,1996.4
강남구,역삼동,호텔 컬리넌 역삼,2013,0.1001,13,100.0,0.2530906276821618,0.1165,0.85,37.49863731,127.04129584,203651.66943400755,444353.6836634261,0,관광숙박업,숙박시설,11,1999.26
강남구,역삼동,호텔 신라스테이 역삼(Hotel Shilla Stay Yeoksam),2014,0.2423,5,0.0,0.5561813254867879,0.115,0.0,37.50189663,127.04047353,203578.7994209478,444715.39438617975,1,관광숙박업,숙박시설,20,24392.0
강남구,신사동,다도,1997,0.716,4,75.0,0.7830421846764933,0.1394,0.0,37.51870635,127.01919064,201696.5174566482,446580.46216838463,2,관광숙박업,숙박시설,4,567.0
강남구,신사동,호텔 안테룸 서울,2020,0.588,13,92.3,0.9313581639962748,0.1065,0.85,37.51609982,127.02442977,202159.74938727584,446291.27763964,2,관광숙박업,숙박시설,23,3670.0
강남구,역삼동,파크뷰 강남 호스텔,2019,0.341,6,16.7,1.0381543196309957,0.1079,0.7,37.4946957,127.02983756,202638.5861479174,443915.8334044956,1,관광숙박업,숙박시설,15,143.0
강남구,논현동,GAM,1997,0.6316,6,83.3,0.4767541918554661,0.1394,0.12,37.51012645,127.03248712,202872.3000695938,445628.5249627788,0,관광숙박업,숙박시설,5,428.0
강남구,역삼동,주)조선호텔앤리조트 조선팰리스강남,2021,0.1761,9,66.7,1.1505720275988207,0.105,0.45,37.50046096,127.04070191,203599.06242373763,444556.06229362567,1,관광숙박업,숙박시설,43,239252.0
강남구,삼성동,그랜드인터컨티넨탈 서울 파르나스,1989,0.3287,11,63.6,1.2567233697114648,0.2863,0.7,37.50629703,127.06010268,205314.16009625225,445204.7095723949,0,관광숙박업,호텔,41,128324.0
강남구,대치동,이비스 스타일 앰배서더 강남,2003,0.5852,14,57.1,1.2718840099421465,0.1308,0.25,37.50236069,127.05627838,204976.28428524252,444767.61739476543,1,관광숙박업,호텔,20,17842.0
강남구,논현동,렉스 관광 호텔,2004,0.702,21,95.2,1.6943946349100658,0.1293,0.35,37.51162065,127.01975071,201746.1946257543,445794.0495331273,1,관광숙박업,호텔,12,3651.0
강남구,대치동,파크하얏트서울,2005,0.2568,1,0.0,1.1793477570205468,0.1279,0.7,37.50581599,127.06335663,205601.90389387595,445151.5090311336,2,관광숙박업,호텔,28,22998.0
강남구,논현동,베스트웨스턴 프리미어 강남호텔,2004,0.629,16,87.5,0.4889123963352756,0.1293,0.85,37.50361313,127.02900491,202564.6484915839,444905.5294121308,2,관광숙박업,호텔,20,6957.0
강남구,역삼동,트리아관광호텔,1989,0.2056,1,100.0,0.7848143690857691,0.1509,0.45,37.50009682,127.03861867,203414.8687054265,444515.5698452339,1,관광숙박업,호텔,10,3002.0
강남구,신사동,라까사호텔,1983,0.7251,2,100.0,1.848948441212516,0.1594,0.0,37.51923895,127.01875978,201658.4161883144,446639.5663728558,1,관광숙박업,숙박시설,7,4638.0
강남구,역삼동,AC 호텔 바이 메리어트 서울 강남,2012,0.3105,13,30.8,1.052219249098399,0.1179,0.85,37.4985048,127.03466624,203065.4388394171,444338.7402090748,1,관광숙박업,호텔,28,18428.0
강남구,청담동,호텔리베라서울,1987,0.6577,2,0.0,0.0,0.1536,0.85,37.52114314,127.05333406,204714.7580462661,446852.0786472139,2,관광숙박업,호텔,20,42109.0
강남구,역삼동,삼정관광호텔,1982,0.5653,14,92.9,0.7207623475929187,0.1608,0.85,37.50308327,127.0305267,202699.226044114,444846.7643439996,0,관광숙박업,호텔,13,13277.0
강남구,신사동,선샤인 관광호텔,1984,0.4182,18,100.0,0.514778198081814,0.158,0.85,37.51778993,127.02795714,202471.5359333396,446478.9453039135,0,관광숙박업,호텔,9,9070.0
강남구,논현동,그랜드머큐어 임피리얼팰리스서울,1989,0.5596,13,69.2,0.2889128418379135,0.2863,0.85,37.51123509,127.03508651,203102.07537032192,445751.6523807694,0,관광숙박업,호텔,23,19601.0
강남구,논현동,엘리에나호텔,1992,0.7229,26,96.2,0.7341662000044906,0.1465,0.85,37.50816269,127.03019882,202670.0533929761,445410.50532321,1,관광숙박업,숙박시설,19,21262.0
강남구,역삼동,노보텔 앰배서더 강남,1993,0.6343,15,100.0,0.4239596907443287,0.1451,0.85,37.50255272,127.02807773,202482.7012488429,444787.8127201588,1,관광숙박업,숙박시설,22,41813.0
강남구,청담동,라비타 호텔,1991,0.6018,8,87.5,0.3900564827553193,0.148,0.7,37.51868782,127.05615596,204964.3781295069,446579.7141700557,0,관광숙박업,호텔,8,2849.0
강남구,삼성동,웨스틴 서울 파르나스,2002,0.3471,7,28.6,0.9051174312760298,0.2656,0.55,37.50977042,127.05802923,205130.5920050776,445590.0963441783,1,관광숙박업,호텔,35,5818.0
강남구,삼성동,호텔 오크우드 프리미어,2002,0.3471,7,28.6,0.9051174312760298,0.1322,0.55,37.50977042,127.05802923,205130.5920050776,445590.0963441783,1,관광숙박업,숙박시설,56,55869.0
강남구,논현동,파티오7,2018,0.4947,12,75.0,0.650373364576659,0.1094,0.85,37.5150573,127.02846638,202516.646786954,446175.6714423223,1,관광숙박업,호텔,16,5335.0
강남구,삼성동,GOYOO INN & CABINS,2023,0.5392,8,50.0,1.3437347467010947,0.1022,0.85,37.50419718,127.05241454,204634.51971398795,444971.2468250066,2,관광숙박업,호텔,12,198.0
강남구,역삼동,와사비 하우스,2009,0.2084,5,20.0,0.1889660995126232,0.1222,0.0,37.49195128,127.02980592,202635.8846147008,443611.2378089911,1,관광숙박업,호텔,11,2000.0
강남구,논현동,화이트린넨하우스 호스텔,1987,0.6155,9,11.1,0.4329972114983659,0.1536,0.85,37.5149934,127.02450701,202166.60988818613,446168.480811385,2,관광숙박업,숙박시설,6,834.0
강남구,논현동,에이든 청담호텔,2018,0.3749,11,81.8,0.4767541918554661,0.1094,0.85,37.51726775,127.02969198,202624.92182516452,446421.0369076519,1,관광숙박업,숙박시설(관광호텔),24,9301.86
강남구,삼성동,호텔 크레센도 서울,2018,0.5739,1,0.0,0.1421744887805426,0.1094,0.18,37.50806468,127.04611588,204077.37868015296,445400.1981262671,2,관광숙박업,호텔,17,4998.0
강남구,논현동,아난티 앳 강남,2022,0.4947,14,85.7,0.2358701058534324,0.1036,0.85,37.51484148,127.02879629,202545.8206984852,446151.7270341417,0,관광숙박업,숙박시설,16,16770.0
송파구,잠실동,호텔롯데 롯데호텔월드,1989,0.1433,3,33.3,1.06333047452347,0.1509,0.18,37.50853565,127.09714783,208589.3631577906,445455.9044414585,2,관광숙박업,숙박시설,10,95611.0
송파구,문정동,메리제인호텔,2019,0.8183,0,0.0,0.3737693772980324,0.1079,0.45,37.4828826,127.12275365,210857.0255277826,442611.3940975325,2,관광숙박업,호텔,10,996.0
송파구,잠실동,호텔 더 캐슬(신천),2019,0.5037,23,95.7,1.283153602200377,0.1079,1.0,37.50834852,127.08101899,207163.34310758565,445433.7853918375,0,관광숙박업,호텔,18,2983.0
송파구,가락동,부티크 호텔 XYM,2019,0.571,4,0.0,1.867477020686977,0.1079,0.25,37.49414553,127.12059352,210664.37011769283,443861.184718891,2,관광숙박업,호텔,9,971.0
송파구,방이동,오로시에 관광호텔,2002,0.6448,14,64.3,0.6007738604289301,0.1322,1.0,37.51300989,127.10837286,209581.256910246,445953.57202355744,0,관광숙박업,숙박시설(관광호텔),10,2069.0
송파구,방이동,호텔 더 캐슬(방이1),2019,0.6369,11,54.5,1.0431824837287786,0.1079,1.0,37.5127031,127.10828696,209573.70166615504,445919.5134766446,2,관광숙박업,숙박시설,18,2807.0
송파구,방이동,호텔베네 롯데타워점,2025,0.6778,19,94.7,0.9014756460890144,0.1,1.0,37.51311401,127.10931237,209664.3056971572,445965.2241100136,2,관광숙박업,숙박시설,18,2896.0
송파구,잠실동,포레스타,2018,0.4917,25,92.0,1.2284702759263235,0.1094,1.0,37.50822063,127.08059447,207125.82106485488,445419.5590044773,1,관광숙박업,호텔,14,1994.0
송파구,신천동,소피텔 앰배서더 서울 호텔 앤 서비스드 레지던스(가족호텔),2021,0.5097,0,0.0,0.0363676441708748,0.105,1.0,37.51113193,127.10560863,209337.10488690645,445744.8643966457,2,관광숙박업,숙박시설,37,97496.0
송파구,송파동,아이앤유스테이,1987,0.4826,19,84.2,1.238241261160751,0.1536,1.0,37.50566174,127.1056928,209345.22846754364,445137.7514387015,2,관광숙박업,근린생활시설,6,141.0
송파구,방이동,호텔 더 캐슬(방이2),2021,0.6369,11,54.5,1.2379478827102277,0.105,1.0,37.51259727,127.10833202,209577.6989669354,445907.77227361343,1,관광숙박업,숙박시설,18,1487.0
송파구,삼전동,호텔인피니,2004,0.3997,21,81.0,0.8888917576860407,0.1293,1.0,37.49945303,127.09529052,208426.16903164,444447.6824014815,2,관광숙박업,호텔,9,1463.0
송파구,삼전동,24게스트하우스(서울 잠실점),1989,0.3997,19,89.5,0.5162164724008671,0.1509,0.85,37.50055228,127.08861564,207835.82042955127,444569.1082931835,2,관광숙박업,"근린생활시설, 주택",6,168.0
송파구,방이동,주식회사 딜라이트 호텔,1998,0.6448,15,73.3,0.9594629037393638,0.138,1.0,37.51263713,127.10853018,209595.21331421385,445912.2164178607,2,관광숙박업,관광숙박시설 및 근린생활시설,11,2349.0
송파구,방이동,HOTEL RAUM(라움),2000,0.7818,20,95.0,0.8954876042443918,0.1351,0.85,37.51299912,127.11306397,209996.0000542574,445952.86472506926,0,관광숙박업,호텔,10,3181.0
송파구,석촌동,CORNER HOTEL,1982,0.2337,2,0.0,0.0,0.1608,1.0,37.49888583,127.10896725,209635.62216314333,444386.0428269684,2,관광숙박업,관광숙박시설 및 근린생활시설,5,2166.0
송파구,신천동,시그니엘 서울(SIGNIEL SEOUL),2017,0.378,0,0.0,0.0183491386681965,0.1108,0.04,37.51035018,127.10264186,209074.90041357107,445657.8098257521,2,관광숙박업,"판매시설,문화및집회시설,업무시설,숙박시설,관광휴게시설",129,67097.0
