구,동,숙소명,위도,경도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_min_distance_km,nearest5_mean_distance_km,nearest1_damage_thousand_krw,nearest1_distance_km,nearest2_damage_thousand_krw,nearest2_distance_km,nearest3_damage_thousand_krw,nearest3_distance_km,nearest4_damage_thousand_krw,nearest4_distance_km,nearest5_damage_thousand_krw,nearest5_distance_km 
성동구,성동,성수 비스타,37.5440746,127.04289848,4,0.0,1.5553706911638243,0.4113,0.35,4,32.0,3343.2,896.0,0.05307095587610589,0.17860215238617744,5500,0.05307095587610589,0,0.08196922434849044,5,0.25114751592768414,10315,0.25213226066067873,896,0.25469080511792797
성동구,성동,금향 게스트 하우스,37.54451743,127.04005582,0,0.0,0.0,0.4148,0.25,3,30.0,1148.6,8.0,0.2620729113214402,0.3374760528489219,235,0.2620729113214402,5500,0.29718330546679145,0,0.32964027437694743,8,0.37658945394946125,0,0.42189431912996933
성동구,행당동,Seras House,37.55162087,127.03204799,0,0.0,0.0065789710980424,0.1422,0.18,16,28.0,167.2,126.0,0.11633548556340997,0.14172180266540074,404,0.11633548556340997,112,0.13462895008157244,126,0.14175725577712095,172,0.15104650890201307,22,0.1648408130028872
성동구,하왕십리동,Wevvy Loft 왕십리,37.55865523,127.02885365,7,57.1,0.1053605156578263,0.4359,0.85,3,77.0,409.4,151.0,0.0874111702801304,0.15586252260543648,151,0.0874111702801304,8,0.10641684639989803,11,0.15663958783693338,1549,0.20411555058479658,328,0.2247294579254241
마포구,연남동,더에이치하우스,37.55853746,126.91810858,8,75.0,0.7504877271751903,0.1079,0.12,4,53.0,25.8,11.0,0.06666163704967185,0.08852921516915398,11,0.06666163704967185,11,0.08232488847208377,7,0.08596334108273114,99,0.09225592875480727,1,0.11544028048647584
마포구,연남동,주니스 게스트하우스,37.56149159,126.91901302,27,77.8,0.753578919744863,0.4183,1.0,3,60.0,589.8,280.0,0.022215669562833853,0.06047669334701546,476,0.022215669562833853,55,0.03497713035087487,2107,0.06260639514450686,280,0.07569690711921913,31,0.1068873645576426
마포구,동교동,진스파라다이스,37.55551437,126.92362872,23,100.0,1.0930412436186543,0.4095,0.45,6,94.0,573.6,323.0,0.028746716531362928,0.04575411426373841,1225,0.028746716531362928,1240,0.04039504894977395,323,0.041801940579896245,44,0.05581504711726075,36,0.06201181814039819
마포구,연남동,와이즈하우스,37.55779652,126.92169456,23,95.7,1.6499188651996697,0.1408,0.7,4,82.0,235.8,18.0,0.11814806213887702,0.1302503908824792,9,0.11814806213887702,243,0.11869584313948879,905,0.13062919564052697,4,0.1370686888177158,18,0.14671016467578749
마포구,연남동,헬로월드 게스트하우스,37.56096556,126.9228864,15,93.3,0.2711527705005703,0.4535,0.25,2,79.0,252.8,12.0,0.06092571123104443,0.10277307883393397,8,0.06092571123104443,1199,0.09816875472364646,12,0.11049777198203538,40,0.11293097143630412,5,0.13134218479663934
마포구,합정동,홍대 게스트하우스 Hi :Dear,37.54562637,126.91743375,6,33.3,4.087176072743488,0.413,0.55,6,141.0,249.4,110.0,0.03469103004022654,0.1401813480443928,60,0.03469103004022654,110,0.08155374146858801,13,0.17622882715089866,866,0.1887115195583829,198,0.2197216220038679
마포구,연남동,스윗루나,37.55818261,126.92376696,11,81.8,2.1360077947991765,0.4095,0.7,4,60.0,91.2,25.0,0.03433605366282743,0.0773537396776773,1,0.03433605366282743,18,0.08564213440934591,25,0.0868008142289831,132,0.08779715784434679,280,0.09219253824288326
마포구,연남동,트윈래빗1 게스트하우스,37.55789361,126.92183219,19,94.7,1.7227665977411035,0.115,1.0,5,88.0,291.0,243.0,0.11108413241419937,0.1349402581492538,243,0.11108413241419937,9,0.1335918693074026,18,0.13794958132287558,280,0.14532841433892693,905,0.14674729336286446
마포구,동교동,오하나 하우스,37.55422456,126.92755402,25,96.0,0.9028677115420144,0.1079,0.7,5,229.0,355.4,199.0,0.03114851958403214,0.05787724113756411,0,0.03114851958403214,1329,0.04096821439290845,7,0.052228793955978944,199,0.0663033611834073,242,0.09873731657149369
마포구,합정동,스티치스 게스트하우스,37.54758308,126.90905582,0,0.0,0.4519851237430572,0.4518,0.12,3,169.0,2502.8,82.0,0.032971068030513265,0.11856890327070824,5390,0.032971068030513265,7028,0.10405970713597354,5,0.1410483737991069,82,0.15248075786829998,9,0.16228460951964757
마포구,서교동,Lee House 2,37.55310859,126.92747802,17,100.0,0.4221599866803344,0.4272,0.85,3,41.0,384.4,160.0,0.024846962309953015,0.07582541957498501,1306,0.024846962309953015,160,0.07506341869420756,371,0.07998088715161907,78,0.09748118725386962,7,0.10175464246527574
마포구,염리동,브리지 스테이 마포,37.54677382,126.94733643,3,66.7,0.4453110166553641,0.4095,0.55,3,40.0,138.8,86.0,0.1573985578338216,0.1763613808767498,335,0.1573985578338216,86,0.16237740668144723,183,0.1710286160360985,85,0.1891122409664565,5,0.2018900828659251
마포구,당인동,콤마,37.54346057,126.92008014,0,0.0,0.0,0.4342,0.18,3,30.0,394.0,382.0,0.18768645878963247,0.2616685312135062,866,0.18768645878963247,660,0.2558393598823592,382,0.26240459618566964,6,0.28905519250801387,56,0.3133570487018558
마포구,연남동,화이트브라운,37.55609972,126.91923243,19,94.7,0.9655491704609476,0.42,1.0,3,94.0,73.6,50.0,0.07685772884604537,0.09787115506766589,15,0.07685772884604537,199,0.0773620204006139,99,0.0821285926998668,50,0.11942157419610301,5,0.13358585919570035
마포구,성산동,Calm and cozy house,37.55679066,126.91671202,11,100.0,0.9876953908249256,0.413,0.7,4,30.0,220.6,99.0,0.03265817109705689,0.08295565655674177,27,0.03265817109705689,488,0.04047506224638908,68,0.06481314009267573,421,0.1276176378980536,99,0.14921427144953353
마포구,성산동,스테이 순,37.55690407,126.91123606,25,100.0,0.38155958725461,0.4553,1.0,2,72.0,214.8,237.0,0.07854919959540732,0.1274664364599288,11,0.07854919959540732,419,0.11040373509070248,11,0.11345210802097891,237,0.15744443518828083,396,0.1774827044042745
마포구,당인동,편안한 숙소,37.54354839,126.91941892,0,0.0,0.2231435513142097,0.4148,0.18,3,48.0,394.8,382.0,0.12970624990974525,0.2657668394856992,866,0.12970624990974525,382,0.2761378232356442,660,0.28857175551873127,6,0.31348425737175845,60,0.32093411139261674
마포구,상암동,스마일 하우스,37.57474511,126.89445963,14,92.9,0.1846230537822338,0.413,0.85,2,39.0,986.4,310.0,0.055597462041391356,0.114650632201417,262,0.055597462041391356,2889,0.09668854622165594,250,0.11884398477744958,1221,0.13524968376838387,310,0.1668734841982042
마포구,연남동,훤게스트하우스,37.55870775,126.91989254,24,100.0,0.531592106558477,0.1136,1.0,5,58.0,6690.4,394.0,0.05631931192997727,0.09821159754866655,394,0.05631931192997727,11,0.08712743495185506,22914,0.1107934274004739,1,0.11385642048827455,10132,0.12296139297275191
마포구,대흥동,낙원하우스,37.54675942,126.94395699,34,85.3,0.8416521149746304,0.4095,0.85,3,50.0,765.6,165.0,0.05092501795199658,0.09298384739051749,406,0.05092501795199658,3232,0.08059188038881644,5,0.09756417896509399,165,0.11345415766590286,20,0.12238400198077747
마포구,서교동,써니하우스,37.55063756,126.92237275,16,100.0,1.6144757064640576,0.42,0.25,4,40.0,5013.0,78.0,0.015376069919840411,0.03217433440979485,315,0.015376069919840411,78,0.02772518861704514,7,0.030052001211997966,24649,0.035989599601334514,16,0.051728812698756226
마포구,창전동,라파벨라 하우스,37.55036615,126.92596329,5,0.0,0.0512932943875505,0.413,0.7,8,102.0,122.0,29.0,0.04853095478491817,0.14532963541534308,484,0.04853095478491817,88,0.1496588869942097,4,0.1672879464393654,29,0.17078075923181787,5,0.19038962962640416
마포구,합정동,포시즌하우스,37.54859316,126.90939249,5,40.0,1.1676051601550612,0.5439,0.25,4,60.0,1144.0,75.0,0.07013071234751402,0.11898997360740937,20,0.07013071234751402,226,0.10254404627533255,9,0.12345915495621078,5390,0.1482137357963783,75,0.15060221866161125
마포구,망원동,스테이 선선,37.55668401,126.90404137,43,95.3,0.4865906529205328,0.4165,0.85,4,70.0,77.0,86.0,0.07146983118196257,0.1163946875673079,35,0.07146983118196257,89,0.09130421037768013,86,0.12703520385746717,29,0.13795324041898246,146,0.15421095200044715
마포구,서교동,스테이온 3,37.55347564,126.92670823,7,71.4,0.7472144018302211,0.1322,0.35,4,51.0,574.6,160.0,0.02348704432022694,0.07667157831667509,78,0.02348704432022694,160,0.08015756677257253,1329,0.08210785964869309,1306,0.09036197225366438,0,0.10724344858821849
마포구,서교동,KK-하우스,37.55193913,126.92533222,0,0.0,0.0050377940299571,0.1265,1.0,4,82.0,391.4,160.0,0.05772993228317309,0.12212600133174503,88,0.05772993228317309,1216,0.07197670735855968,484,0.1371454616233201,160,0.15463575376627103,9,0.1891421516274012
마포구,성산동,게스트하우스 성산,37.55595163,126.91283434,20,100.0,0.4861133259424962,0.1308,1.0,4,62.0,2908.0,290.0,0.08706219942835548,0.12084802268192751,419,0.08706219942835548,13316,0.10141475965766776,278,0.1290614682946439,237,0.1412716502599199,290,0.1454300357690505
마포구,연남동,스테이우아,37.55903315,126.92076899,16,81.2,0.8890374665599688,0.4095,0.55,4,45.0,6710.2,394.0,0.05003572405715969,0.11366719392809757,22914,0.05003572405715969,108,0.11702228769782454,10132,0.12911924658549423,394,0.13306644658681058,3,0.13909226471319877
마포구,합정동,빌라드소앙,37.54506383,126.9162096,0,0.0,0.2513144282809061,0.1094,0.25,6,69.0,4902.8,110.0,0.10865601490158366,0.1549360713491023,60,0.10865601490158366,13,0.13100970943700924,110,0.16249585132388933,23465,0.17095624294333708,866,0.2015625381396923
마포구,합정동,모던하우스,37.54260262,126.91167665,0,0.0,0.0,0.4148,0.18,5,97.0,13761.0,2092.0,0.2425836613627192,0.3529652851465225,11,0.2425836613627192,43155,0.28483609363239765,23465,0.31346786454089737,82,0.4531964486691395,2092,0.4707423575274587
마포구,연남동,연남 끝자락,37.56360512,126.91995079,11,36.4,0.0226914112020707,0.1022,1.0,6,48.0,701.2,63.0,0.08580333571504192,0.120561572566994,474,0.08580333571504192,48,0.09261290182674628,2908,0.12874948077629877,13,0.13151002780127294,63,0.16413211671561007
마포구,합정동,오손도손 스테이,37.54797387,126.9098183,0,0.0,0.8574502318512216,0.4165,0.12,3,69.0,1130.0,20.0,0.08340373032326776,0.10551764996411298,9,0.08340373032326776,20,0.09558182765137747,5390,0.11046116150924887,226,0.11216015846886002,5,0.12598137186781078
마포구,망원동,프라이빗 하우스,37.55740113,126.90198525,29,96.6,0.7871761302082216,0.4272,1.0,5,53.0,47.2,29.0,0.03472512708485008,0.07330377398999403,1,0.03472512708485008,29,0.06056104178614441,5,0.06983244272318194,146,0.08525495660347027,55,0.11614530175232353
마포구,연남동,포근하우스,37.55913646,126.91930569,24,95.8,0.3055541972179028,0.1494,0.7,3,62.0,2133.0,99.0,0.043030271420574015,0.08455827980413155,11,0.043030271420574015,10132,0.08031540359312406,29,0.08883488791367095,394,0.10325926406832751,99,0.10735157202496118
마포구,서교동,코지 스테이,37.55151743,126.92532988,1,0.0,0.0,0.1451,0.85,5,64.0,364.2,88.0,0.027790345088734163,0.11035433516007402,88,0.027790345088734163,484,0.09199544368934803,1216,0.10086814979104249,4,0.1614416469704435,29,0.16967609026080188
마포구,연남동,스튜디오호퓨,37.56059168,126.92553905,34,100.0,0.2039440208071203,0.1237,1.0,5,65.0,459.0,135.0,0.01016684954223303,0.04722860247531256,6,0.01016684954223303,93,0.045753711058022936,337,0.05312952550545485,1724,0.06037704138314014,135,0.06671588488771187
마포구,연남동,솔로몬하우스,37.56061592,126.92532726,34,100.0,0.1290130033394475,0.4289,1.0,5,110.0,438.0,93.0,0.026474040402381143,0.048664325421248114,6,0.026474040402381143,93,0.046481315216630285,337,0.04888649720048225,1724,0.05846801255985499,30,0.06301176172689191
마포구,연남동,챨리하우스,37.55662292,126.91994542,9,66.7,0.8644796157783048,0.4218,0.12,3,81.0,208.6,15.0,0.07565836109201905,0.09157102034606897,905,0.07565836109201905,15,0.0898529103487231,110,0.0926407481937761,9,0.096481984287652,4,0.10322109780817455
마포구,망원동,비비에이비 스테이,37.55172181,126.90492397,27,81.5,1.254773019423392,0.406,0.7,5,42.0,133.6,35.0,0.02069455400168252,0.09614413573796611,20,0.02069455400168252,112,0.09115450973004147,486,0.1188482742111903,35,0.12083228361486222,15,0.12919105713205403
마포구,성산동,NANI HOUSE RoofTop 33,37.56535053,126.90656457,17,88.2,0.741187157147308,0.1108,0.85,4,61.0,335.8,103.0,0.0443324184877713,0.06850058920268236,6,0.0443324184877713,864,0.06269811239490572,42,0.07048541917990403,103,0.08051349943215004,664,0.08447349651868072
마포구,서교동,테디하우스,37.55267949,126.92877851,16,93.8,0.6279350319128999,0.1279,1.0,4,78.0,410.0,199.0,0.062107875546188934,0.13293523843315297,371,0.062107875546188934,1306,0.12211348085346958,7,0.153979798414295,199,0.15959873469098793,167,0.16687630266082334
마포구,창전동,스테이 뤼느,37.55086366,126.92874902,0,0.0,0.0,0.4218,0.7,3,36.0,367.4,138.0,0.16157528122802253,0.23742909046508337,16,0.16157528122802253,138,0.24753077118242942,1306,0.25400877753882317,371,0.25541863243975277,6,0.26861198993638913
마포구,서교동,어반우드,37.55098756,126.91367257,6,33.3,0.0444517625708338,0.45,1.0,3,169.0,246.2,258.0,0.011288403998491873,0.08252644910021148,273,0.011288403998491873,599,0.04446419977148781,258,0.08568315017155205,8,0.13267397500203443,93,0.13852251655749118
마포구,동교동,티오피 하우스,37.55482194,126.92653498,28,96.4,0.7871939363174982,0.1451,1.0,5,91.0,441.4,407.0,0.03647992082336014,0.07628836338945498,407,0.03647992082336014,431,0.06349150370813662,0,0.08136631251700789,1329,0.09021609947715387,40,0.10988798042161642
마포구,연남동,Maru Stay,37.55845119,126.91922225,21,85.7,0.7551209400966783,0.4165,1.0,6,107.0,89.2,11.0,0.042878720537119115,0.083247501842858,394,0.042878720537119115,11,0.05500588830930435,1,0.0636732881846673,11,0.113190745217843,29,0.14148886696535617
마포구,서교동,RM,37.55090549,126.9147261,6,16.7,0.8938178760220964,0.1394,1.0,5,59.0,196.8,93.0,0.04190272323954053,0.061522827528707094,8,0.04190272323954053,93,0.045904861873072064,599,0.05697799473152941,11,0.07994103583636407,273,0.08288752196302941
마포구,동교동,아우어하우스,37.55336243,126.92926485,25,92.0,0.2186892009648294,0.1408,1.0,4,40.0,150.2,167.0,0.08083321969747112,0.10304174428331783,167,0.08083321969747112,371,0.08138783545608433,7,0.10930572395902849,199,0.11654648812557258,7,0.12713545417843264
마포구,동교동,루프탑하우스,37.55418272,126.92540377,18,72.2,0.4665253648694107,0.1494,0.7,5,106.0,202.4,85.0,0.11972343528143209,0.13328132813332855,431,0.11972343528143209,78,0.12455550606831632,407,0.1339509556476952,11,0.14202662784650694,85,0.1461501158226922
마포구,동교동,돌마,37.55469129,126.91931741,15,86.7,0.9880944640031388,0.1322,0.7,5,149.0,119.2,96.0,0.02360270919729761,0.07430739706598459,96,0.02360270919729761,50,0.06148779467742355,5,0.06463050183700826,246,0.10616452527503444,199,0.11565145434315911
마포구,연남동,DW STAY3,37.55843309,126.92127205,17,94.1,1.2131112491233031,0.1079,1.0,4,92.0,4741.0,280.0,0.12711573715270374,0.1442417219832358,22914,0.12711573715270374,9,0.13644314706069158,394,0.14596974303350502,108,0.1508743353390323,280,0.1608056473302463
마포구,연남동,데일리 하우스,37.5588598,126.92432052,25,100.0,0.4130862663892368,0.4148,0.85,4,75.0,29.2,5.0,0.03337319012131787,0.0447470262942618,2,0.03337319012131787,132,0.041997419886678045,5,0.04478741816873339,5,0.05140577313901243,2,0.052171330155567276
마포구,연남동,베인하우스,37.55866919,126.92466186,25,92.0,1.0202075829988118,0.4113,0.7,3,70.0,33.8,5.0,0.010907012319028332,0.023769446109393765,132,0.010907012319028332,5,0.017720158090747527,2,0.022869006511318755,5,0.024146087221359032,25,0.04320496640451519
마포구,도화동,도레미 게스트하우스,37.53880348,126.95029722,15,73.3,0.3058643915349713,0.4183,0.7,3,59.0,41.4,23.0,0.1459573474942566,0.17579405882734453,23,0.1459573474942566,63,0.15382393350585188,97,0.1670892660711221,9,0.20372994368209524,15,0.20836980338339686
마포구,연남동,위자드 하우스,37.5572601,126.91775535,12,83.3,0.8393034608858305,0.4165,1.0,4,31.0,223.6,99.0,0.03912138588578844,0.0801670987956601,421,0.03912138588578844,488,0.07502734190534659,11,0.0817135109828337,99,0.09977475924780464,99,0.1051984959565271
마포구,연남동,봉봉하우스,37.56153185,126.92277883,4,100.0,0.2636245040797788,0.1337,0.25,6,58.0,192.2,40.0,0.11508232587790286,0.13569012908424044,396,0.11508232587790286,40,0.12132711372035807,8,0.12395938025042015,495,0.15842279771193385,22,0.15965902786058742
마포구,노고산동,노고산스테이,37.55242607,126.93984509,3,0.0,0.0,0.8374,1.0,1,24.0,1895.6,50.0,0.14138783196966878,0.17472604302213293,3,0.14138783196966878,50,0.16313042556160892,1333,0.18358766718078062,15,0.18395670766401218,8077,0.2015675827345941
마포구,연남동,한스,37.55852504,126.91855853,12,66.7,0.7110193053260672,0.1293,0.7,4,98.0,89.2,11.0,0.05206796344590525,0.08633845519710477,11,0.05206796344590525,11,0.07616856696355691,1,0.08710479970190814,394,0.09972150833485235,29,0.11662943753930123
마포구,연남동,Ssol Guest House,37.55851995,126.92451553,27,96.3,0.96804293733935,0.1308,0.7,3,50.0,33.8,5.0,0.011896373945684702,0.03406655906789467,132,0.011896373945684702,25,0.03284472461526774,5,0.038517112439181336,2,0.04263989091206047,5,0.04443469342727911
마포구,서교동,JH HOUSE,37.55340327,126.91668022,23,78.3,0.940243972896648,0.4113,1.0,5,145.0,244.8,167.0,0.037214758521125525,0.07939270677060399,29,0.037214758521125525,612,0.0560552000623574,415,0.08433027971984904,167,0.10234899540181716,1,0.11701430014787083
마포구,동교동,구 하우스,37.55634351,126.92117477,20,80.0,0.817084081790707,0.148,0.7,4,35.0,1574.0,110.0,0.02010570590855932,0.03986538430233247,110,0.02010570590855932,4,0.034738180582969,23,0.03776519726549725,122,0.05035790423150978,7611,0.05635993352312698
마포구,동교동,이레스테이,37.55462383,126.9269901,28,92.9,0.8449140690319273,0.4148,1.0,4,42.0,434.8,407.0,0.03778024253374323,0.07958784987301064,0,0.03778024253374323,1329,0.05406245047953938,407,0.07823933782587184,431,0.10899022416560715,7,0.11886699436029166
