기대피해액_순위,구,동,시설명,예상_화재발생확률,조건부_예상피해액_백만원,기대피해액_백만원,소방위험도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,반경100m_화재수 
1738,용산구,서계동,스테이터울,0.8932429739176098,0.0813466964458694,0.0726623650516815,0.2337,108,65.7,0.6757554378480761,0.4324,1.0,37.55142339,126.96553086,0
1739,용산구,청파동,Good Stay,0.5811670448262075,0.1250228309373379,0.0726591491916592,0.3349,38,86.8,1.4081134085145304,0.4113,0.55,37.54042514,126.96834723,0
1740,용산구,후암동,도란도란,0.638937822653643,0.1136897443080083,0.0726406776862082,0.0799,19,100.0,1.3982229319851645,0.4289,1.0,37.54840168,126.97904153,0
1741,용산구,이태원동,리원 힐사이드,0.5796992734085562,0.1252752593596287,0.0726219768268452,0.2656,44,95.5,0.1728428128394109,0.1365,1.0,37.53853708,126.99139373,0
1742,강서구,화곡동,뉴테르모 호텔,0.4367714133383643,0.1662036805090374,0.0725930164379702,0.2834,12,91.7,0.0,0.1509,0.04,37.52608084,126.84627195,0
1743,종로구,동숭동,플라워니 스테이,0.6123148449012635,0.1185146064247742,0.0725682528515199,0.1735,35,65.7,0.8398578531225082,0.3919,1.0,37.57730218,127.00544389,0
1744,영등포구,영등포동,대우장여인숙,0.5045006738628055,0.1437714377458525,0.072532787225007,0.0635,7,42.9,1.3840395687328015,0.4658,0.35,37.51809093,126.90486199,0
1745,종로구,낙원동,미정,0.4559118908212471,0.1589020037427242,0.0724453129816302,0.2029,11,81.8,0.32892503098583,0.1752,0.25,37.56798466,126.9892256,1
1746,용산구,서계동,MK 리버티하우스,0.7783812130640332,0.0930451341216506,0.072424584367316,0.3287,91,58.2,1.1245456706946142,0.4553,1.0,37.55183526,126.9678297,0
1747,강남구,삼성동,기와 호스텔,0.3298762639953441,0.2194951195306547,0.0724062299959838,0.4856,1,0.0,0.5596157879354227,0.1293,0.45,37.50575751,127.05616954,0
1748,마포구,합정동,오손도손 스테이,0.3918778974979667,0.1847538599750337,0.0724009542016499,0.2481,0,0.0,0.8574502318512216,0.4165,0.12,37.54797387,126.9098183,0
1749,용산구,이태원동,레온하우스,0.4929408390299628,0.1467461595008145,0.0723371749887562,0.3014,25,76.0,1.1596068013709515,0.1279,1.0,37.53869625,126.99036829,0
1750,마포구,창전동,초록이네,0.4349662641133122,0.166305158667003,0.0723371335681579,0.184,3,66.7,0.3136575588550415,0.1036,0.7,37.54627008,126.93058515,0
1751,중구,황학동,호호 하우스,0.502670202395752,0.1438461740215935,0.0723071854092889,0.2539,27,85.2,0.1029324633330573,0.1337,0.7,37.56383295,127.02193464,0
1752,강남구,역삼동,강남 스테이 호텔,0.5003519428763128,0.1445112533552306,0.0723064863837807,0.3044,23,100.0,1.0959420601122307,0.1122,0.85,37.49665412,127.03465347,0
1753,마포구,상수동,홍스 하우스,0.5811399213983747,0.1244144847836833,0.072302223908009,0.3811,29,100.0,3.6428355156125294,0.4272,0.85,37.54604513,126.92344232,0
1754,마포구,동교동,스페이스 코아,0.4219389884368575,0.1712861816672407,0.0722723182258874,0.1894,5,40.0,0.1153108465109943,0.1394,0.7,37.55270699,126.9305703,0
1755,중구,신당동,타임스테이,0.6022933338252876,0.119978222111514,0.0722620833819746,0.1581,23,87.0,1.7984574179121826,0.4712,0.7,37.56254877,127.01827818,0
1756,용산구,서계동,서울역우리집,0.6251198121370091,0.1155887506050002,0.0722568180633493,0.1894,35,71.4,1.4678516468943923,0.4359,1.0,37.55056089,126.96458288,0
1757,용산구,이태원동,이태원 맨션,0.4979969948395103,0.1450778588579056,0.0722483377289876,0.2924,28,71.4,0.8088315795594075,0.1293,1.0,37.53877802,126.99075784,0
1758,중구,명동,무드온 명동,0.5086106835041265,0.1420335803610679,0.072239796387981,0.1153,7,14.3,1.155343917473199,0.48,1.0,37.56042879,126.98317648,1
1759,강서구,화곡동,행복감스테이,0.5299811204695463,0.1362845561254204,0.072228241758045,0.2597,27,100.0,0.8860508466844368,0.1237,1.0,37.53873628,126.84776428,0
1760,종로구,숭인동,더온재,0.4186981887544373,0.1725065858590137,0.0722281950473808,0.2715,9,33.3,0.7105211484959985,0.1436,0.85,37.57228397,127.02039051,0
1761,영등포구,신길동,은하수여관,0.7088323862678514,0.101884326686954,0.0722189104088069,0.1243,49,87.8,0.7292828868891217,0.4623,0.85,37.51149962,126.91952078,0
1762,용산구,용문동,토미시스템,0.5534790091497891,0.1303084853004344,0.0721230113278943,0.2834,41,90.2,0.3123746850421524,0.1251,1.0,37.53546106,126.95605759,0
1763,용산구,후암동,MOOD SEOUL,0.394660047326453,0.1826715158074407,0.0720931490737594,0.2139,4,0.0,0.0,0.1322,1.0,37.54463355,126.97785049,0
1764,종로구,숭인동,두잇(DO IT) 스테이,0.4995583274738707,0.1442596179231932,0.07206609345173,0.3074,33,69.7,0.533655804086208,0.1065,1.0,37.57205528,127.01662572,1
1765,마포구,동교동,동교 네스트,0.5467791143126928,0.1317896536020678,0.0720598300721152,0.2715,20,95.0,1.6991770471889698,0.457,0.35,37.55429383,126.92969918,0
1766,중구,신당동,은성여관,0.6810780847620771,0.1057948881626598,0.0720545798074425,0.1632,44,81.8,1.1661704396794008,0.4553,1.0,37.56201847,127.01763004,0
1767,용산구,서계동,퍼플 게스트하우스,0.7422470418668744,0.0970749797089551,0.0720536165282588,0.3257,88,54.5,0.5418659431606399,0.4113,1.0,37.55171369,126.96776292,0
1768,중구,명동,호텔 28,0.5096382967605757,0.1413721536649313,0.07204866360317,0.1658,14,57.1,1.3130221600135648,0.4518,0.35,37.56160377,126.98318249,1
1769,성동구,마장동,제이하우스,0.6310293498888446,0.114173295981487,0.0720467007378644,0.2365,48,56.2,1.036539860025732,0.4641,0.85,37.56687292,127.0360577,0
1770,용산구,이태원동,이태원 드림,0.527863164152098,0.1363736603247942,0.0719866318460493,0.3287,36,88.9,1.1596068013709515,0.1322,1.0,37.53841239,126.98915108,0
1771,강서구,화곡동,호텔초콜렛,0.4359981032463276,0.1650454226107152,0.0719594912077603,0.3074,12,100.0,0.0,0.1509,0.04,37.52651538,126.84593846,0
1772,강남구,청담동,호텔리베라 아노블리,0.3962662663999627,0.1813243792387638,0.0718527347682358,0.1632,2,50.0,0.0091324835632725,0.1094,0.18,37.52111727,127.04083825,0
1773,종로구,낙원동,하프레스트 호스텔,0.5255831020387788,0.1366905858331683,0.0718422621216945,0.2029,16,75.0,1.5746285077682394,0.5361,0.08,37.56953983,126.98762245,1
1774,마포구,공덕동,다도 하우스 신공덕,0.7004225403711963,0.1025623310846089,0.0718369684846735,0.1632,40,87.5,2.1722232751308024,0.5419,1.0,37.54684029,126.96044592,0
1775,마포구,합정동,Y's STAY,0.4497600092389365,0.1596828302786593,0.0718189512214293,0.341,12,75.0,2.3848231912310176,0.1351,1.0,37.54883563,126.90709732,0
1776,종로구,숭인동,루나하우스,0.5669443939443083,0.1266245850424614,0.0717890986253478,0.2056,30,46.7,1.2512891288770671,0.4553,0.85,37.57353634,127.0219178,0
1777,종로구,이화동,페퍼베리힐 게스트하우스,0.5789700548764739,0.1239503428567189,0.0717635368057123,0.2656,48,79.2,0.1283467917556249,0.4447,0.12,37.57494122,127.00582872,0
1778,마포구,서교동,유월애,0.6369419244160711,0.1126649958568482,0.0717610592753895,0.1709,34,97.1,1.3925876480956798,0.4148,0.85,37.54887439,126.9194584,0
1779,영등포구,영등포동,대성장모텔,0.4353746632555897,0.1647976585171867,0.0717487250822298,0.2656,5,60.0,0.9400072584914712,0.3135,0.25,37.51293549,126.90462772,0
1780,마포구,서교동,서울스테이 홍대,0.4392103797825513,0.1632065436411654,0.0716820080156338,0.3044,11,90.9,0.3987083256452846,0.1365,0.35,37.55333034,126.9271033,0
1781,중구,신당동,청구 리빙텔,0.6365129894907267,0.1125860902563189,0.0716625088841223,0.2568,50,70.0,1.0630408228832422,0.4729,0.7,37.55972529,127.01406465,0
1782,송파구,석촌동,Heidi house,0.4637623275913207,0.1545207112855003,0.07166088472683,0.3287,19,94.7,0.5516476182862459,0.1222,0.55,37.50407351,127.10118687,0
1783,송파구,석촌동,레이크 하우스,0.4637623275913207,0.1545207112855003,0.07166088472683,0.3287,19,94.7,0.5516476182862459,0.1222,0.55,37.50407351,127.10118687,0
1784,송파구,마천동,해강,0.7209997910364964,0.0993081063215753,0.071601123906086,0.1313,49,93.9,0.8622235106038794,0.4535,1.0,37.49249331,127.15430749,0
1785,성동구,행당동,노엘의 휴일,0.4086402849045543,0.1751767010637207,0.0715842570313187,0.2423,4,75.0,0.1583849839660466,0.1194,0.18,37.55342491,127.03315358,0
1786,영등포구,대림동,staygyogyo,0.5595100632920619,0.1278437561944865,0.0715298681198721,0.3014,46,95.7,0.1815313552514537,0.1036,1.0,37.49019949,126.89769804,0
1787,용산구,서계동,송송송  서울 스테이,0.6849816253744034,0.104403874466521,0.0715147356274627,0.3105,75,48.0,0.5589118104336285,0.4148,1.0,37.5514146,126.96745291,0
1788,중구,만리동,콩 포레스트,0.7082307779242101,0.1009136983113025,0.0714701870582228,0.2656,70,70.0,0.6931471805599453,0.4095,1.0,37.55234747,126.96593838,0
1789,용산구,이태원동,Antron,0.3366403568643001,0.2122420235862995,0.0714492305616931,0.3656,0,0.0,0.1487452612603503,0.115,0.45,37.53466996,126.98655531,0
1790,마포구,동교동,SSU HOME,0.4915495840153162,0.1453064702810457,0.0714253350213819,0.3074,24,83.3,1.391834541495506,0.1351,1.0,37.55460824,126.9287221,0
1791,중구,광희동,모브호텔,0.4968350081017132,0.143720772445487,0.071405511142338,0.3349,27,88.9,1.2250603659460322,0.1536,0.85,37.56215784,127.00619838,0
1792,중구,광희동,모브호텔,0.4968350081017132,0.143720772445487,0.071405511142338,0.3349,27,88.9,1.2250603659460322,0.1536,0.85,37.56215784,127.00619838,0
1793,종로구,이화동,블루블릭스 혜화,0.4962354991591607,0.1438730355789221,0.0713949076260501,0.2685,33,48.5,0.0253534706864566,0.1637,1.0,37.57395363,127.00266961,0
1794,마포구,성산동,이강게스트하우스,0.4835927975413436,0.1476110618628907,0.0713836463543236,0.3626,26,100.0,0.8842880007879812,0.115,0.7,37.55755256,126.91463915,0
1795,마포구,아현동,메리골든스테이,0.6079202898700761,0.1174226547476812,0.0713836143115242,0.192,33,69.7,1.4483297520393432,0.4342,1.0,37.55401904,126.95986155,0
1796,종로구,소격동,쥘리앵,0.5003726864018532,0.1426333670090562,0.0713698410208629,0.2984,11,45.5,3.688879454113936,0.4676,1.0,37.57798512,126.98021252,0
1797,강서구,내발산동,코너스톤,0.4909952594385912,0.1453027646908983,0.0713429686465522,0.192,16,87.5,0.2533144289475731,0.1337,0.85,37.55150336,126.83540426,0
1798,종로구,낙원동,호텔누누,0.4743069029726974,0.1502221357154161,0.0712513959491232,0.2029,16,75.0,0.5490336786048858,0.2991,0.18,37.56823244,126.98888009,1
1799,송파구,잠실동,칸,0.3920830161166804,0.1817073090256049,0.0712443497732049,0.4459,1,100.0,0.3307415619122278,0.1551,0.12,37.50808205,127.07900262,0
1800,강서구,화곡동,여우잠,0.4235990666557038,0.1681877049980067,0.0712441548601205,0.2924,9,100.0,0.0,0.1265,0.04,37.52650228,126.84651611,0
1801,용산구,서계동,haroo stay,0.6798218173080558,0.104741409739993,0.0712054955168497,0.1867,59,74.6,0.0574320490858754,0.406,0.85,37.54943728,126.96444739,0
1802,송파구,가락동,가락스테이,0.3695104486774242,0.1926477536337782,0.0711853578819152,0.6901,10,90.0,0.3616132255793149,0.1509,0.25,37.48944959,127.12263903,0
1803,마포구,서교동,우디하우스,0.5165125804984622,0.137793214698561,0.0711719288991323,0.2954,31,96.8,0.6279350319128999,0.1322,0.85,37.55260324,126.92670132,0
1804,마포구,공덕동,올드타운앳홈,0.614489552627352,0.1158165617514152,0.0711680672174652,0.1735,31,83.9,1.376991968457577,0.4095,1.0,37.54706042,126.96201634,0
1805,중구,다동,호텔 미드시티 명동,0.3457458310319831,0.2057381989554465,0.0711331245728743,0.3502,2,0.0,0.0714589639821449,0.178,0.35,37.56491356,126.98031531,0
1806,강서구,화곡동,앨리스 넥스트 도어,0.388563688445161,0.1830421017132369,0.0711235141824496,0.2744,3,66.7,0.0,0.1408,0.04,37.52628531,126.83995618,0
1807,용산구,서계동,달별정원,0.6942537847457565,0.1023847100879239,0.0710809724786382,0.2056,58,91.4,0.6190392084062234,0.4095,0.85,37.54853858,126.96462102,0
1808,마포구,서교동,Check in H,0.4948779471663713,0.1436314645533269,0.0710800443266498,0.2568,26,88.5,0.1670540846631661,0.1011,0.85,37.55318919,126.92848403,0
1809,중구,광희동,호텔 클로이,0.5753026144755818,0.1235394307136319,0.0710725574803774,0.3441,59,71.2,0.1135238262969872,0.1723,1.0,37.56295774,127.00508168,1
1810,용산구,서계동,계림모텔,0.8023694279934427,0.0885261952928247,0.0710307126795396,0.2568,95,55.8,0.0939657924183314,0.4588,1.0,37.55143152,126.96613145,0
1811,마포구,합정동,Rich Stay,0.6051041992658511,0.1173838307006584,0.0710294488828801,0.2423,29,96.6,2.592051287239328,0.4148,1.0,37.5503173,126.9092701,0
1812,마포구,상수동,Hongdae Han River,0.3249253568406153,0.2185622477644402,0.0710164163467477,0.4886,0,0.0,0.0,0.2417,0.18,37.54234465,126.92486549,0
1813,강서구,공항동,스테이솔라,0.3891908840735114,0.1824531948263723,0.0710091201965124,0.3626,14,7.1,0.0,0.4042,0.04,37.55435617,126.81177149,0
1814,중구,북창동,소테츠호텔즈 더 스프라지르 서울 명동,0.4644061601366259,0.152893991042809,0.0710049112881546,0.2112,15,73.3,0.123132685403624,0.1136,0.85,37.55930346,126.97797124,0
1815,송파구,석촌동,CITY LAKE,0.4263918325313639,0.1664184541229949,0.0709594696205405,0.4028,12,50.0,0.7922380832041762,0.4113,0.18,37.49716668,127.09684628,0
1816,종로구,낙원동,소락방 주식회사,0.4347814321855119,0.1632039313765602,0.0709580390222068,0.192,7,85.7,0.3642775497015497,0.1766,0.08,37.57009871,126.98769431,0
1817,마포구,서교동,가자하우스,0.5154857419484798,0.1376188882257224,0.0709405747031614,0.0652,2,50.0,0.7519876805828787,0.4077,1.0,37.55041295,126.91461107,0
1818,용산구,이태원동,STAY JOY,0.5143651814068337,0.1379074568364403,0.0709347940530307,0.2984,29,93.1,1.1772025632613312,0.1408,1.0,37.53966069,126.99211485,0
1819,강서구,화곡동,모텔노블레스,0.4962024528555804,0.142941023162637,0.0709276863069868,0.1947,22,100.0,0.0210534091978323,0.1509,0.45,37.52700313,126.83811658,0
1820,종로구,동숭동,달빛스테이,0.6457350975666866,0.1098363695278161,0.070925198793415,0.1506,42,76.2,0.4485486942444761,0.4095,1.0,37.58122877,127.00488116,0
1821,성동구,성동,빌라드 성수,0.3576598779465065,0.1981533548709758,0.070871504717844,0.5245,1,0.0,1.4622802680978126,0.4165,0.35,37.54398633,127.04321405,0
1822,송파구,석촌동,Leo's Nest,0.4776747325696416,0.1483206033178734,0.070849004524433,0.3105,19,84.2,1.751612401214643,0.1465,1.0,37.50178424,127.09762424,0
1823,마포구,도화동,레스팅 스테이,0.3645392023345119,0.1942883614480192,0.0708257243051402,0.3165,5,20.0,0.0181823190831904,0.1251,0.45,37.535708,126.9495876,0
1824,중구,광희동,레드모텔,0.5755493097951843,0.1230572267832057,0.0708255019403835,0.341,59,76.3,0.0269558099885282,0.1565,1.0,37.56307809,127.00509552,1
1825,마포구,서교동,온스테이,0.5127946900328437,0.1381030208849477,0.0708184957872961,0.2894,30,96.7,0.6006109276383457,0.1337,0.85,37.55247711,126.92679818,0
1826,중구,남산동,남산 마이,0.4432871396081828,0.1596602833222518,0.070775350302953,0.1787,0,0.0,1.7086928705294415,0.4658,0.85,37.55466166,126.98404417,0
1827,종로구,창신동,한도,0.5134705205298231,0.1378316922089862,0.0707725107440545,0.1506,1,100.0,2.158832146297985,0.4606,0.25,37.56828544,127.01560069,0
1828,강서구,화곡동,하임 B,0.4707811212428125,0.1503250802377637,0.0707702098252501,0.2167,19,89.5,0.0,0.1394,0.45,37.52679585,126.83862303,0
1829,종로구,연건동,더 모멘트 종로(The Momonet-Jongno),0.5254940496884826,0.1346583739241533,0.0707621742378692,0.2834,33,93.9,0.6931471805599453,0.1293,1.0,37.57423456,126.99871634,0
1830,마포구,연남동,Contact house,0.3838739410247525,0.1841199642060102,0.0706788562810975,0.5363,15,73.3,0.2012666430364039,0.1094,0.35,37.56079474,126.91696159,0
1831,성동구,송정동,퀘보 스페이스 성수,0.4258991445103185,0.1659226279329685,0.0706663052915551,0.3502,12,66.7,0.4054651081081644,0.3135,0.12,37.54664887,127.06654461,0
1832,중구,주교동,라이프인 청계,0.5101987381420857,0.1384811145010095,0.0706528898749247,0.2308,18,27.8,2.0476928433652555,0.4623,1.0,37.56574695,126.99678382,1
1833,마포구,동교동,해피나인스,0.4886778343674325,0.1445688692105517,0.070647601922761,0.3349,29,89.7,0.8461066750170505,0.1165,0.85,37.55436431,126.92724221,0
1834,강서구,화곡동,하임 A,0.4717584745101212,0.149725977586757,0.070634498780865,0.2112,19,89.5,0.0,0.1436,0.45,37.52682269,126.83849155,0
1835,마포구,신공덕동,송희,0.5428515251506346,0.1300574269317237,0.0706018725670534,0.3074,42,95.2,0.4805857385762725,0.1194,1.0,37.54064205,126.95332114,0
1836,마포구,연남동,와이즈하우스,0.4566433612766841,0.1545946767879151,0.0705946328439161,0.4521,23,95.7,1.6499188651996697,0.1408,0.7,37.55779652,126.92169456,0
1837,마포구,서교동,어반 오아시스,0.5058698309400324,0.139452418423792,0.0705447713322223,0.2984,29,96.6,0.7006943861953282,0.1322,0.85,37.55267504,126.9266128,0
1838,종로구,창신동,코비게스트하우스,0.6891372761102221,0.1023545260517287,0.0705363192808411,0.1787,54,72.2,0.6821915018989702,0.4676,1.0,37.57042698,127.01334795,0
1839,중구,예장동,게스트하우스 더힐2,0.4636871351652104,0.1521100531846072,0.0705314747909983,0.1658,2,100.0,0.6931471805599453,0.1136,0.85,37.55510981,126.98460913,0
1840,마포구,서교동,Mark's Guest House,0.4654118754459732,0.1515413813499177,0.0705291585017386,0.1735,8,62.5,1.1716374236829996,0.413,0.12,37.55311872,126.91818884,1
1841,마포구,노고산동,에스호텔,0.4841978331467563,0.145653186693701,0.07052495738801,0.098,3,100.0,0.1431008436406733,0.1365,0.85,37.55084055,126.93428422,0
1842,마포구,망원동,온더집,0.4799492111687892,0.1469113290654418,0.0705099764967172,0.3595,27,88.9,1.7098566601811478,0.1036,1.0,37.55051294,126.9064,0
1843,송파구,석촌동,룰루 하우스,0.441902724671147,0.1595592174280105,0.0705096529278338,0.3904,18,94.4,0.7472144018302211,0.1165,0.55,37.5021032,127.10120425,0
