"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TWNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDT_CONT"|"DATA_STRD_YM"
9148|"서대문역_1"|11110|"종로구"|24520.04|1072.49|23447.55|7.03|5.75|5.2|5.43|9.77|10.65|5.19|4.86|3.05|2.7|2.8|2.76|2.4|2.37|3.18|3.91|4.46|14.85|17.65|11.31|12.29|12.45|10.76|6.96|8|6.72|5.5|4.97|5.19|9.34|10.18|4.97|4.65|2.92|2.59|2.67|2.64|2.3|2.27|3.05|3.74|4.26|14.2|16.88|10.81|11.75|11.9|10.29|6.66|7.65|"MULTIPOLYGON (((126.964186310044 37.5686034361487, 126.964189145456 37.5685921746676, 126.964772408696 37.5679346342403, 126.965310343122 37.5673649235562, 126.965624606494 37.567031652776, 126.965870924415 37.566759177568, 126.966074761597 37.5665565158845, 126.966264457491 37.566335829832, 126.966360674549 37.5663223435501, 126.96658422612 37.5663156522052, 126.966813433983 37.5663157195199, 126.966960551796 37.5663765793352, 126.967090664623 37.5664959983969, 126.96707929406 37.5666086188754, 126.96691227105 37.5667572336304, 126.966714141007 37.5668607895081, 126.966201851904 37.5670836330805, 126.965887644308 37.5673042816466, 126.965587542775 37.5676105277025, 126.965210949597 37.5680924426289, 126.964941988639 37.5683604044624, 126.964469216908 37.5687544407279, 126.964186310044 37.5686034361487)))"|"202408"
9149|"서대문역_2"|11410|"서대문구"|106528.42|6897.49000000001|99630.93|75.28|94.28|97.72|97.56|88.78|86.21|99.46|99.83|101.28|97.61|89.3|75.54|64.76|54.92|49.38|47.25|47.58|49.29|49.67|59.18|56.05|59.06|73.91|82.02|86.05|73.08|91.55|94.75|94.63|86.11|83.6|96.39|96.78|98.41|94.93|86.89|73.36|62.94|53.42|48.04|45.98|46.32|47.99|48.38|57.48|54.02|57.16|71.79|79.55|83.37|"MULTIPOLYGON (((126.96416724636 37.5671055342027, 126.964172906993 37.567103283511, 126.964365498689 37.5667632202428, 126.964504291556 37.5664884616463, 126.964592139534 37.5662317068196, 126.964597878704 37.5660695303532, 126.964716709173 37.566105606919, 126.965208986584 37.5662994716446, 126.965421324285 37.5660742889191, 126.965458093311 37.5661103397222, 126.965715784537 37.5657184870311, 126.965823375372 37.5655878758705, 126.965311262804 37.5654570769562, 126.964790614498 37.5654253821196, 126.964527437522 37.5654568349466, 126.964510539268 37.5652946513965, 126.9644455276 37.5651504726101, 126.964722874008 37.56507397484, 126.964830607576 37.5646527951754, 126.964825064887 37.5644140309644, 126.965142000396 37.564384846453, 126.96535985445 37.5644457299674, 126.965521044453 37.5646552593259, 126.965863487235 37.5645427389965, 126.966568064098 37.5645609686103, 126.96701230939 37.5645858759725, 126.96728677935 37.5646017228655, 126.967385737701 37.5647774445467, 126.967128068775 37.5651467761926, 126.966442985886 37.5657885311664, 126.966236361224 37.5659078510772, 126.965857001335 37.5662839010253, 126.965420990878 37.5667680513187, 126.964984983541 37.5672341801593, 126.96416724636 37.5671055342027)))"|"202408"
9150|"신촌역_2"|11410|"서대문구"|509391.26|31676.15|477715.11|617.37|635.24|599.72|588.53|581.49|574.67|579.64|584.08|584.98|576.86|582.34|583.34|607.41|630.17|642.73|604.1|571.38|549.34|565.24|631.29|696.38|719.94|725.43|722.71|679.85|563.49|577.93|545.96|536.04|529.45|522.83|527.8|533.38|534.74|528.32|534|536.42|559.22|580.07|591.49|555.84|526.44|505.73|517.42|573.81|631.8|651.05|656.33|653.77|613.91|"MULTIPOLYGON (((126.940296116114 37.5593177964096, 126.938544681711 37.5593146249407, 126.93736763762 37.5593004778707, 126.936507509082 37.5592684737735, 126.935995412451 37.5592276467213, 126.934586457329 37.5590984668984, 126.934600662881 37.559033153065, 126.934453587891 37.558970000408, 126.934032123871 37.5588323596074, 126.933771931175 37.5587038196583, 126.933610808267 37.5585325389426, 126.933446952772 37.5582553899418, 126.934763064371 37.557771856859, 126.93498379771 37.5577269316044, 126.934574254463 37.5569203131825, 126.933006285521 37.5574645156007, 126.932904804613 37.5570522531631, 126.932854209977 37.5566873222117, 126.934688220096 37.5560329008, 126.936052386927 37.5555448753167, 126.936558988979 37.5553672086012, 126.936742913672 37.5553447846222, 126.93706264125 37.5553269393601, 126.937351203882 37.5553586308907, 126.939911038646 37.5562024184601, 126.939474682623 37.5569725384015, 126.939233628602 37.5576436505058, 126.939177031289 37.5576548831001, 126.938808949663 37.5579655306998, 126.939609191104 37.5585493439686, 126.939339958128 37.5590762827587, 126.939433289017 37.5591258862781, 126.939574748678 37.5591417277503, 126.940293422712 37.5591511116295, 126.940296116114 37.5593177964096)))"|"202408"
9151|"이대역"|11410|"서대문구"|268349.02|32987.68|235361.34|312.97|332.81|341.27|349.77|348.4|347.04|335.72|332.99|328.14|345.99|336.05|323.58|334.68|335.56|315.57|300.17|286.64|268.56|261.3|261.36|258.7|261.33|278.4|300.55|326.73|271.48|287.76|294.61|301.92|300.5|299.14|289.57|288.21|284.39|298.64|290.11|280.48|292.24|292.11|275.27|261.58|250.13|234.31|227.89|227.74|225.36|227.48|242.48|261.34|282.27|"MULTIPOLYGON (((126.943428057406 37.5596707615815, 126.943433719843 37.5596662594042, 126.943445491121 37.5590806208536, 126.943261625711 37.5590174611109, 126.942896630216 37.5590127759495, 126.942899540633 37.5589091633877, 126.942902683371 37.558508223784, 126.942911513059 37.5580712473103, 126.94293163912 37.5576613061413, 126.942931913542 37.5573099195695, 126.942946359438 37.5569270052827, 126.943127565392 37.5567649163122, 126.943849023929 37.556803562148, 126.944530866938 37.5568489419481, 126.945320231885 37.5568876114657, 126.945795547531 37.5569126134251, 126.945775591326 37.5571153271492, 126.94573298318 37.5573405549805, 126.946573258183 37.5574130272835, 126.946601528995 37.5574445751064, 126.94660430728 37.5575144032421, 126.946561513314 37.5579964138529, 126.946510199126 37.5585212175423, 126.946105582156 37.558532291234, 126.946091250287 37.5587823096356, 126.946501514278 37.5587892584458, 126.946470140868 37.5591293680946, 126.946277741304 37.5591247735159, 126.945898601156 37.5591155860769, 126.945618522175 37.5590658996302, 126.945658025484 37.5592123293662, 126.945635326069 37.559297912826, 126.94552749725 37.5597123178533, 126.944706964531 37.5596916546008, 126.944206156007 37.5596801507936, 126.943428057406 37.5596707615815)))"|"202408"
9152|"숙대입구역"|11170|"용산구"|154796.41|11883.54|142912.87|281.97|182.46|178.41|180.04|182.55|182.56|187.29|218.66|252.56|287.6|343.37|389.67|419.56|433.59|443.17|432.69|414.61|364.17|307.29|270.49|258.07|237.26|221.42|198.4|181.51|268.48|173.05|169.17|170.81|173.2|173.3|177.88|208.61|241.93|276.29|329.66|372.03|400.66|414.03|421.87|410.72|392.31|344.26|291.2|257.55|246.45|226.42|211|188.84|172.37|"MULTIPOLYGON (((126.971250880431 37.5441480272426, 126.971308360889 37.5419000622304, 126.971828860789 37.5419001935974, 126.972134719912 37.5410082855693, 126.973209588177 37.541179735693, 126.973379587617 37.5404499708168, 126.974069762967 37.5405582517133, 126.973741236925 37.5416168434292, 126.974306979274 37.5416620241538, 126.973570432043 37.5445180035344, 126.971431925707 37.5441570832219, 126.971250880431 37.5441480272426)))"|"202408"
9153|"신용산역"|11170|"용산구"|46645.66|1795.21000000001|44850.45|66.6|40.42|39.46|39.36|39.66|40.25|37.92|37.08|40.96|47.82|49.78|69.58|87.23|96.32|106.43|116.66|121.02|121.77|106.22|86.13|68.41|61.02|53.41|46.89|44.64|64.04|38.87|37.95|37.85|38.13|38.7|36.46|35.66|39.38|45.98|47.87|66.91|83.88|92.62|102.34|112.17|116.36|117.08|102.13|82.81|65.78|58.67|51.35|45.09|42.93|"MULTIPOLYGON (((126.970667531449 37.5318087556488, 126.969067365124 37.5301369817665, 126.969633360566 37.5293735412272, 126.971256542527 37.5300699856199, 126.970317490666 37.5301598420065, 126.970888562778 37.5307906878316, 126.971301602723 37.5305520298526, 126.971550402883 37.5307953617911, 126.971143020993 37.5310295171002, 126.971459673295 37.5313494511884, 126.970667531449 37.5318087556488)))"|"202408"
9154|"용산 전자상가_1"|11170|"용산구"|534976.2|35.2399999999907|534940.96|1082.65|1222.07|1211.95|1208.65|1201.58|1194.07|1201.69|1188.1|1167.98|1122.44|1016.16|922.44|901.3|980.45|1078.21|1103.62|1058.89|1032.35|972.17|924.3|921.02|986.15|1057.28|1131.56|1179.06|1082.57|1221.99|1211.87|1208.57|1201.5|1193.99|1201.62|1188.03|1167.91|1122.36|1016.1|922.37|901.24|980.38|1078.14|1103.54|1058.82|1032.29|972.1|924.24|920.96|986.09|1057.21|1131.49|1178.98|"MULTIPOLYGON (((126.954693396994 37.5305286132906, 126.958754147231 37.5319266917231, 126.959715747171 37.5320441642406, 126.960043860102 37.5320172496552, 126.96115272085 37.5318013935716, 126.963060164966 37.5296756778909, 126.964141070735 37.5287119579286, 126.964955868009 37.5282076541866, 126.96625063814 37.5294559258078, 126.96682187842 37.5296362934882, 126.967274209873 37.5300824179022, 126.966668726427 37.5305462543618, 126.965587833129 37.5314964822295, 126.964642761787 37.5322755532272, 126.964371158099 37.5324241326954, 126.963771423585 37.5326311722198, 126.96322825269 37.5328427319507, 126.962916971583 37.5331354544941, 126.961938393642 37.5329954775079, 126.961429262347 37.5330088213351, 126.960133762165 37.5331210004781, 126.959624672391 37.5330577519352, 126.957543206278 37.5325659553002, 126.955716480207 37.5318219419587, 126.955218836058 37.5315649647934, 126.954987087544 37.5312720504314, 126.954693396994 37.5305286132906)))"|"202408"
9155|"용산 전자상가_2"|11170|"용산구"|96873.98|29561.95|67312.03|13.82|7.9|7.29|6.41|5.91|5.56|5.8|6.86|8.9|12.64|15.35|15.95|16.13|19.06|20.02|20.55|19.91|19.04|20.38|21.98|21.52|17.74|14.55|12.87|9.49|9.61|5.49|5.06|4.45|4.11|3.86|4.03|4.76|6.18|8.78|10.66|11.08|11.21|13.24|13.91|14.28|13.84|13.23|14.16|15.27|14.95|12.33|10.11|8.95|6.59|"MULTIPOLYGON (((126.966655967995 37.5336636950834, 126.964076566795 37.533293500581, 126.96418433753 37.5327123925538, 126.964461506291 37.532753024301, 126.964484182769 37.5326539218906, 126.96532168715 37.5320685334649, 126.965762881891 37.5321542618943, 126.966842991199 37.5329204287663, 126.967069262168 37.532934009638, 126.967968478965 37.5334613496857, 126.968296378297 37.5339254545434, 126.966655967995 37.5336636950834)))"|"202408"
9156|"용산 전자상가_3"|11170|"용산구"|113758.05|13443.69|100314.36|23.01|24.3|24.65|24.47|23.94|23.09|23.58|23.21|22.71|22.17|20.83|20.05|20.06|23.13|26.67|26.81|24.64|23.87|21.42|21|20.63|23.26|22.66|22.37|22.65|8.87|8.48|8.95|8.82|8.4|7.67|8.05|7.84|7.57|7.57|7.54|7.93|8.2|10.16|12.37|12.18|10.65|10.27|8.66|8.84|8.48|10.26|8.83|7.68|7.41|"MULTIPOLYGON (((126.96274713313 37.5333876777591, 126.961660078774 37.5351172279466, 126.961535579559 37.5351982755679, 126.958470174307 37.5338997687588, 126.957339091677 37.5333587552851, 126.954749011053 37.5320603277865, 126.954081506892 37.5320510524229, 126.954127023224 37.5316366127022, 126.955495772184 37.5319705206878, 126.95700011704 37.5326108022659, 126.957905033591 37.5329354971408, 126.959782909079 37.5333416212949, 126.96028070676 37.5333688254125, 126.961909983168 37.5332342317846, 126.962701896026 37.5333516231426, 126.96274713313 37.5333876777591)))"|"202408"
9157|"용산 전자상가_4"|11170|"용산구"|25671.9|3203.03|22468.87|2.4|3.14|3.28|3.24|2.63|3.25|3.01|2.32|2.54|2.4|2.4|2.19|2.34|2.08|2.33|2.13|1.92|2.04|1.77|2.47|2.02|2.59|2.37|2.57|3.18|2.18|2.93|3.06|3.03|2.43|3.04|2.82|2.14|2.37|2.24|2.22|1.99|2.12|1.87|2.1|1.9|1.69|1.78|1.56|2.2|1.76|2.25|2.08|2.31|2.92|"MULTIPOLYGON (((126.959665698324 37.5355737954058, 126.96001938953 37.5353554285045, 126.959974254653 37.5351346689123, 126.958775229659 37.5346432001942, 126.957638676511 37.5337598095019, 126.958679275383 37.5342647475885, 126.961478898164 37.5354054852864, 126.961020266371 37.5361576602365, 126.960474468489 37.5359389812161, 126.960641480792 37.5357070327432, 126.96052552787 37.5356732053832, 126.959937022415 37.5359680762004, 126.959665698324 37.5355737954058)))"|"202408"
9158|"용산 전자상가_5"|11170|"용산구"|151785.37|11961.88|139823.49|37.25|35.68|36.61|36.4|34.19|33.38|33.06|37.22|42.71|46.08|42.16|39.89|35.73|36.28|35.64|37.8|33.7|32.12|34.5|40.89|41.08|38.43|36.12|36.73|37.58|32.09|29.71|30.33|29.99|28.16|27.44|27.23|30.72|35.45|38.83|36.25|34.58|31.33|32.34|32.04|33.84|30.47|29.04|31.16|36.51|36.58|33.78|31.34|31.48|31.5|"MULTIPOLYGON (((126.964782471505 37.535780467977, 126.963306142188 37.5354150983633, 126.963249518271 37.5355186945215, 126.963322738165 37.5361539195637, 126.962174711688 37.5354282431649, 126.961824036979 37.5353019869483, 126.961801441869 37.5352389097282, 126.962899841075 37.5334462923007, 126.963035635989 37.5333922767428, 126.966757689621 37.5338889737567, 126.967877667253 37.53413256543, 126.967775784298 37.5342586758168, 126.967730515915 37.5342856927853, 126.966587764047 37.5343529363579, 126.966519632217 37.5348845033952, 126.966462761153 37.5355286980491, 126.965501013064 37.535604994405, 126.965546390802 37.5353527295817, 126.965054278809 37.5352354499126, 126.964782471505 37.535780467977)))"|"202408"
9159|"용산구청"|11170|"용산구"|74695.99|6684.57000000001|68011.42|150.23|181.27|190.01|194.21|194.9|185.47|167.43|165.88|168.09|165.58|159.24|139.19|129.61|123.76|119.61|115.44|114.87|118.56|124.88|126.81|132.38|135.65|138.81|148.21|165.65|136.65|164.44|172.41|176.4|177.12|168.87|151.58|149.42|151.55|150.27|144.76|126.42|117.99|113.23|109.47|106.11|105.37|108.98|114.53|115.73|120.92|123.45|125.78|134.04|150.66|"MULTIPOLYGON (((126.990689809497 37.5327065021195, 126.990477574645 37.5333979967003, 126.99034744984 37.5334970941115, 126.988839855501 37.5335622659074, 126.990582557873 37.5311117302019, 126.991114278547 37.5312424219594, 126.991312296304 37.5310216950484, 126.991436750985 37.5309811607773, 126.991544158936 37.5315217671702, 126.991346156821 37.5316208600452, 126.990689809497 37.5327065021195)))"|"202408"
9160|"이태원역"|11170|"용산구"|150738.38|43274.26|107464.12|335.57|458.15|478.77|456.14|417.36|376.21|347.72|306.75|281.11|270.87|260.88|249.25|249.34|256.43|262.07|258.77|260.61|263.19|261.68|310.76|344.99|384.58|407.84|421.72|468.51|244.11|326.28|351.63|336.96|310.84|279.25|251.97|222.3|203.85|196.83|189.51|180.76|180.65|185.83|190.09|188.03|190.21|191.92|190.35|227.08|251.28|279.2|294.44|301|338.38|"MULTIPOLYGON (((126.995229292675 37.5350246358485, 126.992429049841 37.5348893077196, 126.992497007389 37.5342766361331, 126.990898910567 37.5341706382781, 126.99103755988 37.5337922324846, 126.991195978714 37.5336233096232, 126.991343075955 37.5335061928151, 126.991450539068 37.533652613632, 126.992135010939 37.5338418781662, 126.992304718742 37.5338599112243, 126.992621537896 37.5336279288368, 126.992720543431 37.5335558565061, 126.992963801067 37.5334882994272, 126.993274939197 37.5334455238922, 126.993393710603 37.5336797907602, 126.993492716885 37.533594202853, 126.993707707741 37.5333441907959, 126.993803907277 37.5330356060825, 126.994499707625 37.5330694359523, 126.994731697333 37.5324477623671, 126.994915546589 37.5324455200733, 126.994901394234 37.5325626487118, 126.995082413424 37.53258293089, 126.995336983199 37.5324703197391, 126.995489747163 37.5321166867067, 126.995679262041 37.5319883041282, 126.99586593708 37.532006332891, 126.996103537754 37.5318283971043, 126.996321331546 37.5317518219947, 126.995543425192 37.5329163228599, 126.995484013264 37.5330965189943, 126.99549531902 37.533200134027, 126.995696149488 37.5330852669386, 126.995928086254 37.5330559955083, 126.996751161737 37.5332069473119, 126.997042493962 37.5332204732833, 126.996954784361 37.5336754726823, 126.997014165423 37.5339728033323, 126.996872691742 37.5347791887301, 126.997076345498 37.5347927112411, 126.997008436887 37.535200409036, 126.995698820472 37.5351643135778, 126.995229292675 37.5350246358485)))"|"202408"
9161|"한남오거리"|11170|"용산구"|51890.47|2822.01|49068.46|13.54|8.54|7.03|6.36|6.47|6.13|6.02|6.03|5.78|8.38|8.98|12.82|14.62|17.57|22.5|22.62|22.57|20.54|18.61|20.33|20.82|21.01|17.06|12.77|11.25|12.06|7.35|5.99|5.43|5.51|5.15|5.07|5.23|4.96|6.85|7.68|10.81|12.77|15.68|20.43|20.61|20.7|18.95|17.18|18.73|19.03|19.12|15.3|11.1|9.76|"MULTIPOLYGON (((127.007304219174 37.5333870878252, 127.006237975635 37.534839991388, 127.006373700002 37.5341597343586, 127.00594942489 37.5341867814215, 127.005802283066 37.5331866822469, 127.004489875347 37.5332993486055, 127.004478557506 37.53320474439, 127.004523809705 37.5331236536066, 127.004653915103 37.5330245405694, 127.005558985358 37.53231272554, 127.005604221085 37.5319703456229, 127.00570038533 37.5319297973374, 127.005824828376 37.531799148352, 127.006707297514 37.5318171316967, 127.006667749277 37.5325199099933, 127.006769593599 37.5327992139751, 127.007072264745 37.5331393255225, 127.007290069464 37.5332947365113, 127.007304219174 37.5333870878252)))"|"202408"
9162|"불광역_1"|11380|"은평구"|224558.11|33540.78|191017.33|6.38|5.51|6.34|5.75|6.2|6.21|6.58|5.56|3.56|2.69|2.63|4.84|6.91|8.28|9.05|8.73|8.16|8.27|7.96|8.22|7.17|7.08|5.93|4.75|6.15|4.89|3.59|4.12|3.74|4|4.02|4.28|3.66|2.48|1.98|2.01|3.98|5.81|6.98|7.72|7.4|6.92|6.95|6.71|6.83|5.9|5.56|4.43|3.38|4.07|"MULTIPOLYGON (((126.931439832379 37.6108268312527, 126.930830411062 37.6115337404421, 126.930434313609 37.6112136539595, 126.929237164579 37.6106498137198, 126.929030592087 37.610525802062, 126.928283823476 37.609788787987, 126.927398110703 37.6092769279874, 126.927358587842 37.6091597753429, 126.927426656134 37.6090426901443, 126.92788543562 37.6089393635907, 126.928593571047 37.6086312155038, 126.929182609046 37.6085054395609, 126.92946005264 37.6085326384521, 126.929774336044 37.6085260721578, 126.930388705404 37.6085557252454, 126.930937778473 37.6087722902962, 126.931025405537 37.6089255097807, 126.930968712948 37.6089953022061, 126.931772423491 37.6094147362942, 126.931593665004 37.6098245782462, 126.931780420178 37.6099485737491, 126.931159649765 37.6106915173901, 126.931439832379 37.6108268312527)))"|"202408"
9163|"연신내역_1"|11380|"은평구"|28384.14|10474|17910.14|1.11|0.63|0.78|0.75|1.43|1.27|0.89|0.76|0.92|0.78|0.74|0.73|1.65|1.81|1.1|1.12|1.21|1.01|0.84|0.85|1.81|1.36|1.58|1.19|0.98|0.57|0.37|0.44|0.39|0.75|0.69|0.52|0.43|0.46|0.4|0.4|0.37|0.77|0.88|0.58|0.59|0.6|0.56|0.46|0.47|0.85|0.62|0.75|0.58|0.53|"MULTIPOLYGON (((126.920093087014 37.6172030252514, 126.920743287027 37.6182035615761, 126.920924621952 37.6181045772942, 126.921349934895 37.6175822967777, 126.921451898988 37.6175598413191, 126.922000926035 37.6178575360066, 126.921825146114 37.6180601386453, 126.921263795967 37.6186904464159, 126.920567395626 37.6185052702852, 126.920290084587 37.6183248836471, 126.919662488623 37.6173739145275, 126.920093087014 37.6172030252514)))"|"202408"
9164|"연신내역_2"|11380|"은평구"|137951.51|23858.06|114093.45|12.66|13.8|11.91|11.77|11|10.99|10.88|8.9|8.75|10.96|10.62|12.59|14.29|13.47|18.19|17.47|12.32|12.66|12.03|14.57|16.19|15.51|15.56|15.44|15.04|11.53|12.28|10.35|10.22|9.55|9.54|9.43|8.09|7.99|10.08|9.7|11.45|12.95|12.25|16.61|15.86|11.06|11.4|10.89|13|14.67|14.19|14.17|14.19|13.54|"MULTIPOLYGON (((126.91919250773 37.6173060145042, 126.920605967397 37.6194963769386, 126.920101233852 37.6201244652969, 126.91988551594 37.6205860697239, 126.919814290848 37.6209802000422, 126.919751949496 37.6210184486629, 126.919256459441 37.6209505312793, 126.919336175361 37.6205631645636, 126.918634018943 37.6204500516198, 126.918674117859 37.6200401329894, 126.917898351814 37.6199179542339, 126.918023567572 37.6193639388531, 126.917615616014 37.6195258267634, 126.916886194497 37.6184936823797, 126.918750256037 37.617769711561, 126.918591912076 37.6175623746782, 126.91919250773 37.6173060145042)))"|"202408"
9165|"연신내역_3"|11380|"은평구"|62839.45|6788.09|56051.36|2.09|1.78|1.91|2.03|1.89|2.04|1.86|1.87|2.1|2.03|2.26|2.3|2.02|2.61|2.88|2.21|2.2|1.87|2.26|1.99|1.98|2.04|1.95|1.97|2.03|1.79|1.52|1.62|1.73|1.6|1.74|1.57|1.58|1.8|1.73|1.94|1.98|1.7|2.2|2.5|1.91|1.91|1.6|1.96|1.72|1.74|1.79|1.7|1.71|1.76|"MULTIPOLYGON (((126.921552312366 37.6189879660038, 126.922214691182 37.6192181625948, 126.921704182158 37.619965634075, 126.921477651267 37.6199564711041, 126.92136412999 37.6201906494814, 126.921279109379 37.6202536605371, 126.92058824584 37.6201721012453, 126.920576801784 37.6202802112331, 126.920576528785 37.6205324859582, 126.920229774005 37.6217080291755, 126.92004291297 37.6216718612729, 126.920196781546 37.6207980149709, 126.920310415012 37.6204647298207, 126.920503297787 37.6201675381522, 126.921427687765 37.6190149111038, 126.921552312366 37.6189879660038)))"|"202408"
9166|"경복궁역_1"|11110|"종로구"|34773.26|9410.8|25362.46|153.52|42.02|38.12|37.77|36.99|37.27|36.96|35.06|38.82|90.72|184.35|263.63|341.49|422.92|399.58|346.71|298.54|240.05|205.5|171.91|131.4|100.8|73.75|57.81|52.31|133.82|34.93|31.58|31.26|30.55|30.85|30.57|28.97|32.52|78.68|161.84|232.13|300.69|371.89|351.12|304.08|261.87|210.69|180.19|150.37|114.15|86.97|63.1|48.97|43.79|"MULTIPOLYGON (((126.969907613023 37.5767094984708, 126.969296169897 37.5770291848994, 126.969160663139 37.5762407828847, 126.969788978196 37.5761643686049, 126.97044555754 37.5761735523222, 126.971770081701 37.5760792880532, 126.972234192914 37.5761424727318, 126.972432224857 37.5763362340298, 126.972120585438 37.5771740767088, 126.972007240177 37.5775299390676, 126.971808979993 37.5779083047748, 126.971616578933 37.5777821180425, 126.971373092943 37.5780118084923, 126.970914522932 37.5782144134807, 126.970790078972 37.5780094064283, 126.970125025901 37.5779213858906, 126.970003397743 37.5777569232287, 126.970934532211 37.5777278848481, 126.97133642288 37.5777077155413, 126.971370406464 37.5776536648697, 126.971571703888 37.5767594846457, 126.970524576411 37.5767164187114, 126.970485009616 37.5765835125316, 126.970598222571 37.5765632698517, 126.970536002776 37.5764596399122, 126.970049148274 37.5766397094845, 126.969907613023 37.5767094984708)))"|"202408"
9167|"경복궁역_2"|11110|"종로구"|44360.72|6911.52|37449.2|123.89|38.61|34.48|33.3|32.91|32.2|32.35|32.76|33.95|73.62|143.35|202.67|261.1|327.07|314.04|291.04|250.94|190.98|157.94|131.31|106.6|87.47|66.06|51.88|46.78|105.72|32.84|29.33|28.34|28|27.41|27.53|27.85|28.9|62.81|122.43|173.16|223.1|279.39|268.18|248.24|214.03|163.04|134.92|112.16|90.94|74.52|56.24|44.16|39.81|"MULTIPOLYGON (((126.973755749544 37.578949417888, 126.973715995047 37.5793052989735, 126.97261219948 37.5793320648746, 126.972629360888 37.578863555119, 126.972244481541 37.5787913817127, 126.972233199366 37.5786922702055, 126.971774745196 37.578597552372, 126.972097646291 37.577935406366, 126.972403580012 37.577223700865, 126.972760613673 37.5760840372164, 126.972862538364 37.5759759432178, 126.974096488222 37.5758951457668, 126.974198346884 37.5759627434183, 126.973937418169 37.5774898589195, 126.973535558714 37.5774312005883, 126.973501628845 37.5773455986659, 126.973105425683 37.5773004550335, 126.973003203873 37.5781879042298, 126.973178666299 37.5782104709762, 126.973218268422 37.5782645397355, 126.973070860413 37.5788951963807, 126.973755749544 37.578949417888)))"|"202408"
