좌표인덱스,대상_X,대상_Y,건물_고유번호,주용도명,지상층수,지하층수,총층수,거리(m)
23.0,201689.36029146623,552306.0100812571,1957201629984519743900000000,제1종근린생활시설,1.0,0.0,1,28.29
23.0,201689.36029146623,552306.0100812571,0000201620724519746700000000,,1.0,0.0,1,26.12
23.0,201689.36029146623,552306.0100812571,1972201609834519759600000000,단독주택,1.0,0.0,1,26.73
23.0,201689.36029146623,552306.0100812571,1973201591844519805100000000,,1.0,0.0,1,34.51
23.0,201689.36029146623,552306.0100812571,1955201618804519822100000000,제1종근린생활시설,1.0,0.0,1,18.59
23.0,201689.36029146623,552306.0100812571,1973201590104519833300000000,,1.0,0.0,1,34.42
23.0,201689.36029146623,552306.0100812571,0000201625244519840700000000,,1.0,0.0,1,17.57
23.0,201689.36029146623,552306.0100812571,1973201588164519868000000000,단독주택,1.0,0.0,1,34.56
23.0,201689.36029146623,552306.0100812571,1976201608564519928300000000,단독주택,3.0,1.0,4,13.74
23.0,201689.36029146623,552306.0100812571,2012201594214519930200000000,제2종근린생활시설,10.0,1.0,11,26.72
23.0,201689.36029146623,552306.0100812571,1965201583494519931200000000,제2종근린생활시설,2.0,1.0,3,37.07
23.0,201689.36029146623,552306.0100812571,1960201604064520009100000000,단독주택,2.0,0.0,2,15.71
23.0,201689.36029146623,552306.0100812571,1985201613304520026400000000,제1종근린생활시설,4.0,1.0,5,6.73
23.0,201689.36029146623,552306.0100812571,2000201621154520060300000000,제1종근린생활시설,1.0,0.0,1,5.43
23.0,201689.36029146623,552306.0100812571,1986201596164520080400000000,제1종근린생활시설,5.0,1.0,6,24.69
23.0,201689.36029146623,552306.0100812571,1986201580894519783300000000,제1종근린생활시설,3.0,1.0,4,44.89
23.0,201689.36029146623,552306.0100812571,1958201573304519913600000000,단독주택,1.0,0.0,1,47.41
23.0,201689.36029146623,552306.0100812571,1957201579334520018600000000,단독주택,2.0,0.0,2,40.45
23.0,201689.36029146623,552306.0100812571,1940201625974520139100000000,제1종근린생활시설,2.0,0.0,2,14.52
23.0,201689.36029146623,552306.0100812571,1986201609244520156000000000,제1종근린생활시설,3.0,1.0,4,18.18
23.0,201689.36029146623,552306.0100812571,1986201617594520206800000000,제1종근린생활시설,3.0,1.0,4,20.02
23.0,201689.36029146623,552306.0100812571,1987201628854520268700000000,제1종근린생활시설,4.0,1.0,5,27.63
23.0,201689.36029146623,552306.0100812571,2008201591144520303200000000,제2종근린생활시설,4.0,1.0,5,41.14
23.0,201689.36029146623,552306.0100812571,0000201636064519664600000000,,1.0,0.0,1,37.99
23.0,201689.36029146623,552306.0100812571,1955201643154519704100000000,제1종근린생활시설,1.0,0.0,1,38.33
23.0,201689.36029146623,552306.0100812571,1956201637364519771800000000,제2종근린생활시설,2.0,0.0,2,29.43
23.0,201689.36029146623,552306.0100812571,0000201663624519800200000000,,1.0,0.0,1,48.52
23.0,201689.36029146623,552306.0100812571,1956201643614519845700000000,창고시설,1.0,0.0,1,28.83
23.0,201689.36029146623,552306.0100812571,1955201633124519882300000000,제1종근린생활시설,1.0,0.0,1,18.32
23.0,201689.36029146623,552306.0100812571,0000201663134519905900000000,,1.0,0.0,1,44.54
23.0,201689.36029146623,552306.0100812571,0000201641334519958200000000,,1.0,0.0,1,22.12
23.0,201689.36029146623,552306.0100812571,0000201662874519978300000000,,1.0,0.0,1,43.2
23.0,201689.36029146623,552306.0100812571,1956201668984519995200000000,제2종근린생활시설,1.0,0.0,1,49.23
23.0,201689.36029146623,552306.0100812571,0000201630744520051900000000,,1.0,0.0,1,11.83
23.0,201689.36029146623,552306.0100812571,1987201638284520096100000000,제2종근린생활시설,3.0,1.0,4,20.51
23.0,201689.36029146623,552306.0100812571,1987201634214520163600000000,제1종근린생활시설,3.0,1.0,4,21.25
24.0,201057.43107016655,552245.9446390521,2003200987934518950900000000,제1종근린생활시설,4.0,0.0,4,45.63
24.0,201057.43107016655,552245.9446390521,0000201024504519118600000000,,1.0,0.0,1,46.67
24.0,201057.43107016655,552245.9446390521,1968200989144519764400000000,공동주택,5.0,1.0,6,35.74
25.0,198819.5742696315,551942.9790719448,1987198786624516549300000000,업무시설,27.0,0.0,27,40.47
26.0,198656.93362390113,551906.8502930223,0000198566374515982000000000,,1.0,0.0,1,21.22
26.0,198656.93362390113,551906.8502930223,2004198614984515762900000000,업무시설,33.0,6.0,39,37.53
26.0,198656.93362390113,551906.8502930223,2012198595824516297800000000,업무시설,19.0,5.0,24,29.37
27.0,200902.80723224266,552137.5843467464,2010200872584518166800000000,,1.0,0.0,1,42.38
27.0,200902.80723224266,552137.5843467464,2010200845594518643100000000,판매시설,18.0,7.0,25,34.27
28.0,199157.90320770355,552735.594736647,1949199093944523820300000000,제2종근린생활시설,1.0,0.0,1,48.7
28.0,199157.90320770355,552735.594736647,1961199091304523877000000000,제2종근린생활시설,1.0,0.0,1,42.81
28.0,199157.90320770355,552735.594736647,0000199080694523886700000000,제2종근린생활시설,1.0,0.0,1,42.42
28.0,199157.90320770355,552735.594736647,0000199060774523899300000000,제2종근린생활시설,1.0,0.0,1,48.94
28.0,199157.90320770355,552735.594736647,0000199070234523910600000000,제2종근린생활시설,1.0,0.0,1,43.29
28.0,199157.90320770355,552735.594736647,0000199114414523917200000000,,1.0,0.0,1,46.67
28.0,199157.90320770355,552735.594736647,0000199100574523921400000000,제2종근린생활시설,1.0,0.0,1,40.19
28.0,199157.90320770355,552735.594736647,1962199090694523926200000000,단독주택,1.0,0.0,1,37.86
28.0,199157.90320770355,552735.594736647,0000199111014523937000000000,,1.0,0.0,1,43.16
28.0,199157.90320770355,552735.594736647,0000199076944523940700000000,제2종근린생활시설,1.0,0.0,1,38.07
28.0,199157.90320770355,552735.594736647,0000199078464523970500000000,,1.0,0.0,1,34.78
28.0,199157.90320770355,552735.594736647,0000199064844523976700000000,제2종근린생활시설,1.0,0.0,1,40.27
28.0,199157.90320770355,552735.594736647,0000199084244523977400000000,,1.0,0.0,1,32.91
28.0,199157.90320770355,552735.594736647,0000199055064523991900000000,,1.0,0.0,1,45.59
28.0,199157.90320770355,552735.594736647,0000199077364523998000000000,,1.0,0.0,1,32.5
28.0,199157.90320770355,552735.594736647,0000199088594524006900000000,단독주택,1.0,0.0,1,29.71
28.0,199157.90320770355,552735.594736647,0000199071254524012900000000,제2종근린생활시설,1.0,0.0,1,33.74
28.0,199157.90320770355,552735.594736647,0000199093204524013000000000,제2종근린생활시설,2.0,1.0,3,29.51
28.0,199157.90320770355,552735.594736647,0000199048444524021000000000,제2종근린생활시설,1.0,0.0,1,48.89
28.0,199157.90320770355,552735.594736647,1991199098864524030900000000,제2종근린생활시설,1.0,0.0,1,29.29
28.0,199157.90320770355,552735.594736647,0000199058974524045500000000,,1.0,0.0,1,39.09
28.0,199157.90320770355,552735.594736647,0000199110674524050700000000,단독주택,1.0,0.0,1,33.8
28.0,199157.90320770355,552735.594736647,0000199063544524052100000000,제2종근린생활시설,1.0,0.0,1,35.32
28.0,199157.90320770355,552735.594736647,0000199082274524081000000000,제2종근린생활시설,2.0,0.0,2,23.11
28.0,199157.90320770355,552735.594736647,0000199046604524083500000000,,1.0,0.0,1,47.17
28.0,199157.90320770355,552735.594736647,0000199043614524098300000000,제2종근린생활시설,2.0,0.0,2,49.2
28.0,199157.90320770355,552735.594736647,0000199051634524100700000000,,1.0,0.0,1,41.93
28.0,199157.90320770355,552735.594736647,0000199129304524033000000000,제1종근린생활시설,2.0,0.0,2,49.16
28.0,199157.90320770355,552735.594736647,0000199068144524101000000000,제2종근린생활시설,1.0,0.0,1,28.61
28.0,199157.90320770355,552735.594736647,0000199060084524119500000000,,1.0,0.0,1,33.72
28.0,199157.90320770355,552735.594736647,0000199075674524124100000000,,1.0,0.0,1,21.98
28.0,199157.90320770355,552735.594736647,0000199088874524126300000000,제2종근린생활시설,1.0,0.0,1,17.78
28.0,199157.90320770355,552735.594736647,0000199100824524136200000000,,1.0,0.0,1,20.95
28.0,199157.90320770355,552735.594736647,0000199051164524140400000000,,1.0,0.0,1,40.58
28.0,199157.90320770355,552735.594736647,0000199096094524158900000000,제2종근린생활시설,1.0,0.0,1,16.47
28.0,199157.90320770355,552735.594736647,0000199058954524163700000000,제1종근린생활시설,1.0,0.0,1,32.53
28.0,199157.90320770355,552735.594736647,0000199080804524171200000000,제2종근린생활시설,1.0,0.0,1,15.26
28.0,199157.90320770355,552735.594736647,0000199106664524178100000000,제2종근린생활시설,1.0,0.0,1,22.27
28.0,199157.90320770355,552735.594736647,0000199072134524206400000000,제2종근린생활시설,1.0,0.0,1,18.89
28.0,199157.90320770355,552735.594736647,0000199087224524214600000000,,1.0,0.0,1,9.01
28.0,199157.90320770355,552735.594736647,1963199039294524232400000000,제2종근린생활시설,2.0,0.0,2,49.53
28.0,199157.90320770355,552735.594736647,2002199055044524234100000000,제2종근린생활시설,2.0,0.0,2,33.99
28.0,199157.90320770355,552735.594736647,0000199107894524234700000000,제1종근린생활시설,3.0,1.0,4,20.78
28.0,199157.90320770355,552735.594736647,0000199124154524216200000000,제2종근린생활시설,2.0,0.0,2,36.91
28.0,199157.90320770355,552735.594736647,0000199079094524241200000000,단독주택,1.0,0.0,1,11.15
28.0,199157.90320770355,552735.594736647,0000199089334524252700000000,,1.0,0.0,1,5.24
28.0,199157.90320770355,552735.594736647,0000199096974524264800000000,제1종근린생활시설,1.0,0.0,1,9.52
28.0,199157.90320770355,552735.594736647,0000199072454524286600000000,,1.0,0.0,1,15.95
28.0,199157.90320770355,552735.594736647,0000199066374524292000000000,단독주택,1.0,0.0,1,21.96
28.0,199157.90320770355,552735.594736647,1972199106354524321900000000,단독주택,3.0,1.0,4,18.14
28.0,199157.90320770355,552735.594736647,0000199070274524342300000000,제2종근린생활시설,1.0,0.0,1,18.43
28.0,199157.90320770355,552735.594736647,0000199121154524325400000000,제2종근린생활시설,2.0,0.0,2,32.92
28.0,199157.90320770355,552735.594736647,0000199076464524350700000000,제2종근린생활시설,1.0,0.0,1,12.72
28.0,199157.90320770355,552735.594736647,0000199042414524364000000000,제2종근린생활시설,1.0,0.0,1,46.28
28.0,199157.90320770355,552735.594736647,1967199084894524367000000000,제1종근린생활시설,5.0,1.0,6,7.16
28.0,199157.90320770355,552735.594736647,0000199051434524376900000000,,1.0,0.0,1,37.58
28.0,199157.90320770355,552735.594736647,1962199067364524384600000000,제2종근린생활시설,2.0,0.0,2,22.44
28.0,199157.90320770355,552735.594736647,0000199105474524405900000000,제1종근린생활시설,1.0,0.0,1,19.97
28.0,199157.90320770355,552735.594736647,0000199119244524420500000000,제1종근린생활시설,2.0,0.0,2,33.06
28.0,199157.90320770355,552735.594736647,1968199117704524503600000000,제2종근린생활시설,5.0,1.0,6,35.54
28.0,199157.90320770355,552735.594736647,2004199052954524583700000000,제2종근린생활시설,5.0,1.0,6,45.07
28.0,199157.90320770355,552735.594736647,0000199070554524615500000000,단독주택,3.0,1.0,4,35.85
28.0,199157.90320770355,552735.594736647,1961199091294524646300000000,제2종근린생활시설,3.0,0.0,3,34.36
28.0,199157.90320770355,552735.594736647,1960199113124524720800000000,업무시설,5.0,1.0,6,48.51
28.0,199157.90320770355,552735.594736647,1960199078974524772000000000,숙박시설,2.0,0.0,2,47.72
28.0,199157.90320770355,552735.594736647,0000199089364524785500000000,제1종근린생활시설,1.0,0.0,1,48.16
29.0,200613.28166375207,552191.0166809219,1969200523174518517500000000,제1종근린생활시설,3.0,0.0,3,39.74
29.0,200613.28166375207,552191.0166809219,0000200578464518727000000000,,1.0,0.0,1,37.16
30.0,198912.88206470537,552284.288999581,1969198818964519435200000000,제1종근린생활시설,6.0,1.0,7,43.09
30.0,198912.88206470537,552284.288999581,1965198870154519541700000000,제2종근린생활시설,5.0,0.0,5,36.66
30.0,198912.88206470537,552284.288999581,1983198888654519600300000000,업무시설,7.0,1.0,8,49.22
30.0,198912.88206470537,552284.288999581,1983198813044519576800000000,제1종근린생활시설,10.0,2.0,12,37.04
30.0,198912.88206470537,552284.288999581,1970198798034519631900000000,제2종근린생활시설,12.0,2.0,14,47.95
30.0,198912.88206470537,552284.288999581,1964198878114519639100000000,제2종근린생활시설,5.0,1.0,6,38.01
30.0,198912.88206470537,552284.288999581,0000198818524520208200000000,제1종근린생활시설,3.0,0.0,3,48.51
31.0,199969.99969961532,552226.5493232541,1954199891054519162500000000,제2종근린생활시설,2.0,0.0,2,10.64
31.0,199969.99969961532,552226.5493232541,1987199915864519194100000000,제2종근린생활시설,3.0,0.0,3,15.59
31.0,199969.99969961532,552226.5493232541,0000199927774519203700000000,제1종근린생활시설,3.0,0.0,3,27.39
31.0,199969.99969961532,552226.5493232541,0000199941324519255800000000,제1종근린생활시설,2.0,0.0,2,41.15
31.0,199969.99969961532,552226.5493232541,1989199949934519277900000000,제2종근린생활시설,2.0,0.0,2,49.95
31.0,199969.99969961532,552226.5493232541,0000199903014519312100000000,제1종근린생활시설,4.0,0.0,4,10.21
31.0,199969.99969961532,552226.5493232541,0000199927374519388400000000,업무시설,4.0,0.0,4,32.15
31.0,199969.99969961532,552226.5493232541,1961199855414519043800000000,제1종근린생활시설,3.0,0.0,3,48.08
31.0,199969.99969961532,552226.5493232541,0000199866114519091600000000,제1종근린생활시설,2.0,0.0,2,36.38
31.0,199969.99969961532,552226.5493232541,0000199881464519143600000000,제2종근린생활시설,2.0,0.0,2,20.18
31.0,199969.99969961532,552226.5493232541,1961199851624519163900000000,제2종근린생활시설,3.0,0.0,3,49.03
31.0,199969.99969961532,552226.5493232541,1991199864614519358600000000,제1종근린생활시설,2.0,0.0,2,38.62
31.0,199969.99969961532,552226.5493232541,1990199879684519379900000000,제2종근린생활시설,2.0,0.0,2,26.58
31.0,199969.99969961532,552226.5493232541,1991199943074519431200000000,제2종근린생활시설,3.0,0.0,3,47.91
31.0,199969.99969961532,552226.5493232541,1954199914084519454200000000,제2종근린생활시설,2.0,0.0,2,27.7
31.0,199969.99969961532,552226.5493232541,1985199893454519461000000000,제2종근린생활시설,3.0,0.0,3,25.71
31.0,199969.99969961532,552226.5493232541,0000199903574519461800000000,제2종근린생활시설,3.0,0.0,3,25.04
32.0,198786.90172332362,551865.4942417177,0000198737184515522500000000,,1.0,0.0,1,21.46
32.0,198786.90172332362,551865.4942417177,1987198745054515792400000000,업무시설,20.0,5.0,25,33.62
33.0,198984.60487528364,551902.0228161257,1945198915744515658800000000,제1종근린생활시설,4.0,0.0,4,30.96
33.0,198984.60487528364,551902.0228161257,1945198925124515662600000000,제1종근린생활시설,4.0,0.0,4,32.2
33.0,198984.60487528364,551902.0228161257,1959198945834515662900000000,제1종근린생활시설,4.0,0.0,4,43.41
33.0,198984.60487528364,551902.0228161257,1958198933584515664800000000,제1종근린생활시설,4.0,0.0,4,35.59
33.0,198984.60487528364,551902.0228161257,0000198955594515743700000000,제2종근린생활시설,1.0,0.0,1,46.41
33.0,198984.60487528364,551902.0228161257,1958198925854515777700000000,단독주택,1.0,0.0,1,21.93
33.0,198984.60487528364,551902.0228161257,1959198916054515778300000000,제2종근린생활시설,4.0,0.0,4,19.03
33.0,198984.60487528364,551902.0228161257,1967198935354516212200000000,업무시설,8.0,1.0,9,31.77
33.0,198984.60487528364,551902.0228161257,1954198918734516219700000000,제2종근린생활시설,4.0,0.0,4,25.42
33.0,198984.60487528364,551902.0228161257,1964198947934516237200000000,제1종근린생활시설,2.0,0.0,2,42.53
33.0,198984.60487528364,551902.0228161257,2015198879194516277800000000,숙박시설,25.0,5.0,30,47.32
33.0,198984.60487528364,551902.0228161257,1965198934264516419900000000,제2종근린생활시설,5.0,1.0,6,49.1
33.0,198984.60487528364,551902.0228161257,1958198935234515795100000000,단독주택,3.0,0.0,3,26.64
33.0,198984.60487528364,551902.0228161257,1959198944394515811400000000,단독주택,3.0,0.0,3,33.33
33.0,198984.60487528364,551902.0228161257,1972198874214515832500000000,제1종근린생활시설,2.0,0.0,2,42.97
33.0,198984.60487528364,551902.0228161257,1958198926284515883200000000,제2종근린생활시설,2.0,0.0,2,14.15
33.0,198984.60487528364,551902.0228161257,1966198914564515932900000000,제2종근린생활시설,7.0,1.0,8,3.57
33.0,198984.60487528364,551902.0228161257,1972198872834515935000000000,제2종근린생활시설,2.0,0.0,2,42.28
33.0,198984.60487528364,551902.0228161257,1966198949084515947100000000,제1종근린생활시설,5.0,0.0,5,34.17
33.0,198984.60487528364,551902.0228161257,1959198926204515968900000000,제1종근린생활시설,4.0,0.0,4,11.22
33.0,198984.60487528364,551902.0228161257,1976198917354516424600000000,제2종근린생활시설,4.0,1.0,5,45.7
34.0,198743.1895276212,551823.2355717733,1987198715634514922000000000,자동차관련시설,,4.0,4,49.37
34.0,198743.1895276212,551823.2355717733,0000198629224515195900000000,,1.0,0.0,1,44.37
36.0,201770.68798191342,552337.6907489251,2002201681944519862800000000,공동주택,4.0,0.0,4,49.99
36.0,201770.68798191342,552337.6907489251,1998201707024519908800000000,제1종근린생활시설,6.0,1.0,7,42.0
36.0,201770.68798191342,552337.6907489251,2008201693754519934000000000,제2종근린생활시설,3.0,0.0,3,39.73
36.0,201770.68798191342,552337.6907489251,2001201681294519941800000000,단독주택,3.0,0.0,3,43.09
36.0,201770.68798191342,552337.6907489251,1998201716584519989600000000,단독주택,5.0,1.0,6,36.9
36.0,201770.68798191342,552337.6907489251,1939201725254520094200000000,단독주택,1.0,0.0,1,33.38
36.0,201770.68798191342,552337.6907489251,2008201690864520522600000000,공동주택,33.0,0.0,33,22.3
36.0,201770.68798191342,552337.6907489251,1956201668984519995200000000,제2종근린생활시설,1.0,0.0,1,46.0
